iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,0.12254679,0.0,13.608422,1.9776808,0.9831383
1,0.12254679,5.765118837356567,13.608422,1.9776808,0.9831383
2,0.12521881,5.618708610534668,12.993911,1.4535139,1.009657
3,0.12521905,5.614639520645142,12.993911,1.4535139,1.009657
4,0.12521905,6.14278507232666,12.993911,1.4535139,1.009657
5,0.12567657,5.573606729507446,12.615532,1.3883853,1.0207165
6,0.12567645,5.566862106323242,12.615532,1.3883853,1.0207165
7,0.12592214,5.7343430519104,12.597924,1.3889024,1.0211707
8,0.12592202,5.609069108963013,12.597924,1.3889024,1.0211707
9,0.12618661,5.660308361053467,12.748543,1.4191284,1.016649
10,0.12650228,5.589813470840454,12.652545,1.4071754,1.019425
11,0.12650234,5.530048370361328,12.652545,1.4071754,1.019425
12,0.12650234,5.864097833633423,12.652545,1.4071754,1.019425
13,0.12680238,5.739203691482544,12.580711,1.4005455,1.0215113
14,0.1268025,5.542198896408081,12.580711,1.4005455,1.0215113
15,0.12693697,5.639097213745117,12.421652,1.379615,1.026249
16,0.12693697,5.846441984176636,12.421652,1.379615,1.026249
17,0.12693697,5.721493244171143,12.421652,1.379615,1.026249
18,0.12693697,5.708915710449219,12.421652,1.379615,1.026249
19,0.12713838,5.771323204040527,12.380311,1.3788122,1.027498
20,0.12713838,5.606976270675659,12.380311,1.3788122,1.027498
21,0.12751865,5.723258972167969,12.955972,1.4865017,1.0104271
22,0.12796265,5.739460229873657,12.814349,1.4696064,1.0146655
23,0.12796253,5.68906831741333,12.814349,1.4696064,1.0146655
24,0.12796265,5.776953220367432,12.814349,1.4696064,1.0146655
25,0.12819433,5.650241851806641,12.713862,1.4588239,1.0177325
26,0.12831259,5.78776741027832,12.783796,1.477356,1.0157716
27,0.12845486,5.850787401199341,12.499521,1.4426862,1.0245602
28,0.12845486,5.56201171875,12.499521,1.4426862,1.0245602
29,0.12845469,5.5932557582855225,12.499521,1.4426862,1.0245602
30,0.12864089,5.6087493896484375,12.637437,1.476535,1.0207341
31,0.12864089,5.773587226867676,12.637437,1.476535,1.0207341
32,0.12864071,5.737834692001343,12.637437,1.476535,1.0207341
33,0.12864071,5.743850469589233,12.637437,1.476535,1.0207341
34,0.12864071,5.868527412414551,12.637437,1.476535,1.0207341
35,0.12864083,5.702197313308716,12.637437,1.476535,1.0207341
36,0.12864065,5.818328380584717,12.637437,1.476535,1.0207341
37,0.12865406,5.48807692527771,12.6719,1.4839891,1.0197574
38,0.16760981,5.713804006576538,11.424884,1.4829177,1.0438079
39,0.17037046,5.786190032958984,11.07251,1.4304364,1.0529293
40,0.17037046,5.454075336456299,11.07251,1.4304364,1.0529293
41,0.1703704,5.541806697845459,11.07251,1.4304364,1.0529293
42,0.17037058,5.80693244934082,11.07251,1.4304364,1.0529293
43,0.1703704,5.5920422077178955,11.07251,1.4304364,1.0529293
44,0.17072159,5.578916788101196,11.40909,1.4596894,1.0417819
45,0.17097253,5.618694067001343,11.048379,1.409861,1.054341
46,0.17136735,5.585843801498413,11.350227,1.4671046,1.0410986
47,0.17473537,5.7027459144592285,10.994553,1.4009639,1.0490148
48,0.17528301,5.7170186042785645,11.090418,1.4061456,1.0458717
49,0.17528325,5.472529172897339,11.090418,1.4061456,1.0458717
50,0.17528296,5.514013051986694,11.090418,1.4061456,1.0458717
51,0.17574745,5.888818025588989,11.033354,1.3984622,1.0468768
52,0.17624927,5.635026931762695,11.519944,1.405807,1.0307876
53,0.17652208,5.781630992889404,11.1591425,1.3463564,1.0430099
54,0.17680347,5.750264883041382,11.139736,1.3352547,1.0433323
55,0.17756087,10.81965947151184,11.534501,1.3783078,1.0292596
56,0.17782873,5.601513385772705,11.430696,1.3601139,1.0324686
57,0.17782879,5.730051517486572,11.430696,1.3601139,1.0324686
58,0.17942846,5.753147602081299,11.488263,1.4036642,1.0255986
59,0.1801166,5.5598835945129395,11.44369,1.3939384,1.025947
60,0.1801166,5.525048017501831,11.44369,1.3939384,1.025947
61,0.18057895,5.575601100921631,11.238067,1.3543985,1.0321801
62,0.18131,5.607822418212891,11.752926,1.423572,1.0131781
63,0.18166488,5.640099763870239,11.330076,1.3582668,1.0270313
64,0.18221253,5.773843050003052,11.549354,1.3876227,1.0186994
65,0.18242168,5.712457895278931,11.472405,1.3649057,1.0212193
66,0.18258709,5.704572916030884,11.407313,1.3566506,1.0226495
67,0.18299943,5.547700643539429,11.497393,1.3626225,1.0190083
68,0.18307674,5.755771636962891,11.444038,1.355529,1.0202208
69,0.18351579,5.716428518295288,11.827375,1.4085305,1.0064285
70,0.18369353,5.667855501174927,11.641902,1.3828726,1.0122274
71,0.18385863,5.686107397079468,11.696015,1.3821508,1.0103494
72,0.18385863,5.6816246509552,11.696015,1.3821508,1.0103494
73,0.18402284,5.734238624572754,11.69462,1.3846469,1.0095994
74,0.18406165,5.563483238220215,11.9398775,1.4191114,1.0007766
