iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-6.67572e-05,0.0,1.0124011,1.000341,1.0666034,1.0841069,1.0119218,1.0792471,1.2365533,1.0132445,1.0715575,1.0049288,1.0073708,1.0592103,1.0003182,0.99637234
1,-6.687641e-05,1.355144739151001,1.0124011,1.000341,1.0666034,1.0841069,1.0119218,1.0792471,1.2365533,1.0132445,1.0715575,1.0049288,1.0073708,1.0592103,1.0003182,0.99637234
2,0.00061428547,1.340855360031128,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
3,0.0006143451,1.2512140274047852,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
4,0.00061428547,1.2348597049713135,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
5,0.00061416626,1.2374787330627441,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
6,0.0006143451,1.2736618518829346,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
7,0.00061428547,1.3006596565246582,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
8,0.0006143451,1.1772491931915283,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
9,0.0006143451,1.2454288005828857,1.0151656,0.9992035,1.051221,1.0693004,1.0095843,1.0831076,1.210992,0.9981088,1.0792165,1.0125948,1.015908,1.0556386,1.0018083,0.98295546
10,0.0017638803,1.2694745063781738,1.0083345,0.997502,1.0553552,1.0709348,1.0219961,1.0676867,1.2488092,1.0054643,1.0758694,1.0118542,1.0123945,1.0801924,0.9984155,0.98613214
11,0.0017638803,1.2911643981933594,1.0083345,0.997502,1.0553552,1.0709348,1.0219961,1.0676867,1.2488092,1.0054643,1.0758694,1.0118542,1.0123945,1.0801924,0.9984155,0.98613214
12,0.0017637014,1.2416012287139893,1.0083345,0.997502,1.0553552,1.0709348,1.0219961,1.0676867,1.2488092,1.0054643,1.0758694,1.0118542,1.0123945,1.0801924,0.9984155,0.98613214
13,0.0017638206,1.3283483982086182,1.0083345,0.997502,1.0553552,1.0709348,1.0219961,1.0676867,1.2488092,1.0054643,1.0758694,1.0118542,1.0123945,1.0801924,0.9984155,0.98613214
14,0.0017637014,1.3316562175750732,1.0083345,0.997502,1.0553552,1.0709348,1.0219961,1.0676867,1.2488092,1.0054643,1.0758694,1.0118542,1.0123945,1.0801924,0.9984155,0.98613214
15,0.0017638803,1.3128626346588135,1.0083345,0.997502,1.0553552,1.0709348,1.0219961,1.0676867,1.2488092,1.0054643,1.0758694,1.0118542,1.0123945,1.0801924,0.9984155,0.98613214
