iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.060306966,0.0,1.3919588,217.62262,1.4443424,0.81000704,0.93640363,11.208383,1.7123619,2.1466482
1,0.05202669,1.8614261150360107,1.3919588,217.62262,1.4443424,0.81000704,0.93640363,11.208383,1.7123619,2.1466482
2,0.06273627,1.7145683765411377,1.3919588,217.62262,1.4443424,0.81000704,0.93640363,11.208383,1.7123619,2.1466482
3,0.04973173,1.8542516231536865,1.394976,216.95807,1.4479004,0.8077686,0.9321073,11.182682,1.7048225,2.138843
4,0.061315894,1.9423632621765137,1.394976,216.95807,1.4479004,0.8077686,0.9321073,11.182682,1.7048225,2.138843
5,0.09260625,1.652048110961914,1.5496097,192.64459,1.6156753,0.7578225,0.759977,9.7446995,1.3806713,1.7368716
6,0.09516281,1.900207281112671,1.5496097,192.64459,1.6156753,0.7578225,0.759977,9.7446995,1.3806713,1.7368716
7,0.10536599,1.8378276824951172,1.5496097,192.64459,1.6156753,0.7578225,0.759977,9.7446995,1.3806713,1.7368716
8,0.08653629,1.7744824886322021,1.5496097,192.64459,1.6156753,0.7578225,0.759977,9.7446995,1.3806713,1.7368716
9,0.08945495,1.9589240550994873,1.5496097,192.64459,1.6156753,0.7578225,0.759977,9.7446995,1.3806713,1.7368716
10,0.11014521,1.80141019821167,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
11,0.09131962,1.8693315982818604,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
12,0.10578275,3.1547696590423584,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
13,0.08963108,1.9198861122131348,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
14,0.09372181,1.8625197410583496,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
15,0.10007,1.76210618019104,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
16,0.106590986,1.8540360927581787,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
17,0.09154177,1.7979567050933838,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
18,0.08977145,1.9072935581207275,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
19,0.10118759,1.869659185409546,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
20,0.104655564,1.8437113761901855,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
21,0.109204054,1.9334816932678223,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
22,0.103545904,1.7663791179656982,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
23,0.09457177,1.9676077365875244,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
24,0.113616884,1.9006173610687256,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
25,0.08869922,1.8464713096618652,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
26,0.09973359,1.8482120037078857,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
27,0.10797745,1.8473780155181885,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
28,0.08449805,1.8828563690185547,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
29,0.08815831,1.8457190990447998,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
30,0.0968402,1.7292039394378662,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
31,0.10036087,1.7695128917694092,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
32,0.10673672,1.8050479888916016,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
33,0.11007339,1.8057098388671875,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
34,0.10358751,1.9339215755462646,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
35,0.104563415,1.8581106662750244,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
36,0.10596281,1.8157992362976074,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
37,0.09135723,1.9014253616333008,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
38,0.10055339,1.7045488357543945,1.5502669,192.05115,1.6162759,0.7573528,0.75869006,9.727605,1.3760698,1.7334301
39,0.089393795,1.8648357391357422,1.588094,186.15585,1.6574597,0.76317436,0.7309504,9.363561,1.3093754,1.6392459
40,0.09346813,1.9417469501495361,1.588094,186.15585,1.6574597,0.76317436,0.7309504,9.363561,1.3093754,1.6392459
