iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.34375,0.0,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
1,0.34375,5.551831245422363,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
2,0.34375,5.615333080291748,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
3,0.34375,5.328805446624756,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
4,0.34375,8.21937370300293,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
5,0.34375,5.501733303070068,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
6,0.34375,5.508857011795044,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
7,0.34375,5.400622129440308,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
8,0.34375,5.454754829406738,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
9,0.34375,5.55832314491272,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
10,0.34375,5.446089267730713,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
11,0.34375,5.49944806098938,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
12,0.34375,5.429196834564209,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
13,0.34375,5.470312833786011,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
14,0.34375,5.510913848876953,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
15,0.34375,5.480010509490967,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
16,0.34375,5.556008815765381,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
17,0.34375,5.569693088531494,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
18,0.34375,5.43152379989624,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
19,0.34375,5.579575061798096,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
20,0.34375,5.52157998085022,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
21,0.34375,5.528358221054077,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
22,0.34375,5.441259145736694,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
23,0.34375,5.58969521522522,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
24,0.34375,5.569281101226807,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
25,0.34375,5.433806419372559,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
26,0.34375,5.567721128463745,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778
