iteration,max_fitness,time
0.0,278.90555,0.0
10.0,618.7783,59.956787
20.0,621.4719,50.563843
30.0,657.5995,50.83872
40.0,720.4941,50.227085
50.0,793.5509,50.5523
60.0,945.82715,50.670723
70.0,986.91016,50.694824
80.0,992.8254,51.110653
90.0,994.54333,50.655346
100.0,1015.28613,50.944122
110.0,1015.28613,50.866535
120.0,1021.7223,50.919903
130.0,1068.0255,50.891758
140.0,1068.0255,50.667892
150.0,1068.0255,50.830807
160.0,1068.0255,50.90291
170.0,1068.0255,50.640884
180.0,1068.0255,50.806084
190.0,1068.0255,50.364014
200.0,1072.5106,50.94621
210.0,1072.5106,50.973988
220.0,1072.5106,50.774498
230.0,1072.5106,50.97456
240.0,1072.5106,51.017727
250.0,1072.5106,50.391323
260.0,1072.5106,51.00017
270.0,1072.5106,50.631393
280.0,1072.5106,50.35667
290.0,1072.5106,50.71058
300.0,1072.5106,50.5702
310.0,1072.5106,50.673374
320.0,1072.5106,50.18679
330.0,1072.5106,50.510162
340.0,1072.5106,50.864376
350.0,1072.7523,50.307076
360.0,1072.7523,50.83101
370.0,1072.7523,50.71424
380.0,1072.7523,50.533363
390.0,1072.7523,50.23945
400.0,1072.7523,50.54002
410.0,1072.7523,50.519142
420.0,1072.7523,50.901978
430.0,1072.7523,50.55304
440.0,1072.7523,50.202606
450.0,1072.7523,50.493824
460.0,1072.7523,51.2376
470.0,1072.7523,50.801765
480.0,1072.7523,50.456764
490.0,1072.7523,50.65883
500.0,1072.7523,50.438168
510.0,1072.7523,50.393013
520.0,1072.7523,50.600597
530.0,1072.7523,51.051685
540.0,1072.7523,50.677055
550.0,1072.7523,50.03361
560.0,1072.7523,50.766792
570.0,1072.7523,50.689934
580.0,1072.7523,50.337646
590.0,1072.7523,50.26866
600.0,1072.7523,50.411674
610.0,1072.7523,50.36325
620.0,1072.7523,50.588676
630.0,1072.7523,50.626797
640.0,1072.7523,50.50621
650.0,1072.7523,50.744705
660.0,1072.7523,50.883583
670.0,1072.7523,50.40561
680.0,1072.7523,50.719334
690.0,1072.7523,50.68097
700.0,1072.7523,50.142277
710.0,1072.7523,50.563587
720.0,1072.7523,50.854015
730.0,1072.7523,50.529907
740.0,1076.1295,50.633636
750.0,1076.1295,50.292744
760.0,1076.1295,50.36031
770.0,1076.1295,50.674904
780.0,1076.1295,50.68156
790.0,1076.1295,50.5326
800.0,1076.1295,50.823025
810.0,1076.1295,50.389217
820.0,1076.1295,50.429863
830.0,1076.1295,50.25735
840.0,1076.1295,50.96651
850.0,1076.1295,50.70122
860.0,1076.1295,50.642094
870.0,1076.1295,50.39356
880.0,1076.1295,50.28868
890.0,1076.1295,50.92477
900.0,1076.1295,50.80257
910.0,1076.1295,50.754368
920.0,1076.1295,50.804996
930.0,1076.1295,50.513435
940.0,1076.1295,50.229187
950.0,1076.1295,50.91114
960.0,1076.1295,50.732864
970.0,1076.1295,50.353146
980.0,1076.1295,50.809883
990.0,1076.1295,50.62364
1000.0,1076.1295,50.35807
1010.0,1076.1295,50.796677
1020.0,1076.1295,50.81655
1030.0,1076.1295,50.213356
1040.0,1076.1295,50.265743
1050.0,1076.1295,50.671448
1060.0,1076.1295,50.362793
1070.0,1076.1295,50.604496
1080.0,1076.1295,50.65088
1090.0,1076.1295,50.589504
1100.0,1076.1295,50.71908
1110.0,1076.1295,50.54998
1120.0,1076.1295,50.59737
1130.0,1076.1295,50.663345
1140.0,1076.1295,50.81642
1150.0,1076.1295,50.61364
1160.0,1076.1295,50.66332
1170.0,1076.1295,50.556416
1180.0,1076.1295,50.36676
1190.0,1076.1295,50.10962
1200.0,1076.1295,50.38975
1210.0,1076.1295,50.498142
1220.0,1076.1295,50.644787
1230.0,1076.1295,50.800953
1240.0,1076.1295,50.5251
1250.0,1077.2815,50.498684
1260.0,1078.4768,50.09803
1270.0,1078.4768,51.072456
1280.0,1078.4768,50.56901
1290.0,1078.4768,50.32503
1300.0,1078.4768,50.738937
1310.0,1078.4768,50.36899
1320.0,1078.4768,51.34479
1330.0,1078.4768,50.236145
1340.0,1078.4768,50.78968
1350.0,1078.4768,50.278065
1360.0,1078.4768,50.846275
1370.0,1078.4768,50.499355
1380.0,1078.4768,50.592716
1390.0,1078.4768,50.718246
1400.0,1078.4768,50.685074
1410.0,1078.4768,51.375164
1420.0,1078.4768,50.53061
1430.0,1078.4768,50.57974
1440.0,1078.4768,50.879456
1450.0,1078.4768,51.015526
1460.0,1078.4768,50.989185
1470.0,1078.4768,51.038826
1480.0,1078.4768,50.542286
1490.0,1078.4768,50.02272
1500.0,1079.3356,50.356
