iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.35,0.0,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
1,0.35,5.980930328369141,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
2,0.35,5.945030689239502,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
3,0.35,5.861990690231323,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
4,0.35,6.011659860610962,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
5,0.35,6.024528741836548,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
6,0.35,6.183452844619751,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
7,0.35,5.885923385620117,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
8,0.35,6.004153251647949,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
9,0.35,6.202440023422241,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
10,0.35,6.068605422973633,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
11,0.35,6.074610471725464,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
12,0.35,6.034487962722778,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
13,0.35,6.000763177871704,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
14,0.35,6.0490334033966064,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
15,0.35,6.1402411460876465,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
16,0.35,6.154187202453613,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
17,0.35,6.2304418087005615,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
18,0.35,6.073211669921875,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
19,0.35,5.979421138763428,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
20,0.35,6.048591136932373,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
21,0.35,5.997811794281006,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
22,0.35,6.088479280471802,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
23,0.35,5.984112739562988,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
24,0.35,5.930824518203735,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
25,0.35,6.079571962356567,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
26,0.35,6.037660598754883,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
27,0.35,6.2037034034729,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
28,0.35,6.068028688430786,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
29,0.35,6.0012102127075195,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
30,0.35,5.910640716552734,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
31,0.35,6.105704307556152,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
32,0.35,9.933391809463501,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
33,0.35,6.169520854949951,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
34,0.35,6.125724792480469,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
35,0.35,6.06287693977356,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
36,0.35,6.138952016830444,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
37,0.35,6.014892578125,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
