iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.33125,0.0,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
1,0.33125,0.9853248596191406,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
2,0.33125,0.9430396556854248,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
3,0.33125,0.9546701908111572,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
4,0.33125,1.0460896492004395,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
5,0.33125,0.9657771587371826,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
6,0.33125,0.9940845966339111,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
7,0.33125,0.9544999599456787,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
8,0.33125,0.9762403964996338,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
9,0.33125,0.9851627349853516,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
10,0.33125,0.9811458587646484,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
11,0.33125,0.9239552021026611,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
12,0.33125,2.8717756271362305,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
13,0.33125,0.9153165817260742,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
14,0.33125,1.0076189041137695,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
15,0.33125,0.963308572769165,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
16,0.33125,0.9431707859039307,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
17,0.33125,1.019486904144287,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
18,0.33125,1.0042622089385986,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
19,0.33125,0.964616060256958,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
20,0.33125,0.9110634326934814,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
21,0.33125,0.9664111137390137,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
22,0.33125,0.9602277278900146,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
23,0.33125,0.966876745223999,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
24,0.33125,0.960259199142456,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
25,0.33125,1.0048279762268066,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
26,0.33125,0.9617471694946289,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148,0.3148148
