iteration,max_fitness,time,rrmse_0,rrmse_1
0,0.6423611,0.0,0.6770834,0.6770834
1,0.6423611,1.149022102355957,0.6770834,0.6770834
2,0.6423611,1.1736721992492676,0.6770834,0.6770834
3,0.6423611,1.1285405158996582,0.6770834,0.6770834
4,0.6423611,1.0611424446105957,0.6770834,0.6770834
5,0.6423611,1.1129117012023926,0.6770834,0.6770834
6,0.6423611,1.1422746181488037,0.6770834,0.6770834
7,0.6423611,1.1647512912750244,0.6770834,0.6770834
8,0.6423611,1.1528549194335938,0.6770834,0.6770834
9,0.6423611,1.0829665660858154,0.6770834,0.6770834
10,0.6423611,1.1433613300323486,0.6770834,0.6770834
11,0.6423611,1.1541614532470703,0.6770834,0.6770834
12,0.6423611,1.2075073719024658,0.6770834,0.6770834
13,0.6423611,1.1015002727508545,0.6770834,0.6770834
14,0.6423611,1.1304216384887695,0.6770834,0.6770834
15,0.6423611,1.0782256126403809,0.6770834,0.6770834
16,0.6423611,1.1712636947631836,0.6770834,0.6770834
17,0.6423611,1.1140451431274414,0.6770834,0.6770834
18,0.6423611,1.1903269290924072,0.6770834,0.6770834
19,0.6423611,1.0960583686828613,0.6770834,0.6770834
20,0.6423611,1.1760931015014648,0.6770834,0.6770834
21,0.6423611,1.2046661376953125,0.6770834,0.6770834
22,0.6423611,1.1251540184020996,0.6770834,0.6770834
23,0.6423611,1.1451730728149414,0.6770834,0.6770834
24,0.6423611,1.130368947982788,0.6770834,0.6770834
25,0.6423611,1.0942556858062744,0.6770834,0.6770834
26,0.6423611,1.112668514251709,0.6770834,0.6770834
27,0.6423611,1.1441984176635742,0.6770834,0.6770834
28,0.6423611,1.163585901260376,0.6770834,0.6770834
29,0.6423611,1.196753978729248,0.6770834,0.6770834
30,0.6423611,1.104660987854004,0.6770834,0.6770834
31,0.6423611,1.1591861248016357,0.6770834,0.6770834
32,0.6423611,1.1673047542572021,0.6770834,0.6770834
33,0.6423611,1.2870798110961914,0.6770834,0.6770834
34,0.6423611,1.1457467079162598,0.6770834,0.6770834
35,0.6423611,1.1387903690338135,0.6770834,0.6770834
36,0.6423611,1.1342225074768066,0.6770834,0.6770834
37,0.6423611,1.2069485187530518,0.6770834,0.6770834
38,0.6423611,1.147824764251709,0.6770834,0.6770834
39,0.6423611,1.1930460929870605,0.6770834,0.6770834
40,0.6423611,1.2219266891479492,0.6770834,0.6770834
41,0.6423611,2.9130332469940186,0.6770834,0.6770834
42,0.6423611,1.2583837509155273,0.6770834,0.6770834
43,0.6423611,1.2114503383636475,0.6770834,0.6770834
44,0.6423611,1.1640238761901855,0.6770834,0.6770834
45,0.6423611,1.1228375434875488,0.6770834,0.6770834
46,0.6423611,1.1833446025848389,0.6770834,0.6770834
47,0.6423611,1.1534769535064697,0.6770834,0.6770834
48,0.6423611,1.1911582946777344,0.6770834,0.6770834
49,0.6423611,1.072232961654663,0.6770834,0.6770834
50,0.6423611,1.1774077415466309,0.6770834,0.6770834
51,0.6423611,1.1116971969604492,0.6770834,0.6770834
52,0.6423611,1.1608662605285645,0.6770834,0.6770834
53,0.6423611,1.1929001808166504,0.6770834,0.6770834
54,0.6423611,1.1373350620269775,0.6770834,0.6770834
55,0.6423611,1.092134952545166,0.6770834,0.6770834
56,0.6423611,1.0689923763275146,0.6770834,0.6770834
57,0.6423611,1.0866918563842773,0.6770834,0.6770834
58,0.6423611,1.1242449283599854,0.6770834,0.6770834
59,0.6423611,1.2139041423797607,0.6770834,0.6770834
60,0.6423611,1.150660514831543,0.6770834,0.6770834
61,0.6423611,1.0459496974945068,0.6770834,0.6770834
62,0.6423611,1.0747783184051514,0.6770834,0.6770834
