iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.0033056736,0.0,2.644713,42.79689,5.21955,0.92853993,2.1335912,12.97654
1,0.0033056736,6.673462152481079,2.644713,42.79689,5.21955,0.92853993,2.1335912,12.97654
2,0.0033055544,6.739606142044067,2.644713,42.79689,5.21955,0.92853993,2.1335912,12.97654
3,0.00420779,6.637796640396118,2.5353653,42.26803,5.3225503,0.9144142,2.1417484,12.821677
4,0.005030334,6.687229156494141,2.7141366,43.527664,5.080688,1.0775881,2.1187572,13.195158
5,0.005220592,6.6973066329956055,2.7068665,43.51601,5.083703,1.085162,2.118733,13.19203
6,0.00541538,6.693671703338623,2.7053664,43.547028,5.078745,1.101014,2.1179202,13.20158
7,0.007899106,6.732937574386597,2.4597335,42.43678,5.3232193,1.2101835,2.1366282,12.880067
8,0.008031189,6.717820405960083,2.4344513,42.345592,5.3491325,1.2564567,2.1381776,12.854082
9,0.008370161,6.654665231704712,2.614487,43.39144,5.1696215,1.4211855,2.1214736,13.164745
10,0.008490622,6.743297100067139,2.6065753,43.378235,5.184045,1.4746886,2.1219504,13.161716
11,0.0085606575,6.6163010597229,2.5922925,43.31266,5.206908,1.514257,2.1233702,13.143007
12,0.008593857,6.67048978805542,2.5945606,43.34561,5.2077417,1.5481157,2.1229393,13.153219
13,0.0085939765,6.576798677444458,2.5945606,43.34561,5.2077417,1.5481157,2.1229393,13.153219
14,0.008608639,6.76446270942688,2.5817204,43.27244,5.2269125,1.5635785,2.1243958,13.131875
15,0.010660529,6.8238255977630615,2.5862327,43.315598,5.156802,1.3024565,2.1233714,13.14584
16,0.010930359,6.72517991065979,2.6476016,43.70282,5.0924387,1.3896827,2.1142247,13.255313
17,0.010953069,6.587427377700806,2.5909102,43.328247,5.1640477,1.3446857,2.1210365,13.144436
18,0.010958374,6.832161903381348,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
19,0.010957956,6.58355975151062,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
20,0.0109580755,6.749971628189087,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
21,0.0109580755,6.644004821777344,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
22,0.010957837,6.63105034828186,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
23,0.010957837,6.532479286193848,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
24,0.010958135,6.718801736831665,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
25,0.0109580755,6.633700609207153,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
26,0.010957837,6.642580986022949,2.5997856,43.385715,5.1528707,1.3502004,2.119985,13.161413
27,0.010959387,6.651660442352295,2.6055624,43.424236,5.1455574,1.3549182,2.119286,13.172827
28,0.010959685,6.758993864059448,2.6055624,43.424236,5.1455574,1.3549182,2.119286,13.172827
29,0.010960102,6.739968299865723,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
30,0.010960221,6.739179611206055,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
31,0.010960102,6.679805517196655,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
32,0.0109604,6.673193454742432,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
33,0.010960102,6.749740839004517,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
34,0.010960102,6.575272083282471,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
35,0.010960102,6.54289174079895,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
36,0.010959923,6.683779954910278,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
37,0.010960221,6.7914345264434814,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
38,0.010960102,6.782690048217773,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
39,0.0109600425,6.819055795669556,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
40,0.010960102,6.820893287658691,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
41,0.0109600425,6.799191236495972,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
42,0.010960102,6.675445795059204,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
43,0.010960102,6.669385194778442,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
44,0.010960102,6.681733131408691,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
45,0.010960102,6.782727479934692,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
46,0.010960102,6.431927919387817,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
47,0.0109603405,6.489078760147095,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
48,0.010960102,6.617166519165039,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
49,0.010960102,16.061841249465942,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
50,0.010959804,6.858847379684448,2.6056569,43.430367,5.1452303,1.3600696,2.1192029,13.174778
51,0.010960102,6.722324371337891,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
52,0.010960102,6.840576171875,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
53,0.0109604,6.620230197906494,2.6065848,43.434708,5.144123,1.3591175,2.1191146,13.176015
54,0.010960102,6.693805694580078,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
55,0.010960221,6.642767429351807,2.608285,43.446693,5.1419477,1.3611225,2.1189008,13.179584
56,0.010960102,6.63116979598999,2.6065848,43.434708,5.144123,1.3591175,2.1191146,13.176015
57,0.0109600425,6.674088478088379,2.6065848,43.434708,5.144123,1.3591175,2.1191146,13.176015
