iteration,max_fitness,time,rrmse_0,rrmse_1
0,-1.5626335,0.0,1.5005195,1.7598488
1,-0.73988783,1.5360300540924072,1.2326185,1.4370656
2,-0.68624914,1.0718531608581543,1.2136667,1.4130801
3,-0.68624914,1.0731315612792969,1.2136667,1.4130801
4,-0.686249,1.0838110446929932,1.2136667,1.4130801
5,-0.68624914,1.170140266418457,1.2136667,1.4130801
6,-0.56216395,1.0938520431518555,1.1690947,1.355664
7,-0.56216407,1.0536301136016846,1.1690947,1.355664
8,-0.1513027,1.104787826538086,1.016186,1.1391329
9,-0.15130258,1.1146702766418457,1.016186,1.1391329
10,0.0336532,1.1119015216827393,0.9518996,1.0176251
11,0.03365314,1.1724822521209717,0.9518996,1.0176251
12,0.3700819,1.0123622417449951,0.6873152,0.9100299
13,0.37008184,1.0634315013885498,0.6873152,0.9100299
14,0.3700819,1.0782084465026855,0.6873152,0.9100299
15,0.62453234,1.0909075736999512,0.51264143,0.7010312
16,0.62453246,1.0918104648590088,0.51264143,0.7010312
17,0.62453246,1.074528694152832,0.51264143,0.7010312
18,0.62453246,1.0532078742980957,0.51264143,0.7010312
19,0.62453246,1.0568513870239258,0.51264143,0.7010312
20,0.62453246,1.153557538986206,0.51264143,0.7010312
21,0.62453246,1.0962581634521484,0.51264143,0.7010312
22,0.62453246,1.198648452758789,0.51264143,0.7010312
23,0.62453246,1.0911307334899902,0.51264143,0.7010312
24,0.6245324,1.144545555114746,0.51264143,0.7010312
25,0.62453246,1.1321184635162354,0.51264143,0.7010312
26,0.62453246,1.079723596572876,0.51264143,0.7010312
27,0.62453234,1.0829076766967773,0.51264143,0.7010312
28,0.62453246,1.046748399734497,0.51264143,0.7010312
29,0.62453246,1.0865013599395752,0.51264143,0.7010312
30,0.62453246,1.0684058666229248,0.51264143,0.7010312
31,0.62453246,3.0575199127197266,0.51264143,0.7010312
32,0.6245324,1.1258628368377686,0.51264143,0.7010312
33,0.6245324,1.1116890907287598,0.51264143,0.7010312
34,0.62453246,1.062936782836914,0.51264143,0.7010312
35,0.62453246,1.0496115684509277,0.51264143,0.7010312
36,0.62453246,1.0969634056091309,0.51264143,0.7010312
37,0.62453246,1.1498887538909912,0.51264143,0.7010312
38,0.6245324,1.0628254413604736,0.51264143,0.7010312
39,0.6245324,1.1436314582824707,0.51264143,0.7010312
40,0.62453234,1.0968825817108154,0.51264143,0.7010312
41,0.62453246,1.067934274673462,0.51264143,0.7010312
42,0.62453246,1.125715970993042,0.51264143,0.7010312
43,0.62453246,1.1300973892211914,0.51264143,0.7010312
44,0.6245324,1.0584359169006348,0.51264143,0.7010312
45,0.62453246,1.0708494186401367,0.51264143,0.7010312
46,0.6245324,1.1549575328826904,0.51264143,0.7010312
47,0.6953119,1.0625755786895752,0.4574527,0.6264735
48,0.6953119,1.094425916671753,0.4574527,0.6264735
49,0.69531196,1.1097607612609863,0.4574527,0.6264735
50,0.6953119,1.008474588394165,0.4574527,0.6264735
51,0.69531196,1.104720115661621,0.4574527,0.6264735
52,0.6953119,1.0824689865112305,0.4574527,0.6264735
53,0.69531196,1.0841200351715088,0.4574527,0.6264735
54,0.6953119,1.1489665508270264,0.4574527,0.6264735
55,0.69531196,1.1109073162078857,0.4574527,0.6264735
56,0.6953119,1.172114610671997,0.4574527,0.6264735
57,0.6953119,1.2244822978973389,0.4574527,0.6264735
58,0.6953119,1.040677547454834,0.4574527,0.6264735
59,0.6953119,1.0544641017913818,0.4574527,0.6264735
60,0.6953119,1.1493706703186035,0.4574527,0.6264735
61,0.6953119,1.0668504238128662,0.4574527,0.6264735
62,0.69531196,1.0405347347259521,0.4574527,0.6264735
63,0.6953119,1.2347431182861328,0.4574527,0.6264735
64,0.69531196,1.0746076107025146,0.4574527,0.6264735
65,0.7031828,1.1114060878753662,0.56982213,0.49607337
66,0.70318276,1.0635614395141602,0.56982213,0.49607337
67,0.7031828,1.1516802310943604,0.56982213,0.49607337
68,0.7031828,1.1013166904449463,0.56982213,0.49607337
69,0.7031828,1.0315492153167725,0.56982213,0.49607337
70,0.7031828,1.1890220642089844,0.56982213,0.49607337
71,0.7031828,1.2291719913482666,0.56982213,0.49607337
72,0.7031828,1.1300005912780762,0.56982213,0.49607337
73,0.70318276,1.1034080982208252,0.56982213,0.49607337
74,0.7031828,1.0767178535461426,0.56982213,0.49607337
75,0.70318276,1.040203332901001,0.56982213,0.49607337
76,0.7031828,1.1046125888824463,0.56982213,0.49607337
77,0.7031828,1.1245391368865967,0.56982213,0.49607337
78,0.7031828,1.1040608882904053,0.56982213,0.49607337
79,0.70318276,1.042412281036377,0.56982213,0.49607337
80,0.7031828,1.0282330513000488,0.56982213,0.49607337
81,0.7941091,1.0620567798614502,0.4477803,0.4251322
82,0.7941091,1.186119794845581,0.4477803,0.4251322
83,0.7941091,1.1040005683898926,0.4477803,0.4251322
84,0.7941091,1.0212593078613281,0.4477803,0.4251322
85,0.7941091,1.042809247970581,0.4477803,0.4251322
86,0.7941091,1.1291821002960205,0.4477803,0.4251322
87,0.7941091,1.0592589378356934,0.4477803,0.4251322
88,0.7941091,1.0929150581359863,0.4477803,0.4251322
89,0.7941091,1.0634472370147705,0.4477803,0.4251322
90,0.7941091,1.146956205368042,0.4477803,0.4251322
91,0.7941091,1.0914394855499268,0.4477803,0.4251322
92,0.7941091,1.0769128799438477,0.4477803,0.4251322
93,0.7941091,1.1948444843292236,0.4477803,0.4251322
94,0.8031312,1.097560167312622,0.38165444,0.4708257
95,0.8031312,1.0712730884552002,0.38165444,0.4708257
96,0.8031312,1.074249029159546,0.38165444,0.4708257
97,0.8031312,1.1371760368347168,0.38165444,0.4708257
98,0.8031312,1.0737500190734863,0.38165444,0.4708257
99,0.8031312,1.074383020401001,0.38165444,0.4708257
100,0.8031312,1.0950326919555664,0.38165444,0.4708257
101,0.8031312,3.1091806888580322,0.38165444,0.4708257
102,0.8031312,1.1247889995574951,0.38165444,0.4708257
103,0.8031312,1.0234456062316895,0.38165444,0.4708257
104,0.8031312,1.1305816173553467,0.38165444,0.4708257
105,0.8031312,1.0740234851837158,0.38165444,0.4708257
106,0.8031312,1.060429573059082,0.38165444,0.4708257
107,0.8031312,1.0455121994018555,0.38165444,0.4708257
108,0.8031312,1.079847812652588,0.38165444,0.4708257
109,0.8031312,1.1571202278137207,0.38165444,0.4708257
110,0.8147955,1.0793547630310059,0.3887776,0.43520817
111,0.81479543,1.0779392719268799,0.3887776,0.43520817
112,0.81479543,1.1009187698364258,0.3887776,0.43520817
113,0.81479543,1.1332197189331055,0.3887776,0.43520817
114,0.81479543,1.092975378036499,0.3887776,0.43520817
115,0.81479543,1.114138126373291,0.3887776,0.43520817
116,0.81479543,1.0370092391967773,0.3887776,0.43520817
117,0.81479543,1.114025592803955,0.3887776,0.43520817
118,0.81479543,1.080705165863037,0.3887776,0.43520817
119,0.81479543,1.0921213626861572,0.3887776,0.43520817
120,0.81479543,1.0708682537078857,0.3887776,0.43520817
121,0.81479543,1.103785514831543,0.3887776,0.43520817
122,0.81479543,1.0283222198486328,0.3887776,0.43520817
123,0.8147955,1.1126112937927246,0.3887776,0.43520817
124,0.81479543,1.1136157512664795,0.3887776,0.43520817
125,0.81479543,1.1061162948608398,0.3887776,0.43520817
126,0.8147955,1.0824565887451172,0.3887776,0.43520817
127,0.81479543,1.0575573444366455,0.3887776,0.43520817
