iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.004747629,0.0,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
1,0.0047478676,0.79331374168396,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
2,0.004747629,0.8120465278625488,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
3,0.0047477484,0.819204568862915,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
4,0.0047478676,0.7979884147644043,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
5,0.0047477484,0.7957468032836914,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
6,0.0047478676,0.8128833770751953,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
7,0.0047477484,0.811150074005127,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
8,0.0047475696,0.8211886882781982,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
9,0.0047478676,0.8555831909179688,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
10,0.0047478676,0.8072221279144287,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
11,0.004747629,0.785571813583374,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
12,0.0047475696,0.8071572780609131,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
13,0.004747927,0.795041561126709,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
14,0.0047477484,2.5666897296905518,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
15,0.004747629,0.844351053237915,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
16,0.0047478676,0.8531436920166016,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
17,0.0047478676,0.8021080493927002,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
18,0.004747927,0.8004989624023438,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
19,0.0047477484,0.823815107345581,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
20,0.0047477484,0.8549895286560059,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
21,0.0047480464,0.806117057800293,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
22,0.0047478676,0.808488130569458,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
23,0.004747629,0.7777962684631348,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
24,0.0047477484,0.8295953273773193,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
25,0.004747927,0.8589472770690918,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
26,0.0047478676,0.8132250308990479,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
27,0.0047477484,0.8417463302612305,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
28,0.004747927,0.7914474010467529,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
29,0.0047478676,0.8324449062347412,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
30,0.0047477484,0.7941489219665527,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
31,0.004748106,0.8496887683868408,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
32,0.0047475696,0.8563580513000488,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
33,0.0047478676,0.8728253841400146,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
34,0.004747927,0.796959400177002,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
35,0.004748106,0.8274452686309814,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
36,0.0047478676,0.8393630981445312,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
37,0.0047478676,0.8038725852966309,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
38,0.0047477484,0.8057794570922852,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
39,0.004747629,0.8398804664611816,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
40,0.0048720837,0.8273704051971436,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
41,0.0048722625,0.810093879699707,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
42,0.0048720837,0.8007986545562744,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
43,0.0048722625,0.8264694213867188,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
44,0.004872203,0.8053569793701172,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
45,0.0048722625,0.8267698287963867,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
46,0.0048720837,0.814044713973999,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
47,0.0048722625,0.7863214015960693,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
48,0.0048722625,0.7738721370697021,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
49,0.0048722625,0.7971560955047607,4.3300576,48.67016,4.3263035,0.8812648,3.6798239,31.271486
50,0.004872024,0.8085975646972656,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
51,0.0048720837,0.7998511791229248,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
52,0.004872203,0.8351812362670898,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
53,0.004872024,0.8294205665588379,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
54,0.0048720837,0.8046784400939941,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
55,0.0048722625,0.8076379299163818,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
56,0.004872203,0.8217692375183105,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
57,0.0048722625,0.8133773803710938,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
58,0.0048722625,0.806816577911377,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
59,0.004872501,0.8108677864074707,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
60,0.0048723817,0.8444886207580566,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
61,0.004872203,0.8038473129272461,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
62,0.0048722625,0.8482856750488281,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271488
63,0.0048722625,0.7905223369598389,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
64,0.0048722625,0.8191335201263428,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
65,0.0048720837,0.8116970062255859,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
66,0.0048720837,0.8256421089172363,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
67,0.0048723817,0.802337646484375,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
68,0.004872203,0.8338174819946289,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
69,0.004872501,0.7988185882568359,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
70,0.004872203,0.8343584537506104,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
71,0.0048722625,0.7671394348144531,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
72,0.0048722625,0.8206555843353271,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
73,0.0048722625,0.8336937427520752,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
74,0.0048722625,0.8436281681060791,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
75,0.004872203,0.8387622833251953,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
76,0.0048720837,0.8120262622833252,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
77,0.0048722625,0.8143339157104492,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
78,0.0048722625,0.8032832145690918,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
79,0.0048723817,0.8374459743499756,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
80,0.0048722625,0.8025045394897461,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
81,0.004872203,0.7984368801116943,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
82,0.0048720837,0.8053958415985107,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
83,0.004872203,0.8344368934631348,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
84,0.0048722625,0.7647178173065186,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
85,0.0048722625,0.854708194732666,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
86,0.0048722625,0.8641147613525391,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
87,0.0048723817,0.8018531799316406,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
88,0.0048722625,2.6219873428344727,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
89,0.0048722625,0.8154540061950684,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
90,0.004872203,0.8641822338104248,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
91,0.004872203,0.8091094493865967,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
92,0.0048722625,0.8098843097686768,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
93,0.0048722625,0.8584921360015869,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
94,0.004871905,0.7955751419067383,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
95,0.0048722625,0.8889138698577881,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
96,0.0048722625,0.7929894924163818,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
97,0.0048722625,0.8087432384490967,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271488
98,0.0048720837,0.7884230613708496,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
99,0.0048722625,0.816295862197876,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
100,0.0048720837,0.8154501914978027,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
101,0.0048720837,0.8737030029296875,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
102,0.0048723817,0.8187322616577148,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
103,0.004872203,0.8615906238555908,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
104,0.0048720837,0.7937159538269043,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
105,0.0048722625,0.8703985214233398,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
106,0.0048722625,0.8140883445739746,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
107,0.0048720837,0.8255741596221924,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
108,0.0048722625,0.7911162376403809,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
109,0.0048722625,0.7910330295562744,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
110,0.004872203,0.8161368370056152,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
111,0.004872203,0.8374996185302734,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
112,0.004872203,0.8395359516143799,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
113,0.004872203,0.8790202140808105,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
114,0.0048722625,0.8150265216827393,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
115,0.0048722625,0.7933151721954346,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
116,0.004872203,0.7712283134460449,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
117,0.0048722625,0.803203821182251,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
118,0.004872203,0.862896203994751,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
119,0.004872501,0.8408291339874268,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
120,0.0048723817,0.8217172622680664,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
121,0.0048720837,0.7896127700805664,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
122,0.0048722625,0.8286752700805664,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
123,0.0048720837,0.8701486587524414,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
124,0.004872501,0.853776216506958,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
125,0.0048722625,0.7826189994812012,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
126,0.0048722625,0.8037722110748291,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
127,0.004872501,0.8591592311859131,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
128,0.0048720837,0.8034017086029053,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
129,0.004872024,0.8180687427520752,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
130,0.004872203,0.8136780261993408,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
131,0.0048723817,0.8104791641235352,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
132,0.004872501,0.7889750003814697,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
133,0.004872501,0.8153908252716064,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
134,0.0048722625,0.8653404712677002,4.33006,48.67016,4.3263035,0.88126385,3.679824,31.271486
135,0.004872203,0.8327457904815674,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
136,0.004872203,0.8748044967651367,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
137,0.0048723817,0.7746949195861816,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
138,0.0048720837,0.793987512588501,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
139,0.004872203,0.873610258102417,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
140,0.004872203,0.8107342720031738,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
141,0.004872203,0.8065087795257568,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
142,0.0048720837,0.8222479820251465,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
143,0.004872203,0.8067190647125244,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
144,0.004872501,0.8192429542541504,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
145,0.004872501,0.7922613620758057,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
146,0.004872203,0.8417143821716309,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
147,0.0048720837,0.844437837600708,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
148,0.0048722625,0.8124327659606934,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
149,0.0048722625,0.7885053157806396,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271488
150,0.0048722625,0.8896470069885254,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
151,0.0048722625,0.7771158218383789,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
152,0.0048722625,0.7917525768280029,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
153,0.0048725605,0.7947421073913574,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
154,0.0048723817,0.8469600677490234,4.33006,48.67016,4.3263035,0.8812648,3.679824,31.271486
155,0.004872203,0.8238828182220459,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
156,0.0048722625,0.8449602127075195,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271486
157,0.004872203,0.8030679225921631,4.33006,48.67016,4.3263035,0.88126385,3.6798239,31.271486
158,0.004872024,2.590407133102417,4.3300576,48.67016,4.3263035,0.8812648,3.679824,31.271486
159,0.004872203,0.8057713508605957,4.33006,48.67016,4.3263035,0.8812648,3.6798239,31.271488
