iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
51,-0.11852443,2.0268213748931885,1.5779727,1.2808112,1.2577308,1.0545458,1.222942,1.3051995,1.2703992,1.3803822,1.5796909,1.2485107,1.2376232,0.99001133,1.2046502,1.3014231,1.2527195,1.3844068
52,-0.07170153,2.136277437210083,1.5792954,1.2824944,1.2571576,1.0543957,1.2230804,1.3074886,1.2721002,1.3819675,1.579168,1.2488252,1.2374748,0.99043554,1.206949,1.3028445,1.2522151,1.3840419
53,-0.09549117,1.936960220336914,1.5780891,1.2820163,1.257306,1.0545006,1.2245429,1.309059,1.27209,1.382178,1.5784454,1.2485083,1.2368028,0.9895177,1.207119,1.3026849,1.2537085,1.3859575
54,-0.059719324,1.7532353401184082,1.5772514,1.2790446,1.2568198,1.0544697,1.2221854,1.3053962,1.269675,1.3787104,1.5784622,1.247255,1.2363431,0.9898704,1.2065586,1.3029722,1.253632,1.3854617
55,-0.08300722,1.810206413269043,1.5794445,1.2824422,1.2578714,1.0549438,1.2244185,1.3060763,1.2709631,1.3814056,1.5793961,1.2479423,1.2373956,0.990154,1.2067012,1.3023044,1.2537222,1.3855872
56,-0.042015195,2.0984177589416504,1.5787402,1.2824023,1.2574391,1.0546877,1.2214652,1.3071759,1.2704414,1.3800238,1.5795895,1.2488123,1.2375959,0.990159,1.2038316,1.30249,1.2529883,1.3847145
57,-0.08298588,1.95465087890625,1.579559,1.2825887,1.2578729,1.0549483,1.2245508,1.3091643,1.2721268,1.3819332,1.5792594,1.2487713,1.237647,0.9904402,1.2071714,1.3025215,1.2531855,1.384571
58,-0.08997929,1.9675590991973877,1.5774924,1.2802516,1.2571181,1.0544345,1.2240961,1.305697,1.2706796,1.3813167,1.5776323,1.2461642,1.234638,0.98849154,1.2016261,1.3013431,1.2521296,1.3842953
59,-0.05983007,1.9073216915130615,1.5792127,1.2819222,1.2578182,1.054684,1.2235978,1.3080754,1.2721394,1.3820915,1.5794731,1.248272,1.2376467,0.9904402,1.204543,1.3024691,1.2537727,1.3860368
60,-0.08580673,1.8866095542907715,1.5761943,1.2817638,1.2577335,1.0549561,1.2231491,1.3086525,1.2721286,1.3821623,1.5779606,1.248205,1.2370478,0.9901616,1.2045996,1.3027129,1.2538463,1.3859547
61,-0.0514189,2.107663869857788,1.5789112,1.2821738,1.2578391,1.054695,1.2235005,1.3076509,1.271778,1.3820808,1.5786273,1.2483655,1.2376208,0.99041754,1.206031,1.3018324,1.2538438,1.3860538
62,-0.050491095,1.8601906299591064,1.5794435,1.2827196,1.2578312,1.0549458,1.2243178,1.3089585,1.272125,1.38216,1.5784644,1.2478255,1.237053,0.9895868,1.2053517,1.3023876,1.2535238,1.3856786
63,-0.08605707,1.8809113502502441,1.5749209,1.2771336,1.2518233,1.0527526,1.2245004,1.3091531,1.2719365,1.3820741,1.5776756,1.2476743,1.2346485,0.98867184,1.2050681,1.3028777,1.2533058,1.3857051
64,-0.07190776,1.8341970443725586,1.5774462,1.2815844,1.2563628,1.0546423,1.2223818,1.3058968,1.270352,1.3807036,1.577304,1.2476903,1.2352084,0.9899135,1.2035193,1.3005229,1.2520553,1.3850538
65,-0.06528759,1.8868203163146973,1.5792654,1.2827395,1.2578536,1.0547934,1.2244204,1.3089308,1.2721461,1.3821659,1.579828,1.2489369,1.2374938,0.9903163,1.2065341,1.3030156,1.2538333,1.3860539
66,-0.09202719,2.123260498046875,1.5790915,1.2821555,1.2578315,1.0548525,1.2231568,1.3065827,1.2719835,1.3812743,1.5780833,1.2471219,1.2374074,0.9903632,1.2062973,1.3027356,1.2538021,1.3860542
67,-0.082556844,1.9366791248321533,1.5788718,1.281098,1.256574,1.0537189,1.223986,1.3082788,1.2719374,1.3813322,1.5790187,1.2480037,1.2372534,0.98914886,1.2065732,1.3027157,1.253829,1.3860593
68,-0.07211161,1.9177024364471436,1.5795676,1.2827709,1.2573826,1.054419,1.2243332,1.3090096,1.271995,1.3821537,1.579821,1.2488314,1.2376109,0.99028146,1.2074629,1.3027952,1.2538222,1.3857917
69,-0.04279697,1.8612141609191895,1.5784819,1.2820952,1.2578913,1.0546507,1.224389,1.3088338,1.2721537,1.3821783,1.5789382,1.2486775,1.2366627,0.9904336,1.2066305,1.303027,1.2537805,1.385285
70,-0.09407437,2.0330746173858643,1.5751693,1.2800219,1.2562714,1.0542356,1.2180346,1.3023751,1.2690816,1.3778459,1.5779489,1.2478808,1.2367936,0.99034566,1.203985,1.3011503,1.2523434,1.3854568
71,-0.10141015,2.1076436042785645,1.5791459,1.2812148,1.2578245,1.0549557,1.2244118,1.3089249,1.2721391,1.3821743,1.5778602,1.2475277,1.2369661,0.99036497,1.2058797,1.3028208,1.2538201,1.3860524
72,-0.08707762,1.9873197078704834,1.5781639,1.2809812,1.2578564,1.0549436,1.2243842,1.3083366,1.2721575,1.3821696,1.5798206,1.248721,1.2375038,0.99043524,1.2073331,1.3030266,1.2534324,1.3856939
73,-0.06548405,1.8783900737762451,1.5792176,1.2824577,1.2577468,1.0549005,1.2243121,1.3090786,1.2719631,1.3817468,1.5794513,1.2486925,1.2371111,0.9901143,1.2053926,1.302291,1.25199,1.3852068
74,-0.06500995,1.8281831741333008,1.5788959,1.2820628,1.2568561,1.0544319,1.2241431,1.3088061,1.2719328,1.3816481,1.579831,1.248827,1.2375005,0.9903268,1.2073609,1.3030211,1.2538444,1.3857335
75,-0.035475254,2.073972225189209,1.5783674,1.2802156,1.2575711,1.0542922,1.221144,1.3042654,1.2691103,1.3783659,1.5786268,1.2474623,1.2362267,0.98960274,1.2051231,1.3008322,1.2522373,1.3848666
76,-0.080159426,2.1142098903656006,1.57582,1.281246,1.2563379,1.0538807,1.2237576,1.3082752,1.2707019,1.3810327,1.5782944,1.2483542,1.2369016,0.9902004,1.2044258,1.3014301,1.2522583,1.3844256
77,-0.09945536,1.9526128768920898,1.5774527,1.2809461,1.2573637,1.0549603,1.2242947,1.3088394,1.2721231,1.3821771,1.5764471,1.2452116,1.2355329,0.9897343,1.2044517,1.3009722,1.2526869,1.3858107
78,-0.08802223,2.047978401184082,1.5776844,1.280337,1.257596,1.0549171,1.2225481,1.3059832,1.2715003,1.3820252,1.5773293,1.2462813,1.2371906,0.98991877,1.2056235,1.3021859,1.2536112,1.3857318
79,-0.10970783,1.8645081520080566,1.5763358,1.2809963,1.2570512,1.0548342,1.2241635,1.3087496,1.2720735,1.3821232,1.5755899,1.24613,1.2358212,0.9896909,1.2058351,1.3029749,1.2537581,1.3859843
80,-0.07397747,2.100031852722168,1.5753027,1.2785517,1.256679,1.0548749,1.2233249,1.306985,1.272047,1.3821552,1.5778039,1.2463516,1.2370026,0.9902437,1.2050934,1.3025975,1.2538482,1.3856558
81,-0.049176335,1.9264519214630127,1.5793976,1.2826189,1.2578728,1.0549358,1.2245386,1.3090886,1.2721475,1.3821738,1.5792712,1.2484369,1.2368819,0.9900837,1.2070789,1.3023367,1.2526352,1.3853667
82,-0.06150496,1.855978012084961,1.5742842,1.2785232,1.2567848,1.054738,1.2231923,1.3067456,1.2718494,1.3813046,1.5781204,1.247068,1.2368472,0.99001616,1.2053612,1.301723,1.253748,1.385841
83,-0.070129395,1.8317508697509766,1.5787674,1.2809812,1.2578086,1.0549604,1.2214699,1.3062053,1.2702992,1.379435,1.5797269,1.2475893,1.2376351,0.99043953,1.2061374,1.302742,1.2537502,1.3856806
84,-0.08545947,1.9053456783294678,1.5743177,1.2799907,1.2570475,1.0541877,1.2241389,1.308811,1.2721568,1.3821765,1.5798024,1.2486765,1.2375187,0.9904223,1.206153,1.3017241,1.2537056,1.3860505
85,-0.07288408,2.002159595489502,1.5795535,1.2827764,1.2578418,1.054281,1.2244928,1.3090876,1.2718388,1.382177,1.5794263,1.2485714,1.2371981,0.9904132,1.2073865,1.3029703,1.253321,1.3853664
86,-0.08991969,1.9991462230682373,1.5794984,1.2827473,1.2570808,1.0535194,1.2236046,1.3080868,1.2715449,1.3819836,1.5797431,1.2484058,1.2375196,0.9894959,1.2046314,1.3026536,1.2537459,1.3860296
87,-0.057826042,1.9251658916473389,1.5794663,1.2824774,1.257679,1.0546675,1.2244025,1.3090621,1.272007,1.3821187,1.5796323,1.248708,1.2371305,0.9904218,1.2069943,1.3028067,1.2538478,1.3860568
88,-0.08359718,1.8577096462249756,1.5782018,1.2810524,1.2572161,1.0541714,1.2228583,1.3044744,1.2683986,1.3755763,1.579523,1.2488151,1.2375761,0.99043965,1.2063164,1.3020415,1.252755,1.3848345
89,-0.0804019,1.8968377113342285,1.5790092,1.281818,1.2578874,1.0549511,1.2238219,1.3080702,1.2717435,1.3816404,1.5792238,1.2484229,1.2371951,0.99031466,1.2069778,1.3025924,1.2531149,1.3857982
90,-0.11527574,2.0146422386169434,1.5785233,1.2821215,1.2575184,1.0549166,1.2221035,1.3054775,1.2681146,1.3793066,1.5797131,1.2488924,1.2375895,0.9903463,1.2055371,1.3018161,1.2523417,1.3846658
91,-0.09772205,4.414666652679443,1.5782113,1.2814796,1.2577219,1.0549443,1.222467,1.307055,1.27049,1.3814785,1.5797682,1.2489372,1.2376387,0.9904241,1.2074901,1.3029641,1.253704,1.3859597
92,-0.06296837,1.890496015548706,1.5744735,1.2793609,1.2563379,1.0542399,1.2193856,1.3036702,1.268104,1.3776237,1.5786453,1.2472265,1.2371982,0.98964757,1.2064911,1.3027829,1.253109,1.3844761
93,-0.083649755,2.0365922451019287,1.5795183,1.2826481,1.2576883,1.054836,1.2241876,1.3075427,1.271481,1.3814471,1.5796582,1.2489277,1.2368423,0.99029636,1.2060411,1.3027263,1.2537891,1.385956
94,-0.065080404,1.9549860954284668,1.5794554,1.2827284,1.2577739,1.0547507,1.2240509,1.3065196,1.2711216,1.3799943,1.5797755,1.2488234,1.2373215,0.99035543,1.2074739,1.3027273,1.2533407,1.3858503
95,-0.080669045,1.8339323997497559,1.5778292,1.2808006,1.2574061,1.0547123,1.2239763,1.3046312,1.2715744,1.3800974,1.5791515,1.2467719,1.2370477,0.98989946,1.2022456,1.3000424,1.2525162,1.3840262
96,-0.06859124,1.7813820838928223,1.5791396,1.2819172,1.2577653,1.0548307,1.2243394,1.3091514,1.2721567,1.3821687,1.5798064,1.2488326,1.2375152,0.99019593,1.2072064,1.3029828,1.2534201,1.3859348
97,-0.08641541,1.8060519695281982,1.5778767,1.2813821,1.2560867,1.0537838,1.2236451,1.3072507,1.268245,1.3781632,1.5785458,1.2476798,1.2352513,0.9871606,1.2057011,1.3025224,1.2508237,1.3846767
98,-0.04150939,2.0244388580322266,1.5795108,1.28277,1.257816,1.0546123,1.2245122,1.309173,1.2720988,1.3819816,1.5794835,1.2488842,1.2375965,0.99043584,1.206766,1.3029158,1.253844,1.3860447
99,-0.0684402,1.9172437191009521,1.5788966,1.2813939,1.2575415,1.0549455,1.224211,1.3089206,1.2721542,1.3821782,1.5779765,1.2482426,1.2372367,0.9902941,1.2035946,1.2994953,1.2527952,1.3856503
100,-0.06392658,1.8556928634643555,1.5784584,1.2818465,1.2578772,1.0549506,1.2233249,1.3074464,1.2703235,1.3810455,1.5777514,1.245776,1.2342937,0.98905295,1.2032046,1.3010888,1.2515612,1.3825907
101,-0.07230878,1.8220574855804443,1.5785582,1.2810622,1.257893,1.0549217,1.2244736,1.3089435,1.2721552,1.3820714,1.5792834,1.2485421,1.2376419,0.9904402,1.2024984,1.2999634,1.2535199,1.3857739
102,-0.1164757,1.8699555397033691,1.5786008,1.2819573,1.2575585,1.0548302,1.2244085,1.309176,1.2720945,1.3820666,1.5788591,1.2483857,1.2369771,0.98994917,1.2036443,1.3021969,1.2535807,1.3859632
103,-0.11729944,2.0367209911346436,1.5773356,1.280505,1.2576191,1.0544571,1.2240696,1.3086421,1.2721542,1.3821402,1.5796653,1.2488465,1.2375714,0.990423,1.2054892,1.2998973,1.253508,1.3859426
104,-0.06861687,1.9386093616485596,1.5764525,1.2801176,1.256446,1.0545034,1.222549,1.3054639,1.2705891,1.3812878,1.5782703,1.2480326,1.2368459,0.99012446,1.2050691,1.3029609,1.2537562,1.3858324
105,-0.05212915,1.9545104503631592,1.579561,1.2820996,1.2578632,1.0549117,1.2245672,1.3088136,1.2719193,1.3816506,1.5797182,1.248814,1.2375346,0.9902317,1.2074294,1.3025602,1.2537564,1.3859544
106,-0.05235195,1.8189048767089844,1.5776343,1.2810163,1.2578806,1.0549434,1.2222259,1.3073485,1.2721497,1.3819195,1.5788361,1.2474575,1.2374014,0.99012566,1.2053314,1.3025383,1.253653,1.3857157
107,-0.08197892,1.9046449661254883,1.5793922,1.2827716,1.2571039,1.0543674,1.2245667,1.3090658,1.2720815,1.381985,1.5798352,1.2487509,1.2374068,0.990277,1.2073662,1.3028964,1.2535853,1.3858163
108,-0.07403648,2.05519962310791,1.5794935,1.2822305,1.2578647,1.0549363,1.2245446,1.3088568,1.2719417,1.3821094,1.5798098,1.2486832,1.237352,0.9904401,1.2074735,1.3030266,1.2537562,1.3859218
109,-0.12748468,2.0293004512786865,1.5784645,1.2817398,1.257214,1.0548936,1.2244477,1.3091813,1.2721514,1.3821313,1.5783376,1.2484828,1.2372226,0.99007165,1.205056,1.3014284,1.2526588,1.3859091
110,-0.0773536,1.8565716743469238,1.575027,1.2790773,1.2554271,1.0544547,1.2231805,1.3083984,1.2718225,1.382143,1.5760049,1.2463323,1.2348301,0.9883072,1.2043654,1.3017907,1.2533287,1.3859395
111,-0.057765722,1.82175874710083,1.5776831,1.2796609,1.2564219,1.0533534,1.2225442,1.3063185,1.2704315,1.3802441,1.5774893,1.2472003,1.2368003,0.9892611,1.2031218,1.300354,1.2513407,1.384331
112,-0.04287219,1.8759331703186035,1.5793383,1.2827268,1.2578903,1.0548328,1.2242723,1.3091686,1.2721575,1.3821675,1.5797179,1.2488197,1.2375373,0.990373,1.2070631,1.3026056,1.2538481,1.3855789
113,-0.07563424,2.068375587463379,1.5775635,1.2806087,1.2550744,1.0536888,1.2199908,1.3038957,1.2678335,1.3788178,1.5783337,1.2485025,1.2357994,0.9895449,1.2031623,1.2997483,1.2506136,1.3833624
114,-0.080904126,1.9779140949249268,1.579103,1.281855,1.257879,1.0548928,1.22453,1.3087397,1.2721516,1.381738,1.5795583,1.2483122,1.2376428,0.99009955,1.2074164,1.3029888,1.2537,1.3860573
115,-0.05635166,1.9426982402801514,1.5761821,1.2803693,1.2568144,1.0538621,1.2209814,1.3060794,1.2701991,1.3791264,1.5794468,1.2486126,1.2369303,0.99018806,1.2071927,1.3030266,1.2538481,1.3859314
116,-0.099980116,1.8484551906585693,1.5782666,1.2789754,1.2578793,1.0549567,1.2245669,1.3085489,1.2718253,1.3820709,1.579712,1.2486563,1.2371527,0.990235,1.2063763,1.3026968,1.2536507,1.3856041
117,-0.05974126,1.8939483165740967,1.5767055,1.2793782,1.2558681,1.0537466,1.224466,1.3077756,1.2718047,1.3809868,1.5798206,1.2486511,1.2373843,0.9898484,1.2062955,1.3027489,1.2536997,1.3856151
118,-0.090654135,1.949082374572754,1.5791595,1.2819597,1.256943,1.0543569,1.2239628,1.3078485,1.2708635,1.3802768,1.5798286,1.2489281,1.2376275,0.9897474,1.2073796,1.3028965,1.2538338,1.3856524
119,-0.07261801,2.1231393814086914,1.5795494,1.2826847,1.257643,1.0549009,1.2242261,1.3074646,1.2715929,1.3819871,1.5777946,1.2470824,1.2369465,0.9888192,1.2059723,1.3022016,1.2537894,1.3858525
120,-0.057685137,1.7743186950683594,1.5776696,1.2801237,1.255538,1.0538788,1.2219232,1.3043212,1.2686117,1.3785713,1.5791987,1.247779,1.2364941,0.98902994,1.2037038,1.3014842,1.2508088,1.3831874
121,-0.037605643,1.8277833461761475,1.5794951,1.2823043,1.257869,1.0549423,1.2240857,1.30919,1.2716515,1.3814108,1.5797822,1.2489054,1.2376229,0.9903855,1.2074285,1.3030266,1.2533218,1.3846971
