iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.3,0.0,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
1,0.3,5.644871950149536,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
2,0.3,5.35539174079895,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
3,0.3,5.451387166976929,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
4,0.3,5.352680921554565,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
5,0.3,5.387337684631348,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
6,0.3,5.362176895141602,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
7,0.3,5.38067364692688,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
8,0.3,5.348671913146973,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
9,0.3,5.283520698547363,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
10,0.3,5.35664439201355,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
11,0.3,5.3962249755859375,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
12,0.3,5.331982135772705,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
13,0.3,5.303293704986572,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
14,0.3,5.334049224853516,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
15,0.3,5.395044803619385,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
16,0.3,5.361266613006592,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
17,0.3,5.346861362457275,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
18,0.3,5.365971088409424,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
19,0.3,5.24338960647583,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
20,0.3,5.281292676925659,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
21,0.3,5.3635642528533936,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
22,0.3,5.317025184631348,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
23,0.3,5.445013761520386,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
24,0.3,7.827547311782837,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
25,0.3,5.299421787261963,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
26,0.3,5.242993354797363,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
