iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,126.8025541305542,-1.1920929e-07,-0.0029591322,-2.3841858e-07,-0.0029226542,o0 = <lambda>(-0.17*(i7/-0.49*abs(1.0)))
