iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.095303416,0.0,1.5761136,1.268559,1.2436835,1.0489354,1.2179862,1.2937279,1.2469939,1.3652679,1.5806946,1.2403551,1.2023919,0.9740198,1.1775885,1.2799368,1.2143375,1.3480484
1,-0.12375152,9.326660633087158,1.5750334,1.2675512,1.2429124,1.0493395,1.2182055,1.2937909,1.2468284,1.3653431,1.5804929,1.2404214,1.202687,0.9732139,1.1777596,1.279875,1.2147582,1.3490211
2,-0.06530523,8.769657850265503,1.5738567,1.266531,1.2423822,1.0487723,1.2181554,1.2938256,1.2468902,1.3651898,1.5778288,1.2391863,1.1992567,0.9721657,1.1770865,1.2770077,1.2136772,1.348039
3,-0.075846314,9.175934076309204,1.5758443,1.2678728,1.2434613,1.0506114,1.2180628,1.2932843,1.2459049,1.3628694,1.5778061,1.2389183,1.2030358,0.9733462,1.1768414,1.2797066,1.2151474,1.3496985
4,-0.0991267,9.297609567642212,1.5760677,1.2686688,1.242056,1.049071,1.2179523,1.2930988,1.2441922,1.362847,1.5796578,1.2401793,1.2001433,0.9732623,1.1778009,1.2802218,1.2150639,1.3495976
5,-0.084367394,9.287919044494629,1.5751576,1.267814,1.2407336,1.0487795,1.2179259,1.2938299,1.2467064,1.3646632,1.5762076,1.2387717,1.1956577,0.9700848,1.1741394,1.2771649,1.2105409,1.3449554
6,-0.10448682,8.860715389251709,1.5755343,1.2684882,1.2433753,1.05014,1.2172163,1.2929819,1.2469403,1.3644487,1.5806631,1.2394145,1.2038685,0.97509754,1.1773847,1.280143,1.2152535,1.3496833
7,-0.10980153,9.037973880767822,1.5762795,1.268677,1.2427958,1.0493643,1.2179426,1.2936927,1.2472905,1.3651041,1.5805798,1.2404166,1.2032659,0.97430676,1.1777897,1.2800536,1.2151889,1.3496903
8,-0.050599217,9.253591537475586,1.5754687,1.2687372,1.2440014,1.0506035,1.2182451,1.2938067,1.247231,1.3653264,1.5804299,1.2401681,1.2038747,0.97507375,1.1778034,1.2802511,1.2152634,1.3495625
9,-0.08974159,9.06321668624878,1.5724486,1.2658321,1.2396058,1.0449497,1.2181705,1.2938032,1.2466087,1.3651389,1.5801656,1.2399405,1.2021232,0.97306937,1.1767293,1.2800896,1.2148775,1.3489692
10,-0.11271238,9.12367558479309,1.5760827,1.268555,1.243884,1.0504222,1.2182579,1.2938231,1.2472763,1.3652736,1.5784109,1.239508,1.2019815,0.97302896,1.1777714,1.2801235,1.2152482,1.349705
11,-0.05272782,9.164704084396362,1.5755792,1.26865,1.2442186,1.0507241,1.2179285,1.2932427,1.2471707,1.3651984,1.5807581,1.2403021,1.2039356,0.97501326,1.1777023,1.280152,1.2149835,1.3496319
12,-0.060878873,9.104578495025635,1.5747633,1.2676665,1.2413228,1.0485758,1.2176132,1.2935554,1.2457623,1.3642952,1.5792536,1.2392313,1.2017641,0.97334605,1.1778841,1.2803049,1.2146604,1.3481728
13,-0.07994282,9.28864574432373,1.575006,1.267837,1.242707,1.0493933,1.2180042,1.2929788,1.2472832,1.3653014,1.5806346,1.2401947,1.2039672,0.97504,1.1775471,1.2796023,1.2151605,1.349614
