iteration,max_fitness,time
0.0,986.10925,0.0
10.0,1130.824,46.414387
20.0,1130.824,36.693295
30.0,1155.9651,36.875343
40.0,1237.9393,37.120724
50.0,1237.9393,36.97092
60.0,1244.7742,37.083115
70.0,1244.7742,36.63315
80.0,1277.9229,37.220337
90.0,1277.9229,37.036247
100.0,1277.9229,36.746143
110.0,1277.9229,37.248047
120.0,1277.9229,36.704433
130.0,1277.9229,36.93962
140.0,1277.9229,36.890495
150.0,1277.9229,36.89814
160.0,1277.9229,37.292034
170.0,1277.9229,37.102345
180.0,1277.9229,37.505463
190.0,1277.9229,36.98815
200.0,1277.9229,36.475914
210.0,1277.9229,37.02418
220.0,1277.9229,37.206802
230.0,1277.9229,37.287437
240.0,1277.9229,36.909466
250.0,1277.9229,37.26903
260.0,1277.9229,37.813984
270.0,1277.9229,36.806835
280.0,1277.9229,36.991108
290.0,1281.6453,37.199707
300.0,1281.6453,37.04847
310.0,1285.5676,37.160843
320.0,1285.5676,36.949467
330.0,1285.5676,36.762543
340.0,1287.991,37.03088
350.0,1287.991,36.948074
360.0,1288.4893,37.020527
370.0,1290.6401,37.196293
380.0,1294.8696,37.101753
390.0,1294.8696,36.797382
400.0,1294.8696,36.894817
410.0,1294.8696,37.016357
420.0,1294.8696,37.163277
430.0,1294.8696,36.90416
440.0,1294.8696,36.9475
450.0,1294.8696,36.732586
460.0,1294.8696,36.90937
470.0,1294.8696,36.930862
480.0,1294.8696,36.925068
490.0,1294.8696,36.72577
500.0,1294.8696,37.025455
510.0,1294.8696,37.2212
520.0,1294.8696,37.15072
530.0,1294.8696,36.950874
540.0,1294.8696,37.022972
550.0,1294.8696,37.191498
560.0,1312.3427,37.0551
570.0,1312.3427,37.088627
580.0,1312.3427,36.64017
590.0,1312.3427,36.73282
600.0,1312.3427,37.488403
610.0,1320.7582,37.13384
620.0,1320.7582,37.310543
630.0,1324.4235,37.31102
640.0,1324.4235,36.987934
650.0,1326.5371,36.98036
660.0,1337.9624,37.098892
670.0,1337.9624,37.111065
680.0,1337.9624,37.24383
690.0,1343.9822,37.450813
700.0,1343.9822,37.077732
710.0,1343.9822,37.122997
720.0,1346.6924,36.89318
730.0,1346.6924,37.019638
740.0,1346.6924,37.15905
750.0,1358.0979,37.006077
760.0,1358.0979,36.737408
770.0,1362.4928,37.222492
780.0,1362.4928,37.218254
790.0,1362.4928,37.494087
800.0,1362.4928,37.376266
810.0,1362.4928,36.75243
820.0,1362.4928,37.32827
830.0,1362.4928,37.065617
840.0,1362.4928,37.467556
850.0,1362.4928,37.22678
860.0,1362.4928,36.653297
870.0,1362.4928,36.92768
880.0,1362.4928,36.741695
890.0,1362.4928,37.04566
900.0,1371.3813,36.2361
910.0,1371.3813,36.61723
920.0,1371.3813,36.93157
930.0,1371.3813,37.003555
940.0,1371.3813,36.805008
950.0,1371.3813,36.880875
960.0,1379.2552,36.920635
970.0,1379.2552,36.929413
980.0,1379.2552,36.74908
990.0,1379.2552,36.74016
1000.0,1379.2552,36.81986
1010.0,1379.2552,36.534668
1020.0,1380.276,37.026684
1030.0,1380.276,37.460926
1040.0,1380.276,36.75756
1050.0,1380.276,37.060043
1060.0,1380.276,36.76853
1070.0,1380.276,37.351852
1080.0,1380.276,36.885864
1090.0,1380.276,37.00656
1100.0,1380.276,36.89096
1110.0,1380.276,37.49008
1120.0,1380.276,37.054104
1130.0,1380.276,37.595943
1140.0,1380.276,36.88539
1150.0,1380.276,37.14218
1160.0,1380.276,37.107758
1170.0,1380.276,37.055954
1180.0,1380.276,37.265408
1190.0,1380.276,36.75249
1200.0,1380.276,37.292675
1210.0,1380.276,37.013466
1220.0,1380.276,36.75077
1230.0,1380.276,37.336037
1240.0,1383.5698,36.887283
1250.0,1383.5698,37.53906
1260.0,1391.4087,36.653984
1270.0,1391.4087,37.231567
1280.0,1391.4087,37.03617
1290.0,1391.4087,36.68721
1300.0,1391.4087,36.84151
1310.0,1391.4087,37.100353
1320.0,1391.4087,37.11585
1330.0,1391.4087,36.837975
1340.0,1391.4087,37.153404
1350.0,1394.7136,36.94599
1360.0,1394.7136,36.533447
1370.0,1394.7136,37.144283
1380.0,1394.7136,36.541348
1390.0,1394.7136,36.879353
1400.0,1394.7136,37.011143
1410.0,1394.7136,36.56195
1420.0,1394.7136,36.866474
1430.0,1394.7136,37.178715
1440.0,1394.7136,37.155197
1450.0,1394.7136,37.095467
1460.0,1394.7136,37.035824
1470.0,1394.7136,37.01898
1480.0,1394.7136,37.113213
1490.0,1394.7136,36.698887
1500.0,1394.7136,36.83624
