iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.0334087,0.0,1.534756,199.63026,1.6008413,0.3700065,1.2908317,10.627773,1.174127,2.2508454
1,0.048959255,9.376217365264893,1.7486067,169.55583,1.822817,1.2232639,0.28664124,8.739642,1.6604662,1.1646807
2,0.033939183,9.456489562988281,1.7486067,169.55583,1.822817,1.2232639,0.28664124,8.739642,1.6604662,1.1646807
3,0.04482144,9.32598352432251,1.534756,199.63026,1.6008413,0.3700065,1.2908317,10.627773,1.174127,2.2508454
4,0.02990067,9.46453857421875,1.7494591,167.1252,1.8235214,1.2226734,0.28684887,8.751057,1.6604946,1.1652244
5,0.033391714,9.470881700515747,1.7458049,169.57132,1.8199869,1.2218553,0.28641027,8.739197,1.6601754,1.1645877
6,0.03208697,9.427910566329956,1.535504,196.76851,1.6014599,0.3698279,1.2917668,10.641654,1.174147,2.2518961
7,0.04500985,9.3762686252594,1.7500231,169.59953,1.8245738,1.2235234,0.28705382,8.744845,1.6601944,1.1652852
8,0.03263712,9.313791990280151,1.7486295,169.5337,1.8232728,1.222756,0.28675583,8.750578,1.6605198,1.1647187
9,0.038594723,9.385451078414917,1.7501584,169.70291,1.8246325,1.2235231,0.28704387,8.751099,1.6601847,1.1653352
10,0.04090029,9.36028504371643,1.7473963,169.74203,1.8218541,1.2225128,0.2865679,8.749764,1.6605284,1.1644493
11,0.04895699,9.303929805755615,1.7494684,169.6733,1.8240781,1.223304,0.28685004,8.750873,1.6599424,1.1650394
12,0.037579834,9.249760150909424,1.7480314,165.18645,1.822205,1.2219375,0.28654462,8.751079,1.6597854,1.1640998
13,0.034608543,9.518963098526001,1.7443439,169.73651,1.8186817,1.2182033,0.28666493,8.748943,1.6583182,1.1652592
14,0.038103938,9.238380908966064,1.7475878,169.72925,1.8221159,1.2213006,0.28690436,8.75091,1.6603067,1.1649784
15,0.033506155,9.440816164016724,1.7479764,166.56296,1.8224573,1.2217917,0.28678015,8.749181,1.6603909,1.1651781
16,0.039971113,9.44678282737732,1.7450222,169.76286,1.819107,1.2217644,0.2862552,8.74777,1.6605225,1.1626034
17,0.042109907,10.818832397460938,1.74943,169.72662,1.8239728,1.2231438,0.28687298,8.751088,1.6602215,1.1649011
18,0.044391513,9.54108476638794,1.7501742,169.71367,1.8246099,1.2235239,0.28706628,8.749378,1.6583747,1.1651095
19,0.036084414,9.24922776222229,1.7501053,169.68672,1.8245031,1.2235225,0.28686672,8.7507,1.6602795,1.1645707
