iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,-0.22630024,0.0,3.645088,1.7272258,1.2649442
1,-0.078072906,5.15813422203064,16.08968,1.593734,1.0968883
2,-0.06951821,5.429587364196777,14.575502,1.3279198,1.1291071
3,-0.015598416,5.288406848907471,15.334582,1.5547694,1.1001681
4,-0.015598297,5.330904245376587,15.334582,1.5547694,1.1001681
5,-0.015598536,5.359158039093018,15.334582,1.5547694,1.1001681
6,-0.015598416,5.330395460128784,15.334582,1.5547694,1.1001681
7,-0.015598416,5.490117311477661,15.334582,1.5547694,1.1001681
8,-0.015598536,5.341409683227539,15.334582,1.5547694,1.1001681
9,-0.015598416,5.1982598304748535,15.334582,1.5547694,1.1001681
10,-0.015598416,5.340173006057739,15.334582,1.5547694,1.1001681
11,-0.015598416,5.505068063735962,15.334582,1.5547694,1.1001681
12,-0.015598297,5.3298540115356445,15.334582,1.5547694,1.1001681
13,-0.015598416,5.406705141067505,15.334582,1.5547694,1.1001681
14,-0.015598416,5.256049633026123,15.334582,1.5547694,1.1001681
15,-0.015598416,5.284795522689819,15.334582,1.5547694,1.1001681
16,-0.015598536,5.355999708175659,15.334582,1.5547694,1.1001681
17,-0.015598416,5.419511318206787,15.334582,1.5547694,1.1001681
18,0.03594184,5.362254619598389,9.682989,0.8949132,1.1491812
19,0.03594196,5.498316049575806,9.682989,0.8949132,1.1491812
20,0.040668488,5.24828577041626,9.972716,0.875275,1.1453053
21,0.040668488,5.592102766036987,9.972716,0.875275,1.1453053
22,0.040668666,5.507145881652832,9.972716,0.875275,1.1453053
23,0.040668488,5.29187273979187,9.972716,0.875275,1.1453053
24,0.040668488,5.479710340499878,9.972716,0.875275,1.1453053
25,0.040668488,5.339444398880005,9.972716,0.875275,1.1453053
26,0.040668488,5.6170878410339355,9.972716,0.875275,1.1453053
27,0.040668666,5.389530897140503,9.972716,0.875275,1.1453053
28,0.040668488,5.497066974639893,9.972716,0.875275,1.1453053
