iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,0.004232049,0.0,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
1,0.00423193,902.3249876499176,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
2,0.004232049,1111.1793615818024,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
3,0.004232049,1150.3599586486816,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
4,0.004232049,1079.905830860138,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
5,0.004232168,1115.4006621837616,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
6,0.004232168,1431.6273365020752,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
7,0.004232049,1284.4395143985748,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
8,0.004232049,1091.834635257721,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
9,0.004232049,1162.5336472988129,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
10,0.004232049,934.9797356128693,1.0039743,1.0053183,1.0497712,1.0502626,1.0267111,1.0614756,1.248806,0.9814116,1.0853857,1.0257806,1.0144223,1.1062244,1.0154029,0.9673555
11,0.0077936053,558.3760058879852,1.0163624,1.0008464,1.0551583,1.057236,1.0110625,1.0625069,1.2315177,0.99386376,1.0738443,1.0144411,1.01351,1.0793258,1.0084573,0.9700143
12,0.00927341,1706.5134415626526,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
13,0.009273589,1990.503407716751,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
14,0.009273708,1270.567310810089,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
15,0.009273708,1518.7744312286377,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
16,0.009273589,1723.5043408870697,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
17,0.009273529,1525.6857776641846,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
18,0.009273589,2251.0115978717804,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
19,0.009273589,1894.8255784511566,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
20,0.009273708,2026.9633746147156,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
21,0.009273589,2058.80876660347,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
22,0.009273589,1874.7531290054321,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
23,0.009273529,1467.483824968338,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
24,0.009273529,1347.8592212200165,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
25,0.009273589,1954.0547623634338,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
26,0.0092737675,1889.920013666153,0.99656564,1.0039146,1.0872743,1.0960397,1.0197679,1.0646805,1.2798773,1.000662,1.0472602,0.99955815,1.0069066,1.0915922,1.001745,0.99594504
27,0.012053788,2028.0448098182678,1.002138,0.9993485,1.0670569,1.0716484,1.0051942,1.076205,1.2307212,0.9881482,1.0590255,1.0044245,1.0139655,1.073014,0.99832386,0.98490024
28,0.012054205,2190.138627052307,1.002138,0.9993485,1.0670569,1.0716484,1.0051942,1.076205,1.2307212,0.9881482,1.0590255,1.0044245,1.0139655,1.073014,0.99832386,0.98490024
29,0.012153983,1801.9921476840973,1.0036491,0.9984671,1.0624024,1.0657678,1.0024642,1.0794837,1.2186656,0.9852056,1.0619218,1.0058438,1.0160673,1.0689552,0.9979408,0.98262435
30,0.012279034,1327.3624098300934,1.0013894,0.9995457,1.0677515,1.0717124,1.0061468,1.0762364,1.231733,0.9873853,1.0577761,1.0042572,1.0141779,1.0743312,0.9987227,0.98544306
31,0.012298107,1684.3550035953522,1.0035248,0.99842536,1.0617647,1.0643553,1.002459,1.0803295,1.2164279,0.98390925,1.0617967,1.0061116,1.0167874,1.0689453,0.99812573,0.98240393
32,0.012447715,1920.5294680595398,1.0013528,0.99938554,1.0667078,1.0698065,1.0059726,1.0773734,1.2284527,0.9858751,1.057829,1.0046097,1.0150325,1.0739278,0.9989107,0.985113
33,0.012447953,1735.8463945388794,1.0013528,0.99938554,1.0667078,1.0698065,1.0059726,1.0773734,1.2284527,0.9858751,1.057829,1.0046097,1.0150325,1.0739278,0.9989107,0.985113
34,0.012506247,1931.9250736236572,1.0015804,0.99919844,1.0655857,1.0681365,1.0055043,1.0783496,1.2252934,0.9848084,1.0583036,1.0049835,1.0157216,1.0731709,0.9989393,0.9846306
35,0.012535989,1409.7144515514374,1.0017174,0.99906564,1.0647023,1.0667146,1.0052456,1.0792215,1.2226754,0.9838348,1.0585979,1.0053029,1.0163542,1.0726666,0.9990317,0.98429596
36,0.012538791,660.478611946106,1.0014791,0.99916905,1.0652772,1.0673794,1.0056574,1.0788689,1.2240916,0.9841172,1.0581553,1.0051234,1.0161276,1.0732145,0.9991241,0.9846259
37,0.012538791,749.1041924953461,1.0014791,0.99916905,1.0652772,1.0673794,1.0056574,1.0788689,1.2240916,0.9841172,1.0581553,1.0051234,1.0161276,1.0732145,0.9991241,0.9846259
38,0.012540519,1444.360686302185,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
39,0.012540698,780.0843863487244,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
40,0.012540579,361.35346007347107,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
41,0.012540579,336.8255662918091,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
42,0.012540519,596.3274431228638,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
43,0.012540698,1690.6634912490845,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
44,0.012540698,1304.5102577209473,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
45,0.012540579,781.677631855011,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
46,0.012540579,731.8318159580231,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
47,0.012540758,618.0837240219116,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
48,0.012540698,1558.3089470863342,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
49,0.012540519,1329.201506137848,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
50,0.0125404,1547.2702298164368,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
51,0.012540579,715.4383120536804,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
52,0.012540579,512.5691735744476,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
53,0.012540579,384.94032430648804,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
54,0.012540519,450.23717284202576,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
55,0.012540579,1499.3001708984375,1.0016366,0.99908733,1.0647922,1.0667396,1.0053853,1.0792334,1.2228085,0.9837735,1.0584545,1.0052847,1.0163763,1.072819,0.99909353,0.9843819
