iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,995.9178280830383,0.63933635,0.6442457,0.6309298,0.6367867,o0 = <lambda>((1.34*i0+-1.20*(0.99*i7--0.84*(0.94*i1*-1.01*i2))))
