iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.004747629,0.0,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
1,0.0047478676,0.8068282604217529,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
2,0.004747629,0.8195886611938477,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
3,0.0047477484,0.823798656463623,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
4,0.0047478676,0.7953698635101318,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
5,0.0047477484,0.8004481792449951,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
6,0.0047478676,0.8401379585266113,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
7,0.0047477484,0.8154911994934082,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
8,0.0047475696,0.8060712814331055,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
9,0.0047478676,0.8776729106903076,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
10,0.0047478676,2.5533013343811035,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
11,0.004747629,0.8342845439910889,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
12,0.0047475696,0.7975771427154541,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
13,0.004747927,0.7966322898864746,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
14,0.0047477484,0.8822011947631836,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
15,0.004747629,0.7982385158538818,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
16,0.0047478676,0.8300797939300537,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
17,0.0047478676,0.8090379238128662,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
18,0.004747927,0.8375844955444336,4.222267,48.147152,4.384995,0.7724499,3.6970222,30.942335
19,0.0047477484,0.8294098377227783,4.222265,48.147152,4.384995,0.7724499,3.6970222,30.942335
