iteration,max_fitness,time,test_accuracy
0,-0.19867063,0.0,-0.13960946
1,-0.19867063,0.5019426345825195,[-0.13960946]
2,-0.19867063,0.4961988925933838,[-0.13960946]
3,-0.19867063,0.5075671672821045,[-0.13960946]
4,0.19197392,0.5222561359405518,[0.21171838]
5,0.19197392,0.5178375244140625,[0.21171838]
6,0.19197392,0.484738826751709,[0.21171838]
7,0.19197392,0.5804493427276611,[0.21171838]
8,0.19197392,0.540109395980835,[0.21171838]
9,0.19197392,0.5150251388549805,[0.21171838]
10,0.19197392,0.5043587684631348,[0.21171838]
11,0.19197392,0.6238417625427246,[0.21171838]
12,0.19197392,0.49207210540771484,[0.21171838]
13,0.19197392,0.5085053443908691,[0.21171838]
14,0.19197392,0.49413013458251953,[0.21171838]
15,0.19197392,0.5097877979278564,[0.21171838]
16,0.19197392,0.5403890609741211,[0.21171838]
17,0.19197392,0.49492549896240234,[0.21171838]
18,0.19197392,0.5109877586364746,[0.21171838]
19,0.19197392,0.5214481353759766,[0.21171838]
20,0.19197392,0.5150365829467773,[0.21171838]
21,0.19197392,0.5447778701782227,[0.21171838]
22,0.19197392,0.5083460807800293,[0.21171838]
23,0.19197392,0.49672436714172363,[0.21171838]
24,0.19197392,0.5188345909118652,[0.21171838]
25,0.19197392,0.5129926204681396,[0.21171838]
26,0.19197392,0.5042810440063477,[0.21171838]
27,0.19197392,0.5416872501373291,[0.21171838]
28,0.19197392,0.49686765670776367,[0.21171838]
29,0.19197392,0.5139126777648926,[0.21171838]
30,0.38644952,0.48980164527893066,[0.389849]
31,0.38644952,0.5189933776855469,[0.389849]
32,0.38644952,0.5220136642456055,[0.389849]
33,0.38644952,0.5099458694458008,[0.389849]
34,0.38644952,0.572333574295044,[0.389849]
35,0.38644952,0.5203862190246582,[0.389849]
36,0.38644952,0.5290508270263672,[0.389849]
37,0.38644952,0.48698878288269043,[0.389849]
38,0.38644952,0.5208749771118164,[0.389849]
39,0.38644952,0.517622709274292,[0.389849]
40,0.38644952,0.5595788955688477,[0.389849]
41,0.38644952,0.5342583656311035,[0.389849]
42,0.38644952,0.5200295448303223,[0.389849]
43,0.38644952,0.5177450180053711,[0.389849]
44,0.38644952,0.5054872035980225,[0.389849]
45,0.38644952,0.5094208717346191,[0.389849]
46,0.38644952,0.5243635177612305,[0.389849]
47,0.38644952,0.558598518371582,[0.389849]
48,0.38644952,0.5406544208526611,[0.389849]
49,0.38644952,0.5232532024383545,[0.389849]
50,0.38644952,0.5272681713104248,[0.389849]
51,0.38644952,0.5345423221588135,[0.389849]
52,0.38644952,0.5119798183441162,[0.389849]
53,0.38644952,0.49048399925231934,[0.389849]
54,0.38644952,0.5362849235534668,[0.389849]
55,0.38644952,0.5368783473968506,[0.389849]
56,0.38644952,0.5309059619903564,[0.389849]
57,0.38644952,0.5408399105072021,[0.389849]
58,0.38644952,0.49081945419311523,[0.389849]
59,0.38644952,0.48625946044921875,[0.389849]
60,0.38644952,0.5011284351348877,[0.389849]
61,0.38644952,0.5284414291381836,[0.389849]
62,0.38644952,0.4910562038421631,[0.389849]
63,0.38644952,0.5172297954559326,[0.389849]
64,0.38644952,0.563462495803833,[0.389849]
65,0.38644952,0.5234775543212891,[0.389849]
66,0.38644952,0.5212388038635254,[0.389849]
67,0.7424087,0.5294523239135742,[0.827504]
68,0.7424087,0.5518200397491455,[0.827504]
69,0.7424087,0.5280814170837402,[0.827504]
70,0.7424087,0.5464050769805908,[0.827504]
71,0.7424087,0.5362389087677002,[0.827504]
72,0.7424087,0.49503016471862793,[0.827504]
73,0.7424087,0.5405664443969727,[0.827504]
74,0.7424087,0.4991621971130371,[0.827504]
75,0.7424087,0.48896312713623047,[0.827504]
76,0.7424087,0.5041618347167969,[0.827504]
77,0.7424087,0.521888256072998,[0.827504]
78,0.7424087,0.5305366516113281,[0.827504]
79,0.7424087,0.5173661708831787,[0.827504]
80,0.7424087,0.4885833263397217,[0.827504]
81,0.7424087,0.5506560802459717,[0.827504]
82,0.7424087,0.50701904296875,[0.827504]
83,0.7424087,0.5300676822662354,[0.827504]
84,0.7424087,0.5529747009277344,[0.827504]
85,0.7424087,0.5329034328460693,[0.827504]
86,0.7424087,0.5066077709197998,[0.827504]
87,0.7424087,0.49428391456604004,[0.827504]
88,0.7424087,0.5219078063964844,[0.827504]
89,0.7424087,0.537379264831543,[0.827504]
90,0.7424087,0.5180966854095459,[0.827504]
91,0.7424087,0.5426745414733887,[0.827504]
92,0.7424087,0.5090029239654541,[0.827504]
93,0.7424087,0.5211231708526611,[0.827504]
94,0.7424087,0.5149881839752197,[0.827504]
95,0.7424087,0.5377516746520996,[0.827504]
96,0.7424087,0.5414397716522217,[0.827504]
97,0.7424087,0.5230152606964111,[0.827504]
98,0.7424087,0.5234668254852295,[0.827504]
99,0.7424087,0.5086765289306641,[0.827504]
100,0.7424087,0.5547616481781006,[0.827504]
101,0.7424087,0.5075852870941162,[0.827504]
102,0.7424087,0.5091550350189209,[0.827504]
103,0.7424087,0.49585843086242676,[0.827504]
104,0.7424087,0.535520076751709,[0.827504]
105,0.7424087,0.5346193313598633,[0.827504]
106,0.7424087,0.5154871940612793,[0.827504]
107,0.7424087,0.524547815322876,[0.827504]
108,0.7424087,0.5100603103637695,[0.827504]
109,0.7424087,0.5535838603973389,[0.827504]
110,0.7424087,0.5203506946563721,[0.827504]
111,0.7424087,0.5193543434143066,[0.827504]
112,0.7424087,0.5266799926757812,[0.827504]
113,0.7424087,0.5364887714385986,[0.827504]
114,0.7424087,0.5043809413909912,[0.827504]
115,0.7424087,0.5247089862823486,[0.827504]
116,0.7424087,0.5354633331298828,[0.827504]
117,0.7424087,0.5290651321411133,[0.827504]
118,0.7424087,0.5061848163604736,[0.827504]
119,0.7424087,0.48331332206726074,[0.827504]
120,0.8376654,0.488628625869751,[0.85741276]
121,0.8376654,0.499173641204834,[0.85741276]
122,0.8376654,0.4927353858947754,[0.85741276]
123,0.8376654,0.5344276428222656,[0.85741276]
124,0.8376654,0.519150972366333,[0.85741276]
125,0.8376654,0.5052986145019531,[0.85741276]
126,0.8376654,0.5324389934539795,[0.85741276]
127,0.8376654,0.5029845237731934,[0.85741276]
128,0.8376654,0.5317609310150146,[0.85741276]
129,0.8376654,0.4936227798461914,[0.85741276]
130,0.8376654,0.5279238224029541,[0.85741276]
131,0.8376654,0.5519514083862305,[0.85741276]
132,0.8376654,0.538189172744751,[0.85741276]
133,0.8376654,0.5132725238800049,[0.85741276]
134,0.8376654,0.4922604560852051,[0.85741276]
