iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.15226972,0.0,1.3235408,1.1483911,1.0609444,1.0248697,1.3517413,1.497175,1.4196774,1.5472081,1.2411102,1.051662,0.9528012,0.89709514,1.3175007,1.490878,1.3838589,1.5502937
1,-0.19043231,9.651458501815796,1.3242302,1.1494129,1.0608573,1.0247667,1.351717,1.4971845,1.4203638,1.5477754,1.2399303,1.0511289,0.95224327,0.89710295,1.3174366,1.4918362,1.3854922,1.5512239
2,-0.17073703,9.465150117874146,1.3230551,1.1486311,1.0603149,1.0244266,1.351906,1.4971676,1.4204775,1.5477296,1.2406524,1.0517013,0.9520377,0.8967985,1.3177145,1.4910643,1.3854189,1.5506811
3,-0.14312208,9.336991310119629,1.3244966,1.1496755,1.0609609,1.0247451,1.3514733,1.4957708,1.418804,1.5463467,1.2411747,1.051869,0.9527632,0.8971189,1.3165218,1.4900752,1.3828115,1.5497506
4,-0.19205451,9.377771139144897,1.3245317,1.1499152,1.0589467,1.0237213,1.3516028,1.4964072,1.4202032,1.5473255,1.2411262,1.0520352,0.9526479,0.8969513,1.3163913,1.4888638,1.382751,1.5497252
5,-0.16043401,9.371231079101562,1.324904,1.1499557,1.0609186,1.0247656,1.3505933,1.4954277,1.4185287,1.5463474,1.2409153,1.0520389,0.9523298,0.89681864,1.3144968,1.489281,1.3842062,1.5505111
6,-0.21949923,9.321350812911987,1.3246711,1.1490484,1.0605464,1.024705,1.3515055,1.4967552,1.4205027,1.5474151,1.2410924,1.0519726,0.9518119,0.89644974,1.3177981,1.4913574,1.3856232,1.5512292
7,-0.15876698,9.243323802947998,1.324907,1.1500016,1.0607142,1.0248716,1.351908,1.4970173,1.4205458,1.5479219,1.240519,1.0504909,0.9523436,0.8966832,1.3165534,1.4905189,1.3852373,1.5505645
8,-0.17115712,9.338007688522339,1.324316,1.149595,1.060966,1.0248666,1.351497,1.4965279,1.4205285,1.547732,1.2402769,1.05137,0.95203704,0.8969235,1.3175908,1.4916147,1.3856711,1.5514208
9,-0.17867625,9.509726524353027,1.3243651,1.1498898,1.0609214,1.024856,1.3517616,1.4966741,1.4195457,1.5464907,1.2407784,1.0518277,0.9523378,0.8970629,1.3177938,1.4918425,1.3850993,1.5502431
10,-0.17217982,9.392717123031616,1.3233298,1.1489526,1.0606904,1.0247048,1.3518845,1.4971235,1.4204081,1.5478609,1.2385947,1.0512856,0.9509828,0.8965856,1.3178021,1.4915977,1.3854938,1.5514154
11,-0.1302998,9.36740517616272,1.3226761,1.1460289,1.0601937,1.0236555,1.3495243,1.4947573,1.4198294,1.5468079,1.2394063,1.0477157,0.9498758,0.89467335,1.3178495,1.4917704,1.3856586,1.5508358
12,-0.13819778,9.206795692443848,1.3243533,1.1500007,1.0607876,1.0246722,1.3519303,1.4971671,1.4205915,1.5478404,1.2415036,1.0517739,0.95276487,0.89699227,1.3170359,1.4907613,1.3852669,1.5513862
13,0.068755746,9.395321130752563,1.4322311,1.1491222,1.1280428,0.95932025,1.0859591,1.2216127,1.2073451,1.3265665,1.480976,1.1683177,1.1810718,0.9669313,0.98411834,1.151343,1.1242279,1.2869226
14,0.07446778,9.287469148635864,1.4322311,1.1491222,1.1280428,0.95932025,1.0859591,1.2216127,1.2073451,1.3265665,1.480976,1.1683177,1.1810718,0.9669313,0.98411834,1.151343,1.1242279,1.2869226
15,0.066443026,9.444718360900879,1.4322311,1.1491222,1.1280428,0.95932025,1.0859591,1.2216127,1.2073451,1.3265665,1.480976,1.1683177,1.1810718,0.9669313,0.98411834,1.151343,1.1242279,1.2869226
16,0.07157713,9.214843034744263,1.4322311,1.1491222,1.1280428,0.95932025,1.0859591,1.2216127,1.2073451,1.3265665,1.480976,1.1683177,1.1810718,0.9669313,0.98411834,1.151343,1.1242279,1.2869226
17,0.08870423,9.230316400527954,1.4322311,1.1491222,1.1280428,0.95932025,1.0859591,1.2216127,1.2073451,1.3265665,1.480976,1.1683177,1.1810718,0.9669313,0.98411834,1.151343,1.1242279,1.2869226
18,0.061035633,9.29665231704712,1.5014318,1.2010974,1.18,0.98617417,1.0589935,1.1842247,1.1719967,1.2876079,1.5563887,1.2228211,1.2441553,1.002839,0.9485601,1.1050589,1.0821952,1.2412775
19,0.116541564,9.484744310379028,1.5014318,1.2010974,1.18,0.98617417,1.0589935,1.1842247,1.1719967,1.2876079,1.5563887,1.2228211,1.2441553,1.002839,0.9485601,1.1050589,1.0821952,1.2412775
20,0.12210196,9.57923674583435,1.4852662,1.1835223,1.1611816,0.9664073,1.041291,1.1725004,1.1612693,1.2778604,1.5445344,1.2089448,1.2301339,0.9879954,0.9495064,1.1064479,1.0850723,1.2443677
21,0.094426036,11.920180559158325,1.4852662,1.1835223,1.1611816,0.9664073,1.041291,1.1725004,1.1612693,1.2778604,1.5445344,1.2089448,1.2301339,0.9879954,0.9495064,1.1064479,1.0850723,1.2443677
22,0.10344666,9.407131433486938,1.4750147,1.1744788,1.1544645,0.9623098,1.044477,1.1762426,1.1650954,1.2820623,1.5334893,1.202147,1.2235208,0.9834358,0.9522672,1.1095943,1.0886675,1.2483857
23,0.05979818,9.25984525680542,1.4750147,1.1744788,1.1544645,0.9623098,1.044477,1.1762426,1.1650954,1.2820623,1.5334893,1.202147,1.2235208,0.9834358,0.9522672,1.1095943,1.0886675,1.2483857
24,0.08497757,9.358903646469116,1.4750147,1.1744788,1.1544645,0.9623098,1.044477,1.1762426,1.1650954,1.2820623,1.5334893,1.202147,1.2235208,0.9834358,0.9522672,1.1095943,1.0886675,1.2483857
25,0.08937514,9.352640390396118,1.4813935,1.180672,1.1577119,0.96468097,1.0429184,1.174663,1.1635724,1.2804056,1.5406345,1.2060057,1.2270693,0.98549044,0.95117533,1.1086447,1.0867932,1.2467917
26,0.081658185,9.405710458755493,1.5038967,1.1985731,1.1753987,0.97424823,1.0355113,1.1627834,1.1526413,1.2676024,1.56298,1.2235537,1.2460734,0.9980696,0.94045204,1.0942367,1.0736612,1.2312387
27,0.075041056,9.313098907470703,1.4813935,1.180672,1.1577119,0.96468097,1.0429184,1.174663,1.1635724,1.2804056,1.5406345,1.2060057,1.2270693,0.98549044,0.95117533,1.1086447,1.0867932,1.2467917
28,0.07450718,9.517403602600098,1.4867073,1.1850322,1.1639844,0.96787775,1.0387915,1.1696594,1.1595244,1.2757905,1.5446855,1.20993,1.23233,0.98936355,0.94754744,1.103896,1.0826856,1.2417603
29,0.090747535,9.556742906570435,1.4867073,1.1850322,1.1639844,0.96787775,1.0387915,1.1696594,1.1595244,1.2757905,1.5446855,1.20993,1.23233,0.98936355,0.94754744,1.103896,1.0826856,1.2417603
30,0.09356099,9.354864835739136,1.4867073,1.1850322,1.1639844,0.96787775,1.0387915,1.1696594,1.1595244,1.2757905,1.5446855,1.20993,1.23233,0.98936355,0.94754744,1.103896,1.0826856,1.2417603
31,0.07663953,9.551871538162231,1.4867073,1.1850322,1.1639844,0.96787775,1.0387915,1.1696594,1.1595244,1.2757905,1.5446855,1.20993,1.23233,0.98936355,0.94754744,1.103896,1.0826856,1.2417603
32,0.103420675,9.40207052230835,1.4522985,1.157948,1.135887,0.95288986,1.0535623,1.1897235,1.1776141,1.2960067,1.5098062,1.1834447,1.201531,0.9702504,0.96450603,1.126436,1.1032764,1.2644374
33,0.098033845,9.372873544692993,1.4306461,1.1036583,1.0913888,0.8735336,1.0170288,1.1441153,1.1437255,1.2585136,1.602186,1.2555437,1.292673,1.038781,0.9389232,1.0851691,1.0754083,1.2309659
34,0.1535517,9.37822413444519,1.362563,1.049456,1.0357947,0.84218335,1.0408263,1.1785802,1.1733721,1.292223,1.5304086,1.2009314,1.2355423,1.0014467,0.96684843,1.1243021,1.1099541,1.269965
35,0.10991645,9.609267711639404,1.3463993,1.0371597,1.0238152,0.8368297,1.045813,1.1858886,1.1809046,1.3016707,1.5127138,1.1874247,1.218986,0.99066913,0.97221154,1.1321063,1.116931,1.2786628
36,0.12570018,9.343501329421997,1.3612727,1.0491321,1.0352737,0.8431535,1.0401917,1.1786989,1.1749525,1.2940824,1.5267804,1.1970624,1.2296557,0.9960509,0.9652007,1.1238083,1.1097103,1.270234
37,0.13070846,9.478955268859863,1.3406913,1.03429,1.0197678,0.83537436,1.046904,1.1881928,1.1837394,1.3037633,1.5062529,1.1817482,1.2125784,0.9854094,0.9729329,1.1346405,1.119029,1.2805624
38,0.12346631,9.571110725402832,1.3444779,1.0364397,1.0229934,0.8374407,1.0455436,1.1867584,1.1822996,1.3024441,1.5070132,1.182239,1.2128445,0.98520267,0.9711488,1.1327053,1.1172625,1.2788131
