iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.029079378,0.0,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
1,0.036842823,2.0329718589782715,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
2,0.01984179,1.8961422443389893,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
3,0.03870642,1.8783748149871826,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
4,0.031101286,2.0211970806121826,1.711581,167.84833,1.7906113,1.1893291,0.2883466,8.8054285,1.679549,1.2059029
5,0.034727573,2.020854949951172,1.7099297,168.08798,1.7892979,1.188524,0.28831345,8.809532,1.6764627,1.2069293
6,0.04243481,1.8576362133026123,1.7110441,168.1217,1.7900304,1.189103,0.2883602,8.810466,1.6781974,1.2068784
7,0.027276218,1.9572782516479492,1.7093216,168.03821,1.788403,1.1892326,0.28786612,8.801381,1.6792878,1.2055223
8,0.033076584,2.001396894454956,1.7108877,168.0872,1.7896639,1.1892828,0.2881996,8.808076,1.6795076,1.206716
9,0.029090345,2.0367074012756348,1.4994459,198.36475,1.5695869,0.36582783,1.2671176,10.722076,1.2577735,2.2962937
10,0.037044585,2.054521322250366,1.7101451,168.12268,1.7897162,1.1890692,0.2882599,8.809287,1.6789839,1.2069235
11,0.03053552,1.8437697887420654,1.499756,197.95218,1.5695393,0.3658633,1.2669313,10.712676,1.2573146,2.2960665
12,0.022743225,1.9074406623840332,1.7101912,168.12372,1.7893116,1.1880322,0.2883584,8.80997,1.6773747,1.2068653
13,0.033997536,1.9021220207214355,1.7101625,167.95276,1.789519,1.1893157,0.28822201,8.807788,1.6795397,1.2069291
14,0.03757006,2.0362770557403564,1.4987143,198.36569,1.5683261,0.3657978,1.2659439,10.721609,1.256345,2.2942173
15,0.034023285,1.9119234085083008,1.5007101,198.31598,1.5704439,0.36592734,1.2676134,10.722324,1.2580956,2.2958074
16,0.04365647,1.7708675861358643,1.5003599,198.31468,1.5701861,0.3658513,1.2676415,10.722883,1.2563509,2.2962325
17,0.030590415,1.9841291904449463,1.5005248,198.16258,1.570213,0.3659315,1.2670567,10.723457,1.2574245,2.294713
18,0.037013233,2.011895179748535,1.4979843,198.19481,1.5671932,0.36505616,1.2673339,10.722792,1.2535139,2.2962034
19,0.03510797,1.990891933441162,1.4981647,198.2833,1.5678282,0.36556828,1.265787,10.708781,1.2576876,2.2920082
20,0.040519357,1.927781343460083,1.500539,196.49686,1.570274,0.36589283,1.2674637,10.717765,1.2576036,2.2960362
21,0.03815651,1.7993426322937012,1.5002309,198.17351,1.5701747,0.36593264,1.2674625,10.7198105,1.2577027,2.2962983
22,0.028131843,2.0156633853912354,1.4996147,197.74278,1.5696982,0.36582318,1.2676498,10.707082,1.2578962,2.2950292
