iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-0.0001436472,0.0,1.0066464,1.0001361,1.0599025,1.1082323,1.0074438,1.0668664,1.1171645,1.0051717,1.0847462,0.9965455,1.0075222,1.1084725,0.99644566,1.0003943
1,-0.00014352798,1.2702381610870361,1.0066464,1.0001361,1.0599025,1.1082323,1.0074438,1.0668664,1.1171645,1.0051717,1.0847462,0.9965455,1.0075222,1.1084725,0.99644566,1.0003943
2,-8.106232e-06,1.2813360691070557,1.0080205,0.99994445,1.0544106,1.1001562,1.0055065,1.0700216,1.1082748,1.0035145,1.088352,0.9968719,1.0093211,1.0999895,0.99739707,0.99998134
3,0.0002990961,1.300459623336792,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
4,0.00029921532,1.3525354862213135,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
5,0.00029933453,1.2759559154510498,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
6,0.0002990961,1.2266442775726318,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
7,0.0002990961,1.353637933731079,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
8,0.0002990365,1.3121140003204346,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
9,0.0002990365,1.2453787326812744,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
10,0.00029921532,1.1733741760253906,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
11,0.0002990365,1.2760651111602783,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
12,0.0002990961,1.2520818710327148,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
13,0.0002990961,1.3038699626922607,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
14,0.0002990365,1.249504804611206,1.0081964,1.0001202,1.0499732,1.0955269,1.0053086,1.0694607,1.1038439,1.0008365,1.0899322,0.99797654,1.0107287,1.0990337,0.99856055,0.9979539
