iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.0025006533,0.0,3.059704,38.21785,5.225649,0.6587563,2.3686152,17.800417
1,0.0025007725,6.40759539604187,3.059704,38.21785,5.225649,0.6587563,2.3686152,17.800417
2,0.0025004745,6.317324161529541,3.059704,38.21785,5.225649,0.6587563,2.3686152,17.800417
3,0.002500534,6.090929269790649,3.059704,38.21785,5.225649,0.6587563,2.3686152,17.800417
4,0.0025002956,6.1782238483428955,3.0597043,38.21785,5.225651,0.6587567,2.368615,17.800417
5,0.002500534,6.101478815078735,3.0597043,38.21785,5.225651,0.6587567,2.368615,17.800417
6,0.002500534,6.393988609313965,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
7,0.002500832,6.4404871463775635,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
8,0.002500534,6.350185871124268,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
9,0.0025006533,6.332665920257568,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
10,0.0025004745,6.456478118896484,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
11,0.0025006533,6.305832147598267,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
12,0.0025004745,6.491976976394653,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
13,0.002500534,6.256776571273804,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
14,0.002500534,6.422333240509033,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
15,0.0025002956,6.317741394042969,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
16,0.0025006533,6.21898627281189,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
17,0.0025004745,6.385385274887085,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
18,0.0025004745,6.245920181274414,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
19,0.0025004745,6.430154800415039,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
20,0.0025006533,6.228854656219482,3.059704,38.217842,5.225651,0.6587563,2.368615,17.800417
