iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.15226972,0.0,1.3235408,1.1483911,1.0609444,1.0248697,1.3517413,1.497175,1.4196774,1.5472081,1.2411102,1.051662,0.9528012,0.89709514,1.3175007,1.490878,1.3838589,1.5502937
1,-0.17631698,9.61691951751709,1.3208805,1.1078867,1.0592624,0.9783208,1.3478028,1.4704411,1.4188961,1.5287639,1.2606736,1.0327585,0.9779972,0.85830724,1.3292533,1.4825977,1.4027886,1.5508823
2,-0.09317827,9.472929000854492,1.5551791,1.2633781,1.2149967,1.0286988,1.2240931,1.314247,1.2703303,1.3681611,1.5296324,1.2075393,1.1820894,0.94120616,1.1993605,1.31616,1.243424,1.3769752
3,-0.10751772,9.357590913772583,1.5205381,1.2380395,1.1890018,1.0162972,1.2377162,1.3329564,1.2878591,1.3883125,1.4895958,1.178682,1.1494057,0.92290455,1.2134695,1.3366381,1.2615435,1.3993244
4,-0.102199435,9.396100521087646,1.557049,1.2648897,1.213529,1.0280404,1.2237697,1.313508,1.2700167,1.3677263,1.5303669,1.2080313,1.1829723,0.94143844,1.1981028,1.314141,1.2409562,1.3760424
5,-0.08755076,9.405818939208984,1.6526092,1.3370069,1.2887157,1.0685558,1.1934215,1.2661356,1.2240232,1.3153192,1.6357074,1.2864397,1.2724235,0.99680877,1.1635597,1.2643672,1.1942326,1.3206877
6,-0.15029347,9.476921081542969,1.557049,1.2648897,1.213529,1.0280404,1.2237697,1.313508,1.2700167,1.3677263,1.5303669,1.2080313,1.1829723,0.94143844,1.1981028,1.314141,1.2409562,1.3760424
7,-0.08297765,9.521750450134277,1.5859507,1.286164,1.2369546,1.0401223,1.2141652,1.2992818,1.2562139,1.3521752,1.5613238,1.2293528,1.209205,0.9568143,1.1873984,1.2997483,1.2279873,1.3593413
8,-0.07045317,9.396388053894043,1.5859507,1.286164,1.2369546,1.0401223,1.2141652,1.2992818,1.2562139,1.3521752,1.5613238,1.2293528,1.209205,0.9568143,1.1873984,1.2997483,1.2279873,1.3593413
9,-0.101994395,9.387516260147095,1.557049,1.2648897,1.213529,1.0280404,1.2237697,1.313508,1.2700167,1.3677263,1.5303669,1.2080313,1.1829723,0.94143844,1.1981028,1.314141,1.2409562,1.3760424
10,-0.09589887,9.423353433609009,1.557049,1.2648897,1.213529,1.0280404,1.2237697,1.313508,1.2700167,1.3677263,1.5303669,1.2080313,1.1829723,0.94143844,1.1981028,1.314141,1.2409562,1.3760424
11,-0.0748148,9.362697839736938,1.5484732,1.2559149,1.2101989,1.0256311,1.2242377,1.3154792,1.2729516,1.3709646,1.5211015,1.197931,1.1735938,0.93565595,1.2019992,1.3203808,1.2470883,1.3810397
12,-0.062517405,9.59467101097107,1.741273,1.4074517,1.4572593,1.2012559,1.1080157,1.1596379,1.2085173,1.2821915,1.8688065,1.4816916,1.6003959,1.3101382,0.8992806,1.0136995,1.0681025,1.1867672
13,-0.029007435,9.48171615600586,1.5257456,1.2378044,1.2939316,1.1028782,1.1606503,1.2552122,1.2910658,1.3831573,1.6423273,1.3098954,1.4142842,1.188783,0.97962356,1.1364952,1.1698858,1.3082086
14,-0.056933045,9.555882215499878,1.5475552,1.2576698,1.2084695,1.025278,1.2277157,1.3194119,1.275437,1.3740128,1.5188719,1.2000266,1.1722989,0.9359265,1.2034184,1.3223174,1.2489077,1.3834696
15,-0.03783238,9.502710819244385,1.5192821,1.2341772,1.182639,1.0079249,1.2207084,1.318306,1.2717694,1.3740574,1.4921322,1.1784196,1.14755,0.91755646,1.1952152,1.3193874,1.2440554,1.3824326
16,-0.06413174,9.263721466064453,1.5321128,1.2435526,1.1905777,1.0110352,1.2142521,1.3100412,1.2624757,1.365823,1.5068678,1.188113,1.1588184,0.923846,1.1878476,1.3101941,1.234862,1.3733346
17,-0.036996603,9.527759790420532,1.5120256,1.217783,1.2013941,1.0182517,1.1865932,1.289304,1.272243,1.3724141,1.4857389,1.1619884,1.1781303,0.9398941,1.1705927,1.2979712,1.2577466,1.3929511
18,-0.037427783,9.403162717819214,1.571799,1.2949308,1.24607,1.0825968,1.1632777,1.2841684,1.2438323,1.3583084,1.5329179,1.2230304,1.2109977,1.0027978,1.1265216,1.2692724,1.2038695,1.3540983
19,-0.00488472,9.396165609359741,1.5586044,1.251921,1.2377229,1.0370038,1.169457,1.2648184,1.2523291,1.3472818,1.538075,1.2002859,1.2221849,0.9649117,1.15104,1.2708565,1.2342662,1.3649349
20,-0.03292632,12.510176658630371,1.5492089,1.2441708,1.2318437,1.0339998,1.1703339,1.2680569,1.2565157,1.3517348,1.5277004,1.1924429,1.2144047,0.9616147,1.156459,1.2778313,1.2414192,1.3723668
