iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.3,0.0,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
1,0.3,0.9625504016876221,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
2,0.3,1.021904706954956,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
3,0.3,1.0172736644744873,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
4,0.3,1.0076606273651123,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
5,0.3,1.0344502925872803,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
6,0.3,0.9785151481628418,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
7,0.3,1.0093154907226562,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
8,0.3,1.035733938217163,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
9,0.3,0.9981014728546143,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
10,0.3,1.0514676570892334,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
11,0.3,0.9179234504699707,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
12,0.3,0.9707908630371094,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
13,0.3,1.0598392486572266,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
14,0.3,0.9618878364562988,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
15,0.3,0.9991240501403809,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
16,0.3,0.9608185291290283,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
17,0.3,0.9994547367095947,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
18,0.3,0.9434194564819336,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
19,0.3,1.0547349452972412,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
20,0.3,1.01021409034729,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
21,0.3,0.9509952068328857,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
22,0.3,0.9718787670135498,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
23,0.3,0.9588015079498291,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
24,0.3,0.9674828052520752,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
25,0.3,0.9765784740447998,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
26,0.3,1.0057458877563477,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
27,0.3,1.03810453414917,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
28,0.3,0.994999885559082,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
29,0.3,0.9698429107666016,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
30,0.3,0.9937160015106201,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
31,0.3,1.0012116432189941,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
32,0.3,1.036874532699585,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
33,0.3,0.9886572360992432,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
34,0.3,0.9386441707611084,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
35,0.3,0.9276411533355713,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
36,0.3,0.9078350067138672,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
37,0.3,0.9507853984832764,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
38,0.3,0.9743607044219971,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
39,0.3,1.0681748390197754,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
40,0.3,1.02366304397583,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
41,0.3,0.934727668762207,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
42,0.3,0.9204614162445068,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
43,0.3,1.0474560260772705,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
44,0.3,1.0394370555877686,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
45,0.3,1.0724945068359375,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
46,0.3,0.9846656322479248,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
47,0.3,0.9233787059783936,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
48,0.3,0.9580554962158203,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
49,0.3,0.912872314453125,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
50,0.3,1.0520820617675781,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
51,0.3,1.0334184169769287,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074,0.4074074
