iteration,max_fitness,time
0.0,8.429737,0.0
10.0,64.09581,16.986622
20.0,81.84152,10.9349575
30.0,82.720474,10.958672
40.0,87.38176,10.968559
50.0,95.96419,11.022912
60.0,97.1232,10.979373
70.0,97.455696,10.988298
80.0,97.455696,10.954954
90.0,97.52472,10.982584
100.0,97.52472,10.963467
110.0,97.52472,10.9922085
120.0,97.52472,10.944937
130.0,97.52472,10.992724
140.0,97.78851,10.989742
150.0,97.78851,11.01764
160.0,97.78851,10.971993
170.0,97.8189,11.004243
180.0,97.8189,10.997721
190.0,97.8189,11.022195
200.0,97.8189,11.001249
210.0,97.8189,11.0064535
220.0,97.8189,11.120855
230.0,97.8189,10.989737
240.0,97.8189,11.085533
250.0,97.8189,11.028613
260.0,97.8189,10.99105
270.0,97.8189,11.034856
280.0,97.8189,10.997036
290.0,97.8189,11.027998
300.0,97.8189,11.111903
310.0,97.8189,11.015769
320.0,97.8189,11.1126175
330.0,97.8189,11.066591
340.0,97.8189,11.102936
350.0,97.8189,11.002615
360.0,98.754745,11.184279
370.0,98.754745,11.046271
380.0,98.754745,11.040151
390.0,98.754745,11.044251
400.0,98.754745,11.015955
410.0,98.754745,11.084083
420.0,98.754745,11.027674
430.0,98.754745,11.057333
440.0,98.754745,11.036722
450.0,98.754745,11.084767
460.0,98.754745,11.020642
470.0,98.754745,11.01492
480.0,98.754745,11.044158
490.0,98.754745,11.012468
500.0,98.754745,11.046317
510.0,98.754745,11.052549
520.0,98.754745,11.071214
530.0,98.754745,11.04386
540.0,98.754745,11.037557
550.0,98.754745,11.0137615
560.0,98.754745,11.027668
570.0,98.754745,10.9993515
580.0,98.754745,11.106623
590.0,98.754745,11.052998
600.0,98.754745,11.046656
610.0,98.754745,11.027018
620.0,98.754745,11.040608
630.0,98.754745,11.03461
640.0,98.754745,11.148549
650.0,98.754745,11.01933
660.0,98.754745,11.136325
670.0,98.754745,11.039886
680.0,98.754745,10.965597
690.0,98.754745,11.061386
700.0,98.754745,11.184608
710.0,98.754745,11.07045
720.0,98.754745,11.049137
730.0,98.754745,11.051638
740.0,98.754745,11.0376835
750.0,98.754745,11.069237
760.0,98.754745,11.033048
770.0,98.754745,11.044384
780.0,98.754745,11.064562
790.0,98.754745,11.071476
800.0,98.754745,11.059159
810.0,98.754745,11.055819
820.0,98.754745,11.029781
830.0,98.754745,11.021206
840.0,98.754745,11.009663
850.0,98.754745,11.028595
860.0,98.754745,11.07494
870.0,98.754745,11.049746
880.0,98.754745,11.053846
890.0,98.754745,11.051112
900.0,98.754745,11.059493
910.0,98.7681,11.066156
920.0,98.7681,10.985914
930.0,98.7681,11.059925
940.0,98.7681,11.20029
950.0,98.7681,11.075069
960.0,98.7681,11.065994
970.0,98.7681,11.062458
980.0,98.7681,11.020174
990.0,98.7681,11.102153
1000.0,98.7681,11.012493
1010.0,98.7681,11.01839
1020.0,98.7681,11.0370455
1030.0,98.7681,11.030546
1040.0,98.7681,11.09787
1050.0,98.7681,11.061853
1060.0,98.7681,11.031798
1070.0,98.7681,11.074472
1080.0,98.7681,11.015465
1090.0,98.7681,11.035772
1100.0,98.7681,11.016642
1110.0,98.7681,11.05026
1120.0,98.7681,11.004043
1130.0,98.7681,11.000879
1140.0,98.7681,11.02349
1150.0,98.7681,11.066174
1160.0,98.7681,10.997139
1170.0,98.7681,11.032221
1180.0,98.7681,11.032089
1190.0,98.7681,11.022556
1200.0,98.7681,10.974812
1210.0,98.7681,11.041918
1220.0,98.7681,11.057518
1230.0,98.7681,11.020901
1240.0,98.7681,11.127551
1250.0,98.7681,11.036109
1260.0,98.7681,11.010452
1270.0,98.7681,11.033789
1280.0,98.7681,11.008754
1290.0,98.7681,11.036442
1300.0,98.7681,11.031376
1310.0,98.7681,11.04816
1320.0,98.7681,11.050136
1330.0,98.7681,11.009776
1340.0,98.7681,11.010967
1350.0,98.7681,11.014477
1360.0,98.7681,11.071407
1370.0,98.7681,11.06239
1380.0,98.7681,11.024986
1390.0,98.7681,11.108398
1400.0,98.7963,11.066635
1410.0,98.7963,11.033178
1420.0,98.7963,11.037952
1430.0,98.7963,11.056765
1440.0,98.7963,11.069085
1450.0,98.7963,11.042014
1460.0,98.7963,11.009596
1470.0,98.7963,11.051871
1480.0,98.7963,11.149368
1490.0,98.7963,11.060522
1500.0,98.7963,11.118828
