iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.038138986,0.0,1.5235407,196.38998,1.5924959,0.44011334,1.2761892,10.603128,1.2629682,2.301065
1,0.024071574,5.313275575637817,1.5235407,196.38998,1.5924959,0.44011334,1.2761892,10.603128,1.2629682,2.301065
2,0.02019763,1.7132949829101562,1.5235407,196.38998,1.5924959,0.44011334,1.2761892,10.603128,1.2629682,2.301065
3,0.037402153,1.7317838668823242,1.5235407,196.38998,1.5924959,0.44011334,1.2761892,10.603128,1.2629682,2.301065
4,0.018631518,1.66456937789917,1.5235407,196.38998,1.5924959,0.44011334,1.2761892,10.603128,1.2629682,2.301065
5,0.030418217,1.746561050415039,1.5235407,196.38998,1.5924959,0.44011334,1.2761892,10.603128,1.2629682,2.301065
6,0.030305445,1.613191843032837,1.5263333,196.20132,1.5948193,0.44018027,1.2766093,10.607703,1.2622073,2.3021953
7,0.046640337,1.6649134159088135,1.525783,191.49115,1.595517,0.44097567,1.2749747,10.597462,1.2634423,2.3008742
8,0.025005162,1.6867687702178955,1.5266865,196.24295,1.5958682,0.44100955,1.2766817,10.607629,1.2634919,2.3025126
9,0.015449762,1.7356493473052979,1.5267856,196.43613,1.5958616,0.4410079,1.2766827,10.607077,1.262748,2.3025398
10,0.01951617,1.7727677822113037,1.5267506,196.2808,1.5958592,0.4410096,1.2766272,10.606744,1.2624804,2.301992
11,0.02314341,1.7872118949890137,1.5252284,196.22505,1.5945219,0.4406449,1.2764057,10.60084,1.2635664,2.302515
12,0.021719694,1.7865376472473145,1.5239241,194.1685,1.5930762,0.44019657,1.2761401,10.604269,1.2634112,2.3025343
13,0.020462394,2.016791820526123,1.5256907,196.3874,1.5942907,0.44038063,1.2759563,10.603831,1.2598207,2.2991457
14,0.030576587,1.8162260055541992,1.5265286,194.10083,1.5956227,0.4409939,1.2760109,10.607697,1.2632551,2.3006392
15,0.03446108,1.7851927280426025,1.5246967,195.87411,1.5935342,0.40849358,1.2682998,10.573368,1.2524017,2.2911541
16,0.0396834,1.8956387042999268,1.5252928,195.92343,1.5938779,0.40844217,1.2685801,10.576463,1.2519011,2.2913883
17,0.029355884,1.8042151927947998,1.5254899,194.11238,1.5940789,0.40861386,1.2684113,10.576243,1.2521272,2.2896087
18,0.035622835,1.7624478340148926,1.5250534,191.92886,1.5939394,0.4083098,1.2659854,10.575171,1.2512412,2.282624
19,0.038252115,1.8586857318878174,1.5253035,195.94139,1.5940157,0.40861797,1.2676222,10.574458,1.2523975,2.2909093
20,0.026910424,1.7988605499267578,1.525302,195.94574,1.5939698,0.40853605,1.2685977,10.570689,1.2513167,2.2916503
21,0.02608341,1.8161883354187012,1.5244048,195.6545,1.5922785,0.40819308,1.2682258,10.576536,1.2519674,2.2910979
22,0.030234754,2.023287296295166,1.5252868,195.95079,1.5938969,0.40865073,1.2683172,10.572163,1.2516814,2.2911296
23,0.026631892,1.8497955799102783,1.5242392,193.54303,1.5932138,0.40817377,1.2682557,10.575003,1.2494813,2.290847
24,0.028544068,1.8130524158477783,1.5254287,195.91171,1.5939207,0.4086487,1.26783,10.573644,1.2515621,2.2916481
25,0.032437563,1.732295036315918,1.5249505,195.94972,1.593631,0.40861148,1.2679313,10.567865,1.2521915,2.2907345
26,0.027991354,1.7271630764007568,1.523559,195.93866,1.5917287,0.40848845,1.2675078,10.558735,1.2523558,2.2897923
27,0.039235055,1.9857885837554932,1.5252414,193.43105,1.5939101,0.40865618,1.2678313,10.573848,1.25235,2.288896
28,0.02796048,1.8685455322265625,1.5249902,193.51929,1.5936004,0.4085106,1.2683419,10.576326,1.2522354,2.2901819
29,0.036412835,1.8561789989471436,1.5253619,195.93484,1.5940652,0.40856108,1.2685105,10.575324,1.2519773,2.2910306
