iteration,max_fitness,time,rrmse_0,rrmse_1
0,0.6736111,0.0,0.5833334,0.5833334
1,0.6736111,1.1241865158081055,0.5833334,0.5833334
2,0.6736111,1.0526020526885986,0.5833334,0.5833334
3,0.6736111,1.0406897068023682,0.5833334,0.5833334
4,0.6736111,1.0459175109863281,0.5833334,0.5833334
5,0.6736111,1.07454252243042,0.5833334,0.5833334
6,0.6736111,2.1619789600372314,0.5833334,0.5833334
7,0.6736111,1.1412160396575928,0.5833334,0.5833334
8,0.6736111,1.161916732788086,0.5833334,0.5833334
9,0.6736111,1.0837149620056152,0.5833334,0.5833334
10,0.6736111,1.1419589519500732,0.5833334,0.5833334
11,0.6736111,1.158942461013794,0.5833334,0.5833334
12,0.6736111,1.184415578842163,0.5833334,0.5833334
13,0.6736111,1.053243637084961,0.5833334,0.5833334
14,0.6736111,1.083214521408081,0.5833334,0.5833334
15,0.6736111,1.1251587867736816,0.5833334,0.5833334
16,0.6736111,1.1135578155517578,0.5833334,0.5833334
17,0.6736111,1.1193110942840576,0.5833334,0.5833334
18,0.6736111,1.1626949310302734,0.5833334,0.5833334
19,0.6736111,1.0562314987182617,0.5833334,0.5833334
20,0.6736111,1.0888071060180664,0.5833334,0.5833334
21,0.6736111,1.0725862979888916,0.5833334,0.5833334
22,0.6736111,1.1762263774871826,0.5833334,0.5833334
23,0.6736111,1.1082592010498047,0.5833334,0.5833334
24,0.6736111,1.0914835929870605,0.5833334,0.5833334
25,0.6736111,1.09096097946167,0.5833334,0.5833334
26,0.6736111,1.0642497539520264,0.5833334,0.5833334
27,0.6736111,1.1653738021850586,0.5833334,0.5833334
28,0.6736111,1.1242642402648926,0.5833334,0.5833334
29,0.6736111,1.0437748432159424,0.5833334,0.5833334
30,0.6736111,1.121251106262207,0.5833334,0.5833334
31,0.6736111,1.014380693435669,0.5833334,0.5833334
32,0.6736111,1.088634967803955,0.5833334,0.5833334
33,0.6736111,1.1320428848266602,0.5833334,0.5833334
34,0.6736111,1.1199841499328613,0.5833334,0.5833334
35,0.6736111,1.116802453994751,0.5833334,0.5833334
36,0.6736111,1.0555884838104248,0.5833334,0.5833334
37,0.6736111,1.0325124263763428,0.5833334,0.5833334
38,0.6736111,1.0200932025909424,0.5833334,0.5833334
39,0.6736111,1.124995470046997,0.5833334,0.5833334
40,0.6736111,1.0926923751831055,0.5833334,0.5833334
41,0.6736111,1.05440092086792,0.5833334,0.5833334
42,0.6736111,1.0035181045532227,0.5833334,0.5833334
43,0.6736111,1.041151762008667,0.5833334,0.5833334
44,0.6736111,1.0509889125823975,0.5833334,0.5833334
45,0.6736111,1.0809659957885742,0.5833334,0.5833334
46,0.6736111,1.101059913635254,0.5833334,0.5833334
47,0.6736111,1.0840208530426025,0.5833334,0.5833334
48,0.6736111,1.1239900588989258,0.5833334,0.5833334
49,0.6736111,1.0704905986785889,0.5833334,0.5833334
50,0.6736111,1.044438123703003,0.5833334,0.5833334
51,0.6736111,1.0354866981506348,0.5833334,0.5833334
52,0.6736111,2.0758697986602783,0.5833334,0.5833334
53,0.6736111,1.0762465000152588,0.5833334,0.5833334
54,0.6736111,1.0703904628753662,0.5833334,0.5833334
55,0.6736111,1.1159720420837402,0.5833334,0.5833334
56,0.6736111,1.1966850757598877,0.5833334,0.5833334
57,0.6736111,1.1215991973876953,0.5833334,0.5833334
58,0.6736111,1.08394455909729,0.5833334,0.5833334
59,0.6736111,1.1039583683013916,0.5833334,0.5833334
60,0.6736111,1.0884456634521484,0.5833334,0.5833334
61,0.6736111,1.089568853378296,0.5833334,0.5833334
62,0.6736111,1.108900547027588,0.5833334,0.5833334
63,0.6736111,1.1112558841705322,0.5833334,0.5833334
64,0.6736111,1.1140387058258057,0.5833334,0.5833334
65,0.6736111,1.0342109203338623,0.5833334,0.5833334
66,0.6736111,1.0409064292907715,0.5833334,0.5833334
67,0.6736111,1.0872983932495117,0.5833334,0.5833334
68,0.6736111,1.2071201801300049,0.5833334,0.5833334
69,0.6736111,1.1311709880828857,0.5833334,0.5833334
70,0.6736111,1.0550949573516846,0.5833334,0.5833334
71,0.6736111,1.0739445686340332,0.5833334,0.5833334
72,0.6736111,1.111748218536377,0.5833334,0.5833334
73,0.6736111,1.1195967197418213,0.5833334,0.5833334
74,0.6736111,1.2163901329040527,0.5833334,0.5833334
75,0.6736111,1.0540900230407715,0.5833334,0.5833334
76,0.6736111,1.0850393772125244,0.5833334,0.5833334
77,0.6736111,1.0393471717834473,0.5833334,0.5833334
78,0.6736111,1.20841383934021,0.5833334,0.5833334
79,0.6736111,1.125861406326294,0.5833334,0.5833334
80,0.6736111,1.0928616523742676,0.5833334,0.5833334
81,0.6736111,1.0777487754821777,0.5833334,0.5833334
82,0.6736111,1.1151223182678223,0.5833334,0.5833334
83,0.6736111,1.0357835292816162,0.5833334,0.5833334
84,0.6736111,1.044374942779541,0.5833334,0.5833334
85,0.6736111,1.1320922374725342,0.5833334,0.5833334
86,0.6736111,1.0926475524902344,0.5833334,0.5833334
87,0.6736111,1.0721282958984375,0.5833334,0.5833334
88,0.6736111,1.0898232460021973,0.5833334,0.5833334
89,0.6736111,1.1106536388397217,0.5833334,0.5833334
90,0.6736111,1.1036419868469238,0.5833334,0.5833334
91,0.6736111,1.097580909729004,0.5833334,0.5833334
92,0.6736111,1.0581026077270508,0.5833334,0.5833334
93,0.6736111,1.0617587566375732,0.5833334,0.5833334
94,0.6736111,1.1393406391143799,0.5833334,0.5833334
95,0.6736111,1.1257309913635254,0.5833334,0.5833334
96,0.6736111,1.1100897789001465,0.5833334,0.5833334
97,0.6736111,1.0808508396148682,0.5833334,0.5833334
98,0.6736111,2.032102584838867,0.5833334,0.5833334
99,0.6736111,1.0808556079864502,0.5833334,0.5833334
100,0.6736111,1.149285078048706,0.5833334,0.5833334
101,0.6736111,1.089277982711792,0.5833334,0.5833334
102,0.6736111,1.0876407623291016,0.5833334,0.5833334
103,0.6736111,1.0763401985168457,0.5833334,0.5833334
104,0.6736111,1.1179165840148926,0.5833334,0.5833334
105,0.6736111,1.137274980545044,0.5833334,0.5833334
106,0.6736111,1.1024508476257324,0.5833334,0.5833334
107,0.6736111,1.0892832279205322,0.5833334,0.5833334
108,0.6736111,1.0551271438598633,0.5833334,0.5833334
109,0.6736111,1.0329318046569824,0.5833334,0.5833334
110,0.6736111,1.1219775676727295,0.5833334,0.5833334
111,0.6736111,1.1213150024414062,0.5833334,0.5833334
112,0.6736111,1.0883681774139404,0.5833334,0.5833334
113,0.6736111,1.0730862617492676,0.5833334,0.5833334
114,0.6736111,1.0991740226745605,0.5833334,0.5833334
115,0.6736111,1.1252453327178955,0.5833334,0.5833334
116,0.6736111,1.196303367614746,0.5833334,0.5833334
117,0.6736111,1.129509687423706,0.5833334,0.5833334
118,0.6736111,1.1477594375610352,0.5833334,0.5833334
119,0.6736111,1.0694994926452637,0.5833334,0.5833334
120,0.6736111,1.0347633361816406,0.5833334,0.5833334
121,0.6736111,1.0717952251434326,0.5833334,0.5833334
122,0.6736111,1.0992143154144287,0.5833334,0.5833334
123,0.6736111,1.1836190223693848,0.5833334,0.5833334
124,0.6736111,1.0701940059661865,0.5833334,0.5833334
125,0.6736111,1.0556986331939697,0.5833334,0.5833334
126,0.6736111,1.1002488136291504,0.5833334,0.5833334
127,0.6736111,1.0682296752929688,0.5833334,0.5833334
128,0.6736111,1.1353049278259277,0.5833334,0.5833334
129,0.6736111,1.087162971496582,0.5833334,0.5833334
130,0.6736111,1.0964446067810059,0.5833334,0.5833334
131,0.6736111,1.0569801330566406,0.5833334,0.5833334
132,0.6736111,1.062781572341919,0.5833334,0.5833334
133,0.6736111,1.123213768005371,0.5833334,0.5833334
134,0.6736111,1.187868595123291,0.5833334,0.5833334
135,0.6736111,1.065619707107544,0.5833334,0.5833334
136,0.6736111,1.0814635753631592,0.5833334,0.5833334
137,0.6736111,1.0301196575164795,0.5833334,0.5833334
138,0.6736111,1.1013262271881104,0.5833334,0.5833334
139,0.6736111,1.0457837581634521,0.5833334,0.5833334
140,0.6736111,1.1429331302642822,0.5833334,0.5833334
141,0.6736111,1.0936527252197266,0.5833334,0.5833334
142,0.6736111,1.101069688796997,0.5833334,0.5833334
143,0.6736111,1.0356016159057617,0.5833334,0.5833334
144,0.6736111,1.0984001159667969,0.5833334,0.5833334
145,0.6736111,1.258561611175537,0.5833334,0.5833334
146,0.6736111,2.2182700634002686,0.5833334,0.5833334
147,0.6736111,1.0559496879577637,0.5833334,0.5833334
148,0.6736111,1.17085599899292,0.5833334,0.5833334
149,0.6736111,1.0914626121520996,0.5833334,0.5833334
150,0.6736111,1.1593716144561768,0.5833334,0.5833334
151,0.6736111,1.102055549621582,0.5833334,0.5833334
152,0.6736111,1.1421091556549072,0.5833334,0.5833334
153,0.6736111,1.104780673980713,0.5833334,0.5833334
154,0.6736111,1.1718566417694092,0.5833334,0.5833334
155,0.6736111,1.077620506286621,0.5833334,0.5833334
156,0.6736111,1.214188814163208,0.5833334,0.5833334
157,0.6736111,1.1272141933441162,0.5833334,0.5833334
158,0.6736111,1.0810179710388184,0.5833334,0.5833334
159,0.6736111,1.103776454925537,0.5833334,0.5833334
160,0.6736111,1.1593570709228516,0.5833334,0.5833334
161,0.6736111,1.1571719646453857,0.5833334,0.5833334
162,0.6736111,1.1380877494812012,0.5833334,0.5833334
163,0.6736111,1.0688323974609375,0.5833334,0.5833334
164,0.6736111,1.0481822490692139,0.5833334,0.5833334
165,0.6736111,1.1299023628234863,0.5833334,0.5833334
166,0.6736111,1.1075615882873535,0.5833334,0.5833334
167,0.6736111,1.106290340423584,0.5833334,0.5833334
168,0.6736111,1.1198627948760986,0.5833334,0.5833334
169,0.6736111,1.0518221855163574,0.5833334,0.5833334
170,0.6736111,1.047975778579712,0.5833334,0.5833334
171,0.6736111,1.0668115615844727,0.5833334,0.5833334
172,0.6736111,1.1185927391052246,0.5833334,0.5833334
173,0.6736111,1.1792223453521729,0.5833334,0.5833334
174,0.6736111,1.102959156036377,0.5833334,0.5833334
175,0.6736111,0.9960510730743408,0.5833334,0.5833334
176,0.6736111,1.1183969974517822,0.5833334,0.5833334
177,0.6736111,1.161940574645996,0.5833334,0.5833334
178,0.6736111,1.196725606918335,0.5833334,0.5833334
179,0.6736111,1.053231954574585,0.5833334,0.5833334
180,0.6736111,1.0815234184265137,0.5833334,0.5833334
181,0.6736111,1.118182897567749,0.5833334,0.5833334
182,0.6736111,1.1349363327026367,0.5833334,0.5833334
183,0.6736111,1.1224877834320068,0.5833334,0.5833334
184,0.6736111,1.1395175457000732,0.5833334,0.5833334
185,0.6736111,1.0848803520202637,0.5833334,0.5833334
186,0.6736111,1.057251214981079,0.5833334,0.5833334
187,0.6736111,1.049478530883789,0.5833334,0.5833334
188,0.6736111,1.1447739601135254,0.5833334,0.5833334
189,0.6736111,1.148472547531128,0.5833334,0.5833334
190,0.6736111,1.0773179531097412,0.5833334,0.5833334
191,0.6736111,1.063997745513916,0.5833334,0.5833334
192,0.6736111,1.1585431098937988,0.5833334,0.5833334
193,0.6736111,2.225332021713257,0.5833334,0.5833334
194,0.6736111,1.1154251098632812,0.5833334,0.5833334
195,0.6736111,1.118816614151001,0.5833334,0.5833334
196,0.6736111,1.0547828674316406,0.5833334,0.5833334
197,0.6736111,1.0294785499572754,0.5833334,0.5833334
198,0.6736111,1.091759443283081,0.5833334,0.5833334
199,0.6736111,1.158719778060913,0.5833334,0.5833334
200,0.6736111,1.0512373447418213,0.5833334,0.5833334
201,0.6736111,1.1436944007873535,0.5833334,0.5833334
202,0.6736111,1.0508556365966797,0.5833334,0.5833334
203,0.6736111,1.1070396900177002,0.5833334,0.5833334
204,0.6736111,1.1269867420196533,0.5833334,0.5833334
205,0.6736111,1.1408565044403076,0.5833334,0.5833334
206,0.6736111,1.1085352897644043,0.5833334,0.5833334
207,0.6736111,1.0520298480987549,0.5833334,0.5833334
208,0.6736111,1.0933728218078613,0.5833334,0.5833334
209,0.6736111,1.1286811828613281,0.5833334,0.5833334
210,0.6736111,1.1864540576934814,0.5833334,0.5833334
211,0.6736111,1.128502607345581,0.5833334,0.5833334
212,0.6736111,1.100484848022461,0.5833334,0.5833334
213,0.6736111,1.1364436149597168,0.5833334,0.5833334
214,0.6736111,1.051389217376709,0.5833334,0.5833334
215,0.6736111,1.1098253726959229,0.5833334,0.5833334
216,0.6736111,1.1167795658111572,0.5833334,0.5833334
217,0.6736111,1.112473726272583,0.5833334,0.5833334
218,0.6736111,1.1136233806610107,0.5833334,0.5833334
219,0.6736111,1.0696992874145508,0.5833334,0.5833334
220,0.6736111,1.1491830348968506,0.5833334,0.5833334
221,0.6736111,1.1873779296875,0.5833334,0.5833334
222,0.6736111,1.0643055438995361,0.5833334,0.5833334
223,0.6736111,1.0826056003570557,0.5833334,0.5833334
224,0.6736111,1.0756399631500244,0.5833334,0.5833334
225,0.6736111,1.0818750858306885,0.5833334,0.5833334
226,0.6736111,1.0701789855957031,0.5833334,0.5833334
227,0.6736111,1.0673940181732178,0.5833334,0.5833334
228,0.6736111,1.0938947200775146,0.5833334,0.5833334
229,0.6736111,1.0720102787017822,0.5833334,0.5833334
230,0.6736111,1.1261203289031982,0.5833334,0.5833334
231,0.6736111,1.045086145401001,0.5833334,0.5833334
232,0.6736111,1.150559902191162,0.5833334,0.5833334
233,0.6736111,1.1401305198669434,0.5833334,0.5833334
234,0.6736111,1.1122992038726807,0.5833334,0.5833334
235,0.6736111,1.0986478328704834,0.5833334,0.5833334
236,0.6736111,1.0630595684051514,0.5833334,0.5833334
237,0.6736111,1.1162450313568115,0.5833334,0.5833334
238,0.6736111,1.1204862594604492,0.5833334,0.5833334
239,0.6736111,1.0770020484924316,0.5833334,0.5833334
240,0.6736111,1.1895909309387207,0.5833334,0.5833334
241,0.6736111,2.1831142902374268,0.5833334,0.5833334
242,0.6736111,1.0588455200195312,0.5833334,0.5833334
243,0.6736111,1.2040908336639404,0.5833334,0.5833334
244,0.6736111,1.1878547668457031,0.5833334,0.5833334
245,0.6736111,0.9856846332550049,0.5833334,0.5833334
246,0.6736111,1.064260721206665,0.5833334,0.5833334
247,0.6736111,1.1458604335784912,0.5833334,0.5833334
248,0.6736111,1.0922729969024658,0.5833334,0.5833334
249,0.6736111,1.0971009731292725,0.5833334,0.5833334
250,0.6736111,1.1093230247497559,0.5833334,0.5833334
251,0.6736111,1.0650568008422852,0.5833334,0.5833334
252,0.6736111,1.065213680267334,0.5833334,0.5833334
253,0.6736111,1.1048648357391357,0.5833334,0.5833334
254,0.6736111,1.1600627899169922,0.5833334,0.5833334
255,0.6736111,1.0934028625488281,0.5833334,0.5833334
256,0.6736111,1.1072278022766113,0.5833334,0.5833334
257,0.6736111,1.1025664806365967,0.5833334,0.5833334
258,0.6736111,1.1106667518615723,0.5833334,0.5833334
259,0.6736111,1.0863606929779053,0.5833334,0.5833334
260,0.6736111,1.1642255783081055,0.5833334,0.5833334
261,0.6736111,1.1062510013580322,0.5833334,0.5833334
262,0.6736111,1.05918288230896,0.5833334,0.5833334
263,0.6736111,1.1073150634765625,0.5833334,0.5833334
264,0.6736111,1.0558030605316162,0.5833334,0.5833334
265,0.6736111,1.1510605812072754,0.5833334,0.5833334
266,0.6736111,1.0611522197723389,0.5833334,0.5833334
267,0.6736111,1.0831356048583984,0.5833334,0.5833334
268,0.6736111,1.139540433883667,0.5833334,0.5833334
269,0.6736111,1.148132085800171,0.5833334,0.5833334
270,0.6736111,1.0876736640930176,0.5833334,0.5833334
271,0.6736111,1.0811042785644531,0.5833334,0.5833334
272,0.6736111,1.0717761516571045,0.5833334,0.5833334
273,0.6736111,1.0751276016235352,0.5833334,0.5833334
274,0.6736111,0.9875271320343018,0.5833334,0.5833334
275,0.6736111,1.0125377178192139,0.5833334,0.5833334
276,0.6736111,1.0873563289642334,0.5833334,0.5833334
277,0.6736111,1.1077418327331543,0.5833334,0.5833334
278,0.6736111,1.1308338642120361,0.5833334,0.5833334
279,0.6736111,1.1332426071166992,0.5833334,0.5833334
280,0.6736111,1.0112392902374268,0.5833334,0.5833334
281,0.6736111,0.9987754821777344,0.5833334,0.5833334
282,0.6736111,1.1331360340118408,0.5833334,0.5833334
283,0.6736111,1.0305559635162354,0.5833334,0.5833334
284,0.6736111,1.1703805923461914,0.5833334,0.5833334
285,0.6736111,1.0604755878448486,0.5833334,0.5833334
286,0.6736111,1.0239472389221191,0.5833334,0.5833334
287,0.6736111,1.0679802894592285,0.5833334,0.5833334
288,0.6736111,1.0981223583221436,0.5833334,0.5833334
289,0.6736111,2.183983564376831,0.5833334,0.5833334
290,0.6736111,1.0616376399993896,0.5833334,0.5833334
291,0.6736111,1.0596272945404053,0.5833334,0.5833334
292,0.6736111,1.1374483108520508,0.5833334,0.5833334
293,0.6736111,1.0713603496551514,0.5833334,0.5833334
294,0.6736111,1.0449457168579102,0.5833334,0.5833334
295,0.6736111,1.2121691703796387,0.5833334,0.5833334
296,0.6736111,1.0584094524383545,0.5833334,0.5833334
297,0.6736111,1.088911533355713,0.5833334,0.5833334
298,0.6736111,1.0832810401916504,0.5833334,0.5833334
299,0.6736111,1.0917723178863525,0.5833334,0.5833334
300,0.6736111,1.2422657012939453,0.5833334,0.5833334
301,0.6736111,1.1415019035339355,0.5833334,0.5833334
302,0.6736111,1.0759477615356445,0.5833334,0.5833334
303,0.6736111,1.1087815761566162,0.5833334,0.5833334
304,0.6736111,1.0965652465820312,0.5833334,0.5833334
305,0.6736111,1.1017959117889404,0.5833334,0.5833334
306,0.6736111,1.1345560550689697,0.5833334,0.5833334
307,0.6736111,1.081756830215454,0.5833334,0.5833334
308,0.6736111,1.0758888721466064,0.5833334,0.5833334
309,0.6736111,1.0960581302642822,0.5833334,0.5833334
310,0.6736111,1.1184873580932617,0.5833334,0.5833334
311,0.6736111,1.1874053478240967,0.5833334,0.5833334
312,0.6736111,1.1054208278656006,0.5833334,0.5833334
313,0.6736111,1.083409070968628,0.5833334,0.5833334
314,0.6736111,1.1279621124267578,0.5833334,0.5833334
315,0.6736111,1.1545844078063965,0.5833334,0.5833334
316,0.6736111,1.1520123481750488,0.5833334,0.5833334
317,0.6736111,1.0650010108947754,0.5833334,0.5833334
318,0.6736111,1.1901929378509521,0.5833334,0.5833334
319,0.6736111,1.1831142902374268,0.5833334,0.5833334
320,0.6736111,1.2021455764770508,0.5833334,0.5833334
321,0.6736111,1.1625370979309082,0.5833334,0.5833334
322,0.6736111,1.129490613937378,0.5833334,0.5833334
323,0.6736111,1.0735390186309814,0.5833334,0.5833334
324,0.6736111,1.086517572402954,0.5833334,0.5833334
325,0.6736111,1.0809190273284912,0.5833334,0.5833334
326,0.6736111,1.1495113372802734,0.5833334,0.5833334
327,0.6736111,1.1474738121032715,0.5833334,0.5833334
328,0.6736111,1.159966230392456,0.5833334,0.5833334
329,0.6736111,1.046640157699585,0.5833334,0.5833334
330,0.6736111,1.2136666774749756,0.5833334,0.5833334
331,0.6736111,1.114475965499878,0.5833334,0.5833334
332,0.6736111,1.141676425933838,0.5833334,0.5833334
333,0.6736111,1.1259989738464355,0.5833334,0.5833334
334,0.6736111,1.158064842224121,0.5833334,0.5833334
335,0.6736111,1.1176178455352783,0.5833334,0.5833334
336,0.6736111,1.1549618244171143,0.5833334,0.5833334
337,0.6736111,1.1242890357971191,0.5833334,0.5833334
338,0.6736111,2.291104555130005,0.5833334,0.5833334
339,0.6736111,1.0914843082427979,0.5833334,0.5833334
340,0.6736111,1.1067523956298828,0.5833334,0.5833334
341,0.6736111,1.1320881843566895,0.5833334,0.5833334
342,0.6736111,1.0897619724273682,0.5833334,0.5833334
343,0.6736111,1.1247026920318604,0.5833334,0.5833334
344,0.6736111,1.0879490375518799,0.5833334,0.5833334
345,0.6736111,1.0923080444335938,0.5833334,0.5833334
