iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,-0.00036549568,0.0,0.99106735,0.9996468,1.0465366,1.0904597,1.0069631,1.0562048,1.1564218,1.0254084,1.1165423,1.0076857,1.0043994,1.070662,0.9988931,0.99865794
1,-0.00036549568,1.3853840827941895,0.99106735,0.9996468,1.0465366,1.0904597,1.0069631,1.0562048,1.1564218,1.0254084,1.1165423,1.0076857,1.0043994,1.070662,0.9988931,0.99865794
2,-0.0001745224,1.2675580978393555,0.9899175,1.0011278,1.0613513,1.1095526,1.0160153,1.0474689,1.1870941,1.0354227,1.1062928,1.0039479,1.00166,1.0907023,1.000634,0.9971267
3,-8.34465e-07,1.231809139251709,0.99024475,1.0004404,1.0553098,1.1018674,1.012215,1.0508235,1.1747864,1.0313207,1.1102738,1.0053347,1.002601,1.0825629,0.9998115,0.9976357
4,-1.0728836e-06,1.2479677200317383,0.99024475,1.0004404,1.0553098,1.1018674,1.012215,1.0508235,1.1747864,1.0313207,1.1102738,1.0053347,1.002601,1.0825629,0.9998115,0.9976357
5,-1.0728836e-06,1.3165276050567627,0.99024475,1.0004404,1.0553098,1.1018674,1.012215,1.0508235,1.1747864,1.0313207,1.1102738,1.0053347,1.002601,1.0825629,0.9998115,0.9976357
6,0.010865271,1.328010082244873,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
7,0.010865152,1.2193679809570312,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
8,0.010865033,1.2930476665496826,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
9,0.010865033,1.281106948852539,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
10,0.010865152,1.2277400493621826,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
11,0.010865033,1.2493343353271484,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
12,0.010865152,1.1858890056610107,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
13,0.010865152,1.318164348602295,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
14,0.010865033,1.3717517852783203,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
15,0.010865033,1.208190679550171,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
16,0.010865033,1.2245759963989258,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
17,0.010865152,1.341216802597046,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
18,0.010865152,1.3149635791778564,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
19,0.010865033,1.2662103176116943,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
20,0.010865271,1.3303024768829346,0.9802994,0.99600214,1.053955,1.0584575,1.003531,1.0249449,1.1628875,1.0004281,1.1195793,1.015118,1.0065047,1.1224308,1.0058608,0.97164255
