iteration,max_fitness,test_accuracy,time
0.0,-2.9951415,-3.7120867,0.0
1,-2.7836914,-3.4575791,0.6491298675537109
2,-2.1199806,-2.6931858,0.6385300159454346
3,-2.071296,-2.6350214,0.6250183582305908
4,-0.012665868,-0.039151788,0.6531493663787842
5,0.018829286,0.029079556,0.6381444931030273
6,0.018829286,0.029079556,0.6452164649963379
7,0.018829286,0.029079556,0.6737523078918457
8,0.018829286,0.029079556,0.6740286350250244
9,0.018829286,0.029079556,0.6624863147735596
10,0.018829286,0.029079556,0.6223139762878418
11,0.10297102,0.08640742,0.6565151214599609
12,0.10297102,0.08640742,0.6760358810424805
13,0.10297102,0.08640742,0.6469278335571289
14,0.10297102,0.08640742,0.6408236026763916
15,0.10297102,0.08640742,0.6637794971466064
16,0.10297102,0.08640742,0.6132948398590088
17,0.10297102,0.08640742,0.6443309783935547
18,0.10297102,0.08640742,0.6510787010192871
19,0.10297102,0.08640742,0.7321186065673828
20,0.10297102,0.08640742,0.6332361698150635
21,0.10297102,0.08640742,0.6275460720062256
22,0.10297102,0.08640742,0.6561636924743652
23,0.10297102,0.08640742,0.6480293273925781
24,0.10297102,0.08640742,0.5981507301330566
25,0.10297102,0.08640742,0.6596047878265381
26,0.10297102,0.08640742,0.6427702903747559
27,0.10297102,0.08640742,0.691089391708374
28,0.10297102,0.08640742,0.6625258922576904
29,0.10297102,0.08640742,0.6247494220733643
30,0.10297102,0.08640742,0.643834114074707
31,0.10297102,0.08640742,0.6184689998626709
32,0.10297102,0.08640742,0.665428638458252
33,0.10297102,0.08640742,0.6346631050109863
34,0.10297102,0.08640742,0.6733760833740234
35,0.10297102,0.08640742,0.615647554397583
36,0.10297102,0.08640742,0.7327613830566406
37,0.10297102,0.08640742,0.6222033500671387
38,0.10297102,0.08640742,0.6439259052276611
39,0.10297102,0.08640742,0.5778169631958008
40,0.10297102,0.08640742,0.6087601184844971
41,0.10297102,0.08640742,2.796982526779175
42,0.10297102,0.08640742,0.6397993564605713
43,0.10297102,0.08640742,0.663677453994751
44,0.10297102,0.08640742,0.6283364295959473
45,0.10297102,0.08640742,0.6626467704772949
46,0.10297102,0.08640742,0.6330409049987793
47,0.10297102,0.08640742,0.6474289894104004
48,0.10297102,0.08640742,0.6494860649108887
49,0.10297102,0.08640742,0.6621499061584473
50,0.10297102,0.08640742,0.6674323081970215
51,0.10297102,0.08640742,0.6683931350708008
52,0.10297102,0.08640742,0.655271053314209
53,0.10297102,0.08640742,0.6125073432922363
54,0.10297102,0.08640742,0.6674046516418457
55,0.10297102,0.08640742,0.6137504577636719
56,0.10297102,0.08640742,0.6077971458435059
57,0.10297102,0.08640742,0.6517484188079834
58,0.10297102,0.08640742,0.6307897567749023
59,0.10297102,0.08640742,0.7014729976654053
60,0.10297102,0.08640742,0.7046704292297363
61,0.10297102,0.08640742,0.6359257698059082
62,0.10297102,0.08640742,0.6680662631988525
63,0.10297102,0.08640742,0.6434648036956787
64,0.10297102,0.08640742,0.6248719692230225
65,0.10297102,0.08640742,0.6834123134613037
66,0.10297102,0.08640742,0.7484831809997559
67,0.10297102,0.08640742,0.648705005645752
68,0.10297102,0.08640742,0.6912858486175537
69,0.10297102,0.08640742,0.645272970199585
70,0.10297102,0.08640742,0.5901288986206055
71,0.10297102,0.08640742,0.6979410648345947
72,0.10297102,0.08640742,0.662954568862915
73,0.10297102,0.08640742,0.6385555267333984
74,0.10297102,0.08640742,0.5847530364990234
75,0.10297102,0.08640742,0.6533498764038086
76,0.10297102,0.08640742,0.6628215312957764
77,0.10297102,0.08640742,0.6624577045440674
78,0.10297102,0.08640742,0.6711337566375732
79,0.10297102,0.08640742,0.6428861618041992
80,0.10297102,0.08640742,0.6460676193237305
81,0.10297102,0.08640742,0.6323037147521973
82,0.10297102,0.08640742,0.6426029205322266
83,0.10297102,0.08640742,0.6858656406402588
84,0.17204624,0.14128649,0.6467609405517578
85,0.17204624,0.14128649,0.597604513168335
86,0.17204624,0.14128649,0.6285157203674316
87,0.17204624,0.14128649,0.6466467380523682
88,0.17204624,0.14128649,0.6962051391601562
89,0.17204624,0.14128649,0.6959171295166016
90,0.17204624,0.14128649,0.6726517677307129
91,0.17204624,0.14128649,0.6464087963104248
92,0.17204624,0.14128649,0.6387608051300049
93,0.17204624,0.14128649,0.6147656440734863
94,0.17204624,0.14128649,0.6372861862182617
95,0.17204624,0.14128649,0.6168572902679443
96,0.17204624,0.14128649,0.6281046867370605
97,0.17204624,0.14128649,0.702977180480957
98,0.17204624,0.14128649,0.6373448371887207
99,0.17204624,0.14128649,0.6554718017578125
100,0.17204624,0.14128649,0.6213295459747314
101,0.17204624,0.14128649,0.6179239749908447
102,0.17204624,0.14128649,0.6916582584381104
103,0.17204624,0.14128649,0.6538684368133545
104,0.17204624,0.14128649,0.6719861030578613
105,0.17204624,0.14128649,0.6295952796936035
106,0.17204624,0.14128649,0.6465659141540527
107,0.17204624,0.14128649,0.631782054901123
108,0.17204624,0.14128649,0.6416022777557373
109,0.17204624,0.14128649,0.6677350997924805
110,0.17204624,0.14128649,0.6546602249145508
111,0.17204624,0.14128649,0.653817892074585
112,0.17204624,0.14128649,0.6300764083862305
113,0.17204624,0.14128649,0.6118805408477783
114,0.17204624,0.14128649,0.635321855545044
115,0.17204624,0.14128649,0.6075267791748047
116,0.17204624,0.14128649,0.6564657688140869
117,0.17204624,0.14128649,0.6434462070465088
118,0.17204624,0.14128649,0.6901676654815674
119,0.17204624,0.14128649,0.6274070739746094
120,0.17204624,0.14128649,0.6456537246704102
121,0.17204624,0.14128649,0.7068400382995605
122,0.17204624,0.14128649,0.6492962837219238
123,0.17204624,0.14128649,0.6163768768310547
124,0.17204624,0.14128649,0.6122252941131592
125,0.17204624,0.14128649,0.6223757266998291
126,0.17204624,0.14128649,0.6253762245178223
127,0.17204624,0.14128649,0.6295595169067383
128,0.17204624,0.14128649,0.6554877758026123
129,0.17204624,0.14128649,0.7477748394012451
130,0.17204624,0.14128649,0.7029283046722412
131,0.17204624,0.14128649,0.6189491748809814
132,0.17204624,0.14128649,0.6510210037231445
133,0.17204624,0.14128649,0.6893770694732666
134,0.17204624,0.14128649,0.6135601997375488
135,0.17204624,0.14128649,0.649817943572998
136,0.17204624,0.14128649,0.6744911670684814
137,0.17204624,0.14128649,0.6559102535247803
138,0.17204624,0.14128649,0.6080875396728516
139,0.17204624,0.14128649,0.6079549789428711
140,0.17204624,0.14128649,0.7096407413482666
141,0.17204624,0.14128649,0.6409873962402344
142,0.17204624,0.14128649,2.9524638652801514
143,0.17204624,0.14128649,0.6361098289489746
144,0.17313695,0.14163274,0.6585431098937988
145,0.17313695,0.14163274,0.6431739330291748
146,0.17313695,0.14163274,0.621166467666626
147,0.1743499,0.14140034,0.6296224594116211
148,0.1743499,0.14140034,0.646071195602417
149,0.1743499,0.14140034,0.62015700340271
150,0.1743499,0.14140034,0.6569187641143799
151,0.1743499,0.14140034,0.6506595611572266
152,0.1743499,0.14140034,0.6707022190093994
153,0.1743499,0.14140034,0.6617124080657959
154,0.1743499,0.14140034,0.6306254863739014
155,0.1743499,0.14140034,0.6538245677947998
156,0.1743499,0.14140034,0.6044282913208008
157,0.1743499,0.14140034,0.6525495052337646
158,0.1743499,0.14140034,0.625187873840332
159,0.1743499,0.14140034,0.6303236484527588
160,0.1743499,0.14140034,0.668156623840332
161,0.1743499,0.14140034,0.6644463539123535
162,0.1743499,0.14140034,0.6370658874511719
163,0.1743499,0.14140034,0.6210682392120361
164,0.1743499,0.14140034,0.5974321365356445
165,0.1743499,0.14140034,0.6198580265045166
166,0.1743499,0.14140034,0.6662158966064453
167,0.1743499,0.14140034,0.6642105579376221
168,0.1743499,0.14140034,0.637986421585083
169,0.1743499,0.14140034,0.7076601982116699
170,0.1743499,0.14140034,0.7257120609283447
171,0.1743499,0.14140034,0.6292061805725098
172,0.1743499,0.14140034,0.6873362064361572
173,0.1743499,0.14140034,0.6899471282958984
174,0.1743499,0.14140034,0.6623773574829102
175,0.1743499,0.14140034,0.6336908340454102
176,0.1743499,0.14140034,0.6966447830200195
177,0.1743499,0.14140034,0.6605942249298096
178,0.1743499,0.14140034,0.6286890506744385
179,0.1743499,0.14140034,0.6195204257965088
180,0.1743499,0.14140034,0.6444056034088135
181,0.1743499,0.14140034,0.623821496963501
182,0.1743499,0.14140034,0.6467676162719727
183,0.1743499,0.14140034,0.7164578437805176
184,0.1743499,0.14140034,0.6396565437316895
185,0.1743499,0.14140034,0.6536931991577148
186,0.1743499,0.14140034,0.5991261005401611
187,0.1743499,0.14140034,0.6912696361541748
188,0.1743499,0.14140034,0.6608922481536865
189,0.1743499,0.14140034,0.6867749691009521
190,0.1743499,0.14140034,0.6422982215881348
191,0.1743499,0.14140034,0.7174475193023682
192,0.1743499,0.14140034,0.677065372467041
193,0.1743499,0.14140034,0.6545159816741943
194,0.1743499,0.14140034,0.6582062244415283
195,0.1743499,0.14140034,0.6379146575927734
196,0.1743499,0.14140034,0.6896774768829346
197,0.1743499,0.14140034,0.6912684440612793
198,0.1743499,0.14140034,0.610560417175293
199,0.1743499,0.14140034,0.6415083408355713
200,0.1743499,0.14140034,0.7405703067779541
201,0.1743499,0.14140034,0.608198881149292
202,0.1743499,0.14140034,0.6203203201293945
203,0.1743499,0.14140034,0.6299915313720703
204,0.1743499,0.14140034,0.692981481552124
205,0.1743499,0.14140034,0.6407098770141602
206,0.1743499,0.14140034,0.7619118690490723
207,0.1743499,0.14140034,0.644852876663208
208,0.1743499,0.14140034,0.7091138362884521
209,0.1743499,0.14140034,0.6062381267547607
210,0.1743499,0.14140034,0.6338796615600586
211,0.1743499,0.14140034,0.632472038269043
212,0.1743499,0.14140034,0.6946697235107422
213,0.1743499,0.14140034,0.6704082489013672
214,0.1743499,0.14140034,0.6622958183288574
215,0.1743499,0.14140034,0.6767001152038574
216,0.1743499,0.14140034,0.6595127582550049
217,0.1743499,0.14140034,0.6860342025756836
218,0.1743499,0.14140034,0.6548168659210205
219,0.1743499,0.14140034,0.6665935516357422
220,0.1743499,0.14140034,0.6353602409362793
221,0.1743499,0.14140034,0.6298315525054932
222,0.1743499,0.14140034,0.6510615348815918
223,0.1743499,0.14140034,0.6274139881134033
224,0.1743499,0.14140034,0.6870772838592529
225,0.1743499,0.14140034,0.6945648193359375
226,0.1743499,0.14140034,0.6813075542449951
227,0.1743499,0.14140034,0.6543512344360352
228,0.1743499,0.14140034,0.6833524703979492
229,0.1743499,0.14140034,0.6482012271881104
230,0.1743499,0.14140034,0.6321425437927246
231,0.1743499,0.14140034,0.66243577003479
232,0.1743499,0.14140034,0.644261360168457
233,0.1743499,0.14140034,0.725754976272583
234,0.1743499,0.14140034,0.6992011070251465
235,0.1743499,0.14140034,0.6715743541717529
236,0.1743499,0.14140034,0.6593258380889893
237,0.1743499,0.14140034,0.7120664119720459
238,0.1743499,0.14140034,0.6465554237365723
239,0.1743499,0.14140034,0.6410238742828369
240,0.1743499,0.14140034,0.6376895904541016
