iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.032798827,0.0,1.6953907,165.61249,1.7736629,1.207565,0.30978248,8.6569805,1.7368171,1.2068485
1,0.035345256,9.566349506378174,1.6953907,165.61249,1.7736629,1.207565,0.30978248,8.6569805,1.7368171,1.2068485
2,0.021627009,9.387891292572021,1.6953907,165.61249,1.7736629,1.207565,0.30978248,8.6569805,1.7368171,1.2068485
3,0.03137207,9.430185556411743,1.6953907,165.61249,1.7736629,1.207565,0.30978248,8.6569805,1.7368171,1.2068485
4,0.04146242,9.54190731048584,1.6953907,165.61249,1.7736629,1.207565,0.30978248,8.6569805,1.7368171,1.2068485
5,0.019176781,9.478630542755127,1.6953244,166.1991,1.7735555,1.2071775,0.30979955,8.661883,1.731669,1.2072651
6,0.015513718,9.263587474822998,1.6953244,166.1991,1.7735555,1.2071775,0.30979955,8.661883,1.731669,1.2072651
7,0.041261613,9.48975157737732,1.6953244,166.1991,1.7735555,1.2071775,0.30979955,8.661883,1.731669,1.2072651
8,0.031784236,9.374796628952026,1.6952401,166.31761,1.7735445,1.2074668,0.3098393,8.657063,1.7366468,1.2069093
9,0.036460876,9.367298603057861,1.6948837,166.17435,1.7729129,1.2068297,0.30974615,8.658156,1.735932,1.2067572
10,0.037242353,9.223325490951538,1.6951272,166.32515,1.7735393,1.2073795,0.3098551,8.655332,1.736774,1.2073396
11,0.03546518,9.510741710662842,1.6950601,166.32997,1.772878,1.2069204,0.3097403,8.661624,1.7362669,1.2068813
12,0.03354746,9.544310331344604,1.6935022,166.21205,1.7711937,1.2073919,0.3087914,8.655725,1.7364947,1.2046182
13,0.030017853,9.621768951416016,1.6954051,166.33057,1.7736667,1.2075845,0.3097967,8.657808,1.7367817,1.2064908
14,0.0333426,9.626003980636597,1.6945994,166.07701,1.772708,1.2061566,0.3098425,8.662637,1.7356099,1.2073245
15,0.030120373,9.391257524490356,1.6948014,166.25787,1.7728719,1.2072263,0.30962497,8.662577,1.7361755,1.2067223
16,0.020317197,9.268925666809082,1.6929965,165.81888,1.7710667,1.2072873,0.3095066,8.64175,1.7357779,1.2066543
17,0.025979757,10.828304767608643,1.6938572,166.29492,1.7718173,1.2039758,0.30983052,8.662316,1.7351444,1.207081
18,0.027473867,9.255215167999268,1.6951466,164.48517,1.7733766,1.2057533,0.3098032,8.658006,1.7341281,1.2073717
19,0.025706232,9.61628007888794,1.6953257,166.26393,1.7736182,1.2070595,0.30985466,8.66034,1.7367276,1.2073737
20,0.03641969,9.495668172836304,1.6953733,166.23523,1.7736318,1.2075619,0.309846,8.65777,1.7360115,1.2073531
21,0.01757592,9.568445444107056,1.6952453,166.25603,1.7733698,1.2076137,0.30975854,8.652067,1.7359351,1.2073787
22,0.03163737,9.65161395072937,1.6954535,166.28976,1.7736589,1.206921,0.30973315,8.6626215,1.7359443,1.2072624
23,0.03347361,9.365808010101318,1.6954043,164.37735,1.7736417,1.207607,0.309828,8.662287,1.7368197,1.2070602
24,0.039434493,9.421645402908325,1.6950456,164.38646,1.7734,1.2071341,0.30981633,8.658749,1.7367197,1.2071546
25,0.034426868,9.377201080322266,1.6951934,166.31558,1.7732291,1.2074577,0.30972034,8.660173,1.7366911,1.2065424
26,0.030783594,9.598675727844238,1.6953014,166.32574,1.7736351,1.2071588,0.30985573,8.662154,1.7358243,1.2073594
27,0.032118022,9.362727642059326,1.6949904,166.32964,1.7733988,1.2073536,0.30984816,8.662635,1.7360622,1.2072563
28,0.02285397,9.596328496932983,1.6948584,166.31235,1.7726071,1.2070678,0.3098364,8.661125,1.7366625,1.2073514
29,0.031538725,9.57337737083435,1.6954528,166.32726,1.7736665,1.2075084,0.30985522,8.662543,1.7366989,1.2071943
30,0.041331768,9.548128604888916,1.6954538,166.1845,1.7736684,1.207031,0.3096839,8.655801,1.7366744,1.2067517
31,0.031893373,9.439090967178345,1.6954249,166.08374,1.7736057,1.2075008,0.3098473,8.655952,1.7354513,1.2070459
32,0.023106813,9.473769426345825,1.6948798,166.13316,1.7730066,1.2065499,0.30978668,8.659723,1.7343733,1.2065419
33,0.032063007,9.473947286605835,1.6949358,166.32076,1.7729706,1.2075797,0.3095566,8.6556,1.7368014,1.2061163
34,0.03301567,9.450510025024414,1.6954467,165.05048,1.7736588,1.2069151,0.30985627,8.659008,1.7362282,1.2069141
35,0.032544672,9.52226996421814,1.6953522,166.33078,1.7735972,1.2074136,0.30984956,8.660736,1.7362547,1.2070764
36,0.04403931,9.610090017318726,1.6944395,166.31725,1.7728163,1.2067896,0.30972317,8.662641,1.7364907,1.2070756
37,0.033105254,9.50294804573059,1.6954539,166.2856,1.7736626,1.2074618,0.30985186,8.660748,1.7365067,1.2073711
38,0.029439867,11.059614181518555,1.6954545,164.40186,1.7736664,1.2075628,0.3098194,8.659092,1.7367773,1.2068236
39,0.029316902,9.387182474136353,1.6953192,166.06287,1.7734479,1.2075945,0.3097929,8.654163,1.7361878,1.2073696
40,0.038408518,9.318442344665527,1.6945161,164.75726,1.772489,1.2065666,0.30983108,8.660303,1.7350763,1.207367
41,0.025292516,9.511205196380615,1.6952028,166.28386,1.7733343,1.2074713,0.30968252,8.657975,1.7365272,1.206702
42,0.026584327,9.584195137023926,1.6943768,166.31213,1.772348,1.2069626,0.30963776,8.662535,1.735009,1.20536
43,0.023478508,9.373307704925537,1.695222,164.71986,1.7734264,1.2076067,0.30968842,8.657714,1.736468,1.2064505
44,0.032755494,9.603996753692627,1.6954246,165.93422,1.7736021,1.2073592,0.30982542,8.6502075,1.7364267,1.206482
45,0.03311014,9.696767091751099,1.6948996,166.3319,1.773403,1.2066365,0.3098464,8.662628,1.7361314,1.207194
46,0.029693902,9.442596435546875,1.6954515,166.06113,1.7736413,1.2072356,0.30983943,8.648997,1.7359891,1.2063435
47,0.02313894,9.52686333656311,1.6953487,164.64655,1.7735468,1.2076147,0.30985215,8.654843,1.735891,1.2073342
48,0.026222289,9.440326929092407,1.6952188,166.28534,1.7735213,1.2074558,0.30982634,8.660477,1.7360644,1.2073247
49,0.026014507,9.581539392471313,1.69307,165.74081,1.7718687,1.2072722,0.30974075,8.640234,1.7367885,1.2071807
50,0.036736548,9.27277660369873,1.6954392,166.32433,1.7736489,1.207618,0.309773,8.662591,1.7367035,1.2069036
51,0.02152872,9.44800877571106,1.6931384,164.58522,1.7713318,1.2075037,0.30908743,8.658695,1.7366465,1.2060543
52,0.030494392,9.554086685180664,1.6951382,166.09077,1.7732819,1.2076083,0.3097527,8.661515,1.7368217,1.2073048
53,0.018499017,9.324927568435669,1.6953351,166.2943,1.7733375,1.2076167,0.3097308,8.657419,1.7348497,1.2073197
54,0.030840576,9.5542151927948,1.6951289,166.1222,1.7733115,1.2075968,0.30982435,8.655596,1.7368225,1.2073506
55,0.028599381,9.610090494155884,1.6950244,166.33025,1.7733352,1.2070535,0.30983335,8.660855,1.7363926,1.2066575
56,0.034142792,9.641146898269653,1.6953943,166.27513,1.7736378,1.2076186,0.3098096,8.662583,1.7367543,1.2071874
57,0.029331028,9.366968393325806,1.6938205,166.33105,1.7720727,1.2071142,0.3096083,8.661771,1.7363583,1.2065187
58,0.03913957,9.758455753326416,1.6953682,166.31425,1.7735537,1.2075804,0.30985525,8.650666,1.7368176,1.2071881
59,0.03660041,9.413465976715088,1.6954298,166.32466,1.7736119,1.2074095,0.30977294,8.662638,1.7367929,1.2069578
60,0.026536047,11.12423825263977,1.6949029,165.25768,1.7732342,1.2075092,0.3097616,8.6609125,1.7362149,1.207118
61,0.022631645,9.190844297409058,1.6951222,166.05211,1.7732344,1.2069569,0.30981502,8.66096,1.734198,1.2071791
62,0.025013447,9.816257238388062,1.6947904,166.32063,1.772995,1.207113,0.3096734,8.65857,1.7364736,1.2059903
63,0.03701651,9.418592691421509,1.6948627,166.1798,1.7734084,1.206359,0.3098486,8.661427,1.734916,1.206943
64,0.03508067,9.523458003997803,1.6927526,166.08582,1.7707919,1.2070943,0.3094839,8.64864,1.736134,1.2073284
65,0.045851946,9.317394495010376,1.6954036,163.2478,1.7736531,1.2075031,0.30984533,8.662418,1.7360293,1.2073796
66,0.022381902,9.615012884140015,1.6909093,166.28792,1.7684602,1.2034557,0.30953518,8.6598835,1.7324817,1.2071356
67,0.033095777,9.26045846939087,1.6943396,166.33185,1.7721163,1.2052372,0.3098037,8.66168,1.7342298,1.2073039
68,0.016392052,9.544488430023193,1.695362,166.3123,1.7736247,1.206383,0.30960387,8.652789,1.7350909,1.2071654
69,0.038726747,9.473409414291382,1.6953539,166.3187,1.7735121,1.2069634,0.30984107,8.659851,1.734301,1.2073729
70,0.036092162,9.34245753288269,1.6954151,166.33182,1.7735963,1.2073598,0.3097024,8.661704,1.7368232,1.2066373
71,0.021032155,9.453715085983276,1.6946292,165.86247,1.7723935,1.2058975,0.30974016,8.661739,1.7318987,1.2052346
72,0.03180808,9.539016723632812,1.6954491,163.62039,1.773661,1.2073635,0.30985594,8.662487,1.7363836,1.2073411
73,0.013715744,9.403663158416748,1.6954203,166.31653,1.773653,1.2076187,0.3098554,8.658442,1.7342113,1.2068495
74,0.030590832,9.425731897354126,1.6950577,165.90059,1.7732006,1.2075434,0.30962035,8.662589,1.7356833,1.20545
