iteration,max_fitness,time,rrmse_0,rrmse_1
0,0.6545139,0.0,0.640625,0.640625
1,0.6545139,1.1176717281341553,0.640625,0.640625
2,0.6545139,1.1954739093780518,0.640625,0.640625
3,0.6545139,1.1383144855499268,0.640625,0.640625
4,0.6545139,1.0709326267242432,0.640625,0.640625
5,0.6545139,1.0980136394500732,0.640625,0.640625
6,0.6545139,1.0846292972564697,0.640625,0.640625
7,0.6545139,1.101677417755127,0.640625,0.640625
8,0.6545139,1.172929048538208,0.640625,0.640625
9,0.6545139,1.1396162509918213,0.640625,0.640625
10,0.6545139,1.0770936012268066,0.640625,0.640625
11,0.6545139,1.0747497081756592,0.640625,0.640625
12,0.6545139,1.1441478729248047,0.640625,0.640625
13,0.6545139,1.0939619541168213,0.640625,0.640625
14,0.6545139,1.0912129878997803,0.640625,0.640625
15,0.6545139,1.0904865264892578,0.640625,0.640625
16,0.6545139,1.0759453773498535,0.640625,0.640625
17,0.6545139,1.030709981918335,0.640625,0.640625
18,0.6545139,1.1710257530212402,0.640625,0.640625
19,0.6545139,1.1480486392974854,0.640625,0.640625
20,0.6545139,1.1474688053131104,0.640625,0.640625
21,0.6545139,1.0322988033294678,0.640625,0.640625
22,0.6545139,1.0689857006072998,0.640625,0.640625
23,0.6545139,1.105562686920166,0.640625,0.640625
24,0.6545139,1.1240673065185547,0.640625,0.640625
25,0.6545139,1.134577989578247,0.640625,0.640625
26,0.6545139,1.1906836032867432,0.640625,0.640625
27,0.6545139,1.05525803565979,0.640625,0.640625
28,0.6545139,1.0204484462738037,0.640625,0.640625
29,0.6545139,1.13861083984375,0.640625,0.640625
30,0.6545139,1.095621109008789,0.640625,0.640625
31,0.6545139,1.1337087154388428,0.640625,0.640625
32,0.6545139,1.1239566802978516,0.640625,0.640625
33,0.6545139,1.1352369785308838,0.640625,0.640625
34,0.6545139,1.0818469524383545,0.640625,0.640625
35,0.6545139,1.125898838043213,0.640625,0.640625
36,0.6545139,1.1325247287750244,0.640625,0.640625
37,0.6545139,1.1433992385864258,0.640625,0.640625
38,0.6545139,1.0509443283081055,0.640625,0.640625
39,0.6545139,1.1226551532745361,0.640625,0.640625
40,0.6545139,1.0421066284179688,0.640625,0.640625
41,0.6545139,2.5466511249542236,0.640625,0.640625
42,0.6545139,1.1237423419952393,0.640625,0.640625
43,0.6545139,1.104137659072876,0.640625,0.640625
44,0.6545139,1.046177625656128,0.640625,0.640625
45,0.6545139,1.1173031330108643,0.640625,0.640625
46,0.6545139,1.1877434253692627,0.640625,0.640625
47,0.6545139,1.1186585426330566,0.640625,0.640625
48,0.6545139,1.1076569557189941,0.640625,0.640625
49,0.6545139,1.0759174823760986,0.640625,0.640625
50,0.6545139,1.1003704071044922,0.640625,0.640625
51,0.6545139,1.121049404144287,0.640625,0.640625
52,0.6545139,1.1179749965667725,0.640625,0.640625
53,0.6545139,1.1261842250823975,0.640625,0.640625
54,0.6545139,1.1005094051361084,0.640625,0.640625
55,0.6545139,1.033888578414917,0.640625,0.640625
56,0.6545139,1.1558046340942383,0.640625,0.640625
57,0.6545139,1.1191198825836182,0.640625,0.640625
58,0.6545139,1.1223728656768799,0.640625,0.640625
59,0.6545139,1.1378822326660156,0.640625,0.640625
60,0.6545139,1.0997838973999023,0.640625,0.640625
61,0.6545139,1.020949125289917,0.640625,0.640625
62,0.6545139,1.1101930141448975,0.640625,0.640625
63,0.6545139,1.0939533710479736,0.640625,0.640625
64,0.6545139,1.1847023963928223,0.640625,0.640625
65,0.6545139,1.1618659496307373,0.640625,0.640625
66,0.6545139,1.0578677654266357,0.640625,0.640625
67,0.6545139,1.1478025913238525,0.640625,0.640625
68,0.6545139,1.0935802459716797,0.640625,0.640625
69,0.6545139,1.1124327182769775,0.640625,0.640625
70,0.6545139,1.144120454788208,0.640625,0.640625
71,0.6545139,1.0686089992523193,0.640625,0.640625
72,0.6545139,1.006371259689331,0.640625,0.640625
73,0.6545139,1.1436824798583984,0.640625,0.640625
74,0.6545139,1.1522727012634277,0.640625,0.640625
75,0.6545139,1.1483323574066162,0.640625,0.640625
76,0.6545139,1.2212560176849365,0.640625,0.640625
77,0.6545139,1.065497636795044,0.640625,0.640625
78,0.6545139,1.1254298686981201,0.640625,0.640625
79,0.6545139,1.1473712921142578,0.640625,0.640625
80,0.6545139,1.138521671295166,0.640625,0.640625
81,0.6545139,1.0917577743530273,0.640625,0.640625
82,0.6545139,1.1295557022094727,0.640625,0.640625
83,0.6545139,1.1551094055175781,0.640625,0.640625
84,0.6545139,1.1544764041900635,0.640625,0.640625
85,0.6545139,1.1058297157287598,0.640625,0.640625
86,0.6545139,1.1713366508483887,0.640625,0.640625
87,0.6545139,1.1399192810058594,0.640625,0.640625
88,0.6545139,1.0376763343811035,0.640625,0.640625
89,0.6545139,1.1465916633605957,0.640625,0.640625
90,0.6545139,1.155064582824707,0.640625,0.640625
91,0.6545139,1.1119742393493652,0.640625,0.640625
92,0.6545139,1.0511679649353027,0.640625,0.640625
93,0.6545139,1.1488735675811768,0.640625,0.640625
94,0.6545139,1.1235394477844238,0.640625,0.640625
95,0.6545139,1.1604957580566406,0.640625,0.640625
96,0.6545139,1.1661994457244873,0.640625,0.640625
97,0.6545139,1.125744342803955,0.640625,0.640625
98,0.6545139,1.145827293395996,0.640625,0.640625
99,0.6545139,1.0780582427978516,0.640625,0.640625
100,0.6545139,2.5754594802856445,0.640625,0.640625
101,0.6545139,1.1011028289794922,0.640625,0.640625
102,0.6545139,1.053760290145874,0.640625,0.640625
103,0.6545139,1.0230116844177246,0.640625,0.640625
104,0.6545139,1.0902295112609863,0.640625,0.640625
105,0.6545139,1.1096816062927246,0.640625,0.640625
106,0.6545139,1.1324617862701416,0.640625,0.640625
107,0.6545139,1.153820514678955,0.640625,0.640625
108,0.6545139,1.154735803604126,0.640625,0.640625
109,0.6545139,1.1200518608093262,0.640625,0.640625
110,0.6545139,1.1503961086273193,0.640625,0.640625
111,0.6545139,1.1420013904571533,0.640625,0.640625
112,0.6545139,1.1879584789276123,0.640625,0.640625
113,0.6545139,1.0663237571716309,0.640625,0.640625
114,0.6545139,0.9859728813171387,0.640625,0.640625
115,0.6545139,1.0901448726654053,0.640625,0.640625
116,0.6545139,1.1145036220550537,0.640625,0.640625
117,0.6545139,1.178274154663086,0.640625,0.640625
118,0.6545139,1.139350175857544,0.640625,0.640625
119,0.6545139,1.136157751083374,0.640625,0.640625
120,0.6545139,1.0646159648895264,0.640625,0.640625
121,0.6545139,1.1945536136627197,0.640625,0.640625
122,0.6545139,1.194894790649414,0.640625,0.640625
123,0.6545139,1.2168898582458496,0.640625,0.640625
124,0.6545139,1.1141281127929688,0.640625,0.640625
125,0.6545139,1.0723037719726562,0.640625,0.640625
126,0.6545139,1.0839474201202393,0.640625,0.640625
127,0.6545139,1.1377577781677246,0.640625,0.640625
128,0.6545139,1.151764154434204,0.640625,0.640625
129,0.6545139,1.1072893142700195,0.640625,0.640625
130,0.6545139,1.0632193088531494,0.640625,0.640625
131,0.6545139,1.108182430267334,0.640625,0.640625
132,0.6545139,1.1113998889923096,0.640625,0.640625
133,0.6545139,1.0506136417388916,0.640625,0.640625
134,0.6545139,1.1171915531158447,0.640625,0.640625
135,0.6545139,1.0972955226898193,0.640625,0.640625
136,0.6545139,1.0803227424621582,0.640625,0.640625
137,0.6545139,1.0287683010101318,0.640625,0.640625
138,0.6545139,1.0555791854858398,0.640625,0.640625
139,0.6545139,1.1206045150756836,0.640625,0.640625
140,0.6545139,1.1163880825042725,0.640625,0.640625
141,0.6545139,1.1354167461395264,0.640625,0.640625
142,0.6545139,1.188206434249878,0.640625,0.640625
143,0.6545139,1.0648753643035889,0.640625,0.640625
144,0.6545139,1.038334608078003,0.640625,0.640625
145,0.6545139,1.1693658828735352,0.640625,0.640625
146,0.6545139,1.1315155029296875,0.640625,0.640625
147,0.6545139,1.1327118873596191,0.640625,0.640625
148,0.6545139,1.1331970691680908,0.640625,0.640625
149,0.6545139,1.063563346862793,0.640625,0.640625
150,0.6545139,1.1449575424194336,0.640625,0.640625
151,0.6545139,1.1526386737823486,0.640625,0.640625
