iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.048969626,0.0,1.588616,1.2832586,1.2731166,1.0678632,1.252861,1.3239228,1.2808623,1.3724208,1.5864773,1.2151995,1.2492104,0.9747164,1.1758338,1.2859784,1.2118967,1.3510664
1,-0.07261622,9.5952730178833,1.5902,1.2812997,1.2731675,1.0670023,1.2542261,1.324417,1.2808158,1.3721083,1.5842588,1.2122878,1.2479,0.97377783,1.1761292,1.2854104,1.211477,1.3509635
2,-0.07649267,9.201882362365723,1.5909644,1.2845193,1.2738476,1.068517,1.2544327,1.3241198,1.2803284,1.3720284,1.586558,1.2174083,1.2480431,0.9754091,1.1761098,1.2867028,1.2117037,1.3512381
3,-0.061007023,9.159556150436401,1.5909171,1.2845095,1.2727178,1.0680423,1.2544796,1.3244156,1.2806693,1.3722683,1.5874128,1.2165192,1.2493901,0.97548294,1.1752259,1.2865782,1.2111864,1.3505847
4,-0.08443725,9.33689022064209,1.5903727,1.284499,1.273581,1.0678091,1.2541263,1.3244457,1.2807664,1.3721236,1.5877211,1.2172147,1.2486304,0.97532296,1.1765034,1.2867435,1.2119317,1.3512018
5,-0.08974254,9.383723258972168,1.5907538,1.2846347,1.2735841,1.0685419,1.2541207,1.3235657,1.2800064,1.3711073,1.587614,1.2172449,1.2494382,0.9755392,1.1763878,1.2866936,1.2119391,1.3512293
6,-0.11864221,9.227106094360352,1.5900624,1.2837691,1.2737882,1.0677978,1.2530723,1.3233212,1.2805662,1.3719573,1.5869032,1.2161002,1.2490033,0.97510535,1.1763821,1.286808,1.2119546,1.3508871
7,-0.08728838,9.323610782623291,1.590838,1.2836522,1.273715,1.0685143,1.2535536,1.3229648,1.2806339,1.372248,1.587721,1.2159593,1.249561,0.9750655,1.1764026,1.2865499,1.2119472,1.3510885
8,-0.1281892,9.41553807258606,1.5902613,1.2845783,1.2738726,1.0685292,1.254302,1.3237524,1.2807778,1.3721089,1.5877317,1.2166032,1.2494175,0.97493416,1.176534,1.2868764,1.2117614,1.3510544
9,-0.048538923,9.392859935760498,1.5902421,1.2832645,1.2738172,1.0678717,1.2534518,1.3243629,1.2806709,1.3719602,1.5874231,1.2165515,1.2484624,0.974002,1.1765335,1.2868214,1.2119042,1.3512392
10,-0.12192178,9.366769075393677,1.590486,1.283542,1.2737241,1.0675775,1.2539974,1.324027,1.2808281,1.3723769,1.5877167,1.2172847,1.2493842,0.9755396,1.1764195,1.286739,1.2116315,1.3507663
11,-0.069781184,9.425435543060303,1.5908327,1.2841698,1.2738451,1.0680459,1.2526294,1.3236178,1.2806139,1.3719242,1.5876324,1.2162772,1.2492489,0.9747194,1.1757811,1.2868323,1.2119297,1.3507907
12,-0.090124846,9.161001920700073,1.590937,1.2845469,1.2737985,1.0684196,1.2545153,1.3244469,1.2806433,1.3724174,1.5870043,1.2172385,1.2495146,0.9754671,1.1765379,1.28639,1.2116628,1.3506857
13,-0.08538735,9.523996829986572,1.59062,1.2845072,1.273533,1.0685414,1.2533796,1.324421,1.2805504,1.3724093,1.5876033,1.2173991,1.2495608,0.97552186,1.1760805,1.2867942,1.2114596,1.3501353
14,-0.09596896,9.38329267501831,1.5907451,1.2838744,1.273809,1.0683075,1.2540922,1.3244017,1.2808746,1.3724208,1.5873655,1.2171636,1.2494632,0.97552353,1.1757121,1.286866,1.2118812,1.351153
15,-0.058074594,9.338023662567139,1.5908997,1.283947,1.2733734,1.0682058,1.2544998,1.3243,1.2785468,1.3703965,1.5873507,1.2163938,1.2495583,0.97553897,1.1763142,1.2868944,1.211499,1.3504084
16,-0.13515544,9.32687520980835,1.5905522,1.2828909,1.2730093,1.0675249,1.2517666,1.3223288,1.2799855,1.3708029,1.5875547,1.2149523,1.2475716,0.97384125,1.1753688,1.2859247,1.210614,1.3490653
17,-0.08972895,9.305156230926514,1.5909609,1.2844449,1.2738005,1.0683725,1.2544028,1.3243504,1.2808744,1.3724072,1.5875435,1.2173069,1.2491976,0.9753455,1.1765062,1.286863,1.2119616,1.3512218
18,-0.086319566,9.429497957229614,1.5880034,1.2800711,1.2726622,1.066469,1.254304,1.3244468,1.2799903,1.372231,1.5867138,1.2139319,1.2492349,0.9753162,1.1748793,1.2857655,1.2119665,1.3510361
19,-0.080332994,9.366033554077148,1.5908476,1.2846041,1.2725384,1.0681525,1.2543702,1.3239515,1.2782178,1.3714947,1.5876027,1.216513,1.2493169,0.97552425,1.1764934,1.2868841,1.2117274,1.350987
20,-0.029749751,9.52527904510498,1.5904685,1.2846,1.273037,1.0685155,1.254424,1.3241951,1.2799917,1.3723649,1.587291,1.2146258,1.24942,0.9755047,1.1764748,1.2864503,1.2115554,1.3509539
21,-0.10466957,12.358625650405884,1.5909661,1.2840414,1.2736017,1.0682031,1.254208,1.3244318,1.2805864,1.3719366,1.5874676,1.2173818,1.2483438,0.97548836,1.1764685,1.2868918,1.2119585,1.3512397
22,-0.07621992,8.977291584014893,1.587597,1.2822019,1.2722533,1.067259,1.2539835,1.3240037,1.2804943,1.372028,1.5874112,1.2173594,1.2495612,0.97539175,1.1757581,1.2859573,1.211483,1.3510814
23,-0.083836555,9.17029857635498,1.5907421,1.2846044,1.2738488,1.0685205,1.2545149,1.3243207,1.2808727,1.3723631,1.5874982,1.2173961,1.2495524,0.97517854,1.1763271,1.2865295,1.2119497,1.3512378
24,-0.073008776,9.160939931869507,1.590194,1.284645,1.2737677,1.0684052,1.2544687,1.324269,1.2794151,1.3717577,1.5876901,1.2170196,1.2493787,0.9754752,1.1760207,1.2865292,1.2107062,1.3506579
25,-0.058449864,9.159635543823242,1.5906752,1.2836962,1.2738417,1.0683911,1.2540112,1.3242558,1.2807779,1.3723444,1.5875291,1.2161617,1.2490817,0.9750648,1.1762637,1.2868576,1.2117183,1.3512394
26,-0.073236465,9.174491167068481,1.5900588,1.2838073,1.2737956,1.068342,1.254347,1.3238475,1.2808253,1.3724223,1.5869893,1.2149782,1.2495612,0.9755215,1.1765409,1.2865431,1.2114404,1.351118
27,-0.07723844,9.219264030456543,1.5909408,1.2843845,1.273662,1.0685478,1.2535043,1.3244257,1.280675,1.3722904,1.5876608,1.2165419,1.2492567,0.9745724,1.1765395,1.2868564,1.2119203,1.3510842
28,-0.07710791,9.356152534484863,1.5903416,1.283469,1.2735842,1.0679926,1.2508354,1.32264,1.2794379,1.3710006,1.587472,1.2171507,1.2495508,0.9755334,1.1739681,1.284408,1.2116079,1.3505085
29,-0.061584592,9.329996347427368,1.5909363,1.2846079,1.2738545,1.0685494,1.2544878,1.324219,1.2808446,1.3723828,1.5864942,1.2172424,1.2495466,0.9749935,1.1762962,1.286101,1.2119684,1.3512311
30,-0.07172382,9.312839269638062,1.5906491,1.2827817,1.2726457,1.0660056,1.2538966,1.3244401,1.2808377,1.3723466,1.585395,1.2152915,1.2483901,0.9739572,1.1746044,1.2856737,1.210307,1.34823
31,-0.06862712,9.442914962768555,1.5905049,1.2846369,1.273614,1.0685464,1.2528952,1.3242211,1.2807703,1.3724067,1.5876881,1.2167753,1.2494446,0.97548276,1.1763763,1.28681,1.2114652,1.351193
32,-0.058208466,9.507493495941162,1.5890344,1.2819386,1.2715118,1.0665321,1.2515239,1.3236189,1.2798936,1.3720745,1.5870166,1.215372,1.248989,0.97348,1.1763135,1.2867992,1.2115954,1.3501922
33,-0.10707581,9.166156530380249,1.5909666,1.2845383,1.2738714,1.0684531,1.254444,1.3244457,1.2804675,1.3720837,1.5876657,1.2167168,1.2495431,0.97459483,1.176367,1.2868782,1.2119703,1.351232
34,-0.108513355,9.40095853805542,1.5904173,1.2841666,1.2737648,1.0684716,1.2530843,1.3231006,1.2807442,1.3719332,1.5876076,1.2171987,1.2492577,0.97542286,1.1765237,1.2868919,1.2116505,1.3510336
35,-0.052907586,9.367094993591309,1.5907123,1.2831823,1.2738483,1.0678214,1.2536114,1.3235486,1.2804117,1.3711684,1.5876613,1.2164822,1.249295,0.9749993,1.1760811,1.2860868,1.211608,1.3502145
36,-0.08597207,9.418399572372437,1.5907385,1.2843413,1.2737005,1.0678985,1.2541505,1.3244114,1.2808709,1.372343,1.587682,1.2166405,1.2493291,0.97554356,1.1764281,1.2868088,1.2118106,1.3505546
37,-0.06229663,9.207282543182373,1.5883235,1.2803198,1.2722803,1.0650328,1.2517754,1.3232874,1.2801428,1.3711444,1.5867896,1.2140731,1.2476968,0.9723706,1.1758745,1.2843775,1.210294,1.3478117
38,-0.10440874,9.238619565963745,1.5899078,1.2844286,1.2732258,1.0685406,1.2541386,1.3244219,1.2805604,1.3721111,1.5870525,1.2174032,1.2486118,0.97548175,1.1758056,1.2868494,1.2116411,1.3512229
39,-0.14107037,9.37085223197937,1.5899911,1.2808583,1.2726673,1.0658972,1.2506665,1.3214257,1.2796321,1.3702402,1.5875794,1.2160932,1.2495499,0.9752185,1.1761461,1.2859621,1.2118292,1.351056
40,-0.1071018,9.374202013015747,1.5852687,1.2836099,1.2722286,1.0674956,1.253694,1.3236719,1.2802875,1.3722185,1.5858023,1.2170894,1.2495595,0.97550166,1.1742955,1.284305,1.2115175,1.3511631
41,-0.09785771,9.352898359298706,1.589952,1.283498,1.2738172,1.0680343,1.2539207,1.323965,1.2808144,1.3722157,1.5871795,1.2155026,1.2495345,0.97506994,1.1762904,1.2859108,1.2119082,1.3511175
42,-0.10599804,9.291877746582031,1.5909164,1.2846371,1.2738578,1.0684104,1.2543178,1.3244486,1.2805111,1.3720762,1.5870234,1.2165694,1.2480313,0.9743426,1.1761359,1.2868916,1.2119209,1.3511716
43,-0.11263287,9.416544675827026,1.5908523,1.2845483,1.2734367,1.0680182,1.250269,1.3211766,1.278704,1.370917,1.5873432,1.2171993,1.2495593,0.97553754,1.1759905,1.2860849,1.2118083,1.3507261
