iteration,max_fitness,test_accuracy,time
0.0,-1.1434655,-1.5880058,0.0
1,-1.3390081,-1.481574,6.966173410415649
2,-1.1282802,-1.5880058,6.683674335479736
3,-1.3654695,-1.5880058,7.081300973892212
4,-1.2803957,-1.5880058,7.021578311920166
5,-1.2351141,-1.5880058,6.874338150024414
6,-1.2646317,-1.5880058,7.243104696273804
7,-1.2147853,-1.5880058,6.6689088344573975
8,-1.172894,-1.5880058,6.7576210498809814
9,-1.1202118,-1.5880058,7.638323783874512
10,-1.1351237,-1.5880058,6.448920726776123
11,-0.95423174,-1.2201142,6.030141115188599
12,-0.93982494,-1.2310474,6.067271947860718
13,-0.95882154,-1.225035,6.167214393615723
14,-0.8976846,-1.2201142,6.2231950759887695
15,-0.88288534,-1.2176664,6.098423719406128
16,-0.8792169,-1.2176664,5.81868577003479
17,-0.90234053,-1.225035,6.082855224609375
18,-0.85757494,-1.2320304,5.647216796875
19,-0.81956017,-1.2347174,6.005454063415527
20,-0.8494828,-1.2295952,6.02898645401001
21,-0.0017608404,-0.00016212463,6.034704685211182
22,-0.0042704344,-0.00016212463,6.033274173736572
23,-1.4781952e-05,-0.0120841265,5.851388454437256
24,-3.5762787e-06,-0.004408002,5.951573133468628
25,-2.3841858e-07,-0.004408002,13.164985418319702
26,-1.001358e-05,-0.020814419,5.941417694091797
27,0.0,-0.0036152601,5.881673574447632
28,-0.00015461445,-0.0120841265,5.798209190368652
29,0.0,-0.008119583,5.910991191864014
30,-7.1525574e-07,-0.009470701,6.240899562835693
31,-2.0861626e-05,-0.0017677546,6.117599725723267
32,-2.3841858e-07,-0.004408002,5.745719909667969
33,-1.1920929e-07,-0.009465337,5.814992427825928
34,0.0,-0.010540009,6.002861022949219
35,-2.4080276e-05,-0.016094327,6.0861053466796875
36,-3.5762787e-07,-0.0073286295,6.124814987182617
37,0.0,-0.004408002,6.093458652496338
38,-4.5657158e-05,-0.0045427084,6.0507659912109375
39,-5.1259995e-06,-0.002660036,6.132059097290039
40,-2.8848648e-05,-3.4928322e-05,6.131954908370972
41,-2.6226044e-05,-3.4928322e-05,5.845752239227295
42,-5.1259995e-06,-0.009465337,6.312889099121094
43,-7.390976e-06,-0.0073286295,6.318533182144165
44,-7.605553e-05,-0.009465337,6.078725337982178
45,-4.041195e-05,-0.009465337,6.120048999786377
46,-3.1113625e-05,-0.0031263828,6.113605499267578
47,-8.666515e-05,-0.01517427,6.455084562301636
48,-1.7881393e-06,-0.008119583,6.312866449356079
49,-2.3841858e-07,-0.008119583,6.1327056884765625
50,-1.7285347e-05,-0.011471987,6.3208630084991455
51,-6.198883e-06,-0.011471987,6.41886043548584
52,-1.0371208e-05,-0.01517427,5.974655866622925
53,-0.00021290779,-0.0036152601,6.096826076507568
54,-0.0005791187,-0.009689331,6.058989763259888
55,0.0,-0.0036152601,6.150208473205566
56,0.0,-0.0069088936,6.041379451751709
57,-2.3841858e-06,-0.0073286295,6.461334466934204
58,0.0,-0.0016704798,6.390010833740234
59,-2.3841858e-07,-0.00039196014,6.322622776031494
60,0.0,-0.0016704798,6.266724348068237
61,-1.692772e-05,-0.007552266,6.141826152801514
62,-7.033348e-05,-0.011949301,6.535640478134155
63,-4.172325e-06,-0.001979351,6.234845876693726
64,-3.5762787e-06,-0.0037930012,6.152923345565796
65,0.075029075,0.10252601,6.3627707958221436
66,0.045916617,0.10252601,6.314741849899292
67,0.05720669,0.10252601,6.305620193481445
68,0.064287424,0.10252601,6.217021226882935
69,0.080159426,0.10252601,6.452183961868286
70,0.06327605,0.10252601,6.418325424194336
71,0.05865544,0.10252601,6.489896297454834
72,0.06347984,0.10252601,6.304898977279663
73,0.064350486,0.10252601,6.3053669929504395
74,0.07525778,0.10252601,6.088562965393066
75,0.07216269,0.10252601,5.964097023010254
76,0.082761765,0.10252601,6.097181081771851
77,0.0725103,0.10252601,6.034232139587402
78,0.0726614,0.10252601,6.081510782241821
79,0.06277847,0.10252601,6.166561126708984
80,0.06364852,0.10252601,6.2876951694488525
81,0.048195124,0.10252601,6.131914377212524
82,0.07009864,0.10252601,6.680658340454102
83,0.06417668,0.10252601,6.355961084365845
84,0.08100194,0.10252601,6.389438152313232
85,0.08126032,0.10252601,6.249767303466797
86,0.063194156,0.10252601,6.52169942855835
87,0.047047973,0.10252601,5.946684122085571
88,0.06725448,0.10252601,6.189441204071045
89,0.077604294,0.10252601,6.157699346542358
90,0.049303114,0.10252601,6.093055009841919
91,0.08087295,0.10252601,13.63658618927002
92,0.05625981,0.10252601,6.302244424819946
93,0.08341503,0.10252601,6.4333367347717285
94,0.053349316,0.10252601,6.223570823669434
95,0.066928506,0.10252601,6.3686206340789795
96,0.07186651,0.10252601,6.4510815143585205
97,0.077601194,0.10252601,5.796319961547852
98,0.07076967,0.10252601,6.020224332809448
99,0.067831874,0.10252601,6.17004656791687
100,0.09886551,0.10252601,6.2510716915130615
101,0.087982535,0.10252601,5.757422685623169
