,action_0,action_1,cumulative_reward
153,-0.9665847,-1.0,103.590485
154,-0.9791794,-1.0,103.590485
155,-0.9867855,-1.0,103.590485
156,-0.9914934,-1.0,103.590485
157,-0.99446374,-1.0,103.590485
158,-0.99839777,-1.0,103.590485
159,-0.9943795,-0.99999964,103.590485
160,-0.99675465,-0.9999917,103.590485
161,-0.99683136,-0.9998092,103.590485
162,-0.99610573,-0.9948263,103.590485
163,-0.99584323,-0.86288095,103.590485
164,-0.9955956,0.3542054,103.590485
165,-0.99587846,0.9706134,103.590485
166,-0.99636465,0.9992307,103.590485
167,-0.9949703,0.99997956,103.590485
168,-0.9920895,0.9999993,103.590485
169,-0.9873366,1.0,103.590485
170,-0.97991765,1.0,103.590485
171,-0.96855676,1.0,103.590485
172,-0.95130354,1.0,103.590485
173,-0.92526925,1.0,103.590485
174,-0.88634914,1.0,103.590485
175,-0.8291131,1.0,103.590485
176,-0.7473186,1.0,103.590485
177,-0.63585335,1.0,103.590485
178,-0.49471337,1.0,103.590485
179,-0.28994137,1.0,103.590485
180,-0.04320212,1.0,103.590485
181,-0.030198844,1.0,103.590485
182,0.01296811,1.0,103.590485
183,0.03630158,1.0,103.590485
184,0.036721956,1.0,103.590485
185,0.093865834,1.0,103.590485
186,0.20285356,1.0,103.590485
187,0.36367244,1.0,103.590485
188,0.5505946,1.0,103.590485
189,0.7178979,1.0,103.590485
190,0.8349429,1.0,103.590485
191,0.9045316,1.0,103.590485
192,0.94359535,1.0,103.590485
193,0.96573085,1.0,103.590485
194,0.97867227,1.0,103.590485
195,0.986476,1.0,103.590485
196,0.9913004,1.0,103.590485
197,0.99434155,1.0,103.590485
198,0.9985435,1.0,103.590485
199,0.99453855,0.9999998,103.590485
200,0.99690527,0.9999926,103.590485
201,0.99669003,0.9998304,103.590485
202,0.9961123,0.9953037,103.590485
203,0.99574846,0.8744317,103.590485
204,0.995234,-0.29969314,103.590485
205,0.99576604,-0.9629096,103.590485
206,0.9966439,-0.9990089,103.590485
207,0.9954959,-0.9999747,103.590485
208,0.9929442,-0.9999991,103.590485
209,0.98867464,-1.0,103.590485
210,0.9819777,-1.0,103.590485
211,0.97170144,-1.0,103.590485
212,0.9560752,-1.0,103.590485
213,0.9324596,-1.0,103.590485
214,0.8970593,-1.0,103.590485
215,0.8447489,-1.0,103.590485
216,0.7693721,-1.0,103.590485
217,0.66525847,-1.0,103.590485
218,0.53073514,-1.0,103.590485
219,0.30826363,-1.0,103.590485
220,0.07524956,-1.0,103.590485
221,0.050136834,-1.0,103.590485
222,-0.0038157227,-1.0,103.590485
223,-0.04013633,-1.0,103.590485
224,-0.007675446,-1.0,103.590485
225,-0.025909081,-1.0,103.590485
226,-0.096356764,-1.0,103.590485
227,-0.236211,-1.0,103.590485
228,-0.43310627,-1.0,103.590485
229,-0.63665044,-1.0,103.590485
230,-0.79105335,-1.0,103.590485
231,-0.88348514,-1.0,103.590485
232,-0.93344134,-1.0,103.590485
233,-0.9605136,-1.0,103.590485
234,-0.97580653,-1.0,103.590485
235,-0.9848177,-1.0,103.590485
236,-0.9903038,-1.0,103.590485
237,-0.99372566,-1.0,103.590485
238,-0.9991439,-1.0,103.590485
239,-0.9953232,-1.0,103.590485
240,-0.99768215,-0.9999993,103.590485
241,-0.9960345,-0.9999816,103.590485
242,-0.99564624,-0.9995277,103.590485
243,-0.9955297,-0.98725426,103.590485
244,-0.99510187,-0.7013828,103.590485
245,-0.9953175,0.65501046,103.590485
246,-0.99637055,0.98704404,103.590485
247,-0.99631333,0.9996792,103.590485
248,-0.9946417,0.999991,103.590485
249,-0.9914824,0.99999964,103.590485
250,-0.98636365,1.0,103.590485
251,-0.97841954,1.0,103.590485
252,-0.96628076,1.0,103.590485
253,-0.9478668,1.0,103.590485
254,-0.9201144,1.0,103.590485
255,-0.87870944,1.0,103.590485
256,-0.81803524,1.0,103.590485
257,-0.73184925,1.0,103.590485
258,-0.6155276,1.0,103.590485
259,-0.4703246,1.0,103.590485
260,-0.21501032,1.0,103.590485
261,-0.071283095,1.0,103.590485
262,-0.028986199,1.0,103.590485
263,0.022557482,1.0,103.590485
264,0.041792285,1.0,103.590485
265,0.044332143,1.0,103.590485
266,0.108011365,1.0,103.590485
267,0.22515123,1.0,103.590485
268,0.3922654,1.0,103.590485
269,0.5791641,1.0,103.590485
270,0.73975515,1.0,103.590485
271,0.8485437,1.0,103.590485
272,0.9122355,1.0,103.590485
273,0.9479284,1.0,103.590485
274,0.9682381,1.0,103.590485
275,0.9801711,1.0,103.590485
276,0.9873969,1.0,103.590485
277,0.9918782,1.0,103.590485
278,0.99470997,1.0,103.590485
279,0.99802446,1.0,103.590485
280,0.9941274,0.9999997,103.590485
281,0.99615717,0.9999902,103.590485
282,0.9967526,0.9997681,103.590485
283,0.99610776,0.9937905,103.590485
284,0.99533755,0.84184086,103.590485
285,0.9949298,-0.4128696,103.590485
286,0.99593127,-0.9711454,103.590485
287,0.9966294,-0.9992449,103.590485
288,0.9953961,-0.9999804,103.590485
289,0.9927592,-0.9999993,103.590485
290,0.988377,-1.0,103.590485
291,0.981518,-1.0,103.590485
292,0.9710011,-1.0,103.590485
293,0.95501536,-1.0,103.590485
294,0.9308646,-1.0,103.590485
295,0.8946854,-1.0,103.590485
296,0.84127766,-1.0,103.590485
297,0.76445895,-1.0,103.590485
298,0.6586688,-1.0,103.590485
299,0.5225879,-1.0,103.590485
300,0.28643647,-1.0,103.590485
301,0.083639205,-1.0,103.590485
302,0.049678832,-1.0,103.590485
303,-0.0069976654,-1.0,103.590485
304,-0.04224874,-1.0,103.590485
305,-0.06954196,-1.0,103.590485
306,-0.13103546,-1.0,103.590485
307,-0.23712318,-1.0,103.590485
308,-0.38669217,-1.0,103.590485
309,-0.558347,-1.0,103.590485
310,-0.7145753,-1.0,103.590485
311,-0.82816684,-1.0,103.590485
312,-0.89864886,-1.0,103.590485
313,-0.9394926,-1.0,103.590485
314,-0.9630629,-1.0,103.590485
315,-0.976967,-1.0,103.590485
316,-0.9853841,-1.0,103.590485
317,-0.99059653,-1.0,103.590485
318,-0.99388385,-1.0,103.590485
319,-0.9991209,-1.0,103.590485
320,-0.9951834,-0.99999964,103.590485
321,-0.99789715,-0.9999925,103.590485
322,-0.99458313,-0.9997991,103.590485
323,-0.99430835,-0.99422777,103.590485
324,-0.9951778,-0.8514868,103.590485
325,-0.9954981,0.380539,103.590485
326,-0.9959583,0.9711828,103.590485
327,-0.9965028,0.999251,103.590485
328,-0.9951756,0.9999804,103.590485
329,-0.9924063,0.9999993,103.590485
330,-0.9878264,1.0,103.590485
331,-0.98067045,1.0,103.590485
332,-0.9697073,1.0,103.590485
333,-0.9530518,1.0,103.590485
334,-0.9279058,1.0,103.590485
335,-0.8902769,1.0,103.590485
336,-0.83484215,1.0,103.590485
337,-0.7553786,1.0,103.590485
338,-0.6465516,1.0,103.590485
339,-0.5077246,1.0,103.590485
340,-0.2926068,1.0,103.590485
341,-0.062805176,1.0,103.590485
342,-0.039033808,1.0,103.590485
343,0.010575834,1.0,103.590485
344,0.039425135,1.0,103.590485
345,0.029288737,1.0,103.590485
346,0.07908596,1.0,103.590485
347,0.18113206,1.0,103.590485
348,0.33804408,1.0,103.590485
349,0.5267565,1.0,103.590485
350,0.7008018,1.0,103.590485
351,0.8249935,1.0,103.590485
352,0.8992624,1.0,103.590485
353,0.9407978,1.0,103.590485
354,0.9641819,1.0,103.590485
355,0.9777757,1.0,103.590485
356,0.98593843,1.0,103.590485
357,0.9909693,1.0,103.590485
358,0.99413335,1.0,103.590485
359,0.99877954,1.0,103.590485
360,0.9948021,1.0,103.590485
361,0.9972902,0.9999957,103.590485
362,0.99640477,0.9999028,103.590485
363,0.9959705,0.997334,103.590485
364,0.9957935,0.92740625,103.590485
365,0.9951405,-0.026601043,103.590485
366,0.9952921,-0.9331524,103.590485
367,0.9967205,-0.99808806,103.590485
368,0.995837,-0.9999527,103.590485
369,0.993558,-0.9999985,103.590485
370,0.9896603,-1.0,103.590485
371,0.98350513,-1.0,103.590485
372,0.9740365,-1.0,103.590485
373,0.95962083,-1.0,103.590485
374,0.9378081,-1.0,103.590485
375,0.90504843,-1.0,103.590485
376,0.8564718,-1.0,103.590485
377,0.7860537,-1.0,103.590485
378,0.6878259,-1.0,103.590485
379,0.5589709,-1.0,103.590485
380,0.37355784,-1.0,103.590485
381,0.05331231,-1.0,103.590485
382,0.05272239,-1.0,103.590485
383,0.0063963057,-1.0,103.590485
384,-0.033723414,-1.0,103.590485
385,-0.023919221,-1.0,103.590485
386,-0.051570807,-1.0,103.590485
387,-0.13245898,-1.0,103.590485
388,-0.27079397,-1.0,103.590485
389,-0.4540624,-1.0,103.590485
390,-0.6409728,-1.0,103.590485
391,-0.7862987,-1.0,103.590485
392,-0.877391,-1.0,103.590485
393,-0.9287765,-1.0,103.590485
394,-0.95739985,-1.0,103.590485
395,-0.9738044,-1.0,103.590485
396,-0.9835363,-1.0,103.590485
397,-0.9894794,-1.0,103.590485
398,-0.9931912,-1.0,103.590485
399,-0.9991108,-1.0,103.590485
400,-0.99620026,-1.0,103.590485
401,-0.9969503,-0.99999905,103.590485
402,-0.99456614,-0.99997026,103.590485
403,-0.99531215,-0.9992389,103.590485
404,-0.9952914,-0.98012096,103.590485
405,-0.9954952,-0.5688464,103.590485
406,-0.99535507,0.76674235,103.590485
407,-0.9965428,0.9920491,103.590485
408,-0.9962233,0.9998061,103.590485
409,-0.9943877,0.9999944,103.590485
410,-0.99104154,0.9999998,103.590485
411,-0.985666,1.0,103.590485
412,-0.97734714,1.0,103.590485
413,-0.96465,1.0,103.590485
414,-0.9454016,1.0,103.590485
415,-0.9164174,1.0,103.590485
416,-0.8732392,1.0,103.590485
417,-0.8101291,1.0,103.590485
418,-0.7208764,1.0,103.590485
419,-0.60124993,1.0,103.590485
420,-0.35699567,1.0,103.590485
421,-0.17829932,1.0,103.590485
422,-0.06758524,1.0,103.590485
423,-0.02296232,1.0,103.590485
424,0.026138876,1.0,103.590485
425,0.039043594,1.0,103.590485
426,0.049815673,1.0,103.590485
427,0.11945016,1.0,103.590485
428,0.24282598,1.0,103.590485
429,0.4138627,1.0,103.590485
430,0.5995763,1.0,103.590485
431,0.7546033,1.0,103.590485
432,0.8574774,1.0,103.590485
433,0.9172117,1.0,103.590485
434,0.95070887,1.0,103.590485
435,0.96984243,1.0,103.590485
436,0.9811288,1.0,103.590485
437,0.98798424,1.0,103.590485
438,0.99224627,1.0,103.590485
439,0.99584717,1.0,103.590485
440,0.9975403,1.0,103.590485
441,0.99532425,0.99999946,103.590485
442,0.9953014,0.99998456,103.590485
443,0.995868,0.9996276,103.590485
444,0.99514276,0.99004245,103.590485
445,0.99526495,0.7619983,103.590485
446,0.99547464,-0.5784139,103.590485
447,0.9962651,-0.98355794,103.590485
448,0.99633324,-0.99958855,103.590485
449,0.9947312,-0.99998873,103.590485
450,0.99164456,-0.99999964,103.590485
451,0.986622,-1.0,103.590485
452,0.97881603,-1.0,103.590485
453,0.9668819,-1.0,103.590485
454,0.9487728,-1.0,103.590485
455,0.92147076,-1.0,103.590485
456,0.8807136,-1.0,103.590485
457,0.8209317,-1.0,103.590485
458,0.73587334,-1.0,103.590485
459,0.62077886,-1.0,103.590485
460,0.4765742,-1.0,103.590485
461,0.23640804,-1.0,103.590485
462,0.068346225,-1.0,103.590485
463,0.030399332,-1.0,103.590485
464,-0.020514933,-1.0,103.590485
465,-0.04139105,-1.0,103.590485
466,-0.042244907,-1.0,103.590485
467,-0.10403057,-1.0,103.590485
468,-0.21904138,-1.0,103.590485
469,-0.38467246,-1.0,103.590485
470,-0.5718121,-1.0,103.590485
471,-0.7342849,-1.0,103.590485
472,-0.8452064,-1.0,103.590485
473,-0.91036534,-1.0,103.590485
474,-0.94688106,-1.0,103.590485
475,-0.9676327,-1.0,103.590485
476,-0.97980917,-1.0,103.590485
477,-0.9871735,-1.0,103.590485
478,-0.9917375,-1.0,103.590485
479,-0.9946193,-1.0,103.590485
480,-0.99814653,-1.0,103.590485
481,-0.9942455,-0.9999997,103.590485
482,-0.99615675,-0.99999106,103.590485
483,-0.99674654,-0.99978876,103.590485
484,-0.9963643,-0.994455,103.590485
485,-0.9958653,-0.8556529,103.590485
486,-0.99523485,0.36515576,103.590485
487,-0.99591,0.96890205,103.590485
488,-0.9965731,0.99918514,103.590485
489,-0.9953167,0.99997884,103.590485
490,-0.9926387,0.9999993,103.590485
491,-0.98819166,1.0,103.590485
492,-0.9812336,1.0,103.590485
493,-0.9705675,1.0,103.590485
494,-0.9543574,1.0,103.590485
495,-0.92987424,1.0,103.590485
496,-0.89321065,1.0,103.590485
497,-0.8391243,1.0,103.590485
498,-0.76142097,1.0,103.590485
499,-0.65461063,1.0,103.590485
500,-0.5175993,1.0,103.590485
501,-0.30150378,1.0,103.590485
502,-0.0682253,1.0,103.590485
503,-0.043667395,1.0,103.590485
504,0.0077412124,1.0,103.590485
505,0.039727762,1.0,103.590485
506,0.022591213,1.0,103.590485
507,0.06564772,1.0,103.590485
508,0.16122033,1.0,103.590485
509,0.31449386,1.0,103.590485
510,0.5048288,1.0,103.590485
511,0.68515646,1.0,103.590485
512,0.81605613,1.0,103.590485
513,0.8946599,1.0,103.590485
514,0.9384228,1.0,103.590485
515,0.962896,1.0,103.590485
516,0.9770428,1.0,103.590485
517,0.98550314,1.0,103.590485
518,0.9907031,1.0,103.590485
519,0.9939667,1.0,103.590485
520,0.9989037,1.0,103.590485
521,0.9950436,1.0,103.590485
522,0.9972649,0.9999971,103.590485
523,0.9964339,0.99993587,103.590485
524,0.9959383,0.9982661,103.590485
525,0.9958134,0.9525486,103.590485
526,0.995156,0.19251513,103.590485
527,0.9952538,-0.89711386,103.590485
528,0.9967119,-0.9968502,103.590485
529,0.9960417,-0.99992305,103.590485
530,0.9939538,-0.9999976,103.590485
531,0.99030644,-1.0,103.590485
532,0.9845112,-1.0,103.590485
533,0.97557664,-1.0,103.590485
534,0.96196043,-1.0,103.590485
535,0.9413413,-1.0,103.590485
536,0.9103352,-1.0,103.590485
537,0.8642574,-1.0,103.590485
538,0.79720134,-1.0,103.590485
539,0.70305866,-1.0,103.590485
540,0.57832134,-1.0,103.590485
541,0.36878574,-1.0,103.590485
542,0.09207749,-1.0,103.590485
543,0.056901675,-1.0,103.590485
544,0.013528617,-1.0,103.590485
545,-0.029381558,-1.0,103.590485
546,-0.029807728,-1.0,103.590485
547,-0.053262394,-1.0,103.590485
548,-0.13061868,-1.0,103.590485
549,-0.2628648,-1.0,103.590485
550,-0.44027004,-1.0,103.590485
551,-0.62551975,-1.0,103.590485
552,-0.7739242,-1.0,103.590485
553,-0.8693801,-1.0,103.590485
554,-0.92401206,-1.0,103.590485
555,-0.95459324,-1.0,103.590485
556,-0.97212017,-1.0,103.590485
557,-0.9825025,-1.0,103.590485
558,-0.9888322,-1.0,103.590485
559,-0.9927795,-1.0,103.590485
560,-0.99832636,-1.0,103.590485
561,-0.99679154,-1.0,103.590485
562,-0.9971789,-0.99999905,103.590485
563,-0.9945321,-0.99997276,103.590485
564,-0.995093,-0.99931085,103.590485
565,-0.9954599,-0.9817054,103.590485
566,-0.99559474,-0.5952266,103.590485
567,-0.99537313,0.75155646,103.590485
568,-0.9965023,0.9919884,103.590485
569,-0.9960438,0.9998044,103.590485
570,-0.9940784,0.99999434,103.590485
571,-0.9905486,0.9999998,103.590485
572,-0.9849011,1.0,103.590485
573,-0.9761746,1.0,103.590485
574,-0.96286476,1.0,103.590485
575,-0.94269973,1.0,103.590485
576,-0.9123616,1.0,103.590485
577,-0.86723894,1.0,103.590485
578,-0.80147743,1.0,103.590485
579,-0.70892704,1.0,103.590485
580,-0.5858288,1.0,103.590485
581,-0.4095993,1.0,103.590485
582,-0.17862648,1.0,103.590485
583,-0.058595352,1.0,103.590485
584,-0.015876874,1.0,103.590485
585,0.02952229,1.0,103.590485
586,0.035452016,1.0,103.590485
587,0.053090934,1.0,103.590485
588,0.12764685,1.0,103.590485
589,0.2568692,1.0,103.590485
590,0.4321374,1.0,103.590485
591,0.61751026,1.0,103.590485
592,0.76798373,1.0,103.590485
593,0.86572933,1.0,103.590485
594,0.92192703,1.0,103.590485
595,0.9534013,1.0,103.590485
596,0.9714216,1.0,103.590485
597,0.98208225,1.0,103.590485
598,0.98857397,1.0,103.590485
599,0.99261796,1.0,103.590485
600,0.99776196,1.0,103.590485
601,0.99707645,1.0,103.590485
602,0.9956836,0.9999993,103.590485
603,0.9950196,0.9999794,103.590485
604,0.99497575,0.9994804,103.590485
605,0.99552786,0.9862584,103.590485
606,0.9954262,0.6754435,103.590485
607,0.9952725,-0.6824402,103.590485
608,0.99637944,-0.9876936,103.590485
609,0.9964432,-0.9996946,103.590485
610,0.9948647,-0.99999166,103.590485
611,0.99183786,-0.9999997,103.590485
612,0.9869157,-1.0,103.590485
613,0.97926617,-1.0,103.590485
614,0.96757036,-1.0,103.590485
615,0.9498202,-1.0,103.590485
616,0.92305094,-1.0,103.590485
617,0.8830667,-1.0,103.590485
618,0.8243528,-1.0,103.590485
619,0.7406642,-1.0,103.590485
620,0.62708056,-1.0,103.590485
621,0.45222634,-1.0,103.590485
622,0.20466168,-1.0,103.590485
623,0.08142801,-1.0,103.590485
624,0.03573818,-1.0,103.590485
625,-0.019464882,-1.0,103.590485
626,-0.02242436,-1.0,103.590485
627,-0.066208705,-1.0,103.590485
628,-0.13558525,-1.0,103.590485
629,-0.2526787,-1.0,103.590485
630,-0.41310278,-1.0,103.590485
631,-0.5895752,-1.0,103.590485
632,-0.7418258,-1.0,103.590485
633,-0.8470711,-1.0,103.590485
634,-0.9102454,-1.0,103.590485
635,-0.94635606,-1.0,103.590485
636,-0.9671532,-1.0,103.590485
637,-0.97945285,-1.0,103.590485
638,-0.9869262,-1.0,103.590485
639,-0.9915693,-1.0,103.590485
640,-0.9945064,-1.0,103.590485
641,-0.9983873,-1.0,103.590485
642,-0.99432266,-0.99999934,103.590485
643,-0.99691665,-0.99998605,103.590485
644,-0.99665934,-0.9996813,103.590485
645,-0.9955325,-0.9910035,103.590485
646,-0.9956262,-0.7690002,103.590485
647,-0.9952305,0.5686263,103.590485
648,-0.99624413,0.98220515,103.590485
649,-0.99647695,0.99955297,103.590485
650,-0.9949945,0.9999879,103.590485
651,-0.9920698,0.9999995,103.590485
652,-0.9872848,1.0,103.590485
653,-0.9798341,1.0,103.590485
654,-0.9684338,1.0,103.590485
655,-0.9511255,1.0,103.590485
656,-0.92501146,1.0,103.590485
657,-0.8859771,1.0,103.590485
658,-0.82858264,1.0,103.590485
659,-0.7465844,1.0,103.590485
660,-0.6348948,1.0,103.590485
661,-0.49356028,1.0,103.590485
662,-0.25163567,1.0,103.590485
663,-0.07694622,1.0,103.590485
664,-0.03794624,1.0,103.590485
665,0.015941776,1.0,103.590485
666,0.042420145,1.0,103.590485
667,0.034895148,1.0,103.590485
668,0.08971069,1.0,103.590485
669,0.19747043,1.0,103.590485
670,0.35856804,1.0,103.590485
671,0.54704404,1.0,103.590485
672,0.7161851,1.0,103.590485
673,0.83440083,1.0,103.590485
674,0.90445745,1.0,103.590485
675,0.9436481,1.0,103.590485
676,0.96579945,1.0,103.590485
677,0.9787294,1.0,103.590485
678,0.9865186,1.0,103.590485
679,0.9913307,1.0,103.590485
680,0.9943626,1.0,103.590485
681,0.9984504,1.0,103.590485
682,0.9945801,0.9999999,103.590485
683,0.996361,0.99999416,103.590485
684,0.9967385,0.9998662,103.590485
685,0.99588567,0.99639904,103.590485
686,0.9953434,0.90603536,103.590485
687,0.99548167,-0.15454769,103.590485
688,0.99552447,-0.9513705,103.590485
689,0.9965746,-0.99866027,103.590485
690,0.99548966,-0.99996585,103.590485
691,0.99297184,-0.9999988,103.590485
692,0.98873246,-1.0,103.590485
693,0.982071,-1.0,103.590485
694,0.9718434,-1.0,103.590485
695,0.9562887,-1.0,103.590485
696,0.9327781,-1.0,103.590485
697,0.89753264,-1.0,103.590485
698,0.84543806,-1.0,103.590485
699,0.77034783,-1.0,103.590485
700,0.666567,-1.0,103.590485
701,0.53235555,-1.0,103.590485
702,0.34039792,-1.0,103.590485
703,0.043983635,-1.0,103.590485
704,0.041312143,-1.0,103.590485
705,-0.0023712448,-1.0,103.590485
706,-0.035271533,-1.0,103.590485
707,-0.01611673,-1.0,103.590485
708,-0.05227875,-1.0,103.590485
709,-0.14001302,-1.0,103.590485
710,-0.28749976,-1.0,103.590485
711,-0.47773817,-1.0,103.590485
712,-0.66443294,-1.0,103.590485
713,-0.8035371,-1.0,103.590485
714,-0.8879696,-1.0,103.590485
715,-0.9348859,-1.0,103.590485
716,-0.9609486,-1.0,103.590485
717,-0.97591823,-1.0,103.590485
718,-0.98482853,-1.0,103.590485
719,-0.9902859,-1.0,103.590485
720,-0.99370325,-1.0,103.590485
721,-0.999175,-1.0,103.590485
722,-0.9953944,-1.0,103.590485
723,-0.99784404,-0.9999981,103.590485
724,-0.9952684,-0.99995494,103.590485
725,-0.99551916,-0.99878937,103.590485
726,-0.99572223,-0.96740985,103.590485
727,-0.9951053,-0.36318365,103.590485
728,-0.99519354,0.8530298,103.590485
729,-0.9966086,0.994862,103.590485
730,-0.9963594,0.9998737,103.590485
731,-0.9945941,0.99999624,103.590485
732,-0.99136007,1.0,103.590485
733,-0.986157,1.0,103.590485
734,-0.978099,1.0,103.590485
735,-0.9657955,1.0,103.590485
736,-0.94713837,1.0,103.590485
737,-0.9190288,1.0,103.590485
738,-0.8771105,1.0,103.590485
739,-0.8157327,1.0,103.590485
740,-0.72865826,1.0,103.590485
741,-0.61137265,1.0,103.590485
742,-0.33079255,1.0,103.590485
743,-0.13544543,1.0,103.590485
744,-0.07377141,1.0,103.590485
745,-0.028120989,1.0,103.590485
746,0.02285255,1.0,103.590485
747,0.0395898,1.0,103.590485
748,0.047000796,1.0,103.590485
749,0.113537975,1.0,103.590485
750,0.2330606,1.0,103.590485
751,0.40117905,1.0,103.590485
752,0.58699006,1.0,103.590485
753,0.7450824,1.0,103.590485
754,0.8515634,1.0,103.590485
