iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,2617.2449820041656,0.706779,0.7129289,0.72323775,0.71770966,o0 = <lambda>((((i5*log((-1.0099078+i2)))*(i1*0.26758215))*(-0.34420654*i3)))
