iteration,max_fitness,time
0.0,760.57495,0.0
10.0,2561.2498,90.76003
20.0,2661.5776,84.269875
30.0,3658.0098,84.06711
40.0,3990.2402,83.696655
50.0,3990.2402,83.77759
60.0,4153.885,83.72056
70.0,4291.7954,83.6926
80.0,4394.8276,83.61767
90.0,4394.8276,83.55885
100.0,4595.6343,83.84314
110.0,4595.6343,83.69254
120.0,4654.1445,84.08123
130.0,4654.1445,83.55739
140.0,4680.1797,83.76792
150.0,4966.8516,83.66528
160.0,5390.948,83.873116
170.0,5390.948,83.77212
180.0,5390.948,83.714264
190.0,5390.948,83.73401
200.0,5390.948,83.95445
210.0,5390.948,83.77825
220.0,5390.948,83.72362
230.0,5390.948,83.77732
240.0,5390.948,83.72551
250.0,5390.948,83.702225
260.0,5477.2627,83.78186
270.0,5532.01,83.60725
280.0,5532.01,83.97038
290.0,5532.01,83.723404
300.0,5565.82,83.52599
310.0,5565.82,83.58158
320.0,5683.051,83.797516
330.0,5683.051,83.51023
340.0,5683.051,83.910164
350.0,5746.421,83.72169
360.0,5746.421,83.854034
370.0,5746.421,83.90412
380.0,5746.421,83.7563
390.0,5746.421,83.57984
400.0,5746.421,83.75281
410.0,5746.421,83.558655
420.0,5746.421,83.91802
430.0,5746.421,83.68048
440.0,5746.421,83.743576
450.0,5746.421,83.836136
460.0,5746.421,83.72789
470.0,5746.421,83.69157
480.0,5746.421,83.69031
490.0,5746.421,83.59607
500.0,5746.421,83.90479
510.0,5746.421,83.66561
520.0,5764.1846,84.02472
530.0,5764.1846,83.845116
540.0,5764.1846,83.751114
550.0,5764.1846,83.79412
560.0,5781.9365,83.908844
570.0,5781.9365,84.06002
580.0,5781.9365,83.844475
590.0,5781.9365,83.74148
600.0,5781.9365,83.91018
610.0,5781.9365,83.8471
620.0,5781.9365,83.922295
630.0,5781.9365,83.87402
640.0,5781.9365,83.79433
650.0,5781.9365,83.90096
660.0,5781.9365,83.90578
670.0,5781.9365,83.642006
680.0,5800.2085,83.952225
690.0,5805.218,83.97874
700.0,5805.218,84.053185
710.0,5805.218,83.62827
720.0,5805.218,83.86367
730.0,5805.218,83.91652
740.0,5805.218,83.90082
750.0,5805.218,83.776924
760.0,5805.218,83.87742
770.0,5930.2056,83.955284
780.0,5930.2056,83.7283
790.0,5930.2056,83.746635
800.0,5969.1426,83.816505
810.0,5969.1426,83.89253
820.0,5969.1426,83.70717
830.0,5969.1426,83.78209
840.0,5969.1426,83.83619
850.0,5969.1426,83.614
860.0,5969.1426,83.92082
870.0,5969.1426,83.787346
880.0,5969.1426,83.75847
890.0,5969.1426,84.01063
900.0,5969.1426,83.686554
910.0,5969.1426,83.616356
920.0,5969.1426,84.02381
930.0,5969.1426,83.8638
940.0,5969.1426,83.86089
950.0,5969.1426,83.82507
960.0,5969.1426,83.92559
970.0,5969.1426,84.03676
980.0,6030.5645,84.00841
990.0,6030.5645,83.97954
1000.0,6030.5645,83.979965
1010.0,6030.5645,83.8491
1020.0,6030.5645,84.184525
1030.0,6030.5645,83.86432
1040.0,6030.5645,84.07712
1050.0,6030.5645,83.86733
1060.0,6036.605,84.08428
1070.0,6036.605,83.84652
1080.0,6062.3667,84.01079
1090.0,6124.1836,83.8085
1100.0,6124.1836,84.064224
1110.0,6124.1836,83.916534
1120.0,6124.1836,83.88662
1130.0,6124.1836,83.84162
1140.0,6124.1836,84.14709
1150.0,6124.1836,83.842
1160.0,6124.1836,84.192795
1170.0,6124.1836,83.85396
1180.0,6124.1836,83.72041
1190.0,6124.1836,83.66664
1200.0,6178.249,84.029045
1210.0,6179.538,84.005905
1220.0,6179.538,84.00582
1230.0,6200.83,84.093376
1240.0,6244.5166,83.95685
1250.0,6244.5166,83.73008
1260.0,6244.5166,83.97471
1270.0,6244.5166,83.77254
1280.0,6244.5166,84.01449
1290.0,6244.5166,83.776115
1300.0,6244.5166,83.88605
1310.0,6244.5166,83.899765
1320.0,6244.5166,83.88331
1330.0,6244.5166,83.79902
1340.0,6244.5166,83.98104
1350.0,6244.5166,83.995316
1360.0,6244.5166,84.00417
1370.0,6244.5166,83.70011
1380.0,6244.5166,83.79378
1390.0,6244.5166,83.730576
1400.0,6244.5166,83.941986
1410.0,6244.5166,83.763885
1420.0,6244.5166,83.727684
1430.0,6244.5166,83.86205
1440.0,6244.5166,84.05627
1450.0,6244.5166,83.84577
1460.0,6244.5166,83.82348
1470.0,6244.5166,83.73866
1480.0,6244.5166,83.93533
1490.0,6244.5166,83.81245
1500.0,6244.5166,83.78636
