iteration,max_fitness,test_accuracy,time
0.0,-19.459158,-17.422064,0.0
1,-19.38454,-17.422064,3.4266233444213867
2,-19.359138,-17.422064,1.2335846424102783
3,-18.876892,-17.422064,1.187739372253418
4,-19.282372,-17.422064,1.155808448791504
5,-4.78588,-4.5519543,1.2165441513061523
6,-4.7392163,-4.5519543,1.2515909671783447
7,-4.7388625,-4.5519543,1.1478111743927002
8,-4.770368,-4.5519543,1.1781299114227295
9,-4.7150793,-4.5519543,1.1898541450500488
10,-4.757479,-4.5519543,1.2457630634307861
11,-4.8397627,-4.5519543,1.143061637878418
12,-4.7421045,-4.5519543,1.2029738426208496
13,-4.805867,-4.5519543,1.2007358074188232
14,-4.790546,-4.5519543,1.2101497650146484
15,-4.715613,-4.5519543,1.233506679534912
16,-4.764222,-4.5519543,1.202653169631958
17,-4.776351,-4.5519543,1.1380031108856201
18,-4.6753964,-4.5519543,1.258615493774414
19,-4.7297335,-4.5519543,1.182131052017212
20,-4.7826476,-4.5519543,1.1652052402496338
21,-4.763951,-4.5519543,1.2396800518035889
22,-4.8046513,-4.5519543,1.2193560600280762
23,-4.749691,-4.5519543,1.1426560878753662
24,-4.7840247,-4.5519543,1.1446850299835205
25,-4.772205,-4.5519543,1.1944808959960938
26,-4.8003993,-4.5519543,1.202953577041626
27,-4.741744,-4.5519543,1.17130446434021
28,-4.722914,-4.5519543,1.2085940837860107
29,-4.718184,-4.5519543,1.1639621257781982
30,-4.7222357,-4.5519543,1.2082867622375488
31,-4.7389126,-4.5519543,1.1553761959075928
32,-4.817138,-4.5519543,1.1250956058502197
33,-4.71612,-4.5519543,1.1280767917633057
34,-4.7913837,-4.5519543,1.086869239807129
35,-4.7382684,-4.5519543,1.1298563480377197
36,-4.7428126,-4.5519543,1.1512057781219482
37,-4.713762,-4.5519543,1.1865334510803223
38,-4.8198276,-4.5519543,1.213409423828125
39,-4.726183,-4.5519543,1.20237135887146
40,-4.72749,-4.5519543,1.151728630065918
41,-4.7288084,-4.5519543,1.1342129707336426
42,-4.7194285,-4.5519543,1.1875829696655273
43,-4.820278,-4.5519543,1.2035489082336426
44,-4.782524,-4.5519543,1.181056022644043
45,-4.672192,-4.5519543,1.1337831020355225
46,-4.751484,-4.5519543,1.1581108570098877
47,-4.8103423,-4.5519543,1.1666746139526367
48,-4.688937,-4.5519543,1.1792523860931396
49,-4.734564,-4.5519543,1.1357836723327637
50,-4.8580036,-4.5519543,1.1469275951385498
51,-4.7357306,-4.5519543,1.201223373413086
