iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.095303416,0.0,1.5761136,1.268559,1.2436835,1.0489354,1.2179862,1.2937279,1.2469939,1.3652679,1.5806946,1.2403551,1.2023919,0.9740198,1.1775885,1.2799368,1.2143375,1.3480484
1,-0.04136896,1.8994061946868896,1.4121141,1.1316712,1.2051395,1.0360976,1.1895959,1.2931491,1.306863,1.4220821,1.5847197,1.2545629,1.3378457,1.1486813,1.0036693,1.1694336,1.1784557,1.3320713
2,-0.06530523,1.8494229316711426,1.5750334,1.2675512,1.2429124,1.0493395,1.2182055,1.2937909,1.2468284,1.3653431,1.5804929,1.2404214,1.202687,0.9732139,1.1777596,1.279875,1.2147582,1.3490211
3,-0.04773593,1.9204316139221191,1.4121141,1.1316712,1.2051395,1.0360976,1.1895959,1.2931491,1.306863,1.4220821,1.5847197,1.2545629,1.3378457,1.1486813,1.0036693,1.1694336,1.1784557,1.3320713
4,-0.06070876,1.9045014381408691,1.4342043,1.1469201,1.2188338,1.0419959,1.1801622,1.2798709,1.2928398,1.4067205,1.6066227,1.2698704,1.3513712,1.1574634,0.9913984,1.1547478,1.1654677,1.3181512
5,-0.048562527,1.8678107261657715,1.4342043,1.1469201,1.2188338,1.0419959,1.1801622,1.2798709,1.2928398,1.4067205,1.6066227,1.2698704,1.3513712,1.1574634,0.9913984,1.1547478,1.1654677,1.3181512
6,-0.03927684,1.9011762142181396,1.5785551,1.2502064,1.3257629,1.0969583,1.1309947,1.2045516,1.228583,1.3294244,1.7627295,1.3804579,1.4730015,1.2308526,0.92173463,1.0628918,1.0853707,1.2275952
7,-0.06863916,1.9821999073028564,1.4492418,1.1570723,1.2299063,1.0468973,1.1740468,1.2718859,1.2883824,1.4002899,1.6234996,1.2811484,1.3665166,1.1651121,0.98310196,1.1443328,1.1565212,1.3082851
8,-0.043869972,1.9861936569213867,1.4492418,1.1570723,1.2299063,1.0468973,1.1740468,1.2718859,1.2883824,1.4002899,1.6234996,1.2811484,1.3665166,1.1651121,0.98310196,1.1443328,1.1565212,1.3082851
9,-0.083599925,1.898956060409546,1.4492418,1.1570723,1.2299063,1.0468973,1.1740468,1.2718859,1.2883824,1.4002899,1.6234996,1.2811484,1.3665166,1.1651121,0.98310196,1.1443328,1.1565212,1.3082851
