iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.048969626,0.0,1.588616,1.2832586,1.2731166,1.0678632,1.252861,1.3239228,1.2808623,1.3724208,1.5864773,1.2151995,1.2492104,0.9747164,1.1758338,1.2859784,1.2118967,1.3510664
1,-0.07261622,9.499311923980713,1.5902,1.2812997,1.2731675,1.0670023,1.2542261,1.324417,1.2808158,1.3721083,1.5842588,1.2122878,1.2479,0.97377783,1.1761292,1.2854104,1.211477,1.3509635
2,-0.07649267,9.211262941360474,1.5909644,1.2845193,1.2738476,1.068517,1.2544327,1.3241198,1.2803284,1.3720284,1.586558,1.2174083,1.2480431,0.9754091,1.1761098,1.2867028,1.2117037,1.3512381
3,-0.061007023,9.517067193984985,1.5909171,1.2845095,1.2727178,1.0680423,1.2544796,1.3244156,1.2806693,1.3722683,1.5874128,1.2165192,1.2493901,0.97548294,1.1752259,1.2865782,1.2111864,1.3505847
4,-0.08443725,9.561872005462646,1.5903727,1.284499,1.273581,1.0678091,1.2541263,1.3244457,1.2807664,1.3721236,1.5877211,1.2172147,1.2486304,0.97532296,1.1765034,1.2867435,1.2119317,1.3512018
5,-0.08974254,9.521486759185791,1.5907538,1.2846347,1.2735841,1.0685419,1.2541207,1.3235657,1.2800064,1.3711073,1.587614,1.2172449,1.2494382,0.9755392,1.1763878,1.2866936,1.2119391,1.3512293
6,-0.11864221,9.272096395492554,1.5900624,1.2837691,1.2737882,1.0677978,1.2530723,1.3233212,1.2805662,1.3719573,1.5869032,1.2161002,1.2490033,0.97510535,1.1763821,1.286808,1.2119546,1.3508871
7,-0.08728838,9.375876426696777,1.590838,1.2836522,1.273715,1.0685143,1.2535536,1.3229648,1.2806339,1.372248,1.587721,1.2159593,1.249561,0.9750655,1.1764026,1.2865499,1.2119472,1.3510885
8,-0.1281892,9.470296144485474,1.5902613,1.2845783,1.2738726,1.0685292,1.254302,1.3237524,1.2807778,1.3721089,1.5877317,1.2166032,1.2494175,0.97493416,1.176534,1.2868764,1.2117614,1.3510544
9,-0.048538923,9.468262434005737,1.5902421,1.2832645,1.2738172,1.0678717,1.2534518,1.3243629,1.2806709,1.3719602,1.5874231,1.2165515,1.2484624,0.974002,1.1765335,1.2868214,1.2119042,1.3512392
10,-0.12192178,9.285709142684937,1.590486,1.283542,1.2737241,1.0675775,1.2539974,1.324027,1.2808281,1.3723769,1.5877167,1.2172847,1.2493842,0.9755396,1.1764195,1.286739,1.2116315,1.3507663
11,-0.069781184,9.359532833099365,1.5908327,1.2841698,1.2738451,1.0680459,1.2526294,1.3236178,1.2806139,1.3719242,1.5876324,1.2162772,1.2492489,0.9747194,1.1757811,1.2868323,1.2119297,1.3507907
12,-0.090124846,9.36194658279419,1.590937,1.2845469,1.2737985,1.0684196,1.2545153,1.3244469,1.2806433,1.3724174,1.5870043,1.2172385,1.2495146,0.9754671,1.1765379,1.28639,1.2116628,1.3506857
13,-0.08538735,9.375390768051147,1.59062,1.2845072,1.273533,1.0685414,1.2533796,1.324421,1.2805504,1.3724093,1.5876033,1.2173991,1.2495608,0.97552186,1.1760805,1.2867942,1.2114596,1.3501353
14,-0.09596896,9.35288381576538,1.5907451,1.2838744,1.273809,1.0683075,1.2540922,1.3244017,1.2808746,1.3724208,1.5873655,1.2171636,1.2494632,0.97552353,1.1757121,1.286866,1.2118812,1.351153
15,-0.058074594,9.447572708129883,1.5908997,1.283947,1.2733734,1.0682058,1.2544998,1.3243,1.2785468,1.3703965,1.5873507,1.2163938,1.2495583,0.97553897,1.1763142,1.2868944,1.211499,1.3504084
16,-0.13515544,9.504467010498047,1.5905522,1.2828909,1.2730093,1.0675249,1.2517666,1.3223288,1.2799855,1.3708029,1.5875547,1.2149523,1.2475716,0.97384125,1.1753688,1.2859247,1.210614,1.3490653
17,-0.08972895,9.656426668167114,1.5909609,1.2844449,1.2738005,1.0683725,1.2544028,1.3243504,1.2808744,1.3724072,1.5875435,1.2173069,1.2491976,0.9753455,1.1765062,1.286863,1.2119616,1.3512218
18,-0.086319566,9.462487697601318,1.5880034,1.2800711,1.2726622,1.066469,1.254304,1.3244468,1.2799903,1.372231,1.5867138,1.2139319,1.2492349,0.9753162,1.1748793,1.2857655,1.2119665,1.3510361
19,-0.080332994,9.462727546691895,1.5908476,1.2846041,1.2725384,1.0681525,1.2543702,1.3239515,1.2782178,1.3714947,1.5876027,1.216513,1.2493169,0.97552425,1.1764934,1.2868841,1.2117274,1.350987
20,0.03922963,12.6673743724823,1.2298146,0.9957044,0.9447476,0.8400071,1.2522823,1.371353,1.3091047,1.4380842,1.4458972,1.1693054,1.1706305,1.0058768,1.1238865,1.2981933,1.2046432,1.3786324
21,-0.011173964,9.319313526153564,1.2298146,0.9957044,0.9447476,0.8400071,1.2522823,1.371353,1.3091047,1.4380842,1.4458972,1.1693054,1.1706305,1.0058768,1.1238865,1.2981933,1.2046432,1.3786324
22,0.06622237,9.3189377784729,1.4344257,1.1242422,1.0924308,0.8874053,1.1432054,1.2344395,1.1794008,1.2992481,1.6644299,1.311178,1.3411562,1.0881362,1.0000421,1.1447719,1.0613308,1.2247914
23,0.07703143,9.282997608184814,1.4708889,1.1403823,1.1836674,0.96733654,1.1159593,1.2041036,1.2048787,1.3101814,1.567859,1.1798309,1.2680763,0.985717,0.97004557,1.1098216,1.0895833,1.2430974
24,0.09189916,9.349722146987915,1.4721571,1.1413376,1.1846943,0.9679403,1.1155825,1.2035055,1.2043561,1.309565,1.5691197,1.1807604,1.2691269,0.9863769,0.969591,1.109153,1.088994,1.2424159
25,0.10563898,9.488532066345215,1.4708889,1.1403823,1.1836674,0.96733654,1.1159593,1.2041036,1.2048787,1.3101814,1.567859,1.1798309,1.2680763,0.985717,0.97004557,1.1098216,1.0895833,1.2430974
26,0.07707816,9.360920429229736,1.4721571,1.1413376,1.1846943,0.9679403,1.1155825,1.2035055,1.2043561,1.309565,1.5691197,1.1807604,1.2691269,0.9863769,0.969591,1.109153,1.088994,1.2424159
27,0.09053618,9.413496017456055,1.4365056,1.1182089,1.1235344,0.92408663,1.0943325,1.1943649,1.1781554,1.3011985,1.6602501,1.2912529,1.3608198,1.1177701,0.9474081,1.101063,1.0680089,1.2382112
28,0.10176271,9.431387186050415,1.4777236,1.1607554,1.1343704,0.9217577,1.1216167,1.2117215,1.1569631,1.2759333,1.6780998,1.3163828,1.3465049,1.0831001,0.97912,1.1219275,1.0364255,1.1998934
29,0.091810584,9.583630084991455,1.4592097,1.127593,1.1455275,0.9250639,1.0910265,1.182568,1.1651398,1.2783456,1.5978639,1.2167002,1.2815071,1.0012703,0.9483559,1.0903251,1.0489888,1.2085619
30,0.11072403,9.585270643234253,1.431708,1.1015326,1.1215544,0.905192,1.0913721,1.1879392,1.1721891,1.2869496,1.5748202,1.1968232,1.263588,0.98912793,0.95164734,1.0975939,1.0583225,1.2177492
31,0.11329061,9.603799104690552,1.4280981,1.0955291,1.1185069,0.89948946,1.082488,1.1800001,1.1680253,1.2828045,1.581197,1.1990526,1.2706534,0.994251,0.94756943,1.0915983,1.0580955,1.2183074
32,0.119102955,9.680775165557861,1.4469395,1.10503,1.1325264,0.9032607,1.0691514,1.1636254,1.1552465,1.2688093,1.6062775,1.2149409,1.2940478,1.0074651,0.9355943,1.0746559,1.0471224,1.2039008
33,0.11481744,9.575326919555664,1.4417326,1.1001332,1.1284518,0.89905804,1.0705068,1.1643164,1.1567274,1.2701538,1.6045629,1.2144575,1.2941995,1.0093675,0.9362541,1.0756239,1.0502205,1.2076159
