iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,108.84564638137817,0.5144583,0.0045711994,0.41000193,0.07548869,o0 = <lambda>(abs(-0.63*(0.16*cos(-0.79*pow(0.55*sqrt(-0.20*i0)))+0.25*sin(0.32*0.1))))
