iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.029079378,0.0,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
1,0.036842823,1.9173471927642822,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
2,0.01984179,1.7514464855194092,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
3,0.03870642,1.9889090061187744,1.7101762,166.14105,1.7884715,1.1887167,0.28806165,8.810285,1.6791222,1.206344
4,0.031101286,1.9494619369506836,1.711581,167.84833,1.7906113,1.1893291,0.2883466,8.8054285,1.679549,1.2059029
5,0.034727573,1.8122892379760742,1.7099297,168.08798,1.7892979,1.188524,0.28831345,8.809532,1.6764627,1.2069293
6,0.04243481,1.8787474632263184,1.7110441,168.1217,1.7900304,1.189103,0.2883602,8.810466,1.6781974,1.2068784
7,0.027276218,1.8436036109924316,1.7093216,168.03821,1.788403,1.1892326,0.28786612,8.801381,1.6792878,1.2055223
8,0.033076584,1.984933853149414,1.7108877,168.0872,1.7896639,1.1892828,0.2881996,8.808076,1.6795076,1.206716
9,0.027590573,1.978471040725708,1.7101451,168.12268,1.7897162,1.1890692,0.2882599,8.809287,1.6789839,1.2069235
10,0.037044585,1.8540980815887451,1.7104988,167.77303,1.7896621,1.1891844,0.28821748,8.801563,1.6783713,1.206804
11,0.029787958,1.9454889297485352,1.7101912,168.12372,1.7893116,1.1880322,0.2883584,8.80997,1.6773747,1.2068653
12,0.022743225,3.389639377593994,1.7115868,167.67525,1.7906854,1.1893653,0.28835866,8.809082,1.6792418,1.2050775
13,0.033997536,1.9948482513427734,1.7101625,167.95276,1.789519,1.1893157,0.28822201,8.807788,1.6795397,1.2069291
14,0.036647856,1.7382457256317139,1.7093108,168.12349,1.7882787,1.1889715,0.2879929,8.808903,1.6770772,1.2058321
15,0.0325433,1.8451440334320068,1.711587,168.08136,1.7906934,1.1893926,0.28837267,8.80949,1.6794139,1.2066678
16,0.041612923,1.875823736190796,1.7111876,168.08026,1.7903997,1.1891454,0.28837907,8.80995,1.6770849,1.2068912
17,0.033581674,1.9738609790802002,1.7113756,167.95135,1.7904302,1.1894062,0.288246,8.810421,1.6785182,1.2060926
18,0.038748443,1.9788336753845215,1.7084782,167.97867,1.786987,1.1865609,0.28830907,8.809875,1.673298,1.206876
19,0.038873076,1.7602479457855225,1.708684,168.05367,1.7877108,1.1882255,0.28795716,8.798363,1.6788692,1.204671
20,0.04516405,1.8794398307800293,1.7113918,166.53958,1.7904998,1.1892804,0.2883386,8.805744,1.6787572,1.2067881
21,0.04166144,1.837573528289795,1.7110405,167.9606,1.7903866,1.1894099,0.28833833,8.807425,1.6788894,1.2069259
22,0.03639567,1.8314332962036133,1.7103378,167.59555,1.7898431,1.189054,0.28838095,8.7969675,1.6791477,1.2062588
23,0.024451017,1.9682374000549316,1.7104472,166.38293,1.7897471,1.1892414,0.287726,8.795533,1.6787611,1.2057356
24,0.042751968,1.6981861591339111,1.7091737,167.92628,1.7873596,1.1870419,0.28819245,8.810438,1.6769898,1.2063848
25,0.034121215,1.8106744289398193,1.711555,168.11667,1.7906529,1.189399,0.2883586,8.809532,1.679076,1.2069323
26,0.039990485,1.7834062576293945,1.7099358,165.30092,1.7890067,1.1886424,0.28826547,8.809647,1.6789441,1.2066317
27,0.030147374,1.7940199375152588,1.7114129,167.72307,1.790636,1.1889849,0.28818715,8.810617,1.6789707,1.2066673
28,0.033039987,1.9462201595306396,1.711125,168.08057,1.7904088,1.1888994,0.28838083,8.807404,1.6789182,1.2068979
29,0.033270717,1.932995319366455,1.7115769,166.19049,1.7906625,1.1892656,0.28835505,8.810644,1.6795632,1.2067285
30,0.038692415,1.845937728881836,1.7115895,166.90671,1.7906852,1.18937,0.28838092,8.807507,1.6795563,1.2062083
31,0.031774163,1.7788655757904053,1.7102113,168.07404,1.7893802,1.1883698,0.28834853,8.808749,1.6773435,1.206632
32,0.034343302,1.8572657108306885,1.7115866,168.10393,1.7906655,1.188456,0.28818217,8.80599,1.6791403,1.2063022
33,0.03864515,1.9769923686981201,1.7105592,168.03004,1.789605,1.1889701,0.2883231,8.8105135,1.6794188,1.2069017
34,0.031255662,1.9474866390228271,1.7115784,168.04707,1.7905923,1.1893799,0.2883614,8.810621,1.6795652,1.2068236
35,0.02805221,1.847404956817627,1.7103419,167.62444,1.789846,1.1893606,0.28834403,8.788246,1.6795006,1.2066904
36,0.027953863,1.9747507572174072,1.7115848,167.9382,1.7906921,1.1892937,0.28834862,8.808979,1.678858,1.2068915
37,0.036814332,1.934577465057373,1.7112824,168.06262,1.7901866,1.1893098,0.2883763,8.808688,1.6794162,1.2066348
38,0.033430517,1.9723615646362305,1.7106384,167.93451,1.7896848,1.1893432,0.28819874,8.808653,1.6795511,1.2069111
39,0.06562221,1.8513994216918945,1.7981205,145.34993,1.8895946,0.868475,0.70288664,7.456431,0.98661995,1.1701887
40,0.08760846,1.7629806995391846,1.4711237,195.82498,1.5295835,0.70168954,0.8343095,10.500113,1.4443113,1.9253327
41,0.084513426,1.9143588542938232,1.4711237,195.82498,1.5295835,0.70168954,0.8343095,10.500113,1.4443113,1.9253327
42,0.10146868,1.727489709854126,1.4941273,192.7115,1.5544288,0.69708353,0.8137883,10.309871,1.4013911,1.874201
43,0.10965991,1.9424755573272705,1.5724013,181.25352,1.6398805,0.6932937,0.76219773,9.6480055,1.2410555,1.6903281
44,0.10092008,1.8867533206939697,1.5724013,181.25352,1.6398805,0.6932937,0.76219773,9.6480055,1.2410555,1.6903281
45,0.08565456,1.829319953918457,1.5724013,181.25352,1.6398805,0.6932937,0.76219773,9.6480055,1.2410555,1.6903281
46,0.10238677,1.8758544921875,1.5724013,181.25352,1.6398805,0.6932937,0.76219773,9.6480055,1.2410555,1.6903281
47,0.11773044,1.8448739051818848,1.5552461,181.0398,1.6230472,0.669015,0.71664345,9.562102,1.2358388,1.6754577
48,0.10569233,1.9296562671661377,1.5552461,181.0398,1.6230472,0.669015,0.71664345,9.562102,1.2358388,1.6754577
49,0.12222499,1.9055936336517334,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
50,0.109476626,1.7796313762664795,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
51,0.117254496,1.8377690315246582,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
52,0.11792815,1.9702322483062744,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
53,0.11501598,1.8420934677124023,1.5603051,180.2359,1.628686,0.6668718,0.71434647,9.518146,1.2232044,1.6641943
54,0.11344421,1.8704323768615723,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
55,0.11958057,1.9031383991241455,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
56,0.11168879,1.885009527206421,1.5552461,181.0398,1.6230472,0.669015,0.71664345,9.562102,1.2358388,1.6754577
57,0.11958766,1.8368911743164062,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
58,0.121448636,1.8627355098724365,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
59,0.10742116,3.291018486022949,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
60,0.10993379,1.89532470703125,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
61,0.115584075,1.8744089603424072,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
62,0.107394814,1.8567705154418945,1.567544,179.14153,1.6368619,0.6689932,0.70924944,9.453069,1.2123339,1.6480125
63,0.11460805,1.9346976280212402,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
64,0.11914152,1.8249409198760986,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
65,0.11748105,1.9168107509613037,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
66,0.11492777,1.9093081951141357,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
67,0.121383965,1.947387456893921,1.5603051,180.2359,1.628686,0.6668718,0.71434647,9.518146,1.2232044,1.6641943
68,0.103675306,1.879455804824829,1.5810574,176.86868,1.6518738,0.6752576,0.6977076,9.33038,1.1911321,1.6133411
69,0.11950958,1.8982863426208496,1.5197673,183.57593,1.5848731,0.6298251,0.72565746,9.8093,1.277581,1.7416599
70,0.12336141,1.9686279296875,1.5197673,183.57593,1.5848731,0.6298251,0.72565746,9.8093,1.277581,1.7416599
71,0.124899626,1.8632078170776367,1.5197673,183.57593,1.5848731,0.6298251,0.72565746,9.8093,1.277581,1.7416599
72,0.12595296,1.8515441417694092,1.6171451,170.76825,1.691701,0.66504383,0.662747,8.928509,1.1111971,1.5115441
73,0.12038988,1.8526644706726074,1.6171451,170.76825,1.691701,0.66504383,0.662747,8.928509,1.1111971,1.5115441
74,0.12641233,1.8756918907165527,1.5197673,183.57593,1.5848731,0.6298251,0.72565746,9.8093,1.277581,1.7416599
75,0.12452865,2.028207540512085,1.6171451,170.76825,1.691701,0.66504383,0.662747,8.928509,1.1111971,1.5115441
76,0.12592489,1.9156606197357178,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
77,0.13216484,1.8540005683898926,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
78,0.12698352,1.889101505279541,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
79,0.12603146,1.7894418239593506,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
80,0.12232065,1.9288711547851562,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
81,0.12118775,1.9214541912078857,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
82,0.12066561,1.737426996231079,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
83,0.13160682,1.8360748291015625,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
84,0.12324637,1.7860143184661865,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
85,0.12138033,1.9233992099761963,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
86,0.1261695,2.071352481842041,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
87,0.12278944,1.9354922771453857,1.5950922,173.92122,1.6674432,0.65298873,0.6730059,9.130755,1.1452549,1.5623106
88,0.12549317,1.8800840377807617,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
89,0.12525773,1.814366102218628,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
90,0.13171363,2.048943519592285,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
91,0.12154645,1.8533375263214111,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
92,0.12676471,1.9511675834655762,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
93,0.12748486,2.038936138153076,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
94,0.1318487,1.8761427402496338,1.5677129,178.21349,1.6373802,0.64091134,0.6895108,9.374434,1.1918758,1.6280621
