iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,-0.5531341,0.0,3.2540698,1.0698459,1.4023215
1,-0.5528828,1.0253074169158936,3.2537115,1.0699286,1.4020785
2,-0.552883,1.0890731811523438,3.2537115,1.0699286,1.4020784
3,-0.5528828,1.0517141819000244,3.2537115,1.0699286,1.4020784
4,-0.07830787,1.0052590370178223,1.262958,1.6910985,1.5468705
5,-0.078307986,0.9763162136077881,1.262958,1.6910985,1.5468705
6,-0.008605003,0.9041783809661865,2.0765433,1.3698518,1.0269853
7,-0.008604765,0.9857239723205566,2.0765433,1.3698518,1.0269852
8,-0.00803411,1.016890287399292,2.073049,1.371003,1.0279738
9,-0.008033991,1.0445992946624756,2.073049,1.371003,1.0279738
10,-0.0017445087,1.0099496841430664,2.0442524,1.3809671,1.03675
11,-0.0017445087,1.0752875804901123,2.0442524,1.3809671,1.0367501
12,-0.0017445087,0.9301660060882568,2.0442524,1.3809671,1.0367501
13,-0.001744628,0.9795598983764648,2.0442524,1.3809671,1.03675
14,-0.0017447472,0.9602959156036377,2.0442524,1.3809671,1.03675
15,-0.001744628,1.0576543807983398,2.0442524,1.3809671,1.03675
16,-0.001744628,0.9833645820617676,2.0442524,1.3809671,1.03675
17,0.031680465,1.0223658084869385,1.5977011,1.5144387,1.2843995
18,0.031680346,0.9555623531341553,1.5977011,1.5144387,1.2843995
19,0.031680703,0.9511830806732178,1.5977011,1.5144387,1.2843995
20,0.031680346,0.9955182075500488,1.5977011,1.5144387,1.2843995
21,0.031680465,0.970449686050415,1.5977011,1.5144387,1.2843995
22,0.031680346,1.0694527626037598,1.5977011,1.5144387,1.2843995
23,0.031680465,1.0653574466705322,1.5977011,1.5144387,1.2843995
24,0.031680465,1.0039958953857422,1.5977011,1.5144387,1.2843995
25,0.031680226,0.997239351272583,1.5977011,1.5144387,1.2843995
26,0.031680346,0.9734194278717041,1.5977011,1.5144387,1.2843995
27,0.031680346,1.0932888984680176,1.5977011,1.5144387,1.2843995
28,0.031680346,1.0449082851409912,1.5977011,1.5144387,1.2843995
29,0.031680465,1.0179967880249023,1.5977011,1.5144387,1.2843995
30,0.031680346,0.9880104064941406,1.5977011,1.5144387,1.2843995
31,0.031680465,0.9951221942901611,1.5977011,1.5144387,1.2843995
32,0.031680346,0.969102144241333,1.5977011,1.5144387,1.2843995
33,0.039063215,1.0815412998199463,1.7696664,1.4305756,1.1232399
34,0.039063215,1.062791347503662,1.7696664,1.4305756,1.1232399
35,0.039063275,1.0423216819763184,1.7696664,1.4305756,1.1232399
36,0.039063394,1.025130033493042,1.7696664,1.4305756,1.1232399
37,0.039063394,1.0267934799194336,1.7696664,1.4305756,1.1232399
38,0.039063215,0.9804272651672363,1.7696664,1.4305756,1.1232399
39,0.039063275,1.0258033275604248,1.7696664,1.4305756,1.1232399
40,0.039063394,1.003385066986084,1.7696664,1.4305756,1.1232399
41,0.039063215,1.107271671295166,1.7696664,1.4305756,1.1232399
42,0.039063275,1.016146183013916,1.7696664,1.4305756,1.1232399
43,0.039063215,1.0055866241455078,1.7696664,1.4305756,1.1232399
44,0.039063394,0.9892745018005371,1.7696664,1.4305756,1.1232399
45,0.039063275,1.0014078617095947,1.7696664,1.4305756,1.1232399
46,0.039063215,1.0441136360168457,1.7696664,1.4305756,1.1232399
47,0.039063275,1.0219793319702148,1.7696664,1.4305756,1.1232399
48,0.039063513,1.034705400466919,1.7696664,1.4305756,1.1232399
49,0.039063215,1.0912389755249023,1.7696664,1.4305756,1.1232399
50,0.039063394,1.0185520648956299,1.7696664,1.4305756,1.1232399
51,0.039063275,1.0291862487792969,1.7696664,1.4305756,1.1232399
52,0.039063394,1.0194947719573975,1.7696664,1.4305756,1.1232399
53,0.039063215,1.0933904647827148,1.7696664,1.4305756,1.1232399
54,0.039063513,0.9941866397857666,1.7696664,1.4305756,1.1232399
55,0.039063394,3.0366008281707764,1.7696664,1.4305756,1.1232399
56,0.039063275,1.0006649494171143,1.7696664,1.4305756,1.1232399
57,0.039063394,1.0211424827575684,1.7696664,1.4305756,1.1232399
58,0.039063275,1.0250365734100342,1.7696664,1.4305756,1.1232399
59,0.039063394,1.0195741653442383,1.7696664,1.4305756,1.1232399
60,0.039063215,1.0001194477081299,1.7696664,1.4305756,1.1232399
61,0.039063394,0.9357445240020752,1.7696664,1.4305756,1.1232399
62,0.039063215,1.0366239547729492,1.7696664,1.4305756,1.1232399
63,0.039063394,1.133009910583496,1.7696664,1.4305756,1.1232399
64,0.039063394,1.0698442459106445,1.7696664,1.4305756,1.1232399
65,0.039063275,1.0107483863830566,1.7696664,1.4305756,1.1232399
66,0.039063215,1.0637569427490234,1.7696664,1.4305756,1.1232399
67,0.039063513,1.0006623268127441,1.7696664,1.4305756,1.1232399
68,0.039063394,1.0149579048156738,1.7696664,1.4305756,1.1232399
69,0.039063275,1.0348315238952637,1.7696664,1.4305756,1.1232399
70,0.039063394,1.086423635482788,1.7696664,1.4305756,1.1232399
71,0.039063394,0.9872024059295654,1.7696664,1.4305756,1.1232399
72,0.039063215,1.0864264965057373,1.7696664,1.4305756,1.1232399
73,0.039063215,0.9367167949676514,1.7696664,1.4305756,1.1232399
74,0.039063215,1.0114250183105469,1.7696664,1.4305756,1.1232399
75,0.039063275,1.0834863185882568,1.7696664,1.4305756,1.1232399
76,0.039063275,1.1201512813568115,1.7696664,1.4305756,1.1232399
77,0.039063275,1.0691778659820557,1.7696664,1.4305756,1.1232399
78,0.039063215,1.0263423919677734,1.7696664,1.4305756,1.1232399
79,0.039063334,0.9594299793243408,1.7696664,1.4305756,1.1232399
80,0.039063275,0.9873859882354736,1.7696664,1.4305756,1.1232399
81,0.039063275,0.9768991470336914,1.7696664,1.4305756,1.1232399
82,0.039063275,1.0624334812164307,1.7696664,1.4305756,1.1232399
83,0.039063215,1.065661907196045,1.7696664,1.4305756,1.1232399
84,0.039063275,1.0202083587646484,1.7696664,1.4305756,1.1232399
85,0.039063394,1.0507643222808838,1.7696664,1.4305756,1.1232399
86,0.039063275,0.9970197677612305,1.7696664,1.4305756,1.1232399
87,0.039063394,0.9949073791503906,1.7696664,1.4305756,1.1232399
88,0.039063215,0.9913597106933594,1.7696664,1.4305756,1.1232399
89,0.039063513,1.084864616394043,1.7696664,1.4305756,1.1232399
90,0.039063394,1.105780839920044,1.7696664,1.4305756,1.1232399
91,0.039063275,0.9895341396331787,1.7696664,1.4305756,1.1232399
92,0.039063394,0.9614784717559814,1.7696664,1.4305756,1.1232399
93,0.039063334,1.0103778839111328,1.7696664,1.4305756,1.1232399
94,0.039063275,1.0415334701538086,1.7696664,1.4305756,1.1232399
95,0.039063632,1.0026822090148926,1.7696664,1.4305756,1.1232399
96,0.039063275,1.0263886451721191,1.7696664,1.4305756,1.1232399
97,0.039063275,0.9752771854400635,1.7696664,1.4305756,1.1232399
98,0.039063394,1.0196003913879395,1.7696664,1.4305756,1.1232399
99,0.039063215,1.0221726894378662,1.7696664,1.4305756,1.1232399
100,0.039063275,1.041321039199829,1.7696664,1.4305756,1.1232399
101,0.039063215,1.0800037384033203,1.7696664,1.4305756,1.1232399
102,0.039063275,1.1152434349060059,1.7696664,1.4305756,1.1232399
103,0.039063215,1.1185972690582275,1.7696664,1.4305756,1.1232399
104,0.039063215,1.0103819370269775,1.7696664,1.4305756,1.1232399
105,0.039063275,1.0670726299285889,1.7696664,1.4305756,1.1232399
106,0.039063275,1.0043082237243652,1.7696664,1.4305756,1.1232399
107,0.039063394,1.1105034351348877,1.7696664,1.4305756,1.1232399
108,0.039063275,1.0892188549041748,1.7696664,1.4305756,1.1232399
109,0.039063334,0.9643785953521729,1.7696664,1.4305756,1.1232399
110,0.039063394,1.0274758338928223,1.7696664,1.4305756,1.1232399
111,0.039063394,1.0015895366668701,1.7696664,1.4305756,1.1232399
112,0.039063215,1.0707941055297852,1.7696664,1.4305756,1.1232399
113,0.039063215,1.0557377338409424,1.7696664,1.4305756,1.1232399
114,0.039063275,1.0396647453308105,1.7696664,1.4305756,1.1232399
115,0.039063275,0.9888937473297119,1.7696664,1.4305756,1.1232399
116,0.039063394,0.9479241371154785,1.7696664,1.4305756,1.1232399
117,0.039063394,0.962122917175293,1.7696664,1.4305756,1.1232399
118,0.039063275,0.9513111114501953,1.7696664,1.4305756,1.1232399
119,0.039063394,1.0565845966339111,1.7696664,1.4305756,1.1232399
120,0.039063275,1.01987624168396,1.7696664,1.4305756,1.1232399
121,0.039063394,1.045952320098877,1.7696664,1.4305756,1.1232399
