iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.0027541518,0.0,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
1,0.0027541518,0.8077497482299805,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
2,0.0027541518,0.8440239429473877,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
3,0.0027541518,0.8260805606842041,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
4,0.0027544498,0.7746391296386719,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
5,0.0027541518,0.8747668266296387,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
6,0.0027545094,0.839738130569458,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
7,0.0027543306,0.8261599540710449,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
8,0.0027544498,0.8079187870025635,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
9,0.0027541518,0.8744723796844482,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
10,0.0027540326,0.7772274017333984,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
11,0.0027541518,0.8003737926483154,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
12,0.0027541518,0.8017630577087402,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
13,0.0027543306,0.814995288848877,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
14,0.0027543306,2.5922882556915283,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
15,0.0027541518,0.7915384769439697,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
16,0.0027542114,0.7966089248657227,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
17,0.0027542114,0.8071155548095703,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
18,0.0027542114,0.8758392333984375,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
19,0.0027542114,0.7900533676147461,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
20,0.0027542114,0.8257460594177246,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
21,0.0027543306,0.7915050983428955,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
22,0.0027543306,0.8405015468597412,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
23,0.0027541518,0.828411340713501,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
24,0.0027543306,0.7879276275634766,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
25,0.0027543306,0.8347694873809814,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
26,0.0027540326,0.8134629726409912,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
27,0.0027543306,0.8357136249542236,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
28,0.0027541518,0.847421407699585,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
29,0.0027543306,0.8129220008850098,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
30,0.0027543306,0.809687614440918,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
31,0.0027542114,0.8494861125946045,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
32,0.0027541518,0.8321185111999512,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
33,0.0027542114,0.8487703800201416,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
34,0.0027541518,0.8629312515258789,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
35,0.0027541518,0.7958042621612549,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
36,0.0027542114,0.8202471733093262,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
37,0.0027541518,0.8045892715454102,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
38,0.0027541518,0.806304931640625,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
39,0.0027543306,0.8148579597473145,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
40,0.0027541518,0.8027431964874268,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
41,0.0027541518,0.809391975402832,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
42,0.0027543306,0.7945189476013184,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
43,0.0027540326,0.8303110599517822,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
44,0.0027545094,0.8245561122894287,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
45,0.0027541518,0.8556778430938721,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
46,0.0027543306,0.8299214839935303,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
47,0.0027542114,0.8019165992736816,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
48,0.0027540326,0.8188314437866211,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
49,0.0027541518,0.7909185886383057,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
50,0.0027539134,0.8466973304748535,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
51,0.0027543306,0.808337926864624,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
52,0.0027542114,0.829138994216919,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
53,0.0027541518,0.8340790271759033,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
54,0.0027543306,0.8118419647216797,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
55,0.0027541518,0.8561172485351562,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
56,0.0027541518,0.8070800304412842,3.0947952,54.531918,4.312671,1.1074057,2.5878177,16.096222
