iteration,max_fitness,time
0.0,427.43225,0.0
10.0,975.3429,12.8803215
20.0,1025.0787,7.2233644
30.0,1025.1321,7.206476
40.0,1060.4763,7.189555
50.0,1067.6719,7.1995115
60.0,1131.2661,7.1617556
70.0,1180.1809,7.1771135
80.0,1180.1809,7.1766596
90.0,1180.1809,7.2332344
100.0,1180.1809,7.189092
110.0,1180.1809,7.20113
120.0,1180.1809,7.204391
130.0,1180.1809,7.212534
140.0,1180.1809,7.190756
150.0,1180.1809,7.2572412
160.0,1180.1809,7.3068905
170.0,1180.1809,7.214197
180.0,1180.1809,7.2335854
190.0,1180.1809,7.255578
200.0,1180.1809,7.3968954
210.0,1180.1809,7.310543
220.0,1180.1809,7.330413
230.0,1180.1809,7.2126026
240.0,1182.872,7.216464
250.0,1182.872,7.329772
260.0,1182.872,7.3700657
270.0,1182.872,7.2251387
280.0,1182.872,7.219906
290.0,1182.872,7.223181
300.0,1182.872,7.281949
310.0,1182.872,7.2155294
320.0,1182.872,7.2399187
330.0,1183.1497,7.2136345
340.0,1183.1497,7.232518
350.0,1184.9739,7.2775936
360.0,1184.9739,7.2358723
370.0,1184.9739,7.2199016
380.0,1184.9739,7.2319436
390.0,1184.9739,7.218748
400.0,1184.9739,7.2197375
410.0,1184.9739,7.224789
420.0,1184.9739,7.208
430.0,1184.9739,7.2215137
440.0,1184.9739,7.228798
450.0,1184.9739,7.307254
460.0,1184.9739,7.254174
470.0,1184.9739,7.262437
480.0,1184.9739,7.2298155
490.0,1184.9739,7.2766995
500.0,1184.9739,7.2289658
510.0,1184.9739,7.220807
520.0,1184.9739,7.232378
530.0,1184.9739,7.228778
540.0,1184.9739,7.228193
550.0,1190.1863,7.2281427
560.0,1190.1863,7.297224
570.0,1190.1863,7.225198
580.0,1190.1863,7.253582
590.0,1190.1863,7.3554726
600.0,1190.1863,7.362836
610.0,1190.1863,7.238022
620.0,1190.1863,7.223984
630.0,1190.1863,7.229432
640.0,1190.1863,7.2316666
650.0,1190.1863,7.299309
660.0,1190.1863,7.253135
670.0,1190.1863,7.321459
680.0,1190.1863,7.2727594
690.0,1190.1863,7.312896
700.0,1190.1863,7.3392158
710.0,1190.1863,7.3974123
720.0,1190.1863,7.3894615
730.0,1190.1863,7.418706
740.0,1190.1863,7.254358
750.0,1190.1863,7.225691
760.0,1190.1863,7.220609
770.0,1190.1863,7.226259
780.0,1190.1863,7.2277746
790.0,1190.1863,7.2179585
800.0,1190.1863,7.2304826
810.0,1190.1863,7.21474
820.0,1190.1863,7.2130575
830.0,1190.1863,7.2239647
840.0,1190.1863,7.3169765
850.0,1190.1863,7.305117
860.0,1190.1863,7.229645
870.0,1190.1863,7.248563
880.0,1190.1863,7.2174683
890.0,1190.1863,7.271266
900.0,1190.1863,7.208911
910.0,1190.1863,7.2174225
920.0,1190.1863,7.2171855
930.0,1190.1863,7.223138
940.0,1190.1863,7.220579
950.0,1190.1863,7.2093463
960.0,1190.1863,7.222803
970.0,1190.1863,7.2464437
980.0,1190.1863,7.21687
990.0,1190.1863,7.2543793
1000.0,1190.1863,7.2177496
1010.0,1190.1863,7.2056026
1020.0,1190.1863,7.2149796
1030.0,1190.1863,7.215887
1040.0,1190.1863,7.233052
1050.0,1190.1863,7.248268
1060.0,1190.1863,7.2161045
1070.0,1190.1863,7.225685
1080.0,1190.1863,7.3344727
1090.0,1190.1863,7.3155327
1100.0,1190.1863,7.207535
1110.0,1190.1863,7.210094
1120.0,1190.1863,7.218352
1130.0,1190.1863,7.220132
1140.0,1190.1863,7.208171
1150.0,1190.1863,7.2189894
1160.0,1190.1863,7.217879
1170.0,1190.1863,7.214738
1180.0,1190.1863,7.271578
1190.0,1190.1863,7.2174873
1200.0,1190.1863,7.237875
1210.0,1190.1863,7.2261
1220.0,1190.1863,7.2261367
1230.0,1190.1863,7.225393
1240.0,1190.1863,7.213216
1250.0,1190.1863,7.2970347
1260.0,1190.1863,7.262217
1270.0,1190.1863,7.2205772
1280.0,1190.1863,7.221431
1290.0,1190.1863,7.218757
1300.0,1190.1863,7.2137785
1310.0,1190.1863,7.2189174
1320.0,1190.1863,7.2344065
1330.0,1190.1863,7.22546
1340.0,1190.1863,7.234105
1350.0,1190.1863,7.2432604
1360.0,1190.1863,7.25861
1370.0,1190.1863,7.2324734
1380.0,1193.1777,7.2115407
1390.0,1193.1777,7.2163153
1400.0,1193.1777,7.2150836
1410.0,1193.1777,7.2103868
1420.0,1193.1777,7.230251
1430.0,1193.1777,7.216764
1440.0,1193.1777,7.222273
1450.0,1193.1777,7.2287292
1460.0,1193.1777,7.22264
1470.0,1193.1777,7.2191257
1480.0,1193.1777,7.2378445
1490.0,1193.1777,7.223875
1500.0,1193.1777,7.221403
