iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,0.026819646,0.0,8.1340065,0.86438686,1.2125566
1,0.026819646,0.9712381362915039,8.1340065,0.86438686,1.2125566
2,0.026819706,1.0790870189666748,8.1340065,0.86438686,1.2125566
3,0.026819766,1.1952636241912842,8.1340065,0.86438686,1.2125566
4,0.026819825,1.12135648727417,8.1340065,0.86438686,1.2125566
5,0.026819646,1.059018850326538,8.1340065,0.86438686,1.2125566
6,0.026819706,0.9976110458374023,8.1340065,0.86438686,1.2125566
7,0.026819706,1.006887435913086,8.1340065,0.86438686,1.2125566
8,0.026819646,1.1329526901245117,8.1340065,0.86438686,1.2125566
9,0.093060374,1.1320867538452148,16.110287,2.1010637,0.9623449
10,0.093060374,1.050633192062378,16.110287,2.1010637,0.9623449
11,0.09306049,1.0326392650604248,16.110287,2.1010637,0.9623449
12,0.09306055,1.0087003707885742,16.110287,2.1010637,0.9623449
13,0.09306055,1.0479462146759033,16.110287,2.1010637,0.9623449
14,0.093060374,1.1411726474761963,16.110287,2.1010637,0.9623449
15,0.09306061,1.0773839950561523,16.110287,2.1010637,0.9623449
16,0.093060315,1.0760817527770996,16.110287,2.1010637,0.9623449
17,0.09306049,0.9935142993927002,16.110287,2.1010637,0.9623449
18,0.09306049,1.0685667991638184,16.110287,2.1010637,0.9623449
19,0.09306055,1.059948205947876,16.110287,2.1010637,0.9623449
20,0.09306055,1.0495259761810303,16.110287,2.1010637,0.9623449
21,0.09306049,1.1156423091888428,16.110287,2.1010637,0.9623449
22,0.093060315,1.0484209060668945,16.110287,2.1010637,0.9623449
23,0.093060374,1.0974571704864502,16.110287,2.1010637,0.9623449
24,0.09306049,1.061147928237915,16.110287,2.1010637,0.9623449
25,0.09306049,1.2420008182525635,16.110287,2.1010637,0.9623449
26,0.093060315,1.1949777603149414,16.110287,2.1010637,0.9623449
27,0.09306067,1.0621259212493896,16.110287,2.1010637,0.9623449
28,0.093060255,1.012638807296753,16.110287,2.1010637,0.9623449
29,0.09306049,1.0513696670532227,16.110287,2.1010637,0.9623449
30,0.093060374,1.06404447555542,16.110287,2.1010637,0.9623449
31,0.093060374,1.0933315753936768,16.110287,2.1010637,0.9623449
32,0.09306049,1.0483472347259521,16.110287,2.1010637,0.9623449
33,0.093060374,1.0095016956329346,16.110287,2.1010637,0.9623449
34,0.093060374,1.0354056358337402,16.110287,2.1010637,0.9623449
35,0.093060374,1.0681698322296143,16.110287,2.1010637,0.9623449
36,0.09306061,1.0660192966461182,16.110287,2.1010637,0.9623449
37,0.093060434,1.052673578262329,16.110287,2.1010637,0.9623449
38,0.093060374,1.0808179378509521,16.110287,2.1010637,0.9623449
39,0.093060374,1.0575337409973145,16.110287,2.1010637,0.9623449
40,0.09306061,0.9588954448699951,16.110287,2.1010637,0.9623449
41,0.09306061,1.0410382747650146,16.110287,2.1010637,0.9623449
42,0.09306055,1.094590663909912,16.110287,2.1010637,0.9623449
43,0.10741907,1.0755667686462402,11.361056,1.2766576,1.0844494
44,0.10741913,0.9964163303375244,11.361056,1.2766576,1.0844494
45,0.10741907,1.0261590480804443,11.361056,1.2766576,1.0844494
46,0.107419014,1.1313612461090088,11.361056,1.2766576,1.0844494
47,0.10990524,1.1211373805999756,12.0982895,1.400782,1.0642623
48,0.114948094,1.0735430717468262,11.717425,1.2970531,1.0708592
49,0.115831316,1.0373070240020752,11.944919,1.3034587,1.0644145
50,0.115831256,0.9728031158447266,11.944919,1.3034587,1.0644145
51,0.115831316,1.0418791770935059,11.944919,1.3034587,1.0644145
52,0.115831375,1.03615140914917,11.94492,1.3034587,1.0644145
53,0.11604279,1.1118593215942383,11.748718,1.2975875,1.0714058
54,0.11604273,1.049203872680664,11.748718,1.2975875,1.0714058
55,0.116042614,1.0016593933105469,11.748719,1.2975875,1.0714058
56,0.11604267,1.0659246444702148,11.748719,1.2975875,1.0714058
57,0.11604273,1.0770273208618164,11.748719,1.2975875,1.0714058
58,0.11604273,1.1655986309051514,11.748718,1.2975875,1.0714058
59,0.11604267,1.1486895084381104,11.748718,1.2975875,1.0714058
60,0.1172533,2.9543938636779785,11.495091,1.2771122,1.0750844
61,0.11727601,1.0780181884765625,11.485506,1.2766209,1.0753114
62,0.117275834,1.1522858142852783,11.485506,1.2766209,1.0753114
63,0.117275834,1.0484702587127686,11.485506,1.2766209,1.0753114
64,0.11727601,1.049586534500122,11.485506,1.2766209,1.0753114
65,0.11753392,1.0201692581176758,11.611509,1.2933948,1.0691518
66,0.11753392,1.181122064590454,11.61151,1.2933948,1.0691518
67,0.11753386,1.158087968826294,11.61151,1.2933948,1.0691518
68,0.16443491,1.1025445461273193,11.609324,1.734864,1.0244849
69,0.16569811,0.9861347675323486,12.259181,1.7809753,1.001797
70,0.16916257,1.0088295936584473,11.878728,1.7516575,1.0119421
71,0.16916263,1.0421853065490723,11.87873,1.7516575,1.0119421
72,0.16916269,1.1104888916015625,11.87873,1.7516575,1.0119421
73,0.16916251,1.126384973526001,11.87873,1.7516575,1.0119421
74,0.17065,1.0527629852294922,12.055197,1.7723172,1.0000495
75,0.17065006,0.9947171211242676,12.055197,1.7723172,1.0000495
76,0.17065,0.9546389579772949,12.055197,1.7723172,1.0000495
77,0.17065006,1.1526753902435303,12.055197,1.7723172,1.0000495
78,0.17065,1.1207892894744873,12.055197,1.7723172,1.0000495
79,0.17065006,1.044625997543335,12.055198,1.7723172,1.0000495
80,0.17065012,1.0437700748443604,12.055198,1.7723172,1.0000495
81,0.17065012,0.945629358291626,12.055197,1.7723172,1.0000495
82,0.17065012,1.0155987739562988,12.055197,1.7723172,1.0000494
83,0.17065006,1.1932623386383057,12.055197,1.7723172,1.0000495
84,0.17064995,1.0599558353424072,12.055197,1.7723172,1.0000495
85,0.17065018,1.088087797164917,12.055198,1.7723172,1.0000495
86,0.17065024,1.0518341064453125,12.055197,1.7723172,1.0000495
87,0.17065012,0.9881720542907715,12.055197,1.7723172,1.0000495
88,0.17064995,1.1484479904174805,12.055198,1.7723172,1.0000495
89,0.17065006,1.0923876762390137,12.055197,1.7723172,1.0000495
90,0.17064995,1.095895528793335,12.055197,1.7723172,1.0000495
91,0.17064995,1.0554790496826172,12.055197,1.7723172,1.0000495
92,0.17065012,0.9677932262420654,12.055198,1.7723172,1.0000495
93,0.17065012,1.0261650085449219,12.055198,1.7723172,1.0000495
94,0.17065,1.1214392185211182,12.055198,1.7723172,1.0000495
95,0.17064995,1.160236120223999,12.055198,1.7723172,1.0000495
96,0.17065,1.038036584854126,12.055197,1.7723172,1.0000495
97,0.17064995,1.0715787410736084,12.055197,1.7723172,1.0000495
98,0.17065006,1.1249995231628418,12.055197,1.7723172,1.0000495
99,0.17065006,1.2277867794036865,12.055198,1.7723172,1.0000494
100,0.17065018,1.1289803981781006,12.055197,1.7723172,1.0000494
101,0.17065012,1.1098361015319824,12.055197,1.7723172,1.0000495
102,0.17065012,1.1614971160888672,12.055197,1.7723172,1.0000495
103,0.17065006,1.0033650398254395,12.055197,1.7723172,1.0000495
104,0.17065012,1.0832924842834473,12.055198,1.7723172,1.0000494
105,0.17064995,1.136240005493164,12.055198,1.7723172,1.0000495
106,0.17065012,1.100630521774292,12.055197,1.7723172,1.0000495
107,0.17064995,1.0401320457458496,12.055197,1.7723172,1.0000495
108,0.17065012,1.1001081466674805,12.055198,1.7723172,1.0000495
109,0.17065012,1.0573780536651611,12.055198,1.7723172,1.0000495
110,0.17065024,1.1208858489990234,12.055197,1.7723172,1.0000495
111,0.17065006,1.0700650215148926,12.055197,1.7723172,1.0000495
112,0.17064995,1.0368115901947021,12.055198,1.7723172,1.0000495
113,0.17065,1.039438009262085,12.055197,1.7723172,1.0000495
114,0.17065012,1.1435410976409912,12.055197,1.7723172,1.0000495
115,0.17065,1.2220337390899658,12.055198,1.7723172,1.0000495
116,0.17065,1.0699965953826904,12.055197,1.7723172,1.0000495
117,0.17065012,1.0636820793151855,12.055197,1.7723172,1.0000495
118,0.17064995,1.0113327503204346,12.055198,1.7723172,1.0000495
119,0.17065012,0.9722797870635986,12.055198,1.7723172,1.0000495
120,0.17065018,1.1085538864135742,12.055197,1.7723172,1.0000494
121,0.17064989,1.0940537452697754,12.055198,1.7723172,1.0000495
122,0.17065012,1.1302380561828613,12.055197,1.7723172,1.0000495
123,0.17065018,1.0059759616851807,12.055197,1.7723172,1.0000495
124,0.17065012,1.0212256908416748,12.055197,1.7723172,1.0000495
125,0.17066407,1.032257318496704,12.072907,1.7736499,0.9994299
126,0.17066377,1.1419377326965332,12.072907,1.7736499,0.9994299
127,0.1706748,1.0868618488311768,12.24414,1.7871593,0.9934845
128,0.17067468,1.1488497257232666,12.24414,1.7871594,0.9934845
129,0.17073661,2.9889233112335205,12.056697,1.7718124,0.9999954
130,0.17073655,1.0681283473968506,12.056698,1.7718124,0.9999954
131,0.17073673,1.1282665729522705,12.056698,1.7718124,0.9999954
132,0.17073673,1.0243635177612305,12.056697,1.7718124,0.9999954
133,0.17073655,1.0367953777313232,12.056698,1.7718124,0.9999954
134,0.17083472,0.99045729637146,12.599434,1.807087,0.98123515
135,0.17083472,1.083801507949829,12.599432,1.807087,0.98123515
136,0.17083472,1.1404850482940674,12.599432,1.807087,0.98123515
137,0.1708346,1.0771758556365967,12.599432,1.807087,0.98123515
138,0.17147744,1.0260059833526611,12.005119,1.727056,1.0064712
139,0.17147738,0.9493670463562012,12.005117,1.727056,1.0064712
140,0.17147738,1.0053141117095947,12.005117,1.727056,1.0064712
141,0.17147744,1.0489771366119385,12.005119,1.727056,1.0064712
142,0.17210549,1.1458072662353516,12.38934,1.7681996,0.98784333
143,0.17210537,1.0921201705932617,12.38934,1.7681996,0.98784333
144,0.172198,0.9817805290222168,12.307762,1.7555761,0.99096185
145,0.17219812,0.9818413257598877,12.307762,1.7555761,0.99096185
146,0.172198,1.041346549987793,12.307762,1.7555761,0.99096185
147,0.17219794,1.1315176486968994,12.307764,1.7555761,0.99096185
148,0.172198,1.1513330936431885,12.307764,1.7555761,0.99096185
149,0.17219788,1.0562517642974854,12.307762,1.7555761,0.99096185
150,0.17219794,0.9602563381195068,12.307762,1.7555761,0.99096185
151,0.17219794,1.1643931865692139,12.307762,1.7555761,0.99096185
152,0.17219794,1.0587759017944336,12.307762,1.7555761,0.99096185
153,0.17219788,1.110405445098877,12.307764,1.7555761,0.99096185
154,0.172198,1.0410141944885254,12.307762,1.7555761,0.99096185
155,0.17219794,0.9450945854187012,12.307764,1.7555761,0.99096185
156,0.172198,1.047895908355713,12.307762,1.7555761,0.99096185
157,0.17219794,1.1028499603271484,12.307764,1.7555761,0.99096185
158,0.17219806,1.050750732421875,12.307762,1.7555761,0.99096185
159,0.17219794,1.1180505752563477,12.307764,1.7555761,0.99096185
160,0.17219806,1.0016601085662842,12.307764,1.7555761,0.99096185
161,0.17219812,0.9614224433898926,12.307762,1.7555761,0.99096185
162,0.172198,1.0290229320526123,12.307762,1.7555761,0.99096185
163,0.17451519,1.1801142692565918,12.352873,1.7808446,0.9846726
164,0.17451501,1.1270380020141602,12.352873,1.7808446,0.98467255
165,0.17451525,1.0412983894348145,12.352873,1.7808446,0.9846726
166,0.17451513,0.9745461940765381,12.352873,1.7808446,0.9846726
167,0.17451519,1.0348269939422607,12.352871,1.7808446,0.9846726
168,0.17451513,1.108597993850708,12.352873,1.7808446,0.9846726
169,0.17451513,1.1472415924072266,12.352871,1.7808446,0.9846726
170,0.17451519,1.0534448623657227,12.352871,1.7808446,0.9846726
171,0.17451519,1.0860252380371094,12.352871,1.7808446,0.9846726
172,0.17451513,0.9389996528625488,12.352871,1.7808446,0.9846726
173,0.17451513,1.0370957851409912,12.352871,1.7808446,0.9846726
174,0.17451519,1.1119060516357422,12.352873,1.7808446,0.9846726
175,0.17451519,1.0567691326141357,12.352871,1.7808446,0.9846726
176,0.17451513,1.1272552013397217,12.352873,1.7808446,0.9846726
177,0.17451519,1.0251431465148926,12.352873,1.7808446,0.9846726
178,0.17451501,1.015920639038086,12.352871,1.7808446,0.9846726
179,0.17451519,1.1093926429748535,12.352871,1.7808446,0.9846726
180,0.17451525,1.0831825733184814,12.352871,1.7808446,0.9846726
181,0.17451519,1.1307523250579834,12.352873,1.7808446,0.98467255
182,0.17451513,1.1015372276306152,12.352873,1.7808446,0.9846726
183,0.17451525,0.9768781661987305,12.352871,1.7808446,0.98467255
184,0.17451519,1.0526583194732666,12.352873,1.7808446,0.9846726
185,0.17451519,1.1877565383911133,12.352871,1.7808446,0.9846726
186,0.1745153,1.1664881706237793,12.352871,1.7808446,0.9846726
187,0.17451513,1.0570547580718994,12.352871,1.7808446,0.9846726
188,0.17451495,0.9805855751037598,12.352871,1.7808446,0.9846726
189,0.17451525,0.9787981510162354,12.352871,1.7808446,0.9846726
190,0.17451525,1.1563799381256104,12.352871,1.7808446,0.9846726
191,0.17451519,1.0921046733856201,12.352871,1.7808446,0.9846726
192,0.17451513,1.1453499794006348,12.352871,1.7808446,0.9846726
193,0.17451525,1.0405597686767578,12.352871,1.7808446,0.9846726
194,0.17451525,1.003312110900879,12.352871,1.7808446,0.9846726
195,0.17451519,1.046306848526001,12.352873,1.7808446,0.9846726
196,0.17451513,1.101733684539795,12.352871,1.7808446,0.9846726
197,0.17451525,1.068235158920288,12.352873,1.7808446,0.9846726
198,0.17451525,1.074695348739624,12.352871,1.7808446,0.9846726
199,0.17451519,2.916959762573242,12.352873,1.7808446,0.9846726
200,0.17451525,1.1225247383117676,12.352871,1.7808446,0.9846726
