iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
69,0.033303916,9.08888292312622,1.7029357,176.83449,1.7773889,1.1951952,0.29287893,8.851358,1.7061234,1.213968
70,0.035571337,9.38265609741211,1.7039989,176.92638,1.7781804,1.1945993,0.29294392,8.867815,1.7082932,1.2147675
71,0.03265947,9.051481246948242,1.7047913,176.91219,1.7791831,1.1960651,0.29279894,8.866678,1.7085344,1.2140605
72,0.029784441,11.436699151992798,1.7011188,176.42708,1.7763255,1.1948799,0.29279652,8.854451,1.7067946,1.2136415
73,0.035097003,9.023223400115967,1.7040759,176.54674,1.7784983,1.1959476,0.29297125,8.843926,1.7083815,1.2149067
74,0.026113033,9.158962726593018,1.7048957,176.94144,1.7794842,1.1959385,0.29289317,8.867182,1.707451,1.2143735
75,0.033995748,9.145156621932983,1.7045918,176.88701,1.7792094,1.1960927,0.29296082,8.867712,1.7082534,1.2146481
76,0.03843254,9.081248760223389,1.7023247,176.64458,1.7774311,1.1940787,0.29304758,8.867739,1.7064571,1.2148496
77,0.030261815,9.23540210723877,1.7041221,176.97398,1.7787074,1.1955717,0.29303655,8.86731,1.7071857,1.2139838
78,0.03132373,9.139867305755615,1.7033557,176.80327,1.7777096,1.1946099,0.29299638,8.863365,1.7039616,1.214752
79,0.025617063,9.18621826171875,1.7034949,173.6181,1.7783936,1.195579,0.29281887,8.866376,1.7085085,1.2149034
80,0.04171574,9.371522665023804,1.7029366,174.05003,1.7771775,1.1954917,0.29272065,8.867033,1.7085327,1.2131907
81,0.031302094,9.294639825820923,1.7048221,172.5978,1.7794744,1.1958797,0.29297304,8.867493,1.7085397,1.2138739
82,0.0263471,9.272780656814575,1.7037518,176.81757,1.7782714,1.1960611,0.2927954,8.85095,1.7081553,1.2134091
83,0.027593791,9.389973402023315,1.7014349,176.69423,1.7757798,1.193624,0.2927102,8.850976,1.706369,1.2142102
84,0.042263925,9.062875509262085,1.703496,176.5284,1.7779806,1.1956711,0.2927971,8.858695,1.7085599,1.2146152
85,0.043366194,9.13748025894165,1.7046862,176.9228,1.7792296,1.1958891,0.293058,8.866396,1.7085339,1.214786
86,0.03610009,9.25658392906189,1.7049291,173.37103,1.7795095,1.1960317,0.29299873,8.867757,1.7081743,1.2144057
87,0.031537116,9.258382320404053,1.7047004,176.87172,1.7791232,1.1958144,0.2929273,8.867589,1.7085491,1.2145615
88,0.04028189,9.329771757125854,1.703261,172.23161,1.777507,1.1950185,0.29284072,8.853154,1.7085025,1.2141536
89,0.040943325,9.229276895523071,1.703289,173.78448,1.7777717,1.1954299,0.2928003,8.867457,1.7074846,1.2148074
90,0.036785483,9.188016176223755,1.7039862,176.9956,1.7787939,1.1959215,0.29295456,8.865857,1.7085675,1.2149425
91,0.03546071,9.200000047683716,1.7046897,171.81137,1.7793943,1.1960276,0.29304942,8.865015,1.708269,1.2148998
92,0.031294107,9.416819334030151,1.7048814,176.88286,1.7793876,1.1960942,0.29304814,8.864366,1.7085663,1.2149271
93,0.03264469,9.027349948883057,1.7020465,176.99167,1.776561,1.1953784,0.29242277,8.864959,1.7074053,1.2124269
94,0.048500836,9.218084812164307,1.7048683,176.87575,1.7795047,1.1955599,0.29304576,8.828941,1.7074261,1.2148176
95,0.034452498,9.13544511795044,1.69869,176.63107,1.7722735,1.1927223,0.29200256,8.867846,1.7058444,1.212861
96,0.032405734,8.962181091308594,1.7048669,176.89508,1.7793467,1.1944535,0.2929515,8.865001,1.7077065,1.2145759
97,0.029809177,9.238234281539917,1.7048186,176.58235,1.7794135,1.1957072,0.2930409,8.863899,1.7061377,1.2146912
98,0.02827102,9.18019986152649,1.7048448,176.75233,1.7794526,1.195923,0.29305327,8.8581085,1.7085646,1.2149436
99,0.044364274,9.265284776687622,1.704922,176.85872,1.7794789,1.1960992,0.2930539,8.858812,1.708352,1.2149249
100,0.033700764,9.309911727905273,1.7044914,176.59146,1.7792475,1.1955606,0.29299733,8.845451,1.7083904,1.2145036
101,0.037217677,9.469788551330566,1.7048423,176.97412,1.7794394,1.1953493,0.29304832,8.862803,1.7082208,1.2149007
102,0.033098996,9.2939772605896,1.7049049,173.6538,1.7792974,1.1960495,0.29298705,8.867757,1.7085677,1.2131343
103,0.036259472,9.151212692260742,1.7040093,176.96364,1.7788142,1.1960578,0.2926842,8.863953,1.7084575,1.2132045
104,0.044270158,9.256627798080444,1.7044165,176.94975,1.778857,1.1947259,0.29305398,8.867497,1.7082053,1.2149255
105,0.03917724,11.489898443222046,1.7026927,176.80244,1.7768453,1.1956415,0.2926819,8.850055,1.7085671,1.2140425
106,0.040255427,9.040334939956665,1.7042711,176.8429,1.7789072,1.1954457,0.29304034,8.867033,1.7068447,1.2141649
107,0.03634137,9.010212182998657,1.7034227,176.18619,1.7776897,1.1957929,0.29270047,8.838381,1.7080557,1.213362
108,0.027607143,9.287692070007324,1.7047317,172.01324,1.7793761,1.195968,0.2930524,8.867837,1.7083482,1.2149279
109,0.035829306,9.451048374176025,1.7043952,176.95753,1.7790418,1.1951127,0.29304597,8.864593,1.708018,1.2149411
110,0.031696856,9.256640911102295,1.7049186,176.96169,1.7794964,1.1956828,0.29287332,8.867334,1.7071885,1.2145271
111,0.038200557,9.153618097305298,1.704613,176.75754,1.7792712,1.195535,0.29305717,8.866518,1.7082127,1.2145181
112,0.032120585,9.09241247177124,1.7041684,176.2392,1.7792146,1.1954223,0.29303697,8.855625,1.7082081,1.2138907
113,0.037391543,9.152515888214111,1.7004879,176.85475,1.7748382,1.1940796,0.2927659,8.842551,1.706378,1.2144859
114,0.04913491,9.154520750045776,1.7047431,171.56189,1.7790773,1.1960845,0.29295692,8.845963,1.7083541,1.2148534
115,0.033154845,9.170326232910156,1.7049186,176.92564,1.7795066,1.1960912,0.293057,8.867722,1.7085356,1.2149347
116,0.033571184,9.167349815368652,1.7045869,176.9675,1.778925,1.1960678,0.29280737,8.867506,1.7085475,1.2132854
117,0.03502834,9.449162483215332,1.7042292,176.94994,1.7783176,1.1958625,0.29290953,8.864446,1.7080292,1.2148448
118,0.03551531,9.355865716934204,1.7036521,176.78209,1.7783988,1.1952553,0.29305756,8.850961,1.7080747,1.2149366
119,0.043678224,9.245318412780762,1.7045383,176.20381,1.7790781,1.1957675,0.29290873,8.827021,1.7064656,1.2147815
120,0.024504304,9.137202262878418,1.7048488,176.46484,1.7794695,1.19592,0.2930324,8.866572,1.7082707,1.2149128
121,0.039733708,9.13052487373352,1.7044883,176.79796,1.7790211,1.1960541,0.29293844,8.867644,1.7081165,1.2140841
122,0.036393106,9.091442584991455,1.7047741,172.29211,1.7792865,1.19596,0.29305568,8.863091,1.7084857,1.214751
123,0.040230513,9.25673222541809,1.6775658,175.73735,1.7491705,1.1864278,0.30581132,9.104644,1.7321733,1.2838535
124,0.040163577,9.206279039382935,1.6728148,180.94025,1.7443738,1.1810321,0.30237865,9.121552,1.7276772,1.2867097
125,0.042918205,9.391271829605103,1.6743555,181.65453,1.7457289,1.1811254,0.30242783,9.132708,1.7281231,1.2861645
126,0.045616448,9.107508897781372,1.6408538,180.27528,1.7082776,1.1732122,0.3250085,9.413381,1.7619158,1.3669544
127,0.034273565,9.425055980682373,1.6429344,186.4797,1.7110299,1.1745311,0.32518512,9.412319,1.7619652,1.3665652
128,0.048887193,9.006000757217407,1.6437626,186.38686,1.7116854,1.1746292,0.32547608,9.417504,1.7618424,1.366672
129,0.044330835,9.23335886001587,1.6431354,186.44832,1.711105,1.1741837,0.32563418,9.4126,1.7619619,1.3677527
130,0.046129346,9.217754125595093,1.6429393,185.39523,1.7108079,1.173686,0.32552424,9.4018,1.7581872,1.3675864
131,0.04133761,9.075217247009277,1.6435739,186.56369,1.711402,1.1739353,0.325642,9.414231,1.7614888,1.3678578
132,0.044926107,9.103753805160522,1.6431998,186.60866,1.7111902,1.1736951,0.32563174,9.418991,1.760382,1.3676268
133,0.033094466,9.006257057189941,1.644772,186.09358,1.7129685,1.1672807,0.32739902,9.375958,1.7432804,1.3595185
134,0.03213054,9.163962841033936,1.64296,186.65092,1.7112166,1.1746883,0.3253071,9.407694,1.7597524,1.3673686
135,0.04361379,9.196009874343872,1.6450075,182.86555,1.712876,1.1656015,0.3277391,9.384264,1.7452537,1.3599844
136,0.049430907,9.087838888168335,1.6452756,185.49754,1.7133106,1.1673181,0.32752174,9.377079,1.7449658,1.3590524
137,0.041243374,9.119272947311401,1.6437298,186.35896,1.7116653,1.174726,0.32564312,9.416229,1.7619653,1.3676242
138,0.04396832,11.519640922546387,1.6413022,186.11494,1.7089126,1.1716275,0.3255933,9.420109,1.759382,1.3678129
139,0.049954534,8.940923929214478,1.6447672,186.10922,1.7129309,1.1668097,0.3277204,9.386609,1.7434096,1.359986
140,0.049759686,9.110567092895508,1.5879805,193.93544,1.6494088,1.1351933,0.39084464,9.861368,1.7718583,1.4988784
141,0.052381635,9.11237382888794,1.5882146,194.50554,1.6495864,1.1358541,0.39065313,9.867659,1.773434,1.4983988
142,0.052256882,9.265347957611084,1.5884008,194.47852,1.6496836,1.1357603,0.3908819,9.867133,1.7738746,1.4988633
143,0.058849275,9.3412446975708,1.5885473,190.48914,1.649954,1.1358285,0.3908619,9.867176,1.7739489,1.4980167
144,0.05848062,9.204951524734497,1.5881994,194.41512,1.6497154,1.1353354,0.39087924,9.865869,1.7731744,1.4988678
145,0.054791093,9.332871675491333,1.5875493,194.47563,1.6489545,1.1354861,0.39073983,9.864792,1.7739764,1.498672
146,0.04668832,9.245837926864624,1.5885558,194.28737,1.6499636,1.1357524,0.39087737,9.862962,1.7737936,1.4987565
147,0.05549717,9.33659553527832,1.5873399,194.08864,1.6484979,1.1339214,0.39083758,9.862824,1.7722517,1.4987786
148,0.05470252,9.164721250534058,1.5882044,194.39365,1.6497709,1.1358643,0.3907567,9.867933,1.7738249,1.4987575
149,0.04165697,9.341681003570557,1.5884774,194.48552,1.6495705,1.135592,0.39075187,9.867301,1.7717388,1.4982679
150,0.03784871,8.959362745285034,1.5876598,194.04292,1.6491832,1.1350799,0.3908162,9.867537,1.773733,1.4988707
151,0.05407387,9.177627325057983,1.587891,193.96555,1.6496272,1.1354748,0.39088327,9.866405,1.7738748,1.498631
152,0.047525823,9.222947597503662,1.5872071,189.5255,1.6478174,1.135302,0.3903839,9.8652525,1.7733582,1.4982976
153,0.054299295,9.01878833770752,1.5869997,193.93619,1.6483802,1.1358324,0.38949087,9.8505125,1.771277,1.4936479
154,0.058435798,9.23795747756958,1.5867828,193.12967,1.6483347,1.1353819,0.3908086,9.827612,1.7739266,1.4988871
155,0.050519586,9.231652736663818,1.587647,194.03487,1.6494641,1.1356618,0.3908045,9.865422,1.773304,1.4987966
156,0.04500574,9.329819679260254,1.5885566,194.42912,1.649897,1.1358613,0.39083987,9.867884,1.7738422,1.4981898
157,0.04960543,9.167492389678955,1.5885485,188.75403,1.6499033,1.135745,0.39084443,9.8624935,1.7739387,1.4988358
158,0.057621717,9.20322847366333,1.5864674,190.7845,1.6478839,1.1333095,0.39087155,9.867418,1.769884,1.4988033
159,0.05110979,9.252362251281738,1.5881145,193.87903,1.649464,1.1355236,0.39085066,9.862507,1.7736964,1.4986151
160,0.05654335,9.236510038375854,1.5880058,190.48264,1.649254,1.1358715,0.39034054,9.867699,1.7736351,1.496995
161,0.04767859,9.179271221160889,1.5881953,193.649,1.6492953,1.1355654,0.3906956,9.861361,1.7738817,1.4983965
162,0.063749194,9.169792175292969,1.8141571,151.56294,1.8950144,0.9443469,0.68935597,7.4569016,0.91928667,1.0168824
163,0.06444514,9.135533332824707,1.8172128,151.46329,1.8974859,0.9446127,0.68995994,7.4571633,0.9191867,1.0167801
164,0.09864098,9.161974430084229,1.631224,179.202,1.703359,0.79469407,0.6392613,8.994678,1.2701472,1.4774104
165,0.110678256,9.289606094360352,1.6312131,179.19794,1.7033619,0.7948159,0.6393328,8.993383,1.2702535,1.4769164
166,0.10005975,8.993159770965576,1.6310856,179.14523,1.7031751,0.7944507,0.6393544,8.994535,1.27041,1.4772885
167,0.10346377,9.15190076828003,1.630809,179.19693,1.7029825,0.7947073,0.63914204,8.990612,1.2703645,1.4768251
168,0.10279077,9.053826332092285,1.6309912,179.15143,1.7030975,0.7946929,0.6392997,8.991087,1.2703683,1.4774456
169,0.117618024,9.017422199249268,1.6312289,176.61732,1.7033337,0.794687,0.6393339,8.993871,1.2702316,1.4773786
170,0.10898763,9.342238187789917,1.6297001,179.02203,1.7017431,0.7947835,0.63742757,8.977782,1.2701038,1.4734172
171,0.10996497,11.177223682403564,1.6312283,176.4153,1.7033464,0.7946972,0.63925636,8.990002,1.2704108,1.4771082
172,0.11062509,9.19889783859253,1.6312295,173.71034,1.7033492,0.7944877,0.63900757,8.98885,1.2692504,1.4755588
173,0.104548514,9.170536279678345,1.6307294,174.63046,1.702846,0.7945543,0.6391419,8.994047,1.2702008,1.4771166
174,0.09712708,9.13865065574646,1.6312071,175.48402,1.7033195,0.79455376,0.6392786,8.994451,1.2704079,1.476966
175,0.104405105,9.007467985153198,1.6308366,179.16281,1.7032504,0.79414874,0.63909024,8.98834,1.2694043,1.4756926
176,0.10103214,8.954808473587036,1.631158,178.96454,1.7031938,0.794704,0.63926876,8.9895315,1.2704093,1.4774448
177,0.09785205,9.103502035140991,1.630507,179.16493,1.7026473,0.7942566,0.63935655,8.9776125,1.2704082,1.4751164
178,0.10044336,9.12121844291687,1.6279718,178.51979,1.6999003,0.7744099,0.6299487,8.964205,1.2660465,1.4682311
179,0.10536027,9.19287371635437,1.6283771,178.59787,1.7002869,0.7682351,0.6268385,8.959875,1.2639043,1.4626877
180,0.103693366,9.27803349494934,1.6283036,178.5653,1.7002444,0.7674873,0.6269981,8.958922,1.2620091,1.4631376
181,0.10185593,9.134547472000122,1.6284206,172.59357,1.7005049,0.76800054,0.62697035,8.958695,1.2636958,1.4631387
182,0.1221565,8.988129377365112,1.6288066,178.26381,1.7008393,0.7684151,0.62685907,8.950738,1.2619418,1.4635694
183,0.10654926,9.245686769485474,1.6279631,177.9533,1.7001741,0.76803374,0.62704706,8.946919,1.26433,1.4633312
184,0.11325836,9.209572076797485,1.6288108,174.35394,1.7008551,0.7685443,0.6270546,8.94466,1.264203,1.4632654
185,0.108983874,9.337435960769653,1.6276076,178.19518,1.6998869,0.7684775,0.6266058,8.918479,1.2642994,1.4631476
186,0.105745435,9.275249481201172,1.6284575,173.91919,1.7004263,0.7683784,0.626899,8.959779,1.2643852,1.4635108
187,0.099215984,9.234759092330933,1.6287154,178.3466,1.7007324,0.7684485,0.6270376,8.955867,1.2636353,1.4635565
188,0.12049335,9.298879384994507,1.6275061,178.112,1.6996678,0.7672377,0.62701094,8.950215,1.2632998,1.4635801
189,0.110042095,9.218980312347412,1.6284736,178.52444,1.700575,0.76766855,0.62699044,8.940035,1.2632527,1.4631008
190,0.09914166,9.128645896911621,1.6288166,178.00136,1.7008624,0.76809186,0.6265997,8.958236,1.263367,1.4626029
191,0.10426998,9.147948503494263,1.6270928,178.5909,1.6981263,0.7670604,0.62633246,8.960008,1.2620003,1.4587222
192,0.11084789,9.029979228973389,1.6281515,173.63615,1.6999046,0.7676767,0.62703735,8.959229,1.2641275,1.4633417
193,0.106763005,9.442702531814575,1.6287503,178.45006,1.7008451,0.7681014,0.62700063,8.958128,1.2611337,1.4630294
194,0.10422951,9.240583896636963,1.627813,178.4152,1.6993529,0.7675739,0.62697697,8.950396,1.2630475,1.4629802
195,0.110337615,8.953378915786743,1.6240464,175.57126,1.6974137,0.7673341,0.62683827,8.925265,1.2633886,1.4631358
196,0.11321008,8.826401233673096,1.6284015,178.49246,1.7004946,0.7683322,0.6270435,8.959877,1.26377,1.4635609
197,0.10547668,9.419516324996948,1.6287981,174.8294,1.7008473,0.76846814,0.62682843,8.956564,1.264349,1.4627786
198,0.10725629,9.421023607254028,1.628153,178.60089,1.7004622,0.7685455,0.62673795,8.952788,1.2643992,1.4633535
199,0.1085248,9.43010139465332,1.6274719,176.26141,1.6991949,0.76852524,0.6257826,8.953302,1.2643954,1.4610336
200,0.09743941,9.231442928314209,1.6278825,178.59943,1.7001032,0.767595,0.6270515,8.959423,1.2641836,1.4633695
201,0.10891062,9.333162784576416,1.6284581,178.48175,1.7005047,0.7684985,0.6264475,8.94271,1.2643363,1.4629304
202,0.11064148,9.359127759933472,1.628706,178.53284,1.7007958,0.7684946,0.62704825,8.95587,1.2641226,1.4635774
203,0.09936136,9.206464052200317,1.6283549,173.75027,1.7002517,0.7678496,0.62705463,8.955976,1.2636904,1.4633384
204,0.103864074,9.057809114456177,1.6286204,178.46721,1.700621,0.7683101,0.62704355,8.956445,1.264315,1.4631124
205,0.11105144,11.561187505722046,1.6282635,178.61253,1.7004031,0.7685453,0.6267695,8.9511,1.2643819,1.4635588
206,0.13168103,9.056397199630737,1.6155051,178.59627,1.6855091,0.7286183,0.60205054,8.98604,1.2326846,1.4588075
207,0.119553566,9.189515590667725,1.617221,179.16884,1.6879878,0.72920793,0.6030163,8.986653,1.2317244,1.4596874
208,0.12580872,9.245612144470215,1.6170744,175.13275,1.6879439,0.72873217,0.6029197,8.972825,1.2328418,1.4601504
209,0.112297535,9.242849111557007,1.6170803,179.08154,1.6878395,0.72924393,0.60271174,8.984535,1.2334642,1.4601111
210,0.1123476,9.026928186416626,1.6169118,179.13516,1.6876643,0.7291322,0.60292214,8.986714,1.2329385,1.4602075
211,0.124112606,9.486466407775879,1.6153722,178.88632,1.6848245,0.7284248,0.60173136,8.986744,1.2330029,1.4577321
212,0.11597693,9.236267805099487,1.6159613,179.00911,1.6868652,0.72886115,0.60287607,8.985871,1.2334282,1.4602109
213,0.12197447,9.132466554641724,1.6130333,178.27055,1.684691,0.7280982,0.6025725,8.9479885,1.2333463,1.4598361
214,0.12828475,9.24846363067627,1.6170912,178.91531,1.6877835,0.72924566,0.6029647,8.983173,1.2334769,1.4603682
215,0.119089365,9.205742835998535,1.6169554,175.92255,1.6878432,0.7292207,0.60301197,8.9870405,1.2319158,1.459683
216,0.12079567,9.368156433105469,1.6172111,179.0652,1.6879846,0.72913873,0.60267466,8.986971,1.2335577,1.4600496
217,0.11914164,9.227763175964355,1.6171526,174.18724,1.687798,0.72922015,0.60294473,8.9863615,1.2335577,1.4596058
218,0.1175642,9.289126634597778,1.6170827,179.05573,1.6876605,0.7291267,0.602446,8.969389,1.2335554,1.4582144
219,0.11724526,9.200488567352295,1.6165899,179.09636,1.687505,0.72891414,0.60301423,8.986568,1.2330153,1.4603333
220,0.12256861,9.191095352172852,1.6171639,178.83255,1.6879846,0.7291324,0.6029114,8.985039,1.2316418,1.4597292
221,0.1151585,9.02985954284668,1.6156878,179.16887,1.6862397,0.7285235,0.60271895,8.9831295,1.2323507,1.4603969
222,0.1114378,9.126710653305054,1.6162565,178.90686,1.6873553,0.7285964,0.60298,8.974516,1.2331393,1.4600813
223,0.11891204,8.886287212371826,1.6162223,178.82147,1.686888,0.72924185,0.60232294,8.969668,1.2335622,1.4595718
224,0.1267525,9.228795528411865,1.610353,179.13937,1.6797563,0.72687864,0.6007198,8.962203,1.2324958,1.4571451
