iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,110.50310850143433,0.9729768,-0.9116864,0.97292805,-0.90687,o0 = <lambda>(sin(0.70*(-0.12*(0.34*pow(0.07*(-0.96*0.1*-0.99*1.0))*-0.35*cos(1.10*i0))--0.84*pow(0.53*i1))))
