iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7
0,0.0334087,0.0,1.534756,199.63026,1.6008413,0.3700065,1.2908317,10.627773,1.174127,2.2508454
1,0.048959255,9.187872886657715,1.7486067,169.55583,1.822817,1.2232639,0.28664124,8.739642,1.6604662,1.1646807
2,0.033939183,9.189103841781616,1.7486067,169.55583,1.822817,1.2232639,0.28664124,8.739642,1.6604662,1.1646807
3,0.04482144,9.34305715560913,1.534756,199.63026,1.6008413,0.3700065,1.2908317,10.627773,1.174127,2.2508454
4,0.033464015,9.08391809463501,1.6904281,180.6838,1.7537929,0.69284505,1.1808785,9.494099,0.7939945,1.8838918
5,0.033391714,9.183335542678833,1.7458049,169.57132,1.8199869,1.2218553,0.28641027,8.739197,1.6601754,1.1645877
6,0.033504188,10.987437009811401,1.6877196,180.70032,1.75107,0.69204724,1.1799271,9.493614,0.7938554,1.8837415
7,0.04500985,9.06914758682251,1.7500231,169.59953,1.8245738,1.2235234,0.28705382,8.744845,1.6601944,1.1652852
8,0.03263712,9.228322505950928,1.7486295,169.5337,1.8232728,1.222756,0.28675583,8.750578,1.6605198,1.1647187
9,0.038594723,9.203253507614136,1.7501584,169.70291,1.8246325,1.2235231,0.28704387,8.751099,1.6601847,1.1653352
10,0.04090029,9.396212339401245,1.7473963,169.74203,1.8218541,1.2225128,0.2865679,8.749764,1.6605284,1.1644493
11,0.04895699,9.19352388381958,1.7494684,169.6733,1.8240781,1.223304,0.28685004,8.750873,1.6599424,1.1650394
12,0.037579834,9.165980815887451,1.7480314,165.18645,1.822205,1.2219375,0.28654462,8.751079,1.6597854,1.1640998
13,0.034608543,9.055942296981812,1.7443439,169.73651,1.8186817,1.2182033,0.28666493,8.748943,1.6583182,1.1652592
14,0.038103938,9.277257204055786,1.7475878,169.72925,1.8221159,1.2213006,0.28690436,8.75091,1.6603067,1.1649784
15,0.033506155,9.30314326286316,1.7479764,166.56296,1.8224573,1.2217917,0.28678015,8.749181,1.6603909,1.1651781
16,0.039971113,9.241266012191772,1.7450222,169.76286,1.819107,1.2217644,0.2862552,8.74777,1.6605225,1.1626034
17,0.042109907,9.112202882766724,1.74943,169.72662,1.8239728,1.2231438,0.28687298,8.751088,1.6602215,1.1649011
18,0.044391513,9.103598594665527,1.7501742,169.71367,1.8246099,1.2235239,0.28706628,8.749378,1.6583747,1.1651095
19,0.036084414,9.233470439910889,1.7501053,169.68672,1.8245031,1.2235225,0.28686672,8.7507,1.6602795,1.1645707
20,0.02953893,9.005419731140137,1.7477938,169.72179,1.8223062,1.2224303,0.28667217,8.750979,1.659904,1.1643308
21,0.03634101,9.379509449005127,1.7482923,169.61891,1.8234566,1.2233384,0.286709,8.750836,1.6603377,1.1653028
22,0.03343457,9.204416275024414,1.7482834,169.69444,1.8228422,1.2225944,0.2869595,8.749671,1.6602914,1.1653192
23,0.03486699,9.168593883514404,1.7499824,169.72046,1.8244172,1.2235147,0.28689504,8.749939,1.6598848,1.1644607
24,0.032600105,9.32329773902893,1.7494973,169.77231,1.8240175,1.2216877,0.2870573,8.745582,1.6572818,1.1653162
25,0.03006792,9.387641906738281,1.7484363,169.77089,1.8231243,1.2225053,0.28693077,8.750282,1.6596285,1.1651654
26,0.03607744,9.101872682571411,1.7501314,169.69545,1.8245119,1.2235012,0.28702503,8.74309,1.659881,1.1648635
27,0.03374058,9.156171560287476,1.749995,169.70279,1.8242311,1.223375,0.2868319,8.750921,1.6605262,1.1640888
28,0.042370677,9.080233812332153,1.7485126,169.77661,1.8234097,1.2229952,0.2867935,8.750945,1.660505,1.1650925
29,0.050801635,9.020902633666992,1.74994,169.6629,1.8242013,1.2234381,0.28706655,8.7418,1.6581945,1.1651304
30,0.036281347,9.018658876419067,1.7458804,166.9005,1.8202547,1.222959,0.28526157,8.749674,1.6605228,1.1608058
