iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13,rrmse_14,rrmse_15
0,-0.048969626,0.0,1.588616,1.2832586,1.2731166,1.0678632,1.252861,1.3239228,1.2808623,1.3724208,1.5864773,1.2151995,1.2492104,0.9747164,1.1758338,1.2859784,1.2118967,1.3510664
1,-0.07261622,2.079875946044922,1.5902,1.2812997,1.2731675,1.0670023,1.2542261,1.324417,1.2808158,1.3721083,1.5842588,1.2122878,1.2479,0.97377783,1.1761292,1.2854104,1.211477,1.3509635
2,-0.07649267,1.906684160232544,1.5909644,1.2845193,1.2738476,1.068517,1.2544327,1.3241198,1.2803284,1.3720284,1.586558,1.2174083,1.2480431,0.9754091,1.1761098,1.2867028,1.2117037,1.3512381
3,-0.061007023,1.761044979095459,1.5909171,1.2845095,1.2727178,1.0680423,1.2544796,1.3244156,1.2806693,1.3722683,1.5874128,1.2165192,1.2493901,0.97548294,1.1752259,1.2865782,1.2111864,1.3505847
4,-0.08443725,5.12019157409668,1.5903727,1.284499,1.273581,1.0678091,1.2541263,1.3244457,1.2807664,1.3721236,1.5877211,1.2172147,1.2486304,0.97532296,1.1765034,1.2867435,1.2119317,1.3512018
5,-0.08974254,1.8667094707489014,1.5907538,1.2846347,1.2735841,1.0685419,1.2541207,1.3235657,1.2800064,1.3711073,1.587614,1.2172449,1.2494382,0.9755392,1.1763878,1.2866936,1.2119391,1.3512293
6,-0.11864221,1.7299036979675293,1.5900624,1.2837691,1.2737882,1.0677978,1.2530723,1.3233212,1.2805662,1.3719573,1.5869032,1.2161002,1.2490033,0.97510535,1.1763821,1.286808,1.2119546,1.3508871
7,-0.08728838,2.132795572280884,1.590838,1.2836522,1.273715,1.0685143,1.2535536,1.3229648,1.2806339,1.372248,1.587721,1.2159593,1.249561,0.9750655,1.1764026,1.2865499,1.2119472,1.3510885
8,-0.1281892,2.1024467945098877,1.5902613,1.2845783,1.2738726,1.0685292,1.254302,1.3237524,1.2807778,1.3721089,1.5877317,1.2166032,1.2494175,0.97493416,1.176534,1.2868764,1.2117614,1.3510544
9,-0.048538923,2.0511999130249023,1.5902421,1.2832645,1.2738172,1.0678717,1.2534518,1.3243629,1.2806709,1.3719602,1.5874231,1.2165515,1.2484624,0.974002,1.1765335,1.2868214,1.2119042,1.3512392
10,-0.12192178,1.8679313659667969,1.590486,1.283542,1.2737241,1.0675775,1.2539974,1.324027,1.2808281,1.3723769,1.5877167,1.2172847,1.2493842,0.9755396,1.1764195,1.286739,1.2116315,1.3507663
11,-0.069781184,1.9303951263427734,1.5908327,1.2841698,1.2738451,1.0680459,1.2526294,1.3236178,1.2806139,1.3719242,1.5876324,1.2162772,1.2492489,0.9747194,1.1757811,1.2868323,1.2119297,1.3507907
12,-0.090124846,2.2246642112731934,1.590937,1.2845469,1.2737985,1.0684196,1.2545153,1.3244469,1.2806433,1.3724174,1.5870043,1.2172385,1.2495146,0.9754671,1.1765379,1.28639,1.2116628,1.3506857
13,-0.08538735,2.133931875228882,1.59062,1.2845072,1.273533,1.0685414,1.2533796,1.324421,1.2805504,1.3724093,1.5876033,1.2173991,1.2495608,0.97552186,1.1760805,1.2867942,1.2114596,1.3501353
14,-0.09596896,1.9478890895843506,1.5907451,1.2838744,1.273809,1.0683075,1.2540922,1.3244017,1.2808746,1.3724208,1.5873655,1.2171636,1.2494632,0.97552353,1.1757121,1.286866,1.2118812,1.351153
15,-0.058074594,1.741640329360962,1.5908997,1.283947,1.2733734,1.0682058,1.2544998,1.3243,1.2785468,1.3703965,1.5873507,1.2163938,1.2495583,0.97553897,1.1763142,1.2868944,1.211499,1.3504084
16,-0.13515544,2.049733877182007,1.5905522,1.2828909,1.2730093,1.0675249,1.2517666,1.3223288,1.2799855,1.3708029,1.5875547,1.2149523,1.2475716,0.97384125,1.1753688,1.2859247,1.210614,1.3490653
17,-0.08972895,2.2165257930755615,1.5909609,1.2844449,1.2738005,1.0683725,1.2544028,1.3243504,1.2808744,1.3724072,1.5875435,1.2173069,1.2491976,0.9753455,1.1765062,1.286863,1.2119616,1.3512218
18,-0.086319566,2.052365303039551,1.5880034,1.2800711,1.2726622,1.066469,1.254304,1.3244468,1.2799903,1.372231,1.5867138,1.2139319,1.2492349,0.9753162,1.1748793,1.2857655,1.2119665,1.3510361
19,-0.080332994,1.7940475940704346,1.5908476,1.2846041,1.2725384,1.0681525,1.2543702,1.3239515,1.2782178,1.3714947,1.5876027,1.216513,1.2493169,0.97552425,1.1764934,1.2868841,1.2117274,1.350987
20,-0.029749751,1.8716719150543213,1.5904685,1.2846,1.273037,1.0685155,1.254424,1.3241951,1.2799917,1.3723649,1.587291,1.2146258,1.24942,0.9755047,1.1764748,1.2864503,1.2115554,1.3509539
21,-0.10466957,2.2482664585113525,1.5909661,1.2840414,1.2736017,1.0682031,1.254208,1.3244318,1.2805864,1.3719366,1.5874676,1.2173818,1.2483438,0.97548836,1.1764685,1.2868918,1.2119585,1.3512397
22,-0.07621992,2.088379383087158,1.587597,1.2822019,1.2722533,1.067259,1.2539835,1.3240037,1.2804943,1.372028,1.5874112,1.2173594,1.2495612,0.97539175,1.1757581,1.2859573,1.211483,1.3510814
23,-0.083836555,1.9226057529449463,1.5907421,1.2846044,1.2738488,1.0685205,1.2545149,1.3243207,1.2808727,1.3723631,1.5874982,1.2173961,1.2495524,0.97517854,1.1763271,1.2865295,1.2119497,1.3512378
24,-0.073008776,1.750474452972412,1.590194,1.284645,1.2737677,1.0684052,1.2544687,1.324269,1.2794151,1.3717577,1.5876901,1.2170196,1.2493787,0.9754752,1.1760207,1.2865292,1.2107062,1.3506579
