iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,113.59429550170898,0.9678482,-2.4502473,0.9678461,-2.4423487,o0 = <lambda>(sqrt(0.39*pow(0.36*cos(-0.34*1.0))))
