iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5
0,0.35,0.0,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
1,0.35,1.2246112823486328,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
2,0.35,0.9700090885162354,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
3,0.35,0.9549698829650879,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
4,0.35,2.8103086948394775,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
5,0.35,0.9429383277893066,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
6,0.35,0.9233517646789551,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
7,0.35,0.9031960964202881,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
8,0.35,0.9573707580566406,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
9,0.35,0.8785684108734131,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
10,0.35,1.1111907958984375,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
11,0.35,1.0209016799926758,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
12,0.35,0.9101817607879639,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
13,0.35,1.0034892559051514,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
14,0.35,0.9614527225494385,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
15,0.35,0.9275259971618652,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
16,0.35,0.900916337966919,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
17,0.35,0.9024853706359863,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
18,0.35,0.9866154193878174,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
19,0.35,0.9860014915466309,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
20,0.35,0.9251368045806885,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
21,0.35,0.9380033016204834,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
22,0.35,0.9619154930114746,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
23,0.35,0.9603712558746338,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
24,0.35,0.9440209865570068,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
25,0.35,0.9435319900512695,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
26,0.35,0.9475090503692627,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
27,0.35,0.9084146022796631,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
28,0.35,0.8962314128875732,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
29,0.35,0.8805699348449707,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
30,0.35,0.9386560916900635,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
31,0.35,0.9603271484375,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
32,0.35,0.9539155960083008,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
33,0.35,1.0034830570220947,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
34,0.35,0.9967937469482422,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
35,0.35,0.952345609664917,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
36,0.35,0.8718006610870361,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
37,0.35,0.8583009243011475,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
38,0.35,0.9942057132720947,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
39,0.35,0.9089043140411377,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
40,0.35,1.0021450519561768,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
41,0.35,0.9326491355895996,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
42,0.35,0.9782266616821289,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
43,0.35,0.916621208190918,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
44,0.35,0.9843199253082275,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
45,0.35,0.9082276821136475,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
46,0.35,0.9388706684112549,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
47,0.35,0.9113054275512695,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
48,0.35,0.9675757884979248,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
49,0.35,0.9249019622802734,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
50,0.35,0.9927241802215576,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
51,0.35,0.9188857078552246,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
52,0.35,0.8718512058258057,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
53,0.35,0.9259090423583984,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
54,0.35,0.8815982341766357,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
55,0.35,0.9648241996765137,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
56,0.35,0.9700515270233154,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
57,0.35,0.9731695652008057,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
58,0.35,0.9867300987243652,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
59,0.35,0.960425853729248,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
60,0.35,0.9125497341156006,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
61,0.35,0.8992679119110107,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
62,0.35,0.9196951389312744,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
63,0.35,0.8662457466125488,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
64,0.35,0.9108619689941406,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
65,0.35,0.9460580348968506,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
66,0.35,0.9274053573608398,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
67,0.35,0.924802303314209,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
68,0.35,0.9645214080810547,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
69,0.35,0.9327104091644287,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
70,0.35,1.013735055923462,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
71,0.35,0.9183030128479004,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
72,0.35,0.9417407512664795,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
73,0.35,2.8729662895202637,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
74,0.35,0.945214033126831,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
75,0.35,0.9194023609161377,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
76,0.35,0.9433653354644775,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
77,0.35,0.9769618511199951,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
78,0.35,0.9717891216278076,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
79,0.35,1.012350082397461,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
80,0.35,0.986750602722168,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
81,0.35,0.916466236114502,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
82,0.35,0.9069678783416748,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
83,0.35,0.9161674976348877,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
84,0.35,0.9092586040496826,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
85,0.35,0.8960199356079102,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
86,0.35,0.950631856918335,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
87,0.35,1.009580373764038,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
88,0.35,0.9701871871948242,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
89,0.35,0.9834961891174316,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
90,0.35,0.9082715511322021,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
91,0.35,1.001246690750122,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
92,0.35,0.9210143089294434,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
93,0.35,0.9056496620178223,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
94,0.35,0.9925692081451416,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925,0.25925925
