iteration,max_fitness,time
0.0,613.8406,0.0
10.0,1119.0488,28.09697
20.0,1179.5386,21.747292
30.0,1180.5693,22.154484
40.0,1180.5693,22.968246
50.0,1184.9261,22.807497
60.0,1184.9261,22.890722
70.0,1184.9261,21.690075
80.0,1184.9261,22.535444
90.0,1184.9261,22.739159
100.0,1184.9261,21.903498
110.0,1184.9261,22.127539
120.0,1184.9261,22.204031
130.0,1184.9261,22.794758
140.0,1184.9261,23.303776
150.0,1184.9261,22.511665
160.0,1192.7548,22.28353
170.0,1192.7548,22.188246
180.0,1192.7548,22.125402
190.0,1192.7548,22.055222
200.0,1192.7548,22.863503
210.0,1192.7548,23.107681
220.0,1192.7548,22.611532
230.0,1192.7548,21.809383
240.0,1192.7548,23.127201
250.0,1192.7548,22.81485
260.0,1192.7548,23.380276
270.0,1192.7548,21.916922
280.0,1192.7548,21.969023
290.0,1192.7548,22.785715
300.0,1192.7548,22.293303
310.0,1192.7548,22.72682
320.0,1192.7548,21.323956
330.0,1192.7548,22.733843
340.0,1192.7548,22.951088
350.0,1192.7548,21.650255
360.0,1210.0311,22.519638
370.0,1210.0311,23.841223
380.0,1210.0311,22.134848
390.0,1210.0311,21.736021
400.0,1210.0311,22.730227
410.0,1210.0311,22.650373
420.0,1210.0311,23.1937
430.0,1210.0311,22.16888
440.0,1210.0311,22.88551
450.0,1210.0311,21.942427
460.0,1210.0311,22.587526
470.0,1211.8247,22.348312
480.0,1211.8247,23.408195
490.0,1211.8247,21.972696
500.0,1214.5835,21.539124
510.0,1214.5835,22.842113
520.0,1219.0393,22.738066
530.0,1219.0393,23.205025
540.0,1221.5125,23.579008
550.0,1227.6353,22.637424
560.0,1227.6353,22.631145
570.0,1227.6353,22.98038
580.0,1227.6353,22.580112
590.0,1227.6353,23.386875
600.0,1227.6353,21.918026
610.0,1227.6353,22.552132
620.0,1227.6353,22.150423
630.0,1227.6353,21.61438
640.0,1227.6353,22.629679
650.0,1227.6353,22.965563
660.0,1227.6353,22.580202
670.0,1227.6353,22.895864
680.0,1227.6353,23.341793
690.0,1227.6353,22.205494
700.0,1227.6353,21.707472
710.0,1227.6353,22.37917
720.0,1227.6353,21.640625
730.0,1227.6353,21.420078
740.0,1227.6353,23.4327
750.0,1227.6353,23.73469
760.0,1227.6353,22.697243
770.0,1227.6353,23.10637
780.0,1227.6353,21.503036
790.0,1227.6353,23.049566
800.0,1227.6353,22.393623
810.0,1227.6353,21.627686
820.0,1227.6353,22.17931
830.0,1227.9658,22.096298
840.0,1227.9658,22.881721
850.0,1227.9658,21.558979
860.0,1229.3741,22.117464
870.0,1229.3741,22.740322
880.0,1229.3741,21.417473
890.0,1229.3741,22.432669
900.0,1229.3741,21.873613
910.0,1229.3741,22.458519
920.0,1229.3741,21.567398
930.0,1229.3741,23.166948
940.0,1231.3647,22.699728
950.0,1231.3647,23.353983
960.0,1231.898,23.158731
970.0,1231.898,22.194187
980.0,1231.898,22.80986
990.0,1231.898,21.822487
1000.0,1231.898,22.25893
1010.0,1231.898,22.83128
1020.0,1233.7474,22.56445
1030.0,1233.7474,22.16334
1040.0,1233.7474,23.325882
1050.0,1233.7474,23.533028
1060.0,1233.7474,23.330517
1070.0,1233.7474,22.0923
1080.0,1233.7474,23.2105
1090.0,1233.7474,21.654394
1100.0,1233.7474,22.620314
1110.0,1233.7474,21.863623
1120.0,1233.7474,21.706131
1130.0,1233.7474,22.41547
1140.0,1233.7474,22.19146
1150.0,1233.7474,23.264557
1160.0,1233.7474,23.548424
1170.0,1233.7474,22.8359
1180.0,1233.7474,22.925938
1190.0,1233.7474,22.800978
1200.0,1233.7474,23.282562
1210.0,1233.7474,24.093775
1220.0,1233.7474,21.550674
1230.0,1233.7474,23.560457
1240.0,1233.7474,23.29063
1250.0,1233.7474,23.144747
1260.0,1233.7474,22.286152
1270.0,1233.7474,21.794632
1280.0,1233.7474,23.280714
1290.0,1233.7474,22.20081
1300.0,1233.7474,22.35561
1310.0,1233.7474,22.681572
1320.0,1233.7474,22.548176
1330.0,1233.7474,22.4784
1340.0,1233.7474,22.269766
1350.0,1233.7474,22.435415
1360.0,1233.7474,23.49026
1370.0,1233.7474,22.0797
1380.0,1233.7474,23.6489
1390.0,1233.7474,22.785158
1400.0,1233.7474,23.105879
1410.0,1233.7474,21.593983
1420.0,1233.7474,22.117935
1430.0,1233.7474,22.313879
1440.0,1233.7474,22.35492
1450.0,1233.7474,22.902275
1460.0,1233.7474,23.164425
1470.0,1233.7474,22.109201
1480.0,1233.7474,22.133476
1490.0,1233.7474,21.754656
1500.0,1233.7474,21.928629
