iteration,time,max_fitness,test_accuracy,previous_max_fitness,previous_test_accuracy,equation
0,136.95115327835083,0.62218857,0.70175725,0.40003282,0.47248727,o0 = <lambda>(sqrt(-0.36*(0.59*log(1.17*sqrt(0.74*exp(0.59*(0.44*0.1*0.79*1.0))))+0.70*log(0.58*pow(0.11*pow(0.09*(0.40*(0.44*0.1*0.79*1.0)+-0.33*(0.44*0.1*0.79*1.0))))))))
