iteration,max_fitness,time
0.0,-134.56973,0.0
10.0,-67.50199,10.832058
20.0,-43.692474,5.1221004
30.0,-31.319683,5.0984025
40.0,-19.569517,5.165678
50.0,-19.569517,5.17303
60.0,-19.569517,5.226435
70.0,-19.569517,5.2373524
80.0,-19.569517,5.2738476
90.0,-19.569517,5.247768
100.0,-19.569517,5.251531
110.0,-19.569517,5.218157
120.0,-19.569517,5.2635365
130.0,-19.569517,5.2018375
140.0,-19.569517,5.2278414
150.0,-19.569517,5.1972904
160.0,-19.569517,5.2173214
170.0,-19.569517,5.1852674
180.0,-19.569517,5.232202
190.0,-19.569517,5.1812105
200.0,-11.554812,5.225647
210.0,-9.356262,5.167264
220.0,-8.629225,5.1510363
230.0,-8.629225,5.1468453
240.0,-8.629225,5.229926
250.0,-5.950487,5.120035
260.0,-5.4833164,5.170974
270.0,-5.4833164,5.135446
280.0,-4.714302,5.179182
290.0,-4.714302,5.1222906
300.0,-4.714302,5.130756
310.0,-4.714302,5.117362
320.0,-4.714302,5.228011
330.0,-3.9341202,5.113199
340.0,-3.9341202,5.1481915
350.0,-3.9341202,5.1834188
360.0,-3.9341202,5.165575
370.0,-3.9341202,5.1185884
380.0,-3.9341202,5.174791
390.0,-3.9341202,5.1412954
400.0,-3.9341202,5.208107
410.0,-3.9341202,5.1697865
420.0,-3.9341202,5.195895
430.0,-3.0996077,5.1479635
440.0,-3.0996077,5.1921735
450.0,-3.0996077,5.139247
460.0,-3.0996077,5.1746006
470.0,-3.0996077,5.124705
480.0,-3.0996077,5.154973
490.0,-3.0996077,5.1594553
500.0,-3.0996077,5.159875
510.0,-3.0996077,5.150792
520.0,-3.0996077,5.2104053
530.0,-3.0996077,5.1311903
540.0,-3.0996077,5.1771364
550.0,-3.0996077,5.141263
560.0,-3.0996077,5.1843486
570.0,-3.0996077,5.1361074
580.0,-3.0996077,5.1518593
590.0,-3.0996077,5.1064234
600.0,-3.0996077,5.2033505
610.0,-3.0996077,5.163999
620.0,-3.0996077,5.155304
630.0,-3.0996077,5.1345205
640.0,-3.0996077,5.1709175
650.0,-3.0996077,5.14398
660.0,-3.0996077,5.1709414
670.0,-3.0996077,5.130739
680.0,-3.0996077,5.1622257
690.0,-3.0996077,5.1375966
700.0,-3.0996077,5.1552725
710.0,-3.0996077,5.151411
720.0,-3.0996077,5.163601
730.0,-3.0634518,5.151578
740.0,-3.0634518,5.1628523
750.0,-3.0634518,5.1286383
760.0,-3.0634518,5.208868
770.0,-3.0634518,5.1807556
780.0,-3.0634518,5.1725397
790.0,-3.0634518,5.1461153
800.0,-3.0634518,5.186613
810.0,-3.0634518,5.1327896
820.0,-3.0634518,5.1412525
830.0,-3.0634518,5.141226
840.0,-3.0634518,5.1776915
850.0,-3.0634518,5.1472626
860.0,-3.0634518,5.1654687
870.0,-3.0634518,5.125038
880.0,-3.0634518,5.169383
890.0,-3.0634518,5.1312075
900.0,-3.0634518,5.159154
910.0,-3.0634518,5.127756
920.0,-3.0634518,5.1627088
930.0,-3.0634518,5.1533213
940.0,-3.0634518,5.1795015
950.0,-3.0634518,5.1554356
960.0,-3.0634518,5.180551
970.0,-3.0634518,5.1218915
980.0,-2.550129,5.1839457
990.0,-2.550129,5.139452
1000.0,-2.550129,5.167199
1010.0,-2.550129,5.140091
1020.0,-2.550129,5.160201
1030.0,-2.550129,5.149866
1040.0,-2.550129,5.1860237
1050.0,-2.550129,5.141859
1060.0,-2.550129,5.1568933
1070.0,-2.550129,5.120587
1080.0,-2.550129,5.1899285
1090.0,-2.550129,5.1301556
1100.0,-2.550129,5.148609
1110.0,-2.550129,5.134307
1120.0,-2.550129,5.214196
1130.0,-2.550129,5.129425
1140.0,-2.550129,5.212516
1150.0,-2.550129,5.122651
1160.0,-2.550129,5.1704464
1170.0,-2.550129,5.1467276
1180.0,-2.550129,5.136221
1190.0,-2.550129,5.1522403
1200.0,-2.550129,5.147286
1210.0,-2.550129,5.124809
1220.0,-2.550129,5.1507607
1230.0,-2.550129,5.1068296
1240.0,-2.550129,5.1302266
1250.0,-2.4494712,5.1202097
1260.0,-2.4494712,5.174177
1270.0,-2.4494712,5.1267624
1280.0,-2.4494712,5.163474
1290.0,-2.4494712,5.1004467
1300.0,-2.4494712,5.1197157
1310.0,-2.4494712,5.198307
1320.0,-2.4494712,5.175718
1330.0,-2.4494712,5.112666
1340.0,-2.4494712,5.1586304
1350.0,-2.4494712,5.11912
1360.0,-2.4494712,5.159422
1370.0,-2.4494712,5.1296387
1380.0,-2.4494712,5.167457
1390.0,-2.4494712,5.1156063
1400.0,-2.090219,5.160735
1410.0,-2.090219,5.1171083
1420.0,-2.090219,5.150648
1430.0,-2.090219,5.1106853
1440.0,-2.090219,5.1650496
1450.0,-2.090219,5.1302786
1460.0,-2.090219,5.1428695
1470.0,-2.090219,5.113142
1480.0,-2.090219,5.181799
1490.0,-2.090219,5.106235
1500.0,-2.090219,5.1400027
