iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,-1.1698186,0.0,1.1277398,2.1595128,3.018117
1,-1.1667933,1.087500810623169,1.1264389,2.1581545,3.0147426
2,-1.1667938,1.0362634658813477,1.1264389,2.1581545,3.0147426
3,-0.11418843,1.0069551467895508,1.6664355,1.4486718,1.3191304
4,-0.11418855,0.9726088047027588,1.6664355,1.4486718,1.3191304
5,-0.11418855,1.0199942588806152,1.6664355,1.4486718,1.3191303
6,-0.11418843,0.9893057346343994,1.6664355,1.4486718,1.3191303
7,-0.11418843,1.0194828510284424,1.6664355,1.4486718,1.3191303
8,-0.11418843,1.0260889530181885,1.6664355,1.4486718,1.3191303
9,-0.11418843,1.0059597492218018,1.6664355,1.4486718,1.3191303
10,-0.11418843,0.9984045028686523,1.6664355,1.4486718,1.3191304
11,-0.11418831,1.0291869640350342,1.6664355,1.4486718,1.3191303
12,-0.11418831,0.9458329677581787,1.6664355,1.4486718,1.3191303
13,-0.11418843,1.003197431564331,1.6664355,1.4486718,1.3191304
14,-0.11418855,1.0640449523925781,1.6664355,1.4486718,1.3191303
15,-0.11418855,1.0209271907806396,1.6664355,1.4486718,1.3191303
16,-0.11418855,1.0249478816986084,1.6664355,1.4486718,1.3191303
17,-0.11418843,0.9654853343963623,1.6664355,1.4486718,1.3191304
18,-0.11418843,0.9696526527404785,1.6664355,1.4486718,1.3191303
19,-0.11418855,1.0641326904296875,1.6664355,1.4486718,1.3191303
20,-0.11418843,1.0470378398895264,1.6664355,1.4486718,1.3191303
21,-0.11418867,1.0294666290283203,1.6664355,1.4486718,1.3191303
22,-0.11418855,1.011756181716919,1.6664355,1.4486718,1.3191303
23,-0.11418843,1.039067268371582,1.6664355,1.4486718,1.3191303
24,-0.11418843,0.9991693496704102,1.6664355,1.4486718,1.3191304
25,-0.11418831,0.9989223480224609,1.6664355,1.4486718,1.3191304
26,-0.11418867,1.1180071830749512,1.6664355,1.4486718,1.3191303
27,-0.11418843,1.1147491931915283,1.6664355,1.4486718,1.3191304
28,-0.11418855,1.0529210567474365,1.6664355,1.4486718,1.3191303
29,-0.11418867,1.0176327228546143,1.6664355,1.4486718,1.3191303
30,-0.11418843,0.9439516067504883,1.6664355,1.4486718,1.3191303
31,-0.11418843,0.9902081489562988,1.6664355,1.4486718,1.3191304
32,-0.11418843,0.9771580696105957,1.6664355,1.4486718,1.3191303
33,-0.11418843,1.0561347007751465,1.6664355,1.4486718,1.3191304
34,-0.114188194,1.0273754596710205,1.6664355,1.4486718,1.3191303
35,-0.11418843,0.9977807998657227,1.6664355,1.4486718,1.3191303
36,-0.11418855,1.0097756385803223,1.6664355,1.4486718,1.3191303
37,-0.11418831,0.9920775890350342,1.6664355,1.4486718,1.3191303
38,-0.114188194,1.0676186084747314,1.6664355,1.4486718,1.3191303
39,-0.11418843,1.049443006515503,1.6664355,1.4486718,1.3191303
40,-0.11418879,1.0427143573760986,1.6664355,1.4486718,1.3191303
41,-0.11418843,1.0443885326385498,1.6664355,1.4486718,1.3191303
42,-0.11418855,0.9994492530822754,1.6664355,1.4486718,1.3191303
43,-0.09214485,1.035224199295044,1.7323289,1.4185859,1.2613167
44,-0.09214485,1.0440595149993896,1.7323289,1.4185859,1.2613167
45,-0.0375638,1.045823335647583,2.288944,1.208367,1.062388
46,-0.03756404,1.0112531185150146,2.288944,1.208367,1.062388
47,-0.03756392,1.1085100173950195,2.288944,1.208367,1.062388
48,-0.03756404,0.9499988555908203,2.288944,1.208367,1.062388
49,-0.0375638,1.0020685195922852,2.288944,1.208367,1.062388
50,-0.0375638,0.9851357936859131,2.288944,1.208367,1.062388
51,-0.0375638,1.0271484851837158,2.288944,1.208367,1.062388
52,-0.03756392,1.0492584705352783,2.288944,1.208367,1.062388
53,-0.03756392,0.9696869850158691,2.288944,1.208367,1.062388
54,-0.03756404,0.9679298400878906,2.288944,1.208367,1.062388
55,-0.028872848,3.0932395458221436,2.155142,1.2496909,1.0563325
56,-0.028872848,1.0167458057403564,2.155142,1.2496909,1.0563325
57,-0.028873205,1.0487592220306396,2.155142,1.2496909,1.0563325
58,-0.009220004,1.04048490524292,1.8552521,1.3096348,1.1588266
59,-0.009220123,0.9612884521484375,1.8552521,1.3096348,1.1588266
60,-0.009220004,1.0403833389282227,1.8552521,1.3096348,1.1588266
61,-0.009220004,0.9758167266845703,1.8552521,1.3096348,1.1588266
62,-0.009220004,1.0141403675079346,1.8552521,1.3096348,1.1588266
63,0.0016345978,0.9582717418670654,1.985999,1.2606412,1.1055411
64,0.001634419,0.9960856437683105,1.985999,1.2606412,1.1055411
65,0.001634419,0.977837324142456,1.985999,1.2606412,1.1055411
66,0.0016345978,1.0671510696411133,1.985999,1.2606412,1.1055411
67,0.001634419,0.9395039081573486,1.985999,1.2606412,1.1055411
68,0.001634419,1.038764238357544,1.985999,1.2606412,1.1055411
69,0.0016342998,1.0673973560333252,1.985999,1.2606412,1.1055411
70,0.0016345978,1.0408430099487305,1.985999,1.2606412,1.1055411
71,0.0016345978,0.9604935646057129,1.985999,1.2606412,1.1055411
72,0.001634419,0.9864659309387207,1.985999,1.2606412,1.1055411
73,0.0016345382,0.980309009552002,1.985999,1.2606412,1.1055411
74,0.0016345978,1.0290093421936035,1.985999,1.2606412,1.1055411
75,0.001634419,1.0374457836151123,1.985999,1.2606412,1.1055411
76,0.0016345382,1.0507519245147705,1.985999,1.2606412,1.1055411
77,0.0016342998,1.0085179805755615,1.985999,1.2606412,1.1055411
78,0.001634717,0.9966099262237549,1.985999,1.2606412,1.1055411
79,0.0016345382,0.959190845489502,1.985999,1.2606412,1.1055411
80,0.0016345382,0.9812314510345459,1.985999,1.2606412,1.1055411
81,0.0016345382,1.0876429080963135,1.985999,1.2606412,1.1055411
82,0.0016345382,1.0692293643951416,1.985999,1.2606412,1.1055411
83,0.0016345382,1.0279500484466553,1.985999,1.2606412,1.1055411
84,0.001634419,1.0219500064849854,1.985999,1.2606412,1.1055411
85,0.0016345382,0.9657425880432129,1.985999,1.2606412,1.1055411
86,0.0016345382,0.9764342308044434,1.985999,1.2606412,1.1055411
87,0.0016345382,1.1496903896331787,1.985999,1.2606412,1.1055411
88,0.0016345978,1.059769868850708,1.985999,1.2606412,1.1055411
89,0.001634717,1.0166056156158447,1.985999,1.2606412,1.1055411
90,0.001634419,1.0568246841430664,1.985999,1.2606412,1.1055411
91,0.001634419,0.9781830310821533,1.985999,1.2606412,1.1055411
92,0.001634419,1.0692260265350342,1.985999,1.2606412,1.1055411
93,0.001634419,1.0331292152404785,1.985999,1.2606412,1.1055411
94,0.001634717,1.0524466037750244,1.985999,1.2606412,1.1055411
95,0.001634717,1.0575799942016602,1.985999,1.2606412,1.1055412
96,0.0016345978,1.0445919036865234,1.985999,1.2606412,1.1055412
97,0.001634419,0.9347434043884277,1.985999,1.2606412,1.1055412
98,0.0016345978,0.943108081817627,1.985999,1.2606412,1.1055412
99,0.001634717,1.088078498840332,1.985999,1.2606412,1.1055412
100,0.001634717,1.0263195037841797,1.985999,1.2606412,1.1055412
101,0.0016345978,1.127182960510254,1.985999,1.2606412,1.1055412
102,0.0016345978,1.0552799701690674,1.985999,1.2606412,1.1055412
103,0.0016345978,1.0533943176269531,1.985999,1.2606412,1.1055412
104,0.001634717,0.9678194522857666,1.985999,1.2606412,1.1055412
105,0.001634717,1.0228462219238281,1.985999,1.2606412,1.1055412
106,0.0016348362,1.0727651119232178,1.985999,1.2606412,1.1055412
107,0.0016349554,1.0491943359375,1.985999,1.2606412,1.1055412
108,0.0016345978,1.0026564598083496,1.985999,1.2606412,1.1055412
109,0.001634419,0.9594435691833496,1.985999,1.2606412,1.1055412
110,0.0016345382,0.9925553798675537,1.985999,1.2606412,1.1055411
111,0.001634717,1.0382773876190186,1.985999,1.2606412,1.1055411
112,0.001634419,1.010223150253296,1.985999,1.2606412,1.1055411
113,0.0016345978,1.2058112621307373,1.985999,1.2606412,1.1055411
114,0.001634717,1.076261043548584,1.985999,1.2606412,1.1055411
115,0.001634717,1.0210914611816406,1.985999,1.2606412,1.1055411
116,0.001634419,1.0152587890625,1.985999,1.2606412,1.1055411
117,0.0016345978,1.0427634716033936,1.985999,1.2606412,1.1055411
118,0.0016345978,1.1192173957824707,1.985999,1.2606412,1.1055411
119,0.0016345978,1.080906867980957,1.985999,1.2606412,1.1055411
120,0.0016345382,0.9937572479248047,1.985999,1.2606412,1.1055411
121,0.001634717,1.0368008613586426,1.985999,1.2606412,1.1055411
122,0.001634419,1.006077527999878,1.985999,1.2606412,1.1055411
123,0.001634419,1.0311956405639648,1.985999,1.2606412,1.1055411
124,0.0016345978,1.1692728996276855,1.985999,1.2606412,1.1055411
125,0.0016345978,1.0532231330871582,1.985999,1.2606412,1.1055411
126,0.0016345978,3.0817718505859375,1.985999,1.2606412,1.1055411
127,0.0016348362,0.9774210453033447,1.985999,1.2606412,1.1055411
128,0.0016345382,0.9914872646331787,1.985999,1.2606412,1.1055411
129,0.0016345382,1.0102283954620361,1.985999,1.2606412,1.1055411
130,0.0016345978,1.0672788619995117,1.985999,1.2606412,1.1055411
