iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2
0,0.124703884,0.0,13.636011,1.6112567,1.0210072
1,0.124703825,5.743701696395874,13.636011,1.6112567,1.0210072
2,0.124703884,5.372039079666138,13.636011,1.6112567,1.0210072
3,0.124703944,5.417490482330322,13.636011,1.6112567,1.0210072
4,0.16234249,5.488928318023682,12.998063,1.9661198,0.97088414
5,0.16360474,5.518834114074707,12.766852,1.9290024,0.979548
6,0.16417414,5.439478874206543,11.613438,1.7595748,1.023544
7,0.16509074,5.470514535903931,12.07001,1.8232654,1.005979
8,0.16509068,5.541498422622681,12.07001,1.8232654,1.005979
9,0.16509426,5.482949733734131,12.161757,1.8366237,1.0024724
10,0.16509426,5.638723850250244,12.161757,1.8366237,1.0024724
11,0.16509438,5.535855293273926,12.161757,1.8366237,1.0024724
12,0.16509438,5.503718137741089,12.161757,1.8366237,1.0024724
13,0.16509432,5.497559309005737,12.161757,1.8366237,1.0024724
14,0.16509426,5.448697805404663,12.161757,1.8366237,1.0024724
15,0.16509438,5.604748487472534,12.161757,1.8366237,1.0024724
16,0.16509426,5.720666885375977,12.161757,1.8366237,1.0024724
17,0.1650967,5.68871283531189,12.089701,1.8261173,1.0052257
18,0.16509658,5.45601224899292,12.089701,1.8261173,1.0052257
19,0.16509658,5.638840675354004,12.089701,1.8261173,1.0052257
20,0.16509676,5.479535102844238,12.089701,1.8261173,1.0052257
21,0.16509658,5.4874961376190186,12.089701,1.8261173,1.0052257
22,0.16509652,5.4293036460876465,12.089701,1.8261173,1.0052257
23,0.16509646,9.99842619895935,12.089701,1.8261173,1.0052257
24,0.16509658,5.545146942138672,12.089701,1.8261173,1.0052257
25,0.16509664,5.530909538269043,12.089701,1.8261173,1.0052257
26,0.16509646,5.501819610595703,12.089701,1.8261173,1.0052257
27,0.16509664,5.447183132171631,12.089701,1.8261173,1.0052257
28,0.16509992,5.53464674949646,12.122616,1.8309025,1.0039674
29,0.16510004,5.467817783355713,12.122616,1.8309025,1.0039674
30,0.16510016,5.44477105140686,12.122616,1.8309025,1.0039674
31,0.16510004,5.569337368011475,12.122616,1.8309025,1.0039674
32,0.16510004,5.568872690200806,12.122616,1.8309025,1.0039674
33,0.1651001,5.560292720794678,12.122616,1.8309025,1.0039674
34,0.16510004,5.526319742202759,12.122616,1.8309025,1.0039674
35,0.1651001,5.4557204246521,12.122616,1.8309025,1.0039674
36,0.16510016,5.5654332637786865,12.122616,1.8309025,1.0039674
37,0.16510022,5.531541347503662,12.122616,1.8309025,1.0039674
38,0.1651001,5.489739179611206,12.122616,1.8309025,1.0039674
39,0.16510004,5.647698640823364,12.122616,1.8309025,1.0039674
40,0.16510022,5.628520727157593,12.122616,1.8309025,1.0039674
41,0.1651001,5.476231336593628,12.122616,1.8309025,1.0039674
42,0.16510004,5.44607400894165,12.122616,1.8309025,1.0039674
43,0.16510004,5.724839925765991,12.122616,1.8309025,1.0039674
44,0.16510004,5.520270824432373,12.122616,1.8309025,1.0039674
45,0.16510016,5.642932653427124,12.122616,1.8309025,1.0039674
46,0.16510004,5.401763916015625,12.122616,1.8309025,1.0039674
47,0.1651001,5.527777910232544,12.122616,1.8309025,1.0039674
48,0.16510004,5.416705846786499,12.122616,1.8309025,1.0039674
49,0.16510016,5.511663436889648,12.122616,1.8309025,1.0039674
50,0.16509992,5.557960510253906,12.122616,1.8309025,1.0039674
51,0.1651001,5.598338603973389,12.122616,1.8309025,1.0039674
52,0.1651001,5.620052099227905,12.122616,1.8309025,1.0039674
53,0.16510016,5.407562494277954,12.122616,1.8309025,1.0039674
