iteration,max_fitness,time,test_accuracy
0,0.5076127,0.0,0.53892756
1,0.5076127,0.4523594379425049,[0.53892756]
2,0.5076127,0.4440343379974365,[0.53892756]
3,0.5076127,0.43979358673095703,[0.53892756]
4,0.5076127,0.4430568218231201,[0.53892756]
5,0.5076127,0.4393596649169922,[0.53892756]
6,0.5076127,0.4422581195831299,[0.53892756]
7,0.5076127,0.4403815269470215,[0.53892756]
8,0.5076127,0.44266772270202637,[0.53892756]
9,0.5076127,0.4413318634033203,[0.53892756]
10,0.5076127,0.4389307498931885,[0.53892756]
11,0.5076127,0.4417605400085449,[0.53892756]
12,0.5076127,0.4389944076538086,[0.53892756]
13,0.5076127,0.4427759647369385,[0.53892756]
14,0.5076127,0.4375476837158203,[0.53892756]
15,0.5076127,0.4468414783477783,[0.53892756]
16,0.5076127,0.43831801414489746,[0.53892756]
17,0.5076127,0.4371776580810547,[0.53892756]
18,0.5076127,0.438934326171875,[0.53892756]
19,0.5076127,0.43914175033569336,[0.53892756]
20,0.5076127,0.43788838386535645,[0.53892756]
21,0.5076127,0.4382483959197998,[0.53892756]
22,0.5076127,0.43553924560546875,[0.53892756]
23,0.5076127,0.43819570541381836,[0.53892756]
24,0.5076127,0.43883371353149414,[0.53892756]
25,0.5076127,0.4378979206085205,[0.53892756]
26,0.5076127,0.43458032608032227,[0.53892756]
27,0.5076127,0.43918538093566895,[0.53892756]
28,0.5076127,0.43811464309692383,[0.53892756]
29,0.5076127,0.43813180923461914,[0.53892756]
30,0.5076127,0.4462428092956543,[0.53892756]
31,0.5076127,0.43907928466796875,[0.53892756]
32,0.5076127,0.43948888778686523,[0.53892756]
33,0.5076127,0.4430723190307617,[0.53892756]
34,0.5076127,0.4357600212097168,[0.53892756]
35,0.5076127,0.4414033889770508,[0.53892756]
36,0.5076127,0.4385817050933838,[0.53892756]
37,0.5076127,0.43892598152160645,[0.53892756]
38,0.5076127,0.4363677501678467,[0.53892756]
39,0.5076127,0.44117021560668945,[0.53892756]
40,0.5076127,0.4369347095489502,[0.53892756]
41,0.5076127,0.43928956985473633,[0.53892756]
42,0.5076127,0.43929028511047363,[0.53892756]
43,0.5076127,0.4409756660461426,[0.53892756]
44,0.5076127,0.43616724014282227,[0.53892756]
45,0.5076127,0.43841075897216797,[0.53892756]
46,0.5076127,0.44113636016845703,[0.53892756]
47,0.5169331,0.44073009490966797,[0.5937066]
48,0.5169331,0.43651509284973145,[0.5937066]
49,0.53841305,0.43651318550109863,[0.6127676]
50,0.5482548,0.4391348361968994,[0.62635475]
51,0.5901513,0.43817973136901855,[0.6665151]
52,0.607167,0.43972158432006836,[0.6844162]
53,0.607167,0.43801093101501465,[0.6844162]
54,0.66314256,0.43755102157592773,[0.7384623]
55,0.66314256,0.4366171360015869,[0.7384623]
56,0.66314256,0.43798232078552246,[0.7384623]
57,0.66571224,0.43892765045166016,[0.7393555]
58,0.66929495,0.4389190673828125,[0.74407816]
59,0.67504287,0.4379613399505615,[0.7497721]
60,0.67504287,0.4385251998901367,[0.7497721]
61,0.67504287,0.4353320598602295,[0.7497721]
62,0.67504287,0.4364168643951416,[0.7497721]
63,0.71207476,0.43515563011169434,[0.7847604]
64,0.7408329,0.4384496212005615,[0.8117788]
65,0.7408329,0.43856000900268555,[0.8117788]
66,0.7493539,2.3822720050811768,[0.81790197]
67,0.7493539,0.437762975692749,[0.81790197]
68,0.7666403,0.43929147720336914,[0.83406055]
69,0.7666403,0.43947768211364746,[0.83406055]
70,0.7666403,0.4406242370605469,[0.83406055]
71,0.7666403,0.4337499141693115,[0.83406055]
72,0.7861243,0.43700146675109863,[0.8432907]
73,0.7929741,0.43868350982666016,[0.8499217]
74,0.7929741,0.43903112411499023,[0.8499217]
75,0.7929741,0.4378798007965088,[0.8499217]
76,0.7939973,0.4381396770477295,[0.8533856]
77,0.7939973,0.43914151191711426,[0.8533856]
78,0.7939973,0.44031858444213867,[0.8533856]
79,0.7939973,0.43905043601989746,[0.8533856]
80,0.7940163,0.4395256042480469,[0.85815763]
81,0.7940163,0.44019031524658203,[0.85815763]
82,0.7940163,0.4350614547729492,[0.85815763]
83,0.7940163,0.44048357009887695,[0.85815763]
84,0.7940163,0.43788576126098633,[0.85815763]
85,0.7940163,0.4356882572174072,[0.85815763]
86,0.7940163,0.43572568893432617,[0.85815763]
87,0.7940163,0.43779444694519043,[0.85815763]
88,0.7940163,0.43987441062927246,[0.85815763]
89,0.7940163,0.4493978023529053,[0.85815763]
90,0.7940163,0.43975186347961426,[0.85815763]
91,0.7940163,0.4392979145050049,[0.85815763]
92,0.7940163,0.44266319274902344,[0.85815763]
93,0.7940163,0.4384322166442871,[0.85815763]
94,0.7940163,0.4408605098724365,[0.85815763]
95,0.7964827,0.43859124183654785,[0.85671353]
96,0.7964827,0.4415283203125,[0.85671353]
97,0.7964827,0.44286656379699707,[0.85671353]
98,0.7964827,0.44088149070739746,[0.85671353]
99,0.79714155,0.4418203830718994,[0.857527]
100,0.79714155,0.4393620491027832,[0.857527]
101,0.79714155,0.44031858444213867,[0.857527]
102,0.79714155,0.43825531005859375,[0.857527]
103,0.79714155,0.4393596649169922,[0.857527]
104,0.79714155,0.43905138969421387,[0.857527]
105,0.79714155,0.4434998035430908,[0.857527]
106,0.79714155,0.4383976459503174,[0.857527]
107,0.79714155,0.4391191005706787,[0.857527]
108,0.79714155,0.436082124710083,[0.857527]
109,0.79714155,0.43793368339538574,[0.857527]
110,0.79714155,0.44086718559265137,[0.857527]
111,0.79714155,0.43857359886169434,[0.857527]
112,0.79714155,0.44089531898498535,[0.857527]
113,0.79714155,0.437089204788208,[0.857527]
114,0.79714155,0.435016393661499,[0.857527]
115,0.79714155,0.4381828308105469,[0.857527]
116,0.79714155,0.4392557144165039,[0.857527]
117,0.79714155,0.43866586685180664,[0.857527]
118,0.79714155,0.43494248390197754,[0.857527]
119,0.79714155,0.43911218643188477,[0.857527]
120,0.79714155,0.43738222122192383,[0.857527]
121,0.79714155,0.4376816749572754,[0.857527]
122,0.79714155,0.4373893737792969,[0.857527]
123,0.7975314,0.4386732578277588,[0.85841626]
124,0.7975314,0.43772125244140625,[0.85841626]
125,0.7975314,0.43938708305358887,[0.85841626]
126,0.7975314,0.43868541717529297,[0.85841626]
127,0.7975314,0.43907642364501953,[0.85841626]
128,0.7975314,0.4366471767425537,[0.85841626]
129,0.7975314,0.4373359680175781,[0.85841626]
130,0.7975314,0.4371469020843506,[0.85841626]
131,0.7975314,0.43925929069519043,[0.85841626]
132,0.7975314,0.4390711784362793,[0.85841626]
133,0.7975314,0.43616223335266113,[0.85841626]
134,0.7975314,0.4456217288970947,[0.85841626]
135,0.7975314,0.4372851848602295,[0.85841626]
136,0.7975314,0.4392213821411133,[0.85841626]
137,0.7975314,0.43507838249206543,[0.85841626]
138,0.7975314,0.4382016658782959,[0.85841626]
139,0.7976444,0.4380354881286621,[0.8596721]
140,0.7976444,0.4392671585083008,[0.8596721]
141,0.7976444,0.4400138854980469,[0.8596721]
142,0.7976444,0.4387836456298828,[0.8596721]
143,0.7976556,0.440624475479126,[0.85944194]
144,0.7976556,0.44075846672058105,[0.85944194]
145,0.7976556,0.4390885829925537,[0.85944194]
146,0.7976556,0.43906450271606445,[0.85944194]
147,0.7976556,0.44020557403564453,[0.85944194]
148,0.7976556,0.44045591354370117,[0.85944194]
149,0.7976556,0.44029879570007324,[0.85944194]
150,0.7976556,0.4380218982696533,[0.85944194]
151,0.7976556,0.43695950508117676,[0.85944194]
152,0.7976556,0.4370248317718506,[0.85944194]
153,0.7976556,0.44081783294677734,[0.85944194]
154,0.7976556,0.4381442070007324,[0.85944194]
155,0.7976556,0.43808913230895996,[0.85944194]
156,0.7976556,0.43976569175720215,[0.85944194]
