iteration,max_fitness,time,rrmse_0,rrmse_1,rrmse_2,rrmse_3,rrmse_4,rrmse_5,rrmse_6,rrmse_7,rrmse_8,rrmse_9,rrmse_10,rrmse_11,rrmse_12,rrmse_13
0,0.0051718354,0.0,1.0057814,0.992612,1.0243833,1.0420635,0.99136204,1.0622799,1.0622425,0.98294604,1.1076291,0.9989,1.0206177,1.1082047,1.0072665,0.96672523
1,0.0051718354,6.384934663772583,1.0057814,0.992612,1.0243833,1.0420635,0.99136204,1.0622799,1.0622425,0.98294604,1.1076291,0.9989,1.0206177,1.1082047,1.0072665,0.96672523
2,0.0060940385,5.834527254104614,0.9928874,1.0018591,1.047246,1.0834829,1.0010531,1.0478438,1.1019597,0.9775046,1.0894443,1.002045,1.0157634,1.166589,0.99762154,0.9671662
3,0.0060940385,5.812209367752075,0.9928874,1.0018591,1.047246,1.0834829,1.0010531,1.0478438,1.1019597,0.9775046,1.0894443,1.002045,1.0157634,1.166589,0.99762154,0.9671662
4,0.0060942173,6.036125898361206,0.9928874,1.0018591,1.047246,1.0834829,1.0010531,1.0478438,1.1019597,0.9775046,1.0894443,1.002045,1.0157634,1.166589,0.99762154,0.9671662
5,0.0060941577,5.847773551940918,0.9928874,1.0018591,1.047246,1.0834829,1.0010531,1.0478438,1.1019597,0.9775046,1.0894443,1.002045,1.0157634,1.166589,0.99762154,0.9671662
6,0.0060940385,6.03161358833313,0.9928874,1.0018591,1.047246,1.0834829,1.0010531,1.0478438,1.1019597,0.9775046,1.0894443,1.002045,1.0157634,1.166589,0.99762154,0.9671662
7,0.0076265335,5.796436309814453,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
8,0.0076266527,5.819692850112915,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
9,0.0076266527,5.706124544143677,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
10,0.0076266527,5.875594615936279,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
11,0.0076266527,5.544529914855957,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
12,0.0076265335,5.70785117149353,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
13,0.0076265335,5.825895547866821,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
14,0.0076265335,5.8648035526275635,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
15,0.0076267123,5.924901485443115,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
16,0.0076265335,5.8475446701049805,0.9946317,0.998563,1.0609623,1.1079764,1.0029194,1.0477985,1.12258,0.99241424,1.0772978,0.9958912,1.0045313,1.1475583,0.9920482,0.98239577
17,0.008012831,5.686750411987305,0.9972135,0.998135,1.0501012,1.0931891,0.998673,1.0547478,1.1054262,0.9894027,1.0839078,0.9960163,1.0075213,1.129627,0.99345356,0.98247653
18,0.00801295,11.757148027420044,0.9972135,0.998135,1.0501012,1.0931891,0.998673,1.0547478,1.1054262,0.9894027,1.0839078,0.9960163,1.0075213,1.129627,0.99345356,0.98247653
19,0.008126855,5.781468391418457,0.99670637,0.99817085,1.0511369,1.09454,0.9990021,1.0536826,1.1071491,0.98936296,1.0831738,0.99602896,1.0072329,1.1323301,0.9932605,0.9820242
20,0.008304179,6.033386945724487,0.9964334,0.9981906,1.050573,1.0936189,0.9987278,1.0533977,1.1063793,0.98864156,1.0834199,0.9961426,1.0074743,1.1332203,0.9933023,0.98125505
21,0.008332133,5.784090518951416,0.9969274,0.99816155,1.048057,1.0900792,0.9978083,1.0548211,1.102417,0.9877338,1.0850028,0.99628145,1.0082974,1.1298672,0.9936927,0.98098123
22,0.008332014,5.802263021469116,0.9969274,0.99816155,1.048057,1.0900792,0.9978083,1.0548211,1.102417,0.9877338,1.0850028,0.99628145,1.0082974,1.1298672,0.9936927,0.98098123
23,0.008475482,5.8411641120910645,0.9958638,0.9982522,1.0510995,1.094176,0.9988677,1.0523592,1.1073475,0.988174,1.082991,0.99624705,1.0074161,1.1360509,0.9931947,0.9804125
24,0.008496463,5.810536861419678,0.99614036,0.9982306,1.0497198,1.0922432,0.9983573,1.0531511,1.1051751,0.987689,1.0838541,0.9963147,1.0078572,1.1341624,0.99340296,0.9802807
25,0.009221196,5.788019895553589,0.9957887,0.9976717,1.0514567,1.090268,1.0005511,1.0476612,1.1079625,0.98690796,1.0831555,0.9978819,1.0063995,1.1438566,0.99461573,0.9770164
26,0.009221256,5.827617406845093,0.9957887,0.9976717,1.0514567,1.090268,1.0005511,1.0476612,1.1079625,0.98690796,1.0831555,0.9978819,1.0063995,1.1438566,0.99461573,0.9770164
27,0.009255111,5.993960380554199,0.9962077,0.9976187,1.049705,1.0877758,0.99992394,1.0487146,1.1051865,0.9863776,1.0842578,0.9979603,1.006913,1.1412227,0.99489444,0.9769443
28,0.010827661,5.964117765426636,0.9998974,0.9982028,1.0517378,1.0637028,1.0001187,1.0474588,1.0942118,0.9787963,1.087207,0.9989183,1.0064187,1.1424268,0.99965316,0.96929
29,0.011020303,5.794837713241577,0.9981329,0.99851245,1.0593055,1.0715322,1.0029294,1.0418926,1.1050925,0.97962767,1.0828208,0.9989723,1.0041989,1.1560789,0.99911124,0.9678229
30,0.011368215,5.896986961364746,0.9974027,1.0010315,1.0691322,1.0821974,1.0024728,1.0463415,1.1139907,0.979609,1.0767288,0.9951489,1.0009165,1.1561285,0.99758,0.97248566
31,0.011428118,5.843309640884399,0.9975066,1.0010823,1.0688839,1.0812805,1.0023556,1.046515,1.1132923,0.9792587,1.0769829,0.9951886,1.0010273,1.1559137,0.9977386,0.9722568
32,0.01148802,5.833892107009888,0.999972,1.00076,1.0589457,1.067828,0.9986718,1.0531073,1.0976281,0.97676736,1.083235,0.9954439,1.0040182,1.1395699,0.99908936,0.9725954
33,0.011589766,5.8035361766815186,0.99776345,1.0012739,1.0683997,1.0787463,1.0021216,1.0468616,1.111544,0.97819734,1.0776278,0.995335,1.0013254,1.1558392,0.9982273,0.97148657
34,0.011589885,5.826385974884033,0.99776345,1.0012739,1.0683997,1.0787463,1.0021216,1.0468616,1.111544,0.97819734,1.0776278,0.995335,1.0013254,1.1558392,0.9982273,0.97148657
35,0.011666417,5.933820009231567,0.99855405,1.0011016,1.0648836,1.0742689,1.0007714,1.0491054,1.1061704,0.9773995,1.0797321,0.995374,1.0023113,1.1500475,0.99859726,0.9716546
36,0.011742055,5.767258167266846,0.9996933,1.0013312,1.0607356,1.0661459,0.9992874,1.0517662,1.0983913,0.9749858,1.0828931,0.99580497,1.0039546,1.1449779,0.99980575,0.9705349
37,0.011741996,5.896457195281982,0.9996933,1.0013312,1.0607356,1.0661459,0.9992874,1.0517662,1.0983913,0.9749858,1.0828931,0.99580497,1.0039546,1.1449779,0.99980575,0.9705349
38,0.012337863,6.095333576202393,0.9981402,1.0013131,1.0644659,1.0742747,0.9988217,1.0527102,1.1018826,0.97655976,1.0794553,0.9938053,1.0014894,1.1469438,0.99772525,0.97376376
39,0.012337863,5.84369421005249,0.9981402,1.0013131,1.0644659,1.0742747,0.9988217,1.0527102,1.1018826,0.97655976,1.0794553,0.9938053,1.0014894,1.1469438,0.99772525,0.97376376
40,0.012420833,6.015316486358643,0.99741584,1.0015148,1.0674992,1.0780667,0.9995768,1.0515757,1.105648,0.9771125,1.0775563,0.99341464,1.0004259,1.1511986,0.99722314,0.97409624
41,0.012420714,6.365023374557495,0.99741584,1.0015148,1.0674992,1.0780667,0.9995768,1.0515757,1.105648,0.9771125,1.0775563,0.99341464,1.0004259,1.1511986,0.99722314,0.97409624
42,0.012420714,6.200316905975342,0.99741584,1.0015148,1.0674992,1.0780667,0.9995768,1.0515757,1.105648,0.9771125,1.0775563,0.99341464,1.0004259,1.1511986,0.99722314,0.97409624
43,0.012420714,5.96637225151062,0.99741584,1.0015148,1.0674992,1.0780667,0.9995768,1.0515757,1.105648,0.9771125,1.0775563,0.99341464,1.0004259,1.1511986,0.99722314,0.97409624
44,0.012474179,5.6790406703948975,0.99674684,1.0021299,1.0709289,1.0871606,0.99724436,1.0586098,1.1048751,0.98043334,1.0738435,0.9892047,0.9970643,1.1441035,0.99412864,0.98263466
45,0.012474179,5.802662134170532,0.99674684,1.0021299,1.0709289,1.0871606,0.99724436,1.0586098,1.1048751,0.98043334,1.0738435,0.9892047,0.9970643,1.1441035,0.99412864,0.98263466
46,0.012659192,5.817665100097656,0.9973943,1.0019181,1.067207,1.0807165,0.997229,1.057938,1.1011055,0.9783191,1.0764958,0.9905813,0.99870807,1.1425993,0.9955436,0.979889
47,0.012659252,5.677940368652344,0.9973943,1.0019181,1.067207,1.0807165,0.997229,1.057938,1.1011055,0.9783191,1.0764958,0.9905813,0.99870807,1.1425993,0.9955436,0.979889
