n_fn_0,n_fn_1,n_fn_2,n_fn_3,n_fn_4,n_fn_5,n_fn_6,n_fn_7,n_fn_8,n_fn_9,n_fn_10,n_fn_11,used_inputs_fraction,active_fraction,n_one_arity,n_two_arity,run_name,seed,w,opt,problem
10,6,5,2,3,2,6,10,4,3,5,4,1.0,0.6,37,23,ga_flow_stress_phip0.1_adam_win_bfn_12,12,_win_bfn,adam,flow_stress_phip0.1
6,6,5,9,6,5,5,0,4,5,6,3,1.0,0.6,34,26,ga_flow_stress_phip0.1_adam_wfn_bin_12,12,_wfn_bin,adam,flow_stress_phip0.1
10,6,5,2,3,2,6,10,4,3,5,4,1.0,0.6,37,23,ga_flow_stress_phip0.1_adam_win_bin_12,12,_win_bin,adam,flow_stress_phip0.1
7,8,5,4,3,3,7,7,2,1,3,4,1.0,0.54,30,24,ga_flow_stress_phip0.1_gaussian_wfn_12,12,_wfn,gaussian,flow_stress_phip0.1
3,5,5,6,6,2,4,4,7,6,2,5,1.0,0.55,36,19,ga_flow_stress_phip0.1_gaussian_win_12,12,_win,gaussian,flow_stress_phip0.1
7,8,5,4,3,3,7,7,2,1,3,4,1.0,0.54,30,24,ga_flow_stress_phip0.1_gaussian_wfn_bfn_12,12,_wfn_bfn,gaussian,flow_stress_phip0.1
3,5,5,6,6,2,4,4,7,6,2,5,1.0,0.55,36,19,ga_flow_stress_phip0.1_gaussian_win_bfn_12,12,_win_bfn,gaussian,flow_stress_phip0.1
7,8,5,4,3,3,7,7,2,1,3,4,1.0,0.54,30,24,ga_flow_stress_phip0.1_gaussian_wfn_bin_12,12,_wfn_bin,gaussian,flow_stress_phip0.1
3,5,5,6,6,2,4,4,7,6,2,5,1.0,0.55,36,19,ga_flow_stress_phip0.1_gaussian_win_bin_12,12,_win_bin,gaussian,flow_stress_phip0.1
7,4,7,3,0,3,1,5,7,5,5,5,1.0,0.52,31,21,ga_flow_stress_phip0.1_gaussian_12,12,,gaussian,flow_stress_phip0.1
2,9,4,3,2,9,3,5,6,3,6,3,1.0,0.55,37,18,ga_flow_stress_phip0.1_adam_wfn_13,13,_wfn,adam,flow_stress_phip0.1
7,1,9,6,3,2,0,2,6,6,5,4,1.0,0.51,28,23,ga_flow_stress_phip0.1_adam_win_13,13,_win,adam,flow_stress_phip0.1
2,9,4,3,2,9,3,5,6,3,6,3,1.0,0.55,37,18,ga_flow_stress_phip0.1_adam_wfn_bfn_13,13,_wfn_bfn,adam,flow_stress_phip0.1
7,1,9,6,3,2,0,2,6,6,5,4,1.0,0.51,28,23,ga_flow_stress_phip0.1_adam_win_bfn_13,13,_win_bfn,adam,flow_stress_phip0.1
2,9,4,3,2,9,3,5,6,3,6,3,1.0,0.55,37,18,ga_flow_stress_phip0.1_adam_wfn_bin_13,13,_wfn_bin,adam,flow_stress_phip0.1
7,1,9,6,3,2,0,2,6,6,5,4,1.0,0.51,28,23,ga_flow_stress_phip0.1_adam_win_bin_13,13,_win_bin,adam,flow_stress_phip0.1
4,1,3,6,4,6,4,9,3,5,5,6,1.0,0.56,42,14,ga_flow_stress_phip0.1_gaussian_wfn_13,13,_wfn,gaussian,flow_stress_phip0.1
3,6,10,2,6,4,3,4,7,7,4,3,1.0,0.59,38,21,ga_flow_stress_phip0.1_gaussian_win_13,13,_win,gaussian,flow_stress_phip0.1
4,1,3,6,4,6,4,9,3,5,5,6,1.0,0.56,42,14,ga_flow_stress_phip0.1_gaussian_wfn_bfn_13,13,_wfn_bfn,gaussian,flow_stress_phip0.1
3,6,10,2,6,4,3,4,7,7,4,3,1.0,0.59,38,21,ga_flow_stress_phip0.1_gaussian_win_bfn_13,13,_win_bfn,gaussian,flow_stress_phip0.1
4,1,3,6,4,6,4,9,3,5,5,6,1.0,0.56,42,14,ga_flow_stress_phip0.1_gaussian_wfn_bin_13,13,_wfn_bin,gaussian,flow_stress_phip0.1
3,6,10,2,6,4,3,4,7,7,4,3,1.0,0.59,38,21,ga_flow_stress_phip0.1_gaussian_win_bin_13,13,_win_bin,gaussian,flow_stress_phip0.1
7,7,6,4,2,6,3,4,4,3,3,5,1.0,0.54,30,24,ga_flow_stress_phip0.1_gaussian_13,13,,gaussian,flow_stress_phip0.1
9,4,3,8,3,6,6,0,4,3,4,6,1.0,0.56,32,24,ga_flow_stress_phip0.1_adam_wfn_14,14,_wfn,adam,flow_stress_phip0.1
7,3,5,4,9,1,4,2,3,4,4,8,1.0,0.54,35,19,ga_flow_stress_phip0.1_adam_win_14,14,_win,adam,flow_stress_phip0.1
9,4,3,8,3,6,6,0,4,3,4,6,1.0,0.56,32,24,ga_flow_stress_phip0.1_adam_wfn_bfn_14,14,_wfn_bfn,adam,flow_stress_phip0.1
7,3,5,4,9,1,4,2,3,4,4,8,1.0,0.54,35,19,ga_flow_stress_phip0.1_adam_win_bfn_14,14,_win_bfn,adam,flow_stress_phip0.1
9,4,3,8,3,6,6,0,4,3,4,6,1.0,0.56,32,24,ga_flow_stress_phip0.1_adam_wfn_bin_14,14,_wfn_bin,adam,flow_stress_phip0.1
7,3,5,4,9,1,4,2,3,4,4,8,1.0,0.54,35,19,ga_flow_stress_phip0.1_adam_win_bin_14,14,_win_bin,adam,flow_stress_phip0.1
6,8,8,4,3,4,2,4,6,3,8,3,1.0,0.59,33,26,ga_flow_stress_phip0.1_gaussian_wfn_14,14,_wfn,gaussian,flow_stress_phip0.1
3,4,6,5,8,3,3,8,4,2,4,2,1.0,0.52,34,18,ga_flow_stress_phip0.1_gaussian_win_14,14,_win,gaussian,flow_stress_phip0.1
6,8,8,4,3,4,2,4,6,3,8,3,1.0,0.59,33,26,ga_flow_stress_phip0.1_gaussian_wfn_bfn_14,14,_wfn_bfn,gaussian,flow_stress_phip0.1
3,4,6,5,8,3,3,8,4,2,4,2,1.0,0.52,34,18,ga_flow_stress_phip0.1_gaussian_win_bfn_14,14,_win_bfn,gaussian,flow_stress_phip0.1
6,8,8,4,3,4,2,4,6,3,8,3,1.0,0.59,33,26,ga_flow_stress_phip0.1_gaussian_wfn_bin_14,14,_wfn_bin,gaussian,flow_stress_phip0.1
3,4,6,5,8,3,3,8,4,2,4,2,1.0,0.52,34,18,ga_flow_stress_phip0.1_gaussian_win_bin_14,14,_win_bin,gaussian,flow_stress_phip0.1
5,3,7,5,4,6,2,5,7,6,4,4,1.0,0.58,38,20,ga_flow_stress_phip0.1_gaussian_14,14,,gaussian,flow_stress_phip0.1
3,5,3,5,6,5,2,3,3,7,4,9,1.0,0.55,39,16,ga_flow_stress_phip0.1_adam_wfn_15,15,_wfn,adam,flow_stress_phip0.1
4,3,10,5,3,4,4,3,4,4,8,4,1.0,0.56,34,22,ga_flow_stress_phip0.1_adam_win_15,15,_win,adam,flow_stress_phip0.1
3,5,3,5,6,5,2,3,3,7,4,9,1.0,0.55,39,16,ga_flow_stress_phip0.1_adam_wfn_bfn_15,15,_wfn_bfn,adam,flow_stress_phip0.1
4,3,10,5,3,4,4,3,4,4,8,4,1.0,0.56,34,22,ga_flow_stress_phip0.1_adam_win_bfn_15,15,_win_bfn,adam,flow_stress_phip0.1
3,5,3,5,6,5,2,3,3,7,4,9,1.0,0.55,39,16,ga_flow_stress_phip0.1_adam_wfn_bin_15,15,_wfn_bin,adam,flow_stress_phip0.1
4,3,10,5,3,4,4,3,4,4,8,4,1.0,0.56,34,22,ga_flow_stress_phip0.1_adam_win_bin_15,15,_win_bin,adam,flow_stress_phip0.1
4,7,2,8,6,5,2,2,4,6,2,4,1.0,0.52,31,21,ga_flow_stress_phip0.1_gaussian_wfn_15,15,_wfn,gaussian,flow_stress_phip0.1
5,6,7,2,6,5,4,7,1,5,3,2,1.0,0.53,33,20,ga_flow_stress_phip0.1_gaussian_win_15,15,_win,gaussian,flow_stress_phip0.1
4,7,2,8,6,5,2,2,4,6,2,4,1.0,0.52,31,21,ga_flow_stress_phip0.1_gaussian_wfn_bfn_15,15,_wfn_bfn,gaussian,flow_stress_phip0.1
5,6,7,2,6,5,4,7,1,5,3,2,1.0,0.53,33,20,ga_flow_stress_phip0.1_gaussian_win_bfn_15,15,_win_bfn,gaussian,flow_stress_phip0.1
4,7,2,8,6,5,2,2,4,6,2,4,1.0,0.52,31,21,ga_flow_stress_phip0.1_gaussian_wfn_bin_15,15,_wfn_bin,gaussian,flow_stress_phip0.1
5,6,7,2,6,5,4,7,1,5,3,2,1.0,0.53,33,20,ga_flow_stress_phip0.1_gaussian_win_bin_15,15,_win_bin,gaussian,flow_stress_phip0.1
6,7,8,2,3,3,2,2,3,2,9,7,1.0,0.54,31,23,ga_flow_stress_phip0.1_gaussian_15,15,,gaussian,flow_stress_phip0.1
5,6,4,6,3,2,7,5,5,7,3,5,1.0,0.58,37,21,ga_flow_stress_phip0.1_adam_wfn_16,16,_wfn,adam,flow_stress_phip0.1
3,6,8,4,7,5,3,3,4,5,4,7,1.0,0.59,38,21,ga_flow_stress_phip0.1_adam_win_16,16,_win,adam,flow_stress_phip0.1
5,6,4,6,3,2,7,5,5,7,3,5,1.0,0.58,37,21,ga_flow_stress_phip0.1_adam_wfn_bfn_16,16,_wfn_bfn,adam,flow_stress_phip0.1
3,6,8,4,7,5,3,3,4,5,4,7,1.0,0.59,38,21,ga_flow_stress_phip0.1_adam_win_bfn_16,16,_win_bfn,adam,flow_stress_phip0.1
5,6,4,6,3,2,7,5,5,7,3,5,1.0,0.58,37,21,ga_flow_stress_phip0.1_adam_wfn_bin_16,16,_wfn_bin,adam,flow_stress_phip0.1
3,6,8,4,7,5,3,3,4,5,4,7,1.0,0.59,38,21,ga_flow_stress_phip0.1_adam_win_bin_16,16,_win_bin,adam,flow_stress_phip0.1
3,3,8,3,4,10,3,6,5,4,5,3,1.0,0.57,40,17,ga_flow_stress_phip0.1_gaussian_wfn_16,16,_wfn,gaussian,flow_stress_phip0.1
8,7,4,1,5,5,7,5,2,7,2,3,1.0,0.56,36,20,ga_flow_stress_phip0.1_gaussian_win_16,16,_win,gaussian,flow_stress_phip0.1
3,3,8,3,4,10,3,6,5,4,5,3,1.0,0.57,40,17,ga_flow_stress_phip0.1_gaussian_wfn_bfn_16,16,_wfn_bfn,gaussian,flow_stress_phip0.1
8,7,4,1,5,5,7,5,2,7,2,3,1.0,0.56,36,20,ga_flow_stress_phip0.1_gaussian_win_bfn_16,16,_win_bfn,gaussian,flow_stress_phip0.1
3,3,8,3,4,10,3,6,5,4,5,3,1.0,0.57,40,17,ga_flow_stress_phip0.1_gaussian_wfn_bin_16,16,_wfn_bin,gaussian,flow_stress_phip0.1
8,7,4,1,5,5,7,5,2,7,2,3,1.0,0.56,36,20,ga_flow_stress_phip0.1_gaussian_win_bin_16,16,_win_bin,gaussian,flow_stress_phip0.1
8,6,5,2,1,4,1,3,8,9,4,3,1.0,0.54,33,21,ga_flow_stress_phip0.1_gaussian_16,16,,gaussian,flow_stress_phip0.1
5,5,5,6,4,4,5,5,5,5,3,2,1.0,0.54,33,21,ga_flow_stress_phip0.1_adam_wfn_17,17,_wfn,adam,flow_stress_phip0.1
8,7,5,4,3,7,4,2,3,5,5,1,1.0,0.54,30,24,ga_flow_stress_phip0.1_adam_win_17,17,_win,adam,flow_stress_phip0.1
5,5,5,6,4,4,5,5,5,5,3,2,1.0,0.54,33,21,ga_flow_stress_phip0.1_adam_wfn_bfn_17,17,_wfn_bfn,adam,flow_stress_phip0.1
8,7,5,4,3,7,4,2,3,5,5,1,1.0,0.54,30,24,ga_flow_stress_phip0.1_adam_win_bfn_17,17,_win_bfn,adam,flow_stress_phip0.1
5,5,5,6,4,4,5,5,5,5,3,2,1.0,0.54,33,21,ga_flow_stress_phip0.1_adam_wfn_bin_17,17,_wfn_bin,adam,flow_stress_phip0.1
8,7,5,4,3,7,4,2,3,5,5,1,1.0,0.54,30,24,ga_flow_stress_phip0.1_adam_win_bin_17,17,_win_bin,adam,flow_stress_phip0.1
5,4,2,3,5,3,6,7,4,4,6,6,1.0,0.55,41,14,ga_flow_stress_phip0.1_gaussian_wfn_17,17,_wfn,gaussian,flow_stress_phip0.1
4,2,3,4,2,9,4,3,4,7,4,6,1.0,0.52,39,13,ga_flow_stress_phip0.1_gaussian_win_17,17,_win,gaussian,flow_stress_phip0.1
5,4,2,3,5,3,6,7,4,4,6,6,1.0,0.55,41,14,ga_flow_stress_phip0.1_gaussian_wfn_bfn_17,17,_wfn_bfn,gaussian,flow_stress_phip0.1
4,2,3,4,2,9,4,3,4,7,4,6,1.0,0.52,39,13,ga_flow_stress_phip0.1_gaussian_win_bfn_17,17,_win_bfn,gaussian,flow_stress_phip0.1
5,4,2,3,5,3,6,7,4,4,6,6,1.0,0.55,41,14,ga_flow_stress_phip0.1_gaussian_wfn_bin_17,17,_wfn_bin,gaussian,flow_stress_phip0.1
4,2,3,4,2,9,4,3,4,7,4,6,1.0,0.52,39,13,ga_flow_stress_phip0.1_gaussian_win_bin_17,17,_win_bin,gaussian,flow_stress_phip0.1
8,1,4,2,2,6,6,9,4,4,6,3,1.0,0.55,40,15,ga_flow_stress_phip0.1_gaussian_17,17,,gaussian,flow_stress_phip0.1
9,8,7,3,4,6,2,7,3,4,3,2,1.0,0.58,31,27,ga_flow_stress_phip0.1_adam_wfn_18,18,_wfn,adam,flow_stress_phip0.1
5,3,5,4,4,6,3,3,5,3,6,3,1.0,0.5,33,17,ga_flow_stress_phip0.1_adam_win_18,18,_win,adam,flow_stress_phip0.1
9,8,7,3,4,6,2,7,3,4,3,2,1.0,0.58,31,27,ga_flow_stress_phip0.1_adam_wfn_bfn_18,18,_wfn_bfn,adam,flow_stress_phip0.1
5,3,5,4,4,6,3,3,5,3,6,3,1.0,0.5,33,17,ga_flow_stress_phip0.1_adam_win_bfn_18,18,_win_bfn,adam,flow_stress_phip0.1
9,8,7,3,4,6,2,7,3,4,3,2,1.0,0.58,31,27,ga_flow_stress_phip0.1_adam_wfn_bin_18,18,_wfn_bin,adam,flow_stress_phip0.1
5,3,5,4,4,6,3,3,5,3,6,3,1.0,0.5,33,17,ga_flow_stress_phip0.1_adam_win_bin_18,18,_win_bin,adam,flow_stress_phip0.1
5,3,3,5,5,3,7,5,8,6,3,2,1.0,0.55,39,16,ga_flow_stress_phip0.1_gaussian_wfn_18,18,_wfn,gaussian,flow_stress_phip0.1
7,3,6,2,7,4,6,7,6,5,0,0,1.0,0.53,35,18,ga_flow_stress_phip0.1_gaussian_win_18,18,_win,gaussian,flow_stress_phip0.1
5,3,3,5,5,3,7,5,8,6,3,2,1.0,0.55,39,16,ga_flow_stress_phip0.1_gaussian_wfn_bfn_18,18,_wfn_bfn,gaussian,flow_stress_phip0.1
7,3,6,2,7,4,6,7,6,5,0,0,1.0,0.53,35,18,ga_flow_stress_phip0.1_gaussian_win_bfn_18,18,_win_bfn,gaussian,flow_stress_phip0.1
5,3,3,5,5,3,7,5,8,6,3,2,1.0,0.55,39,16,ga_flow_stress_phip0.1_gaussian_wfn_bin_18,18,_wfn_bin,gaussian,flow_stress_phip0.1
7,3,6,2,7,4,6,7,6,5,0,0,1.0,0.53,35,18,ga_flow_stress_phip0.1_gaussian_win_bin_18,18,_win_bin,gaussian,flow_stress_phip0.1
8,3,7,4,4,7,6,2,6,5,5,3,1.0,0.6,38,22,ga_flow_stress_phip0.1_gaussian_18,18,,gaussian,flow_stress_phip0.1
4,12,5,5,2,2,3,1,6,7,5,5,1.0,0.57,31,26,ga_flow_stress_phip0.1_adam_wfn_19,19,_wfn,adam,flow_stress_phip0.1
5,4,4,4,1,8,6,4,8,5,4,4,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_win_19,19,_win,adam,flow_stress_phip0.1
4,12,5,5,2,2,3,1,6,7,5,5,1.0,0.57,31,26,ga_flow_stress_phip0.1_adam_wfn_bfn_19,19,_wfn_bfn,adam,flow_stress_phip0.1
5,4,4,4,1,8,6,4,8,5,4,4,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_win_bfn_19,19,_win_bfn,adam,flow_stress_phip0.1
4,12,5,5,2,2,3,1,6,7,5,5,1.0,0.57,31,26,ga_flow_stress_phip0.1_adam_wfn_bin_19,19,_wfn_bin,adam,flow_stress_phip0.1
5,4,4,4,1,8,6,4,8,5,4,4,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_win_bin_19,19,_win_bin,adam,flow_stress_phip0.1
5,5,3,6,6,7,4,5,4,3,4,4,1.0,0.56,37,19,ga_flow_stress_phip0.1_gaussian_wfn_19,19,_wfn,gaussian,flow_stress_phip0.1
2,2,7,2,3,4,5,5,8,4,5,3,1.0,0.5,37,13,ga_flow_stress_phip0.1_gaussian_win_19,19,_win,gaussian,flow_stress_phip0.1
5,5,3,6,6,7,4,5,4,3,4,4,1.0,0.56,37,19,ga_flow_stress_phip0.1_gaussian_wfn_bfn_19,19,_wfn_bfn,gaussian,flow_stress_phip0.1
2,2,7,2,3,4,5,5,8,4,5,3,1.0,0.5,37,13,ga_flow_stress_phip0.1_gaussian_win_bfn_19,19,_win_bfn,gaussian,flow_stress_phip0.1
5,5,3,6,6,7,4,5,4,3,4,4,1.0,0.56,37,19,ga_flow_stress_phip0.1_gaussian_wfn_bin_19,19,_wfn_bin,gaussian,flow_stress_phip0.1
2,2,7,2,3,4,5,5,8,4,5,3,1.0,0.5,37,13,ga_flow_stress_phip0.1_gaussian_win_bin_19,19,_win_bin,gaussian,flow_stress_phip0.1
3,5,6,2,5,6,5,7,3,7,5,3,1.0,0.57,41,16,ga_flow_stress_phip0.1_gaussian_19,19,,gaussian,flow_stress_phip0.1
4,4,4,5,9,7,7,3,1,6,5,2,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_wfn_20,20,_wfn,adam,flow_stress_phip0.1
6,10,4,3,3,5,3,3,4,3,3,11,1.0,0.58,35,23,ga_flow_stress_phip0.1_adam_win_20,20,_win,adam,flow_stress_phip0.1
4,4,4,5,9,7,7,3,1,6,5,2,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_wfn_bfn_20,20,_wfn_bfn,adam,flow_stress_phip0.1
6,10,4,3,3,5,3,3,4,3,3,11,1.0,0.58,35,23,ga_flow_stress_phip0.1_adam_win_bfn_20,20,_win_bfn,adam,flow_stress_phip0.1
4,4,4,5,9,7,7,3,1,6,5,2,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_wfn_bin_20,20,_wfn_bin,adam,flow_stress_phip0.1
6,10,4,3,3,5,3,3,4,3,3,11,1.0,0.58,35,23,ga_flow_stress_phip0.1_adam_win_bin_20,20,_win_bin,adam,flow_stress_phip0.1
10,4,6,5,6,7,1,3,5,5,4,3,1.0,0.59,34,25,ga_flow_stress_phip0.1_gaussian_wfn_20,20,_wfn,gaussian,flow_stress_phip0.1
10,3,9,5,5,4,2,2,3,6,2,8,1.0,0.59,32,27,ga_flow_stress_phip0.1_gaussian_win_20,20,_win,gaussian,flow_stress_phip0.1
10,4,6,5,6,7,1,3,5,5,4,3,1.0,0.59,34,25,ga_flow_stress_phip0.1_gaussian_wfn_bfn_20,20,_wfn_bfn,gaussian,flow_stress_phip0.1
10,3,9,5,5,4,2,2,3,6,2,8,1.0,0.59,32,27,ga_flow_stress_phip0.1_gaussian_win_bfn_20,20,_win_bfn,gaussian,flow_stress_phip0.1
10,4,6,5,6,7,1,3,5,5,4,3,1.0,0.59,34,25,ga_flow_stress_phip0.1_gaussian_wfn_bin_20,20,_wfn_bin,gaussian,flow_stress_phip0.1
10,3,9,5,5,4,2,2,3,6,2,8,1.0,0.59,32,27,ga_flow_stress_phip0.1_gaussian_win_bin_20,20,_win_bin,gaussian,flow_stress_phip0.1
6,4,8,6,1,3,4,6,6,4,5,3,1.0,0.56,32,24,ga_flow_stress_phip0.1_gaussian_20,20,,gaussian,flow_stress_phip0.1
3,6,6,1,4,9,1,5,3,4,8,2,1.0,0.52,36,16,ga_flow_stress_phip0.1_adam_wfn_21,21,_wfn,adam,flow_stress_phip0.1
6,5,11,8,6,3,3,3,3,4,3,0,1.0,0.55,25,30,ga_flow_stress_phip0.1_adam_win_21,21,_win,adam,flow_stress_phip0.1
3,6,6,1,4,9,1,5,3,4,8,2,1.0,0.52,36,16,ga_flow_stress_phip0.1_adam_wfn_bfn_21,21,_wfn_bfn,adam,flow_stress_phip0.1
6,5,11,8,6,3,3,3,3,4,3,0,1.0,0.55,25,30,ga_flow_stress_phip0.1_adam_win_bfn_21,21,_win_bfn,adam,flow_stress_phip0.1
3,6,6,1,4,9,1,5,3,4,8,2,1.0,0.52,36,16,ga_flow_stress_phip0.1_adam_wfn_bin_21,21,_wfn_bin,adam,flow_stress_phip0.1
6,5,11,8,6,3,3,3,3,4,3,0,1.0,0.55,25,30,ga_flow_stress_phip0.1_adam_win_bin_21,21,_win_bin,adam,flow_stress_phip0.1
7,2,3,3,7,4,4,4,7,0,6,7,1.0,0.54,39,15,ga_flow_stress_phip0.1_gaussian_wfn_21,21,_wfn,gaussian,flow_stress_phip0.1
4,8,10,0,7,6,2,3,6,5,5,4,1.0,0.6,38,22,ga_flow_stress_phip0.1_gaussian_win_21,21,_win,gaussian,flow_stress_phip0.1
7,2,3,3,7,4,4,4,7,0,6,7,1.0,0.54,39,15,ga_flow_stress_phip0.1_gaussian_wfn_bfn_21,21,_wfn_bfn,gaussian,flow_stress_phip0.1
4,8,10,0,7,6,2,3,6,5,5,4,1.0,0.6,38,22,ga_flow_stress_phip0.1_gaussian_win_bfn_21,21,_win_bfn,gaussian,flow_stress_phip0.1
7,2,3,3,7,4,4,4,7,0,6,7,1.0,0.54,39,15,ga_flow_stress_phip0.1_gaussian_wfn_bin_21,21,_wfn_bin,gaussian,flow_stress_phip0.1
4,8,10,0,7,6,2,3,6,5,5,4,1.0,0.6,38,22,ga_flow_stress_phip0.1_gaussian_win_bin_21,21,_win_bin,gaussian,flow_stress_phip0.1
5,6,6,2,6,8,5,4,5,6,4,2,1.0,0.59,40,19,ga_flow_stress_phip0.1_gaussian_21,21,,gaussian,flow_stress_phip0.1
4,3,7,8,5,3,5,4,3,2,5,5,1.0,0.54,32,22,ga_flow_stress_phip0.1_adam_wfn_22,22,_wfn,adam,flow_stress_phip0.1
4,5,9,8,4,2,3,4,6,3,4,2,1.0,0.54,28,26,ga_flow_stress_phip0.1_adam_win_22,22,_win,adam,flow_stress_phip0.1
4,3,7,8,5,3,5,4,3,2,5,5,1.0,0.54,32,22,ga_flow_stress_phip0.1_adam_wfn_bfn_22,22,_wfn_bfn,adam,flow_stress_phip0.1
4,5,9,8,4,2,3,4,6,3,4,2,1.0,0.54,28,26,ga_flow_stress_phip0.1_adam_win_bfn_22,22,_win_bfn,adam,flow_stress_phip0.1
4,3,7,8,5,3,5,4,3,2,5,5,1.0,0.54,32,22,ga_flow_stress_phip0.1_adam_wfn_bin_22,22,_wfn_bin,adam,flow_stress_phip0.1
4,5,9,8,4,2,3,4,6,3,4,2,1.0,0.54,28,26,ga_flow_stress_phip0.1_adam_win_bin_22,22,_win_bin,adam,flow_stress_phip0.1
3,6,8,2,1,4,6,6,6,3,4,3,1.0,0.52,33,19,ga_flow_stress_phip0.1_gaussian_wfn_22,22,_wfn,gaussian,flow_stress_phip0.1
9,3,9,3,5,5,4,4,6,4,2,3,1.0,0.57,33,24,ga_flow_stress_phip0.1_gaussian_win_22,22,_win,gaussian,flow_stress_phip0.1
3,6,8,2,1,4,6,6,6,3,4,3,1.0,0.52,33,19,ga_flow_stress_phip0.1_gaussian_wfn_bfn_22,22,_wfn_bfn,gaussian,flow_stress_phip0.1
9,3,9,3,5,5,4,4,6,4,2,3,1.0,0.57,33,24,ga_flow_stress_phip0.1_gaussian_win_bfn_22,22,_win_bfn,gaussian,flow_stress_phip0.1
3,6,8,2,1,4,6,6,6,3,4,3,1.0,0.52,33,19,ga_flow_stress_phip0.1_gaussian_wfn_bin_22,22,_wfn_bin,gaussian,flow_stress_phip0.1
9,3,9,3,5,5,4,4,6,4,2,3,1.0,0.57,33,24,ga_flow_stress_phip0.1_gaussian_win_bin_22,22,_win_bin,gaussian,flow_stress_phip0.1
6,4,8,1,2,4,5,5,5,4,5,2,1.0,0.51,32,19,ga_flow_stress_phip0.1_gaussian_22,22,,gaussian,flow_stress_phip0.1
4,5,6,11,2,8,3,2,4,3,0,3,1.0,0.51,25,26,ga_flow_stress_phip0.1_adam_wfn_23,23,_wfn,adam,flow_stress_phip0.1
6,5,1,5,5,5,7,2,5,2,10,4,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_win_23,23,_win,adam,flow_stress_phip0.1
4,5,6,11,2,8,3,2,4,3,0,3,1.0,0.51,25,26,ga_flow_stress_phip0.1_adam_wfn_bfn_23,23,_wfn_bfn,adam,flow_stress_phip0.1
6,5,1,5,5,5,7,2,5,2,10,4,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_win_bfn_23,23,_win_bfn,adam,flow_stress_phip0.1
4,5,6,11,2,8,3,2,4,3,0,3,1.0,0.51,25,26,ga_flow_stress_phip0.1_adam_wfn_bin_23,23,_wfn_bin,adam,flow_stress_phip0.1
6,5,1,5,5,5,7,2,5,2,10,4,1.0,0.57,40,17,ga_flow_stress_phip0.1_adam_win_bin_23,23,_win_bin,adam,flow_stress_phip0.1
5,6,6,4,3,4,1,3,8,4,7,3,1.0,0.54,33,21,ga_flow_stress_phip0.1_gaussian_wfn_23,23,_wfn,gaussian,flow_stress_phip0.1
3,4,9,5,5,4,5,1,5,2,7,7,1.0,0.57,36,21,ga_flow_stress_phip0.1_gaussian_win_23,23,_win,gaussian,flow_stress_phip0.1
5,6,6,4,3,4,1,3,8,4,7,3,1.0,0.54,33,21,ga_flow_stress_phip0.1_gaussian_wfn_bfn_23,23,_wfn_bfn,gaussian,flow_stress_phip0.1
3,4,9,5,5,4,5,1,5,2,7,7,1.0,0.57,36,21,ga_flow_stress_phip0.1_gaussian_win_bfn_23,23,_win_bfn,gaussian,flow_stress_phip0.1
5,6,6,4,3,4,1,3,8,4,7,3,1.0,0.54,33,21,ga_flow_stress_phip0.1_gaussian_wfn_bin_23,23,_wfn_bin,gaussian,flow_stress_phip0.1
3,4,9,5,5,4,5,1,5,2,7,7,1.0,0.57,36,21,ga_flow_stress_phip0.1_gaussian_win_bin_23,23,_win_bin,gaussian,flow_stress_phip0.1
5,4,9,5,4,6,3,3,6,6,4,3,1.0,0.58,35,23,ga_flow_stress_phip0.1_gaussian_23,23,,gaussian,flow_stress_phip0.1
5,5,4,4,2,4,6,4,7,3,6,0,1.0,0.5,32,18,ga_flow_stress_phip0.1_adam_wfn_24,24,_wfn,adam,flow_stress_phip0.1
2,4,5,6,5,5,4,5,5,4,4,3,1.0,0.52,35,17,ga_flow_stress_phip0.1_adam_win_24,24,_win,adam,flow_stress_phip0.1
5,5,4,4,2,4,6,4,7,3,6,0,1.0,0.5,32,18,ga_flow_stress_phip0.1_adam_wfn_bfn_24,24,_wfn_bfn,adam,flow_stress_phip0.1
2,4,5,6,5,5,4,5,5,4,4,3,1.0,0.52,35,17,ga_flow_stress_phip0.1_adam_win_bfn_24,24,_win_bfn,adam,flow_stress_phip0.1
5,5,4,4,2,4,6,4,7,3,6,0,1.0,0.5,32,18,ga_flow_stress_phip0.1_adam_wfn_bin_24,24,_wfn_bin,adam,flow_stress_phip0.1
2,4,5,6,5,5,4,5,5,4,4,3,1.0,0.52,35,17,ga_flow_stress_phip0.1_adam_win_bin_24,24,_win_bin,adam,flow_stress_phip0.1
7,7,6,6,4,4,7,4,7,2,3,5,1.0,0.62,36,26,ga_flow_stress_phip0.1_gaussian_wfn_24,24,_wfn,gaussian,flow_stress_phip0.1
3,8,4,3,5,6,3,7,5,11,2,5,1.0,0.62,44,18,ga_flow_stress_phip0.1_gaussian_win_24,24,_win,gaussian,flow_stress_phip0.1
