iteration,max_fitness,time,rrmse_0,rrmse_1
0,0.6545139,0.0,0.640625,0.640625
1,0.6545139,9.311378955841064,0.640625,0.640625
2,0.6545139,6.081852436065674,0.640625,0.640625
3,0.6545139,6.29240083694458,0.640625,0.640625
4,0.6545139,6.098828077316284,0.640625,0.640625
5,0.6545139,6.099881649017334,0.640625,0.640625
6,0.6545139,6.182585954666138,0.640625,0.640625
7,0.6545139,6.247657060623169,0.640625,0.640625
8,0.6545139,6.157275915145874,0.640625,0.640625
9,0.6545139,6.15971302986145,0.640625,0.640625
10,0.6545139,6.344990253448486,0.640625,0.640625
11,0.6545139,6.111522674560547,0.640625,0.640625
12,0.6545139,6.085411071777344,0.640625,0.640625
13,0.6545139,6.075720310211182,0.640625,0.640625
14,0.6545139,6.360665559768677,0.640625,0.640625
15,0.6545139,6.111888408660889,0.640625,0.640625
16,0.6545139,5.985458135604858,0.640625,0.640625
17,0.6545139,6.101157903671265,0.640625,0.640625
18,0.6545139,6.185015916824341,0.640625,0.640625
19,0.6545139,6.2460808753967285,0.640625,0.640625
20,0.6545139,5.943487644195557,0.640625,0.640625
21,0.6545139,6.0766730308532715,0.640625,0.640625
22,0.6545139,6.156562566757202,0.640625,0.640625
23,0.6545139,6.166231155395508,0.640625,0.640625
24,0.6545139,6.361322641372681,0.640625,0.640625
25,0.6545139,6.128828763961792,0.640625,0.640625
26,0.6545139,6.026745080947876,0.640625,0.640625
27,0.6545139,5.960554122924805,0.640625,0.640625
28,0.6545139,6.11965537071228,0.640625,0.640625
29,0.6545139,5.96448540687561,0.640625,0.640625
30,0.6545139,6.29390811920166,0.640625,0.640625
31,0.6545139,6.215234279632568,0.640625,0.640625
32,0.6545139,6.12138032913208,0.640625,0.640625
33,0.6545139,6.015233993530273,0.640625,0.640625
34,0.6545139,6.119710922241211,0.640625,0.640625
35,0.6545139,6.064493417739868,0.640625,0.640625
36,0.6545139,6.3472349643707275,0.640625,0.640625
37,0.6545139,6.046718120574951,0.640625,0.640625
38,0.6545139,5.899193525314331,0.640625,0.640625
39,0.6545139,5.909205436706543,0.640625,0.640625
40,0.6545139,6.138660669326782,0.640625,0.640625
41,0.6545139,6.039672136306763,0.640625,0.640625
42,0.6545139,6.043765068054199,0.640625,0.640625
43,0.6545139,6.031143426895142,0.640625,0.640625
44,0.6545139,6.378871917724609,0.640625,0.640625
45,0.6545139,6.052406549453735,0.640625,0.640625
46,0.6545139,6.016740798950195,0.640625,0.640625
47,0.6545139,6.117295503616333,0.640625,0.640625
48,0.6545139,6.059237003326416,0.640625,0.640625
49,0.6545139,6.086171865463257,0.640625,0.640625
50,0.6545139,6.084927558898926,0.640625,0.640625
51,0.6545139,6.163863182067871,0.640625,0.640625
52,0.6545139,6.397970199584961,0.640625,0.640625
53,0.6545139,6.133547782897949,0.640625,0.640625
54,0.6545139,6.079908847808838,0.640625,0.640625
55,0.6545139,6.027635335922241,0.640625,0.640625
56,0.6545139,6.128765106201172,0.640625,0.640625
57,0.6545139,6.15071177482605,0.640625,0.640625
58,0.6545139,6.212291240692139,0.640625,0.640625
59,0.6545139,6.111955881118774,0.640625,0.640625
60,0.6545139,5.989750862121582,0.640625,0.640625
61,0.6545139,6.580894708633423,0.640625,0.640625
62,0.6545139,6.166318416595459,0.640625,0.640625
63,0.6545139,5.979124546051025,0.640625,0.640625
64,0.6545139,6.156904935836792,0.640625,0.640625
65,0.6545139,6.147592782974243,0.640625,0.640625
66,0.6545139,6.0187671184539795,0.640625,0.640625
67,0.6545139,6.1962432861328125,0.640625,0.640625
68,0.6545139,6.110872983932495,0.640625,0.640625
69,0.6545139,6.024454116821289,0.640625,0.640625
70,0.6545139,6.229856252670288,0.640625,0.640625
71,0.6545139,6.15195107460022,0.640625,0.640625
72,0.6545139,6.337846755981445,0.640625,0.640625
73,0.6545139,5.961992502212524,0.640625,0.640625
74,0.6545139,6.066736698150635,0.640625,0.640625
75,0.6545139,6.218431234359741,0.640625,0.640625
76,0.6545139,6.089471340179443,0.640625,0.640625
77,0.6545139,6.173673629760742,0.640625,0.640625
78,0.6545139,6.1235740184783936,0.640625,0.640625
79,0.6545139,6.304370880126953,0.640625,0.640625
80,0.6545139,6.072359561920166,0.640625,0.640625
81,0.6545139,6.0654168128967285,0.640625,0.640625
82,0.6545139,6.1323606967926025,0.640625,0.640625
83,0.6545139,6.137629270553589,0.640625,0.640625
84,0.6545139,6.599334001541138,0.640625,0.640625
85,0.6545139,6.037288665771484,0.640625,0.640625
86,0.6545139,5.9469146728515625,0.640625,0.640625
87,0.6545139,6.166796684265137,0.640625,0.640625
88,0.6545139,6.144035577774048,0.640625,0.640625
89,0.6545139,6.076281785964966,0.640625,0.640625
90,0.6545139,6.020029544830322,0.640625,0.640625
91,0.6545139,5.992013931274414,0.640625,0.640625
92,0.6545139,6.2248945236206055,0.640625,0.640625
93,0.6545139,6.317991018295288,0.640625,0.640625
94,0.6545139,6.050552606582642,0.640625,0.640625
95,0.6545139,6.2211012840271,0.640625,0.640625
96,0.6545139,6.1825947761535645,0.640625,0.640625
97,0.6545139,6.665237903594971,0.640625,0.640625
98,0.6545139,5.999829292297363,0.640625,0.640625
99,0.6545139,6.115436553955078,0.640625,0.640625
100,0.6545139,6.179070234298706,0.640625,0.640625
101,0.6545139,6.18169903755188,0.640625,0.640625
102,0.6545139,6.093993902206421,0.640625,0.640625
103,0.6545139,6.09171199798584,0.640625,0.640625
104,0.6545139,6.154629707336426,0.640625,0.640625
